course_code,course_name,course_subject,course_credits,course_description
IEE 394,Special Topics,Industrial Engineering,1 - 4,Covers topics of immediate or special interest to a faculty member and students.
IEE 412,Introduction to Financial Engineering,Industrial Engineering,3,"Intensive exploration course of three phases: (1) a preparation phase for the terminology and financial lingo to be used throughout the semester, (2) introduction of more advanced financial topics such as portfolio formation, assessment and traditional portfolio theory, (3) several financial engineering topics such as the application of stochastic models to stock and derivatives pricing and financial risk management."
IEE 421,Urban Operations Research,Industrial Engineering,3,"Covers a sample of operations research (OR) techniques that can be used to model urban problems. Studies two main areas: (1) deterministic decision making, including linear programming and network flow problems, facility location, travel salesman and vehicle routing problems, and scheduling; (2) stochastic decision making, including probabilistic modeling, discrete Markov chains, Poisson process, queuing theory, spatially distributed queues and optimization under uncertainty."
IEE 426,Operations Research in Healthcare,Industrial Engineering,3,"Quantitative methods for modeling and analysis of healthcare systems to address operational and tactical decision-making problems. Topics include forecasting, scheduling, decision making, facility location and layout, staffing, quality control and supply chain management in hospitals and healthcare delivery facilities."
IEE 431,Engineering Administration,Industrial Engineering,3,"Introduces quantitative and qualitative approaches to management functions, engineering administration, organizational analysis, decision making, and communication."
IEE 437,Human Factors Engineering,Industrial Engineering,3,Studies the human psychological and physiological factors that underlie the design of equipment and the interaction between people and machines.
IEE 454,Risk Management,Industrial Engineering,3,"Methods and tools for identifying, assessing, mitigating and controlling risk in business and engineering design activities. Decision tools include cost-benefit analysis, decision trees, value of information, Bayesian statistical decision making, fault trees, and failure modes and effects analysis (FMEA)."
IEE 456,Introduction to Systems Engineering,Industrial Engineering,3,"Foundation course addressing the concepts needed for successful system planning, design and build process. Topics include successfully bringing large-scale systems to completion on schedule and on budget, modeling and cost estimating techniques, risk and variability."
IEE 458,Project Management,Industrial Engineering,3,"Life-cycle processes for selecting and managing large-scale projects to ensure successful completion. Topics include project phases, defining milestones, work breakdown structure, group decision making and teamwork, organizational structure, human resource management, technological and economic feasibility, configuration management, budget control, and resource allocation and scheduling. Use of modern tools for planning and controlling project performance."
IEE 461,Production Control,Industrial Engineering,3,"Techniques for the planning, control, and evaluation of production systems. Forecasting, inventory control, scheduling, enterprise requirements planning, supply chain design, and coordination."
IEE 470,Stochastic Operations Research,Industrial Engineering,3,"Modeling and analysis with emphasis on stochastic operations research. Models for stochastic processes, including Markov chains, queueing and decision analysis."
IEE 474,Quality Control,Industrial Engineering,3,"Basic statistical process control techniques, capability analysis, design of experiments, and acceptance sampling plans."
IEE 475,Simulating Stochastic Systems,Industrial Engineering,4,"Analyzes stochastic systems using basic queuing networks and discrete event simulation. Basic network modeling, shared resources, routing, assembly logic."
IEE 477,System Dynamics and Thinking,Industrial Engineering,3,Methods for the modeling and analysis of system dynamics; metrics to measure business performance; continuous simulation tools for evaluation of system performance over time.
IEE 484,Internship,Industrial Engineering,1 - 12,"Structured practical experience following a contract or plan, supervised by faculty and practitioners."
IEE 485,Systems Design Capstone I,Industrial Engineering,3,Senior capstone project provides students with the skills required to effectively complete a capstone project in design and development.
IEE 486,Systems Design Capstone II,Industrial Engineering,3,Project in design and development. Individual or team capstone project in creative design and synthesis.
IEE 492,Honors Directed Study,Industrial Engineering,1 - 6,"Independent study in which a student, under the supervision of a faculty member, conducts research or creative work that is expected to lead to an undergraduate honors thesis or creative project."
IEE 493,Honors Thesis,Industrial Engineering,1 - 6,Supervised research or creative activity focused on preparation and completion of an undergraduate honors thesis or creative project.
IEE 494,Special Topics,Industrial Engineering,1 - 4,Covers topics of immediate or special interest to a faculty member and students.
IEE 498,Pro-Seminar,Industrial Engineering,1 - 7,Small-group study and research for advanced students within their majors.
IEE 499,Individualized Instruction,Industrial Engineering,1 - 3,"Provides an opportunity for original study or investigation in the major or field of specialization, on an individual and more autonomous basis."
IEE 505,Information Systems Engr,Industrial Engineering,3,"Studies information systems application engineering. Topics include information technology, data modeling, data organization, process mapping, application and database engineering, and user interface development."
IEE 506,Computing for Data-Driven Optimization,Industrial Engineering,3,"Practical course with theoretical details in which students learn a variety of optimization problem classes and get hands-on experience on how to model and solve them using computing resources. Optimization, equipped with ever-growing computing powers and volumes of data, finds many real-world applications and creates various research topics both in industry and academia. Selectively discusses a number of optimization problem classes and algorithms, their implementations and their applications. Also covers basic usage of a high-level language (e.g., Julia) and how to leverage it in solving data-driven optimization problems."
IEE 511,Decision Analysis,Industrial Engineering,3,"Frames decision making through the lens of an engineering-economic system and introduces tools for evaluating decision situations in a wide range of contexts. Topics include framing, decision trees, probability modeling, sensitivity analysis and risk attitude. Students complete a term project to implement course concepts."
IEE 512,Introduction to Financial Engineering,Industrial Engineering,3,"Introductory course on financial engineering covering traditional portfolio theory, forwards, futures, financial stochastic models, option pricing and risk management."
IEE 520,Statistical Learning for Data Mining,Industrial Engineering,3,Surveys data analysis methods for massive data sets and provides experience in analysis with computer software.
IEE 521,Urban Operations Research,Industrial Engineering,3,"Covers a sample of operations research (OR) techniques that can be used to model urban problems. Studies two main areas: (1) deterministic decision making, including linear programming and network flow problems, facility location, travel salesman and vehicle routing problems, and scheduling; (2) stochastic decision making, including probabilistic modeling, discrete Markov chains, Poisson process, queuing theory, spatially distributed queues and optimization under uncertainty."
IEE 526,Operations Research in Healthcare,Industrial Engineering,3,"Quantitative methods for modeling and analysis of healthcare systems to address operational and tactical decision-making problems. Topics include forecasting, scheduling, decision making, facility location and layout, staffing, quality control and supply chain management in hospitals and healthcare delivery facilities."
IEE 530,Enterprise Modeling,Industrial Engineering,3,"Focuses on social, economic, and technical models of the enterprise with emphasis on the management of technological resources. Includes organization, econometric, financial, and large-scale mathematical models."
IEE 533,Scheduling,Industrial Engineering,3,Provides the basic theory of scheduling and introduction to the applications domain.
IEE 534,Supply Chain Modeling and Analysis,Industrial Engineering,3,"Techniques for modeling and analysis of supply chains. Inventory management, transportation/location models, value of information, channel alignment, risk pooling, contracts. Requires knowledge of basic statistics and probability and some optimization."
IEE 535,Intro Intnl Logistics Systems,Industrial Engineering,3,Exploratory project-oriented course that addresses domestic and international logistics practices from a high-level descriptive perspective and an analytical model-based perspective.
IEE 541,Engineering Administration,Industrial Engineering,3,"Introduces quantitative and qualitative approaches to management functions, engineering administration, organizational analysis, decision making, and communication."
IEE 545,Advanced Simulating Stochastic Systems,Industrial Engineering,3,"Analyzes stochastic systems using basic queuing networks and discrete event simulation. Basic network modeling, shared resources, routing, assembly logic."
IEE 547,Human Factors Engineering,Industrial Engineering,3,Study of people at work; designing for human performance effectiveness and productivity. Considerations of human physiological and psychological factors.
IEE 552,Strategic Technological Planning,Industrial Engineering,3,"Studies concepts of strategy, strategy formulation process, and strategic planning methodologies with emphasis on engineering design and manufacturing strategy, complemented with case studies. Presents and uses an analytical executive planning decision support system throughout course."
IEE 554,Risk Management,Industrial Engineering,3,"Methods and tools for identifying, assessing, mitigating and controlling risk in business and engineering design activities. Decision tools include cost-benefit analysis, decision trees, value of information, Bayesian statistical decision making, fault trees, and failure modes and effects analysis (FMEA)."
IEE 556,Introduction to Systems Engineering,Industrial Engineering,3,"Foundation course addressing the concepts needed for successful system planning, design and build process. Topics include successfully bringing large-scale systems to completion on schedule and on budget, modeling and cost estimating techniques, risk and variability. Graduate students are expected to have a background in and understanding of large-scale systems."
IEE 558,Engineering Project Management,Industrial Engineering,3,"Life-cycle processes for selecting and managing large-scale projects to ensure successful completion. Topics include project phases, defining milestones, work breakdown structure, group decision making and teamwork, organizational structure, human resource management, technological and economic feasibility, configuration management, budget control, and resource allocation and scheduling. Use of modern tools for planning and controlling project performance."
IEE 561,Production Systems,Industrial Engineering,3,"Understanding how factories operate, how performance is measured, and how operational changes impact performance metrics. Operational philosophies, increasing production efficiency through quantitative methods."
IEE 570,Advanced Quality Control,Industrial Engineering,3,"Process monitoring with control charts (Shewhart, cusum, EWMA), feedback adjustment and engineering process control, process capability, autocorrelation, selected topics from current literature."
IEE 571,Quality Management,Industrial Engineering,3,"Total quality concepts, quality strategies, quality and competitive position, quality costs, vendor relations, the quality manual, and quality in the services."
IEE 572,Design Engineering Experiments,Industrial Engineering,3,"Analysis of variance and experimental design. Topics include strategy of experimentation, factorials, blocking and confounding, fractional factorials, response surfaces, nested and split-plot designs."
IEE 573,Reliability Engineering,Industrial Engineering,3,"Nature of reliability, time to failure densities, series/parallel/standby systems, complex system reliability, Bayesian reliability, and sequential reliability tests."
IEE 574,Appl Deterministic Oper Rsch,Industrial Engineering,3,"Develops advanced techniques in operations research for the solution of complex industrial systems problems. Goal programming, integer programming, heuristic methods, dynamic and nonlinear programming."
IEE 575,Appl Stochastic Oper Rsch Mdls,Industrial Engineering,3,"Formulate and solve industrial systems problems with stochastic components using analytical techniques. Convolution, continuous-time Markov chains, queues with batching, priorities, balking, open/closed queuing networks."
IEE 576,Network Optimization and Algorithms,Industrial Engineering,3,Algorithms to solve network flow problems with an objective to improve computational complexity by using appropriate data structures and computing procedures.
IEE 577,Data Science for System Decision Analytics,Industrial Engineering,3,"Focuses on applied data science techniques for the system decision support in PYTHON. Also targets anyone who is interested in data analytics in general or plans to work with data in a future career (such as data scientist and data analytics). Highly encourages some prior knowledge about PYTHON. Focuses on the conceptual understanding of system modeling, statistical and machine learning, and optimization with some mathematical formulation. Also covers the main concept and some implementation of the latest development in data science, such as distributed computing, large-scale optimization, and deep learning. Furthermore, covers how to implement these models for different types of data, such as tabular data, images, text data. Finally, discusses how to interpret these models for decision support of complex systems."
IEE 578,Regression Analysis,Industrial Engineering,3,"Regression model building oriented toward engineers and physical scientists. Topics include linear regression, diagnostics, biased and robust fitting, nonlinear regression."
IEE 579,Time Series Analy/forecasting,Industrial Engineering,3,"Forecasting time series by regression-based, exponential smoothing, and ARIMA model techniques; uses digital computer programs to augment the theory."
IEE 580,Practicum,Industrial Engineering,1 - 12,"Structured practical experience in a professional program, supervised by a practitioner and/or faculty member with whom the student works closely."
IEE 581,Six Sigma Methodology,Industrial Engineering,3,"The six sigma process improvement strategy of define, measure, analyze, improve, and control (DMAIC). Integrates and deploys statistical methods and other six sigma problem solving via the DMAIC framework. Requires background in undergraduate engineering statistics."
IEE 582,Response Surfaces/Process Opt,Industrial Engineering,3,"Classical response surface analysis and designs including steepest ascent, canonical analysis, and multiple responses. Other topics include process robustness studies, robust design, and mixture experiments."
IEE 584,Internship,Industrial Engineering,1 - 12,"Structured practical experience following a contract or plan, supervised by faculty and practitioners."
IEE 585,Six Sigma Capstone,Industrial Engineering,3,"The DMAIC (define, measure, analyze, improve, control) improvement strategy is applied in the formulation and execution of a six sigma project."
IEE 590,Reading and Conference,Industrial Engineering,1 - 12,"Independent study in which a student meets regularly with a faculty member to discuss assignments. Course may include such assignments as intensive reading in a specialized area, writing a synthesis of literature on a specified topic, or writing a literature review of a topic."
IEE 592,Research,Industrial Engineering,1 - 12,"Independent study in which a student, under the supervision of a faculty member, conducts research that is expected to lead to a specific project such as a thesis or dissertation, report, or publication. Assignments might include data collection, experimental work, data analysis, or preparation of a manuscript."
IEE 593,Applied Project,Industrial Engineering,1 - 12,Preparation of a supervised applied project that is a graduation requirement in some professional majors.
IEE 594,Conference and Workshop,Industrial Engineering,1 - 12,"Topical instruction, usually in compressed format, leading to academic credit. Often offered off campus to groups of professionals."
IEE 595,Continuing Registration,Industrial Engineering,1,"Used in situations where registration is necessary but where credit is not needed. Replaces arbitrary enrollment in reading and conference, research, thesis, dissertation, etc. Used by students when taking comprehensive examinations, defending theses or dissertations, or fulfilling the continuous enrollment requirement in doctoral programs. Credit is not awarded, and no grade is assigned."
IEE 598,Special Topics,Industrial Engineering,1 - 4,"Topical courses not offered in regular course rotation--e.g., new courses not in the catalog, courses by visiting faculty, courses on timely topics, highly specialized courses responding to unique student demand."
IEE 599,Thesis,Industrial Engineering,1 - 12,"Supervised research focused on preparation of thesis, including literature review, research, data collection and analysis, and writing."
IEE 605,Foundations of Information Systems Engineering,Industrial Engineering,3,"Introduces science and engineering technologies of information systems design and analysis with focus on industrial engineering applications. Topics include: design and analysis of computational algorithms; and data mining techniques for classification, clustering, feature extraction and data reduction problems."
IEE 620,Optimization I,Industrial Engineering,3,First course of the PhD-level deterministic course series. Covers foundations of optimization and linear programming. Prior working knowledge of linear algebra and knowledge of how to formulate linear programs is required for this course.
IEE 622,Optimization II,Industrial Engineering,3,"Introduces computational methods to solve optimization problems with integer variables and the mathematical theory behind them. Follows formulation of integer programming models with a survey of relaxation, decomposition and cutting-plane methods. Discusses various practical problems such as facility location, transportation and distribution problems. Assigns computational examples using the software IBM ILOG OPL."
IEE 640,Probability & Stochastic Processes,Industrial Engineering,3,"Presents fundamentals of probability and stochastic processes from a non-measure theoretic point-of-view to develop (a) basic model building and probabilistic reasoning skills, and (b) an understanding of important qualitative characteristics of some basic stochastic processes used to model dynamical systems with noise. Topics include a review of probability theory with particular attention to conditional probability and expectation; Markov chains; Renewal theory and the Poisson process. Considers applications in reliability, inventory theory, queueing."
IEE 670,Mathematical Statistics,Industrial Engineering,3,"Introduction to the field of mathematical statistics at a level intended for first-year PhD students in Industrial Engineering. Builds a solid background in the principles, concepts, and techniques of mathematical statistics. Prepares students for advanced study and research in statistics, and is useful for understanding statistical data analysis techniques and developing statistical thinking. Completion of at least one course in probability and statistics is required prior to taking this class."
IEE 672,Adv Topics-Experimental Design,Industrial Engineering,3,"Multilevel and mixed-level factorials and fractions, design optimality, incomplete blocks, unbalanced designs, random effects and variance components, analysis of covariance."
IEE 691,Seminar,Industrial Engineering,1 - 12,"A small class emphasizing discussion, presentations by students, and written research papers."
IEE 700,Research Methods,Industrial Engineering,1 - 12,Course on research methods in a specific discipline.
IEE 701,Applied Doctoral Project Initiation,Industrial Engineering,3,"Student research and project planning with support from the doctoral project faculty chair, committee and industry sponsor, if applicable."
IEE 784,Internship,Industrial Engineering,1 - 12,"Structured practical experience following a contract or plan, supervised by faculty and practitioners."
IEE 790,Reading and Conference,Industrial Engineering,1 - 12,"Independent study in which a student meets regularly with a faculty member to discuss assignments. Course may include such assignments as intensive reading in a specialized area, writing a synthesis of literature on a specified topic, or writing a literature review of a topic."
IEE 792,Research,Industrial Engineering,1 - 15,"Independent study in which a student, under the supervision of a faculty member, conducts research that is expected to lead to a specific project such as a dissertation, report, or publication. Assignments might include data collection, experimental work, data analysis, or preparation of a manuscript."
IEE 793,Applied Project,Industrial Engineering,1 - 12,Preparation of a supervised applied project that is a graduation requirement in some professional majors.
IEE 795,Continuing Registration,Industrial Engineering,1,"Used in situations where registration is necessary but where credit is not needed. Replaces arbitrary enrollment in reading and conference, research, thesis, dissertation, etc. Used by students when taking comprehensive examinations, defending theses or dissertations, or fulfilling the continuous enrollment requirement in doctoral programs. Credit is not awarded, and no grade is assigned."
IEE 799,Dissertation,Industrial Engineering,1 - 15,"Supervised research focused on preparation of dissertation, including literature review, research, data collection and analysis, and writing."
IFT 100,Introduction to Information Technology,Information Technology,3,"Project-based introduction to the key concepts, tools and devices underlying today's technologies. Introduces computer hardware, software and system architecture, the Internet, the World Wide Web and information technology ethics. Forms a foundation for future courses offered in the Information Technology major and the information technology discipline."
IFT 101,Information Technology Programming Logic,Information Technology,3,"Introduces basic analysis and synthesis procedures for an understanding of information system logical structures. Topics include: identifying organizational domains for potential automation, informational descriptions (scenarios) of those domains, and program structure and logical designs for potential problem/opportunity resolution. Uses graphical and textual models to express the logic and uses Python to implement the logic."
IFT 103,Operating System Architecture,Information Technology,3,"Introduces Linux, Windows and Mac operating systems. Begins with an overview of the hardware of modern computer and operating systems. Also introduces user management, memory management, network and disc storage. Provides hands-on practices to introduce computer and operating system virtualization. Provides an isolated environment to practice and do labs on advanced topics in the field of memory management, different portable data file input/output. Students learn Command Line Interface (Bash/Power Shell) to interact with computers and transfer data flies from one operating system to another operating system. Also introduces basic computer networking and hardware security."
IFT 166,Introduction to Internet Networking,Information Technology,3,"Introduces the OSI model and the protocol layers associated with information communication technology. Describes the role and purpose of each layer. Covers various network topologies, communications protocols, transmission media, networking hardware and software, network management and troubleshooting. Students gain hands-on experience in basic network configuration."
IFT 194,Special Topics,Information Technology,1 - 4,Covers topics of immediate or special interest to a faculty member and students.
IFT 200,"Information Modeling, Storage and Retrieval",Information Technology,3,"Covers the different types of data modeling with emphasis on the relational model. Develop solutions for data modeling problems, starting with identifying user and data requirements. Fundamentals of database design going through the conceptual, logical and physical data modeling steps. Create relational databases in order to store data. Utilize Structured Query Language (SQL) to represent, retrieve, and manage a database. Students learn how applications connect to databases, and interact with them."
IFT 202,Foundations of Information and Computer System Security,Information Technology,3,"Introduces information technology (IT) security aspects and how technology can be vulnerable to unwanted intrusions. Project-based introduction to privacy, ethics, legal, social and professional responsibilities for information technology. Principles of information security and assurance and their implications on access. Tools and methods to identify intrusion, best security practices. Securing communications and applications."
IFT 210,Introduction to Java Technologies,Information Technology,3,"Introduces Java as a platform for application development. Fundamental concepts of the Java language (classes, objects, conditions, loops, arrays), object-oriented programming and design (inheritance, polymorphism, interfaces), exceptions, and basics of the user interface programming."
IFT 220,Managing Configurations and Active Directory,Information Technology,3,"Introduces the concept of Directory Services by exploring Active Directory from design and implementation. Further explores the role Active Directory plays in managing computer policy and security, user's identity management and authentication, and configuration management of both client computers and servers. Introduces the use of PowerShell scripting. Students implement their own Active Directory domain and then use it to perform various configuration management tasks. Assumes no previous experience with Configuration Management concepts or Active Directory."
IFT 250,Introduction to UNIX Utilities,Information Technology,3,"Technical overview (introduction) to Unix-style operating systems such as Linux. Covers a broad range of features of the operating system from core system technologies such as the Filesystem Hierarchy Standard (FHS), to using the shell and common Unix/Linux utilities to accomplish day-to-day computing tasks. Includes output redirection, file manipulation, basic system and environment configuration, and system monitoring. Assumes no prior experience with the Unix operating system."
IFT 266,Network Information Communication Technology,Information Technology,3,"Focuses on the physical layer, data-link layer and network layer of the OSI model. Introduces data communications, including signals and transmission impairments. Also introduces network topologies and local-area networks with particular attention on the network switch. Network layer protocols (IPv4 and IPv6) are included with focus on IPv6. Subnetting (classful and classless) are explored in more detail and Variable Length Subnet Mask) VLSM is introduced."
IFT 294,Special Topics,Information Technology,1 - 4,Covers topics of immediate or special interest to a faculty member and students.
IFT 300,Intermediate Database Management Systems,Information Technology,3,"Fundamental methods in managing data-oriented systems. Relational, object and hierarchical data architectures. Query languages including SQL. Semantics of transaction processing. Database system architectures including cloud-based, client-server and embedded databases. Security and privacy issues associated with SQL-structured databases. Modern trends in data management including unstructured data type management, data mining and business analytics. Describes NoSQL data management platforms."
IFT 301,Web Programming for Human Computer Interface,Information Technology,3,"Human-computer interaction design for rich media systems. Design processes, tools and principles for applications that are highly interactive with their users and which include multiple input/output modalities and multimedia. Project-driven course. Key topics include wireframes and persona structures associated with HCI."
IFT 310,Information Systems Project Development,Information Technology,3,"Intense review of information technology organizational management; project development for IT infrastructure, management and security systems."
IFT 320,Managing the Cloud,Information Technology,3,"Provides a hands-on comprehensive study of Cloud concepts and capabilities across the various Cloud service models including Infrastructure as a Service (IaaS), Platform as a Service (PaaS) and Software as a Service (SaaS). Studies the latest solutions for cloud computing developed by Google, Amazon and Microsoft."
IFT 360,Applications in Artificial Intelligence,Information Technology,3,"Artificial Intelligence (AI) is one of the most exciting technologies, both shaping and challenging the future of our industries and workforce. AI is a multidisciplinary area comprising theoretical, experimental and applied investigations of intelligent systems. Converging technologies along with natural language processing, big data and the Internet of Things (IoT) are driving the growth of AI. An introductory course in AI is a good place to start as it gives students an overview of the components, brings students up to speed on the AI research and developments to date. Covers examples of AI in use today such as Web crawlers, how humans detect financial frauds, self-driving cars, facial recognition systems, and natural language processors. Provides hands-on experience with the AI programming of different intelligent agents."
IFT 365,Applied Programming Language for Information Technology,Information Technology,3,"Object-oriented programming (OOP) with a focus on advanced techniques used in developing applications. Emphasizes problem solving using the software development life cycle. Supports application creation and testing through study of programming basics, data structures and OOP fundamentals resulting in a framework of collection classes students use to solve problems and create applications."
IFT 366,TCP/IP and Routing,Information Technology,3,"In-depth study of the TCP/IP protocol suite and router technology. Covers the underlying applications, components and sub-protocols that make up the TCP/IP suite. Emphasizes the fundamentals of routing, router configuration, understanding routing protocols and setting up access control lists."
IFT 370,Mobile Computing and Applications for Information Technology,Information Technology,3,"Infrastructure and architecture of mobile computing, wireless protocols, design principles, patterns and practices for mobile app development Android and iPhone platforms. Presents the development processes for both types, focusing on Android development with Java in providing hands-on development of applications in support of an applied practice learning experience."
IFT 372,Wireless Fundamentals,Information Technology,3,"Foundational course in wireless networking includes systems-level coverage of advanced information communication technology (ICT) focusing on digital wireless communications systems used in today's ICT networks. Introduces communication techniques that allow high-speed mobile connectivity. Includes topical areas in noise, modulation techniques, signal path loss, basic antenna theory and other similar topics required to understand how a wireless network architecture is developed. Also introduces the characteristics of both Wi-Fi based systems and smart phone-based systems. Specific topics include: binary communications, QPSK, PCM, TDM, QAM, OFDM, OFDMA and the wireless environment. Lays the foundation for fully understanding how to create and develop a wireless network."
IFT 380,Advanced Systems Configuration Management,Information Technology,3,"Explores in-depth advanced configuration management concepts and methods of deploying, configuring, monitoring and reporting on systems (both servers and workstations). Utilizes widely used CM tools to help illustrate and study patch management, application deployment, OS deployment, remote control, configuration baselines, drift remediation, inventory management and compliance reporting. Uses PowerShell as a scripting language. Assumes previous experience with directory services and PowerShell and introduces query languages without expecting prior experience."
IFT 381,Information System Security,Information Technology,3,"Fundamental course in information systems security that focuses on various security concepts. Students learn about intrusion systems and techniques to identify and help limit incursions. Familiarizes students with the different types of firewalls and their applications in the network. Details software security, hacking techniques and operating systems security. Moreover, emphasizes the initial security and privacy issues of some new technologies such as cloud computing, fog computing, Internet of Things (IoT), and blockchain. Finally, presents the fundamentals of AWS security testing."
IFT 383,Shell and Script Programming with UNIX,Information Technology,3,"UNIX operating system programming of shells, environment and 4th-generation languages and tools, such as sed, awk, perl, grep, make."
IFT 394,Special Topics,Information Technology,1 - 4,Covers topics of immediate or special interest to a faculty member and students.
IFT 401,Information Technology Capstone,Information Technology,3,Comprehensive project experience based on cumulative knowledge and skills gained in earlier coursework.
IFT 410,Big Data Tools and Practices,Information Technology,3,"Architecture of Hadoop clusters at both the hardware and system software levels. Applies Hadoop and related Big Data technologies such as MapReduce, Pig, Hive and Impala in developing analytics and solving the types of problems faced by enterprises today. Expects programming experience in Java or Python and a general understanding of databases, networking and distributed systems."
IFT 420,Cloud Architecture for Information Technology,Information Technology,3,"Cloud technology has increased usability and reduced the cost of computing for global business environments. Leveraging the interoperability and rapid time to deployment allows for a high level of availability and scalability. Provides an overview of the methodologies and techniques that address cloud automation, design patterns, and optimization which are used to build a well-architected cloud computing environment. Students have the opportunity to learn how to deploy a fault-tolerant, efficient and scalable cloud infrastructure that considers important factors as security, reliability and high availability. Leverages the AWS Academy Cloud Architecting course, which supports students in preparing for AWS Certified Solutions Architect - Associate exam."
IFT 421,Data in the Cloud for Information Technology,Information Technology,3,"Examines the architecture, frameworks and tools used to develop, analyze and communicate data using cloud services. Topics include the benefits, risks and opportunities represented by cloud technologies as well as the unique tools and infrastructure. Also covers cloud data solutions, data acquisition, migration, security, identity management and disaster recovery."
IFT 422,Cloud Security and Operations for Information Technology,Information Technology,3,"Cloud security solutions are required to address availability, authentication, integrity, confidentiality and auditing. It starts with a combination of operating system virtualization, processes automation and dynamic response to changing business conditions. Covers the way traditional models of security, governance, and operations have changed due to the fact that the cloud user and the cloud provider both hold responsibilities for the security measures. Provides an overview of the methodologies and techniques to create and maintain a secure well-operated cloud computing environment. Students have the opportunity to learn how to manage, secure and scale cloud infrastructures and their underlying functions for scaling, container computing, monitoring, database services and account security. Leverages the AWS Academy Cloud Operations course, which supports students in preparing for the AWS SysOps Administrator - Associate exam and (ISC)2 CCSP exam."
IFT 443,Analyzing Big Data,Information Technology,3,Data mining and statistical techniques that arise in data analytic applications. Students learn and practice working with big data using data analytic techniques presented in earlier coursework. Discusses one or more applications associated with data analytic techniques. Practices using advanced techniques that build on the knowledge provided in earlier coursework and knowledge gained from a statistical methods course. Familiarity with databases and statistics are essential.
IFT 458,Middleware Programming and Database Security,Information Technology,3,"Covers the main concepts of middleware technologies. Includes the various methodologies used to integrate applications, databases and Web services. Students develop multilevel applications using programming/scripting languages (such as PHP, Java, Python, Perl) which access data stored in a database. Middleware programs typically control database access and protect database SQL programs from security breaches. Students access the data from applications and other Web technologies such as XML, as well as protecting the data from unauthorized access."
IFT 460,Managing Intelligent Devices in an Enterprise Environment,Information Technology,3,"Systems and devices with unique identifiers that are connected to the Internet. Hands-on study of enterprise-related intelligent applications including energy, logistics, industrial control, retail and agriculture, among multiple domains. Includes the development of working code for real-world Internet of Things (IoT) applications. Requires high-level programming skills. Incorporates a taxonomy of IoT systems with increasing levels of complexity. Programming aspects of IoT devices and rapid prototyping follows the foundational information. Covers IoT data analytics and tools used to manage these intelligent devices."
IFT 462,Wireless Architecture,Information Technology,3,"Comprehensive course on wireless network architecture covering advanced information communication technology (ICT) that addresses industry standards, protocols, research and future trends. Topics include wireless networks, cellular networks, wireless security and wireless fidelity system architecture."
IFT 466,Advanced Computer Networks for Information Technology,Information Technology,3,"Redundancy protocols, QoS and the implementation of wide area networks. Focuses on advanced concepts and implementation of EIGRP, OSPF, BGP and extended ACLs. Also covers in detail implementing routing from an IPv6 perspective. Additional topics include cloud computing and SDNs."
IFT 475,Security Analysis,Information Technology,3,"Processes used in cyber security analyses. Presents through exercises techniques to ensure confidentiality, integrity and availability. Includes vulnerability assessments based on faulty software design. Explores malicious code and computer crime, including operating system (OS) root kits. Students are instructed in how to conduct analyses in support of cyber security initiatives."
IFT 482,Network Forensics,Information Technology,3,"Use and creation of advanced network forensics tools: intrusion detection and prevention, honeynets, traffic routing and management, and data reduction and graphing tools."
IFT 483,Security Compliance for Information Technology,Information Technology,3,"Focuses on development of security policy, risk solutions and incident response facilities. Using the information security framework, identifies strategies and processes used in governance, risk management, asset management, human resources and physical security to create, evaluate and audit security policies."
IFT 484,Internship,Information Technology,1 - 12,"Structured practical experience following a contract or plan, supervised by faculty and practitioners."
IFT 488,Systems Administration of UNIX,Information Technology,3,UNIX administration of system and user services using command line and GUI tools. System security and forensics.
IFT 492,Honors Directed Study,Information Technology,1 - 6,"Independent study in which a student, under the supervision of a faculty member, conducts research or creative work that is expected to lead to an undergraduate honors thesis or creative project."
IFT 493,Honors Thesis,Information Technology,1 - 6,Supervised research or creative activity focused on preparation and completion of an undergraduate honors thesis or creative project.
IFT 494,Special Topics,Information Technology,1 - 4,Covers topics of immediate or special interest to a faculty member and students.
IFT 499,Individualized Instruction,Information Technology,1 - 3,"Provides an opportunity for original study or investigation in the major or field of specialization, on an individual and more autonomous basis."
IFT 510,Principles of Computer and Information Technology Architecture,Information Technology,3,"A comprehensive introduction to computer and information technology architectures. Provides a detailed understanding of computer architecture, system software and network architecture, including the relationships among these IT-related entities. Forms a technical foundation for understanding current IT-related technologies and how they work as an integrated system. Begins with the historical study of computing and networks and progresses through computer and networking architecture. Topics include principles of a computer's physical and operating system architecture and its relationship to a network's architecture, including hardware and software functionalities."
IFT 511,Analyzing Big Data,Information Technology,3,Covers how data science can be used as tools to analyze large amounts of data for the purpose of extracting business value. Covers multiple topics with real business examples.
IFT 512,Advanced Big Data Analytics/AI,Information Technology,3,"Develops a workflow structure and implementation of an end-to-end Machine Learning (ML) environment, from a hands-on DevOps (Development - Operations) perspective. This workflow structure forms the substrate for the layers of algorithms and models that are intended to implement and deliver/monitor analytics and AI products. To that end, the student learns about modern data storage evolutions (e.g., LakeHouses/Delta Lake) and end-to-end management/governance of machine learning/AI models (MLFlow) and products. Also deepens knowledge of advanced data analysis and statistical techniques that arise in data analytic and monitoring applications as students see how the ML work integrates with their substrate development."
