"department","course_code","course_name","course_hours","course_description"
"Political Science","POLS UN3220","LOGIC OF COLLECTIVE CHOICE.","3.00 points.","Much of politics is about combining individual preferences or actions into collective choices. We will make use of two theoretical approaches. Our primary approach will be social choice theory, which studies how we aggregate what individuals want into what the collective ;wants.; The second approach, game theory, covers how we aggregate what individuals want into what the group gets, given that social, economic, and political outcomes usually depend on the interaction of individual choices. The aggregation of preferences or choices is usually governed by some set of institutional rules, formal or informal. Our main themes include the rationality of individual and group preferences, the underpinnings and implications of using majority rule, tradeoffs between aggregation methods, the fairness of group choice, the effects of institutional constraints on choice (e.g. agenda control), and the implications for democratic choice. Most of the course material is highly abstract, but these abstract issues turn up in many real-world problems, from bargaining between the branches of government to campus elections to judicial decisions on multi-member courts to the allocation of relief funds among victims of natural disasters to the scoring of Olympic events. The collective choice problem is one faced by society as a whole and by the smallest group alike"
"Political Science","POLS UN3222","THE AMERICAN CONGRESS.","3.00 points.","Prerequisites:POLS W1201or the equivalent, or the instructor's permission.Prerequisites: POLS W1201 or the equivalent, or the instructors permission. Inquiry into the dynamics, organization, and policy-making processes of the American Congress. Particular emphasis on the relationship of legislators to constituents, lobbyists, bureaucrats, the president, and with one another"
"Political Science","POLS UN3225","AMERICAN CONSTITUTIONAL HISTOR.","4.00 points.","This Course is intended to look at key developments of American History through the prism of Supreme Court decisions and their aftermath. In essence, this Course will address three questions: 1. How did the Supreme Court reflect, and affect, historic patterns of U.S. development, and how did it impact the legal and economic framework of the United States? 2. How did the Supreme Court respond to, or worsen, crises in U.S. history? 3. How did the perception of individual and collective rights and liberties, and of the function and role of Governments -- both Federal and State -- evolve over time?"
"Political Science","POLS UN3245","RACIAL AND ETHNIC POLITICS.","3.00 points.","This course examines the role of race in American politics and the political behavior of racial and ethnic minorities in the United States. Topics will include, but are not limited to, minority political participation, segregation, gentrification, group identity, implicit bias, political representation, media effects, and the role of race in political campaigns"
"Political Science","POLS UN3250","VOTING ＆ POLITICAL BEHAVIOR.","3.00 points.",""
"Political Science","POLS UN3255","RACE AND THE US CARCERAL SYSTEM.","3.00 points.","This course will introduce students to research on the institutions of the US carceral system, including the police, courts, prisons, and immigration control. We will focus on two questions: how race relates to experiences with the institutions of the carceral state, and how those institutions in turn influence racial politics. The main objective is not the accumulation of factual knowledge about this system, but familiarity with theoretical frameworks with which to make and critically assess arguments about the functioning of carceral institutions as they relate to racialized people and the functioning of democracy"
"Political Science","POLS UN3260","LATINO POLITICAL EXPERIENCE.","3.00 points.","This course focuses on the political incorporation of Latinos into the American polity. Among the topics to be discussed are patterns of historical exclusion, the impact of the Voting Rights Act, organizational and electoral behavior, and the effects of immigration on the Latino national political agenda"
"Political Science","POLS UN3285","FREEDOM OF SPEECH ＆ PRESS.","3.00 points.","Examines the constitutional right of freedom of speech and press in the United States. Examines, in depth, various areas of law, including extremist or seditious speech, obscenity, libel, fighting words, the public forum doctrine, and public access to the mass media. Follows the law school course model, with readings focused on actual judicial decisions"
"Political Science","POLS UN3290","VOTING AND AMERICAN POLITICS.","3.00 points.","Elections and public opinion; history of U.S. electoral politics; the problem of voter participation; partisanship and voting; accounting for voting decisions; explaining and forecasting election outcomes; elections and divided government; money and elections; electoral politics and representative democracy."
"Political Science","POLS GU4240","Great Books on Race, Politics and Society.","4 points.","This seminar introduces students to classic works on race, social science, and public policy. The course will explore how social scientists have defined and constructed the conditions of black communities and how those definitions and constructions have varied and influenced policy debates over time.  Students are required to write an original research paper on a policy area that examines the tensions between individual and structural explanations for the persistence of racial inequality."
"Political Science","POLS GU4242","Political Economy of the Public Sector.","3.00 points.","Virtually all government policies depend on organizations to execute and evaluate them. Effective public management therefore depends crucially on an understanding of how organizations work. This course provides a comprehensive introduction to the institutional basis of public policy and administration. A major theme throughout is that explaining organizational outcomes requires the understanding of the relevant political actors, and the institutions, or “rules of the game” within which they function. Expanding on this theme will allow us to explain many features of political organizations, including some that may appear (at first glance) to be pathological. The study of organizations is multi-disciplinary in nature, and as a result the course draws upon a range of literature from economics, political science, and psychology. It will focus particularly on applications of behavioral economics and game theory. The course readings and the student assignments will provide ample opportunities for seeing how theoretical arguments are developed and tested. The objective is to give students not only a working knowledge of how public sector organizations work, but also the ability to utilize it across a broad range of settings. The course begins by considering different models of individual and collective behavior. With these tools in place, it then proceeds to study the internal structures of organizations and their management implications. Economic principal-agent theory will guide this discussion. Next, it will examine the impact of the external environment on organizations. Finally, it will consider some prospects for reform"
"Political Science","POLS UN3921","AMERICAN POLITICS SEMINAR.","4.00 points.","Prerequisites: the instructor's permission. Pre-registration is not permitted.Prerequisites: the instructors permission. Pre-registration is not permitted. Seminar in American Politics Seminar. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars"
"Political Science","POLS UN1501","INTRO TO COMPARATIVE POLITICS.","4.00 points.","This course provides a broad overview of the comparative politics subfield by focusing on important substantive questions about the world today. The course is organized around four questions. First, why can only some people depend upon the state to enforce order? Second, how can we account for the differences between autocracies and democracies? Third, what different institutional forms does democratic government take? Finally, are some institutions more likely than others to produce desirable social outcomes such as accountability, redistribution, and political stability?"
"Political Science","POLS UN2501","Introduction to Comparative Politics.","4.00 points.","The course provides a broad overview of the comparative politics subfield by focusing on important substantive questions about the world today. Particular attention will be paid to understanding differences between democracies and autocracies, on one hand, and between different forms of democracy, on the other. What influences whether countries become and/or stay democratic? On this basis, should we expect China to democratize? Why do we care if a country is democratic or not? Do democracies perform better (or worse) than non-democracies in policy areas of importance? What is “good representation” and how do political institutions affect the prospects for achieving it? How does the choice of democratic institutions influence the prospects for stable and successful democracy? Are there particular institutional forms that are appropriate in particular contexts (such as ethnically divided Iraq), or do cultural factors overwhelm institutional considerations? In addressing these broad questions, the course has three ancillary goals. The first is to teach students how to pose and evaluate falsifiable theoretical arguments about substantive questions of interest. The second is to introduce the quantitative, formal and qualitative methodologies that political scientists use to develop and evaluate arguments. Finally, the course will require students to develop knowledge of the political systems of a number of foreign countries"
"Political Science","POLS UN3528","NEW/OLD FORMS OF POL PROTEST.","3.00 points.","This course will introduce the students to the important topic of political protest. Each week we will address different aspects of the phenomenon: from the determinant to the actors and strategies of protest. We will discuss how the forms of protest have changed and the current role of the internet in general and social media in particular. Finally, we will discuss the role of the state and state repression, in particular censorship in the dynamics of protest. Since this is a comparative politics course, we will cover a range of different countries, including the United States, as well as both democratic and authoritarian regimes"
"Political Science","POLS UN3534","AUTOCRACY AND DEMOCRACY.","3.00 points.","With longstanding democracies in Europe and the US faltering, autocratic regimes in Russia and China consolidating, and hybrid regimes that mix elements of democracy and autocracy on the rise, scholars, policymakers, and citizens are re-evaluating the causes and consequences of different forms of government. This course is designed to give students the tools to understand these trends in global politics. Among other topics, we will explore: How do democracies and autocracies differ in theory and in practice? Why are some countries autocratic? Why are some democratic? What are the roots of democratic erosion? How does economic inequality influence a country’s form of government? Is the current period of institutional foment different past periods of global instability? This course will help students keep up with rapidly unfolding events, but is designed primarily to help them develop tools for interpreting and understanding the current condition of democracy and autocracy in the world"
"Political Science","POLS GU4423","POLITICAL ECONOMY ANALYSIS OF ELITES ＆ INSTITUTIONS.","4.00 points.","This course examines political institutions and elite behavior from a political economy perspective. This course has three core goals. First, the substantive goal is to familiarize students with foundational theoretical arguments and frontier empirical evidence pertaining to central questions in political economy relating to political elite and institutions. Second, the methodological goal is to empower students to implement research designs that can effectively address the substantive questions driving their research. Third, the professionalization goal is to expose students to the academic processes of writing reviews, replicating and extending others’ studies, presenting research projects, and writing original research designs or academic papers"
"Political Science","POLS GU4439","State and Society in Ukraine.","4.00 points.","This course deals with the functioning of the state and society in post-Soviet Ukraine, from its peaceful establishment in 1991 to its affirmation and revision in the crucible of the war with neoimperial Russia since 2014. On the one hand, it examines the formation and subsequent transformation of the state, including he branches of government, the party system, elections, foreign policy, education and social welfare. On the other hand, it discusses various facets of society such as religion, media, language use, gender relations, poverty, racism, etc. In tracing the relations between the state and society on a rocky road from totalitarianism to democracy, particular attention is paid to two upsurges of popular protest against state abuse, namely the Orange and Euromaidan revolution and subsequent attempts to empower society and strengthen its control over the state. No less prominent will be discussions of two military interventions by Russia seeking to keep Ukraine its its sphere of influence, the annexation of Crimea and the instigation of a separatist conflict in the Donbas in 2014, and the full-blown invasion in 2022, and the Ukrainian state and society’s responses to these interventions"
"Political Science","POLS GU4453","POLITICS IN RUSSIA.","3.00 points.","This course begins by studying the late Soviet era—the 1970s through the collapse of the Soviet Union in 1991--in order to understand what kind of political system and political culture Russia inherited. We spend some time analyzing why and how the Soviet Union—a superpower for 75 years—disintegrated suddenly and for the most part, peacefully. Then, the bulk of the course focuses on state-building in the Russian Federation. Russia’s effort to construct new political institutions, a functioning economy, and a healthy society represents one of the greatest political dramas of our time. Beginning with Yeltsin’s presidency in 1991 and continuing through the current eras of Putin, Medvedev, and Putin again, we consider phenomena such as economic reform, nationalism, separatism, federalism, war, legal reform, civil society, and democratization. The third part of the course addresses Russia’s foreign relations. Like its predecessor states, the Russian Empire and the Soviet Union, Russia is concerned with what kind of state it is (or should be) and where it stands in the international order. We will study how Russian elites make sense of Russia’s identity, as well as Russia’s policies toward the US, Europe, its “near abroad,” the Middle East, and China"
"Political Science","POLS GU4455","Russian Politics: How Autocracy Works.","3.00 points.","This course is designed to give students the tools to understand the politics of post-Soviet Russia through the lens of theories of modern autocracy and by putting Russian in comparative perspective. Among other topics, we will explore: Why did the Soviet Union collapse? Why was economic reform in Russian in the 1990s so difficult? How does autocracy influence economic development? How does Russia’s autocracy work? Why has Russia become increasingly repressive in the Putin era? Why did Russia invade Ukraine in 2022? What are the prospects for political change? How does economic inequality influence a country’s form of government? In addition to answering these questions, we will also examine the many difficult challenges in identifying the causes and consequences of studying autocracy. The course not only hopes to use modern theories of autocracy to understand Russia, but also to use the Russian case to build theories of modern autocracy. This course will help students keep up with rapidly unfolding events but is designed primarily to help them develop tools for interpreting and understanding the politics of autocratic Russia"
"Political Science","POLS GU4457","Russian Propaganda Dom ＆ Global Politics.","4.00 points.","Propaganda is a key tool of contemporary authoritarian politics. Autocrats such as Russia’s Vladimir Putin, China’s Xi Jinping, or Hungary’s Viktor Orbán use state-controlled media to manipulate citizens, and some of them extensively rely on propaganda to undermine democracy in other countries. This course encourages students to think about the specific roles that media and propaganda play in autocracies, focusing on Russia in particular. We will read and discuss cutting-edge empirical research in political science and media studies to understand how autocrats such as Putin manipulate public opinion, why their propaganda can be successful, what its limits are, and how we can spot authoritarian propaganda in practice"
"Political Science","POLS GU4461","Latin American Politics.","4 points.","This is a lecture class that seeks to introduce students to social scientific analysis while discuss the shifting dynamics of political representation in Latin America. In analyzing political representation in the region, it focuses on demands for political inclusion by different actors and how they were resisted or accepted by established elites in a process that moved from regime change to electoral rotation in power. The course covers these political dynamics and their institutional consequences since the onset of the twentieth century, starting with the Mexican Revolution, until the contemporary period where democracy is the predominant form of government and elections a crucial tool for social and political change. While analyzing the politics of Latin America, we will cover important political science concepts associated with democratic representation, social inclusion and the rule of the law, such as social movement mobilization, political regime change, presidentialism, political party systems, political identities, state capacity, and institutional weakness."
"Political Science","POLS GU4471","CHINESE POLITICS.","3.00 points.","This course offers a historical and thematic survey of Chinese politics and of salient issues in China’s public policy and governance. The first half of the course reviews the patterns and dynamics of political development in China, focusing mainly on the last two hundred years, during which the country has been on a rugged yet fascinating path toward modernity. We will examine major political events including the collapse of the Imperial China, the rise of the Communist Party, the Cultural Revolution, and the post-Mao shift toward reform and opening. The second half of the course will look various special topics, including the structure of the party and the state, the relationship between state and society, the modes of economic development, and the governance of the media and the Internet. Throughout the course, special attention will be paid to how China’s domestic political and economic processes intersected with major world events and transnational forces, such as imperialism, world wars, and economic globalization"
"Political Science","POLS GU4472","JAPANESE POLITICS.","4.00 points.","This course surveys key features of the Japanese political system, with a focus on political institutions and processes. Themes include party politics, bureaucratic power, the role of the Diet, voting behavior, the role of the state in the economy, and the domestic politics of foreign policy"
"Political Science","POLS GU4496","CONTEMPORARY AFRICAN POLITICS.","3.00 points.","This course aims to teach students what, if any, answers social scientists have to the questions that concern anyone with an interest in African politics: 1) Why have democratic governments flourished in some countries and not others? 2) What institutions may enable Africans to hold their leaders accountable? 3) How do people participate in politics? 4) In what ways do aspiring African political leaders build public support? 5) To what extent does persistent poverty on the continent have political causes? and 6) Why is violence used to resolve some political disputes and not others?"
"Political Science","POLS UN3951","COMPARATIVE POLITICS SEMINAR.","4.00 points.","Prerequisites: POLS V1501 or the equivalent, and the instructors permission. Pre-registration is not permitted. Please see here for detailed seminar registration guidelines: http://polisci.columbia.edu/undergraduate-programs/seminar-registration-guidelines. Seminar in Comparative Politics. Students who would like to register should join the electronic wait list"
"Political Science","POLS UN1601","INTERNATIONAL POLITICS.","4.00 points.","This introductory course surveys key topics in the study of international politics, including the causes of war and peace; the efficacy of international law and human rights; the origins of international development and underdevelopment; the politics of global environmental protection; and the future of US-China relations. Throughout the course, we will focus on the interests of the many actors of world politics, including states, politicians, firms, bureaucracies, international organizations, and nongovernmental organizations; the interactions between them; and the institutions in which they operate. By the end of the semester, students will be better equipped to systematically study international relations and make informed contributions to critical policy debates"
"Political Science","POLS UN2601","International Politics.","4.00 points.","Why do countries go to war? What conditions foster international cooperation? How do alliances between countries function? How are countries affected by global trade and investment, and in turn how does the political economy of individual countries shape international conflict and cooperation? How do ideas and culture (including both positive ideas like human rights and negative ideas like racism) affect international politics? What role do individuals and groups play in shaping international politics? What explains the international response to the COVID-19 pandemic? Why isn’t there significant cooperation on climate change, and can a new global cooperation emerge? What issues have garnered international attention, and how has that shaped the countries’ cooperation? What causes terrorism? Is the proliferation of nuclear (or cyber) weapons a threat to peace, and if so, how should the world response? Does UN peacekeeping work? In this course we will begin to grapple with these questions. We will use theories developed by philosophers, political scientists and policy analysts, and we will examine the historical roots of today’s problems, in order to explain and predict the patterns of international politics and the possibilities for change. Throughout the course, students will be encouraged to choose and develop their own theories to explain events. Learning Objectives: By the end of the semester, students will accomplish the following: Demonstrate broad factual and causal knowledge of important current and historical issues in international relations. Apply contending theories from the political science literature and the policy world to analyze, compare, and evaluate events and trends in international relations. Assess the value of competing theories in explaining events. Synthesize facts and arguments across cases in order to reason critically and argue creatively, through both oral discussions in section and written essays"
"Political Science","POLS UN3619","NAT'L ＆ CONTEMP WORLD POLITICS.","3.00 points.","The causes and consequences of nationalism. Nationalism as a cause of conflict in contemporary world politics. Strategies for mitigating nationalist and ethnic conflict"
"Political Science","POLS UN3622","Ethnic Conflict.","3.00 points.","This course explores the origins and dynamics of ethnic conflict through the lens of several different theoretical approaches. How and where does ethnic conflict emerge and why does it endure? Is it greed or grievance, identity or interest? Why do some cases of ethnic tension and racial hatred boil over into bloodshed and carnage, while other conflict situations simmer well below the level of violence? Why are some inter-group conflicts so explosive and intractable while others yield to compromise and resolution? How is ethnic conflict influenced by factors such as religious nationalism, regime type, economic inequality, demographic shifts, and climate change? Leveraging a range of theoretical frameworks, students will engage with historical case studies and grapple with contemporary issues to understand the causes and conditions involved in conflict emergence, continuation, and resolution"
"Political Science","POLS UN3623","ENDING WAR ＆ BUILDING PEACE.","3.00 points.","This course provides an introduction to the politics of war termination and peace consolidation. The course examines the challenges posed by ending wars and the process by which parties to a conflict arrive at victory, ceasefires, and peace negotiations. It explores how peace is sustained, why peace lasts in some cases and breaks down in others and what can be done to make peace more stable, focusing on the role of international interventions, power-sharing arrangements, reconciliation between adversaries, and reconstruction"
"Political Science","POLS UN3648","GOVERNING THE GLOBAL ECONOMY.","4.00 points.","Who governs the world economy? Why do countries succeed or fail to cooperate in setting their economic policies? When and how do international institutions help countries cooperate? When and why do countries adopt good and bad economic policies? This course examines how domestic and international politics determine how the global economy is governed. We will study the politics of trade, international investment, monetary, immigration, and environmental policies to answer these questions. The course will approach each topic by examining alternative theoretical approaches and evaluate these theories using historical and contemporary evidence. There will be an emphasis on applying concepts through the analysis of policy-relevant case studies designed specifically for this course"
"Political Science","POLS UN3674","China's Technological Rise.","3.00 points.","This course examines the causes and consequences of China’s rise as an economic and technological great power over the past four decades. It provides a theoretically-informed introduction to the political economy of contemporary China and to major debates surrounding China’s relations with the United States and its allies and partners. Topics covered include Chinese industrial and innovation policies, China’s capabilities in core technologies like semiconductors and artificial intelligence, the prospects for U.S.-China economic decoupling, the risk of conflict over Taiwan, the future trajectory of China’s rise, and more. At the end of this course, students will have a strong understanding of the main features of modern Chinese political economy, how China’s positions in the global economy and international system have changed in recent decades, and the implications of these transformations for U.S.-China strategic competition. They will also have learned to critically evaluate prominent theories in political science and international relations as they apply to China"
"Political Science","POLS UN3692","Business ＆ Politics in Globalized World.","3.00 points.","Companies (or, as we’ll mostly refer to them, firms) play a number of important roles in both domestic and international politics; among other activities, they create jobs, engage in trade and in-vestment, create social responsibility programs, lobby governments, and create much of the world’s pollution. How should we think about firms as political actors? Why, when, and how do firms attempt to influence policymaking? And when do they succeed? In this course, we will study strategic collaboration, competition, and collusion between firms and governments in a range of settings and policy areas. To do so, we will draw on insights from international relations, economics, and business scholars, and we will frequently engage with current real-world examples of business-government relations. Topics will include (among others) lobbying, corporate social responsibility, taxation and tax avoidance, public-private governance, and corporate influence in foreign policy"
"Political Science","POLS UN3685","The Rise of the Modern World Economy.","4.00 points.","Over the past thousand years, modern capitalism has expanded from its European starting point to the entire world. Modern economic activity started with a commercial revolution in the late Middle Ages, concentrated in European city states like Venice and Genoa. From the sixteenth through the eighteenth centuries, European colonialism spread this commercial revolution around the globe. The Industrial Revolution in northwestern Europe led to unprecedented and sustained economic growth, which allowed European nations to dominate the rest of the world economically, politically, and militarily, with mixed results for the rest of the world. Over the past hundred years, global capitalism has continued to present countries, and the people in them, with enormous opportunities, crushing constraints, and major political dilemmas. The course is an introductory overview of the economics and politics of international economic activity in historical and theoretical perspective"
"Political Science","POLS UN3871","CHINA'S FOREIGN RELATIONS.","4.00 points.","This course will review and analyze the foreign policy of the People's Republic of China from 1949 to the present. It will examine Beijing's relations with the Soviet Union, the United States, Northeast Asia, Southeast Asia, and the Third World during the Cold War, and will discuss Chinese foreign policy in light of the end of the Cold War, changes in the Chinese economy in the reform era, the post-Tiananmen legitimacy crisis in Beijing, and the continuing rise of Chinese power and influence in Asia and beyond. This lecture course will analyze the causes and consequences of Beijing’s foreign policies from 1949 to the present. Students must register for a mandatory discussion section"
"Political Science","POLS GU4814","GLOBAL ENERGY: SECURITY/GEOPOL.","3.00 points.","The course focuses on the nexus between energy and security as it reveals in the policies and interaction of leading energy producers and consumers. Topics include: Hydrocarbons and search for stability and security in the Persian Gulf, Caspian basin, Eurasia, Africa and Latin America; Russia as a global energy player; Analysis of the impact of Russia's invasion of Ukraine on energy markets, global security, and the future of the energy transition; Role of natural gas in the world energy balance and European energy security; Transformation of the global energy governance structure; Role and evolution of the OPEC; Introduction into energy economics; Dynamics and fundamentals of the global energy markets; IOCs vs NOCs; Resource nationalism, cartels, sanctions and embargoes; Asia's growing energy needs and its geo-economic and strategic implications; Nuclear energy and challenges to non-proliferation regime; Alternative and renewable sources of energy; Climate change as one of the central challenges of the 21st century; Analysis of the policies, technologies, financial systems and markets needed to achieve climate goals. Climate change and attempts of environmental regulation; Decarbonization trends, international carbon regimes and search for optimal models of sustainable development. Special focus on implications of the shale revolution and technological innovations on U.S. energy security"
"Political Science","POLS GU4845","NAT SECURITY STRAT OF MID EAST.","4.00 points.","At the crossroads of three continents, the Middle East is home to many diverse peoples, with ancient and proud cultures, in varying stages of political and socio-economic development, often in conflict. Following the Arab Spring and subsequent upheaval in Egypt, Syria, Iraq, Yemen, Libya and more, the region is in a state of historic flux. The Sunni-Shia rivalry, especially between Saudi Arabia and Iran, growing Iranian-Israeli conflict, population explosion, poverty and authoritarian control, Russian ascendance and US retrenchment, are the primary regional drivers today. Together, these factors have transformed the Middle Eastern landscape, with great consequence for the national security of the countries of the region and their foreign relations. The primary source of the worlds energy resources, the Middle East remains the locus of the terror-WMD-fundamentalist nexus, which continues to pose a significant threat to both regional and international security. The course surveys the national security challenges facing the regions primary players (Egypt, Saudi Arabia, Iran, Iraq, Syria, Lebanon, Jordan, Israel, the Palestinians and Turkey,) and how the convolutions of recent years have affected them. Unlike many Middle East courses, which focus on US policy in the region, the course concentrates on the regional players perceptions of the threats and opportunities they face and the strategies they have adopted to deal with them. It thus provides an essential vantage point for those interested in gaining a deeper understanding of a region, which stands at the center of many of the foreign policy issues of our era. The course is designed for those with a general interest in the Middle East, especially those interested in national security issues, students of comparative politics and future practitioners, with an interest in real world international relations and national security"
"Political Science","POLS GU4863","INTERNATIONAL POLITICAL ECONOMY OF DEVELOPING COUNTRIES.","4.00 points.","This course examines how domestic and international politics inﬂuence the economic policies of developing countries. We will critically evaluate diﬀerent theoretical debates related to foreign economic policymaking in emerging markets, and introduce chief methodological approaches used in contemporary analyses. We will focus attention on diﬀerent types of cross-border ﬂows: the ﬂow of goods (trade policy), the ﬂow of people (immigration policy), the ﬂow and location of production (foreign investment policy), the ﬂow of capital (ﬁnancial and monetary policy), and the ﬂow of pollution (environment policy). In the process, we will address several themes that are central to understanding the politics of economic policymaking in emerging economies, including, the legacies of colonialism, trade protectionism and liberalization, globalization and the race to the bottom, the relationship between economic policy and culture, and development and redistribution. There will be an emphasis on applying concepts through the analysis of policy-relevant case studies designed for this course"
"Political Science","POLS GU4865","INTERNATIONAL POLITICAL ECONOMY.","4.00 points.","This course explores key frameworks and issue areas within international political economy. It examines the history and key characteristics of (economic) globalization, the theories of international cooperation, as well as the nature and role of international organizations (such as the World Trade Organization) in fostering trade and international economic cooperation. Furthermore, the course discusses the pros and cons of globalization and its implications on domestic policies of nation-states, with a particular focus on the tensions globalization creates and the lines of cleavages between winners and losers from globalization. Finally, the course reflects on the future of globalization and international trade and the challenges faced by national and supranational policy makers"
"Political Science","POLS UN3961","INTERNATIONAL POLITICS SEMINAR.","4.00 points.","Prerequisites:POLS UN1601or the equivalent, and the instructors permission. Seminar in International Politics. Students who would like to register should join the electronic wait list. For list of topics and descriptions see: https://polisci.columbia.edu/content/undergraduate-seminars"
"Political Science","POLS UN1101","POLITICAL THEORY I.","4.00 points.","This course considers key questions at the foundation of political thought. What is justice? How do we justify the coercive power of states? Do we have an obligation to obey the government? Who should make and enforce the law? What basic rights and liberties should governments protect? How should our economic system produce and divide wealth and material resources? What are the claims of excluded or marginalized groups and how can these claims be addressed? We explore these questions through the works of several classical and contemporary political thinkers. A major goal of the course is to practice the skills needed to understand a political thinker’s arguments and to construct one’s own"
"Political Science","POLS UN2101","Political Theory I.","4.00 points.","Political theory examines the ideas and institutions that shape political life. This course introduces key texts and arguments about the best way to organize political power, how it should be used, and for what purpose. We will address these larger questions by studying how major thinkers, ancient and modern, analyzed political diversity, division, and conflict. What are the sources of conflicting identities, interests, passions, and values in politics? How can partisanship and contestation avoid degenerating into open war and unjust domination? Which institutions, laws, and practices are best able to manage conflict consistent with other political goals, such as freedom, equality, justice? Course goals: Demonstrate broad knowledge of key texts, thinkers, concepts, and debates in the history of political thought; compare, contrast, and classify definitions of diversity and their political significance; interpret texts and reconstruct their core arguments and concepts; evaluate arguments, concepts, and theories in terms of consistency, plausibility, and desirability; develop persuasive interpretations and arguments through textual analysis; present and defend ideas and arguments clearly in writing and discussion"
"Political Science","POLS UN3100","JUSTICE.","3.00 points.","An inquiry into the nature and implications of justice in areas ranging from criminal justice to social justice to the circumstances of war and peace, considering issues such as abortion, the criminalization of behavior, the death penalty, climate change, global poverty, civil disobedience, and international conflict"
"Political Science","POLS UN3106","Democracy: Principles, Critics and Problems.","3.00 points.","This course is about democracy: its theory, principles, critics and challenges. After centuries of vilification, democracy acquired the status of the ""best"" political order thanks also to the defeat of Nazism and fascism, in 1945. The end of the Cold War and the international order created by the victors of World War II caused some major changes in the perception and practice of democracy. The world has become a unified place for financial markets and a borderless space for the implementation of hegemonic projects. Openness and globalization put pressure on the ideal and practice of democracy, however. On the one hand, democracy seems to be the solution to all problems so much so that ""democracy"" now means everything on the right side of history. On the other hand, it seems instead to be a source of problems, and many (even democrats) criticize it for being inefficient in decision-making, subject to the prejudices of increasingly uninformed and ignorant voters, and finally a system that breeds corruption. The goal of this course is to understand this conundrum. What are the basic principles of democracy and the main objections raised against it? In what sense does democracy embody universal values? Is it desirable that democracy contains partisanship with competence? Is populism a fate of modern democracies? These questions will guide us in understanding the promises of democracy and the disappointments of democrats. We will begin our intellectual journey with the ancient vision of democracy and its early critics, then explore the modern trajectory of democratic theory and finally contemporary populist transformations"
"Political Science","POLS UN3112","GANDHI, KING ＆ POLS OF NONVIOLENCE.","4.00 points.","Since Gandhi’s experiments in mass satyagraha over a century ago, nonviolence has become a staple of protest politics across the globe. From the Occupy movements to the Arab Spring to Movement for Black Lives, it might even be entering a new phase of revitalization. At the same time, what exactly nonviolence is and what it can accomplish in politics is very much under debate. This course aims to understand the politics of nonviolence by examining the political ideas and political careers of its most well-known twentieth-century advocates, M.K. Gandhi and Martin Luther King, Jr. Though still venerated as founding figures of nonviolent protest, Gandhi and King have come to be remembered in ways that can misconstrue how they understood and practiced nonviolent politics. To many, Gandhi is a saintly idealist, who wanted to imbue politics with the spirit of ahimsa, truth, and conscience. Likewise, King is taken to be a spokesman for interracial brotherhood and Christian love. While partly true, these images also downplay the political side of their nonviolence – the techniques of organizing and strategies of protest that made their movements successful. We will examine the evolution of Gandhi’s and King’s political thinking in relation to the movements they led – the Indian independence movement and the civil rights movement in the US. We will consider how the theory and practice of nonviolence evolved and changed as it moved from one context to another. We will be especially focused on understanding the dynamics of nonviolent protest"
"Political Science","POLS UN3141","Humans, Nature and the Future: an Introduction to Environmental Political Theory.","3.00 points.","This course is about how we understand humans and their relationship to nature – and about how these understandings influence the ways we design our societies, run our democracies, and make plans for the future. We’ll focus on two central themes. First: how does introducing a concern for ‘the environment’ (or the Earth, or ecology) deepen, and often complicate, our understanding of key concepts in political theory? Second: given that ‘the environment’ is an interdisciplinary issue, how do we understand the relationship between the ideas and conversations we have in political theory, and the ideas and conversations people are having in other disciplines? (For example: climate science.) There is no single prerequisite course for this one, but we will be assuming that you are familiar with the field of political theory in general. This is important, because many of our discussions will aim to map concepts and conversations from environmental political theory onto broader political theory conversations (which requires you to be familiar with those conversations!). Ideally, you’ll have taken a political theory survey before you take this course. If you haven’t, but you still think you’ve got the background necessary to participate fully in the class, please get in touch"
"Political Science","POLS GU4110","RECENT CONTINENTAL POL THOUGHT.","4.00 points.","This course will compare and contrast the theories of the political, the state,freedom, democracy, sovereignty and law, in the works of the following key 20th and 21st century continental theorists: Arendt, Castoriadis, Foucault, Habermas, Kelsen, Lefort, Schmitt, and Weber. It will be taught in seminar format"
"Political Science","POLS GU4132","POLIT THOUGHT-CLASSICL AND MEDIEVAL.","3.00 points.","Prerequisites: Contemporary Civilization or a comparable introduction to political theory course. This course examines ancient political thought from its origins in the archaic Greek poleis through the development of classical Greek political philosophy and the transmission and adaptation of Greek political ideas in the Hellenistic, Roman, and early Christian traditions. Our texts will include major ancient works of political theory by Plato, Aristotle, and Cicero as well as works of poetry, drama, history, and ethical and natural philosophy that offer insight into ancient thought on politics. We will approach these texts not only as reflections on the ancient democratic, oligarchic, monarchical, and republican political systems they address, but also as foundations for modern political discourse that still prompt us to consider the questions they raise—questions about the ideal form of government in theory, and the best form in practice; about the nature of law and justice, and the relationship between law and custom, science, or religion; about the rule of law, and the rights and obligations of an individual citizen living in a participatory state; and about the reach of empire, and the implications when a self-governing people attempts to direct the affairs of non-citizens or of other states"
