"subject","course_code","course_name","credits","description"
"Public Administration","P A 543","Community Resources in Public Affairs","3","Designed to connect public administration students with professionals in the field and to potential careers. Students will research and visit a number of government, community and public organizations to better understand how goods and service are delivered in context of efficiency, effectiveness, ethics and equity."
"Public Administration","P A 555","Engaged Citizenship and Homelessness","3","Fieldwork in multidisciplinary analyses of civic citizenship and social responsibility through participatory action research and inquiry driven service in pluralistic communities. Service paradigms for engaged citizenship. Students required to complete nine hours of supervised fieldwork per week and to attend weekly meetings with instructor."
"Public Administration","P A 570","Public Sector Professional Skills","3","Skills development in preparation for a career in the public sector. Listening, reading, and thinking critically; speaking and writing with clarity; delivering convincing and organized oral presentations; leading teams; developing team management skills; and engaging the public."
"Public Administration","P A 571","Managing Water and Energy Resources","3","Management and economics of water and energy resources, delivery systems, regulatory framework, and renewable resources. Contemporary water and energy management issues."
"Public Administration","P A 580","Comparative Public Administration","3","Administrative organization and process of selected foreign and American governments. Analysis of the cultural basis of administrative systems."
"Public Administration","P A 581","War, the State, and Governance: Global Perspectives","3","Defense and security challenges through global perspectives. Budgetary, intelligence, leadership, logistical, military, organizational, policy, political, and strategic challenges and opportunities confronted by government via case studies."
"Public Administration","P A 582","War, the State, and Governance: U.S. Perspectives","3","Defense and security challenges through U.S. perspectives. Budgetary, intelligence, leadership, logistical, military, organizational, policy, political, and strategic factors confronted by government via case studies."
"Public Administration","P A 596","Experimental Topics","1-4","Selected current topics in public administration."
"Public Administration","P A 600","Scope of Public Administration","3","The development of public administration as an academic discipline; a systematic evaluation of the rise and operations of largescale public bureaucracies."
"Public Administration","P A 604","Methods of Analysis in Public and Urban Affairs","3","Research design for problems and cases in public affairs; summarizing and organizing data; methods of projection; sampling theory and application; using census and other secondary data sources."
"Public Administration","P A 605","Seminar in Applied Research","3","Qualitative and quantitative research designs to address public affairs issues."
"Public Administration","P A 606","Seminar in Quantitative Approaches to Public Administration","3","Advanced techniques for analyzing problems in public and urban affairs; emphasis on computer applications."
"Public Administration","P A 620","Seminar in Management of Urban Governments","3","Selected problems in the management of urban governments."
"Public Administration","P A 630","Seminar in Public Personnel Administration","3","Analysis of selected problems in personnel administration; special emphasis on organizational development and consultation skills as emerging personnel functions."
"Public Administration","P A 640","Seminar in Public Administration","3","Selected topics."
"Public Administration","P A 642","Seminar in Administrative Theory","3","Organization and management; the executive role, decision making; bureaucracy; authority and power; communication and control and organizational system; tactics and strategies in effective management."
"Public Administration","P A 646","Advocacy Organizations and Policy Change","3","Explores how actions of social movements, advocacy organizations, nonprofits, and interest groups affect the development, passage, and implementation of policy. Examines political parties, policy arenas, advocacy actions, and issue framing."
"Public Administration","P A 650","Seminar in Public Financial Management","3","Economics and politics of the public sector. Theories of public expenditure analysis and revenue generation. Issues of ethics and efficiency in government financial policy."
"Public Administration","P A 660","Administration and Public Policy Development","3","Social, political and administrative problems involved in governmental program development and change."
"Public Administration","P A 791","Readings in Public Administration","3","Selected readings in the literature of public administration."
"Public Administration","P A 792","Problem Analysis","3","Analytical treatment of selected problems in Public Administration. Review of methods for investigation and reporting of data. Consideration of problems in preparation of projects or thesis."
"Mathematics","MATH 254","Introduction to Linear Algebra","3","Matrix algebra, Gaussian elimination, determinants, vector spaces, linear transformations, orthogonality, eigenvalues, and eigenvectors."
"Mathematics","MATH 296","Experimental Topics","1-4","Selected topics."
"Mathematics","MATH 299","Special Study","1-3","Individual study."
"Mathematics","MATH 302","Transition to Higher Mathematics","3","Selected topics from Euclidean and non-Euclidean geometry to emphasize proof writing, problem solving, and communication."
"Mathematics","MATH 303","History of Mathematics","3","Historical developments in mathematics, relationships between mathematics and human history, and connections between mathematics, culture, and power."
"Mathematics","MATH 312","Topics from Elementary Mathematics: Statistics and Probability","3","Topics from statistics and probability. Enrollment limited to future teachers in grades K-8."
"Mathematics","MATH 313","Topics in Elementary Mathematics: Algebra of Change","3","Capstone course for prospective K-8 teachers. Advanced topics in mathematics selected from algebra, number systems, transformation geometry, and problem solving. Enrollment limited to future teachers in grades K-8."
"Mathematics","MATH 320","Abstract Algebra","3","Elementary number theory and rings to include ideals, polynomial rings, quotient rings, ring homomorphisms and isomorphisms. Introduction to basic aspects of group theory."
"Mathematics","MATH 330","Advanced Calculus I","3","Completeness of the real numbers and its implications, sequences of real numbers, and continuity and differentiability of functions of one real variable."
"Mathematics","MATH 336","Introduction to Mathematical Modeling","3","Models from the physical, natural, and social sciences including population models and arms race models. Emphasis on classes of models such as equilibrium models and compartment models."
"Mathematics","MATH 340","Programming in Mathematics","3","Introduction to programming in mathematics. Modeling, problem solving, visualization."
"Mathematics","MATH 341","Mathematics Software Workshop","1","Lesson plan design using teacher-based technologies."
"Mathematics","MATH 342A","Methods of Applied Mathematics I","3","Vector analysis, divergence and Stokes’ theorem and related integral theorems. Matrix analysis, eigenvalues and eigenvectors, diagonalization. Introduction to ordinary differential equations. Computer software packages for matrix applications, solving, and graphing differential equations."
"Mathematics","MATH 342B","Methods of Applied Mathematics II","3","Second order ordinary differential equations, power series methods, Bessel functions, Legendre polynomials. Linear partial differential equations, separation of variables, Fourier series, Sturm-Liouville theory, orthogonal expansions, Fourier Transforms. Use of computer software packages for symbolic algebra and solution of differential equations."
"Mathematics","MATH 413","Mathematics for the Middle Grades","3","Teacher-level look at mathematics taught in middle grades, to include proportional reasoning, rational and real numbers, probability, and algebra. Intended for those planning to teach mathematics in middle grades; cannot be used as part of major or minor in mathematical sciences with exception of major for single subject teaching credential. Students in the SSTC major must receive instructor permission."
"Mathematics","MATH 414","Mathematics Curriculum and Instruction","3","Historical development of mathematics and mathematics curriculum. Principles and procedures of mathematics instruction in secondary schools. For secondary and postsecondary teachers and teacher candidates. Course cannot be used as part of the major or minor in mathematical sciences with exception of major for the single subject teaching credential."
"Mathematics","MATH 496","Experimental Topics","1-4","Selected topics."
"Mathematics","MATH 499","Special Study","1-3","Individual study."
"Mathematics","MATH 508","Dynamical Systems and Modeling","3","Differential equations using analytical, graphical, and numerical representations."
"Mathematics","MATH 510","Introduction to the Foundations of Geometry","3","The foundations of Euclidean and hyperbolic geometries. Highly recommended for all prospective teachers of high school geometry."
"Mathematics","MATH 520","Algebraic Structures","3","Continuation of MATH 320 . Group theory to include finite Abelian groups, group homomorphisms and isomorphisms, normal subgroups, quotient groups, and Sylow theorems. Selected advanced topics to include field extensions or integral domains."
"Mathematics","MATH 522","Number Theory","3","Theory of numbers to include congruences, Diophantine equations, and a study of prime numbers; cryptography."
"Mathematics","MATH 524","Linear Algebra","3","Vector spaces, linear transformations, orthogonality, eigenvalues and eigenvectors, normal forms for complex matrices, positive definite matrices and congruence."
"Mathematics","MATH 525","Algebraic Coding Theory","3","Linear codes, perfect and related codes, cyclic linear codes, BCH codes, burst error-correcting codes."
"Mathematics","MATH 530","Advanced Calculus II","3","Formal definitions and analysis within the framework of single variable functions. Advanced concepts in analysis."
"Mathematics","MATH 531","Partial Differential Equations","3","Boundary value problems for heat and wave equations: eigenfunction expansions, Sturm-Liouville theory and Fourier series. D’Alembert’s solution to wave equation; characteristics. Laplace’s equation, maximum principles, Bessel functions."
"Mathematics","MATH 532","Functions of a Complex Variable","3","Analytic functions, Cauchy-Riemann equations, theorem of Cauchy, Laurent series, calculus of residues, and applications."
"Mathematics","MATH 537","Ordinary Differential Equations","3","Theory of ordinary differential equations: existence and uniqueness, dependence on initial conditions and parameters, linear systems, stability and asymptotic behavior, plane autonomous systems, series solutions at regular singular points."
"Mathematics","MATH 538","Discrete Dynamical Systems and Chaos","3","One- and two-dimensional iterated maps, equilibria and their stability, sensitive dependence on initial conditions, Lyapunov exponents, horseshoe maps, period doubling, chaotic attractors, Poincare maps, stable/unstable manifolds, bifurcations. Applications in biology, chemistry, physics, engineering, and other sciences."
"Mathematics","MATH 540","Mathematical Tools for Data Analysis and Machine Learning","3","Development of modern mathematical data science techniques including singular value decomposition, Fourier and wavelet transforms, bias/variance analysis, regression, optimization, clustering, and support vector machines. Strong focus on algorithm implementation and visualization and description of results."
"Mathematics","MATH 542","Introduction to Computational Ordinary Differential Equations","3","Initial and boundary value problems for ordinary differential equations. Runge-Kutta, linear multi-step, predictor-corrector, adaptive, hybrid, shooting, and general linear methods. System, stiffness, and non-linear problems. Iterative methods."
"Mathematics","MATH 543","Numerical Matrix Analysis","3","Singular value decomposition. Projections, QR-factorization, orthogonalization, conditioning and stability, Gaussian Elimination, LU-Factorization, pivoting strategies, Cholesky Factorization. Iterative methods for diagonalization and eigensystem computation. Tridiagonal, Hessenberg, and Household matrices. The QR algorithm."
"Mathematics","MATH 579","Combinatorics","3","Permutations, combinations, generating functions, recurrence relations, inclusion-exclusion counting. Polya’s theory of counting, other topics and applications."
"Mathematics","MATH 586","Climate Mathematics","3","Climate data statistics and visualization, empirical orthogonal functions by singular value decomposition, hypsometric equations, Stefan-Boltzmann radiation, conservation laws of climate dynamics, energy balance climate model, R or Python computer programming."
"Mathematics","MATH 590","Advanced Topics in Mathematics","3","Selected topics in classical and modern mathematical sciences. Typical topics include climate mathematics, mathematics of data science, algebraic topology, semigroup theory."
"Mathematics","MATH 595","Mathematical Biology and Biomedicine","3","Mathematical and computational modeling techniques to include difference and differential equations; probabilistic and statistical models."
"Mathematics","MATH 596","Advanced Topics in Mathematics","1-4","Selected topics in classical and modern mathematical sciences."
"Mathematics","MATH 600","Chaos and Fractals","3","Non-linear dynamics to include Cantor sets, fixed and periodic points, fractal dimensions, fractals, iterative processes, orbit diagrams, orbits, period doubling, and self-similarity."
"Mathematics","MATH 601","Topics in Algebra","3","Unique factorization domains, rings and ideals, groups, algebraic field extensions. A course designed for secondary school teachers."
"Mathematics","MATH 602","Topics in Analysis","3","Topics in analysis, including the real number system, convergence, continuity, differentiation, the Riemann-Stieltjes integral, complex analysis, designed to give the secondary teacher a broad understanding of the fundamental concepts."
"Mathematics","MATH 620","Groups, Rings, and Fields","3","Group theory to include finite Abelian groups, isomorphism theorems, matrix groups, and permutation groups. Ring theory to include ideals, principal ideal domains, and unique factorization. Field theory to include field extensions and finite fields."
"Mathematics","MATH 621","Advanced Topics in Algebra","3","Topics in advanced algebra. Typical courses to include algebra-geometry dictionary, commutative algebra, groups, fields, and Galois theory."
"Mathematics","MATH 625","Algebraic Coding Theory","3","Algebraic theory of error correction codes and decoding algorithms used in modern communications systems. Reed-Solomon codes and algebraic decoding algorithms. Code duality, MacWilliam’s identities and the linear programming bound. Probabilistic decoding of convolutional codes, low-density parity-check codes and turbo codes."
"Mathematics","MATH 626","Cryptography","3","Design of secure cryptosystems with applications. Classical and public key cryptosystems. Primality testing, factoring, discrete log problem, and knapsack problem."
"Mathematics","MATH 630","Applied Real Analysis","3","Lebesgue measure and integration, metric spaces, Banach spaces, Hilbert spaces."
"Mathematics","MATH 635","Pattern Formation","3","Linear stability, marginal stability curves, classification. One dimensional patterns, bifurcations. Two dimensional patterns, square and hexagonal patterns, spirals, defects. Diffusion driven instability, Turing patterns. Spatio-temporal chaos. Applications in biology, chemistry, and physics."
"Mathematics","MATH 636","Mathematical Modeling","3","Advanced models from the physical, natural, and social sciences. Emphasis on classes of models and corresponding mathematical structures."
"Mathematics","MATH 638","Continuous Dynamical Systems and Chaos","3","Nonlinear systems of differential equations, potential fields, periodic solutions, Lyapunov functions. Chaos in differential equations, Lyapunov exponents, chaotic attractors, Poincare maps. Lorenz and Rossler attractors, forced oscillators, Chua’s circuit, stable manifolds. Bifurcations. Applications in science and engineering."
"Mathematics","MATH 639","Nonlinear Waves","3","Linear waves, dissipation, dispersion. Conservation laws. Water waves. KdV equation, solitary waves, cnoidal waves. Scattering and inverse scattering. Perturbation theory. Nonlinear Schroedinger equation, dark and bright solitons, vortex solutions. Variational techniques, modulational instability, stability."
"Mathematics","MATH 668","Applied Fourier Analysis","3","Discrete and continuous Fourier transform methods with applications to statistics and communication systems."
"Mathematics","MATH 693A","Advanced Numerical Methods: Computational Optimization","3","Numerical optimization: Newton, Truncated-Newton, and Quasi- Newton methods for unconstrained optimization; with applications to nonlinear least squares, orthogonal distance regression, and nonlinear equations."
"Mathematics","MATH 693B","Advanced Numerical Methods: Computational Partial Differential Equations","3","Methods for hyperbolic, parabolic, and elliptic partial differential equations: consistency, stability, convergence."
"Mathematics","MATH 695","Communication in Interdisciplinary Applied Mathematics","3","Analysis of research publications. Communication skills for interdisciplinary mathematics. Development of a grant proposal and outreach item."
"Mathematics","MATH 696","Selected Topics in Mathematical Sciences","3","Intensive study in specific areas of mathematical sciences."
"Mathematics","MATH 699","Graduate Portfolio","3","Use of modern media generation technology to produce webpages, code repositories, and presentations. Develop a portfolio of work completed during graduate studies to allow students to present their sophisticated skill sets and interests to potential employers or other academic institutions."
"Mathematics","MATH 720","Seminar","1-3","An intensive study in advanced mathematics."
"Mathematics","MATH 780","Seminar in Communicating Mathematical Research","1","Practice in effectively communicating mathematical ideas in various scenarios to include colloquia, poster presentations, seminars, and thesis defenses."
"Mathematics","MATH 790","Practicum in Teaching of Mathematics","1","Supervision in teaching mathematics. Lecture writing, style of lecture presentation and alternatives, test and syllabus construction, and grading system. Not applicable to an advanced degree. Required for first semester GTA’s."
"Mathematics","MATH 797","Research","1-3","Research in one of the fields of mathematics."
"Mathematics","MATH 798","Special Study","1-3","Individual study."
"Mathematics","MATH 799A","Thesis or Project","3","Preparation of a project or thesis for the master’s degree."
"Mathematics","MATH 799B","Thesis or Project Extension","0","Registration required in any semester or term following assignment of RP in Course 799A in which the student expects to use the facilities and resources of the university; also student must be registered in the course when the completed thesis or project is granted final approval."
"Mathematics","MATH 799C","Comprehensive Examination Extension","0","Registration required of students whose only requirement is completion of the comprehensive examination for the master’s degree Registration in 799C limited to two semesters."
"Mathematics and Science Education","M S E 603","Seminar on Learning Theories in STEM Education","3","Application of several major learning theories (e.g., behaviorism, structuralism, radical constructivism, information processing, and sociocultural perspectives) to research on the learning and teaching of mathematics and science."
"Mathematics and Science Education","M S E 604","Seminar on Teaching Issues in STEM","3","Research pertaining to the teaching of mathematics and science. Readings chosen to bridge theory and practice."
"Mathematics and Science Education","M S E 608","Equity in STEM Education","3","Inclusion, social justice, and systemic inequities in STEM education. Application of theory to classroom practice and policy."
"Mathematics and Science Education","M S E 801","Faculty Research","1","Issues of learning with reference to how they are addressed by doctoral faculty. Students will interview and write a one-page statement of research interests for each of eight doctoral faculty members."
"Mathematics and Science Education","M S E 802","Orientation Practicum","1-3","Experience with research programs will introduce students to a variety of research questions and approaches. One research program per unit; minimum three units required in program."
"Mathematics and Science Education","M S E 805","Supervised Teaching of Teacher Preparation Courses","3","Students will plan and teach, under supervision, a course that prepares prospective teachers to teach mathematics or science at either the elementary or secondary level."
"Mathematics and Science Education","M S E 806","Supervised School Practicum","3","School-based project focusing on inservice of teachers or on curriculum development, or work with a school district administrator or mathematics or science."
"Mathematics and Science Education","M S E 807","Specially Designed Practicum","3","Practical experience to assist students in gaining experience in career they have selected."
"Mathematics and Science Education","M S E 810","Seminar in Research Design","3","Issues such as analysis of protocols, problems of measurement in evaluation of learning, development, and assessment of cognitive models in learning in mathematics and science."
"Mathematics and Science Education","M S E 820","Research Project","3-6","Participation in an ongoing research project and development of a related study."
"Mathematics and Science Education","M S E 830","Research Seminar","3","Students and faculty present ongoing research for discussion and critique."
"Mathematics and Science Education","M S E 897","Doctoral Research","1-15","Independent investigation in general field of the dissertation."
"Mathematics and Science Education","M S E 898","Doctoral Special Study","1-8","Individual study in the field of specialization."
"Mathematics and Science Education","M S E 899","Doctoral Dissertation","1-15","Preparation of the dissertation for the doctoral degree. Enrollment is required during the term in which the dissertation is approved."
"Mathematics and Science Education","MTHED 603","Seminar on Learning Theories in STEM Education","3","Application of several major learning theories (e.g. behaviorism, structuralism, radical constructivism, information processing, and sociocultural perspectives) to research on the learning and teaching of mathematics and science."
"Mathematics and Science Education","MTHED 604","Seminar on Teaching Issues in STEM","3","Research pertaining to the teaching of mathematics and science. Readings chosen to bridge theory and practice."
"Mathematics and Science Education","MTHED 608","Equity in STEM Education","3","Inclusion, social justice, and systemic inequities in STEM education. Application of theory to classroom practice and policy."
"Mathematics Education","MTHED 212","Children’s Mathematical Thinking","1-2","Children’s mathematical thinking and in-depth analyses of children’s understanding of operations (addition, subtraction, multiplication, and division) and place value. Students will observe individual children solving mathematics problems. Real, compact disc, and/or web-based experience included."
"Mathematics Education","MTHED 600","Teaching and Learning Mathematics in the Early Grades (Pre-K to 4)","3","Research in teaching and learning mathematics in preschool through grade four. Innovative early childhood mathematics curricula, promising instructional practices. Assessment techniques to guide instruction."
"Mathematics Education","MTHED 601","Teaching and Learning Mathematics in the Middle Grades","3","Research on teaching and learning mathematics in grades five through eight. Innovative middle grades mathematics curricula, promising instructional practices. Assessment techniques to guide instruction."
"Mathematics Education","MTHED 605","Algebra in the 7-14 Curriculum","3","Curricular change in algebra, with attention to experimental curricula, to research on learning of algebra, and to influences of technology. Implications for instruction."
"Mathematics Education","MTHED 606","Selected Topics in 7-14 Mathematics Curriculum","3","Curricular change in school mathematics, to include geometry, probability, and statistics, with attention to contemporary curricula, to research on learning and teaching in those areas, and to the influences of technology. Implications for instruction."
"Mathematics Education","MTHED 607","Seminar on Research in Undergraduate Mathematics Education","3","Research in undergraduate mathematics education and its implications for teaching. Topics include research on student thinking on concepts from calculus through abstract algebra and the teaching and learning of proof."
"Mechanical Engineering","M E 190","Computer-Aided Design","2","Introduction to 3-D computer-aided mechanical design. Creation of basic to intermediate solid parts, assemblies, and drawings to include orthographic, pictorial, section, and detail views. Dimensioning, dimensional tolerancing, and thread notation per ASME Y14.5M-2009. SolidWorks software."
"Mechanical Engineering","M E 200","Statics","3","Force systems, equilibrium, structures, distributed forces, friction, virtual work, moments of inertia, vector algebra."
"Mechanical Engineering","M E 202","Computer Programming and Applications","3","Principles of programming using Matlab. Syntax topics to include arrays, control flow, data types, functions, and loops. Numerical methods to include curve fitting, Gauss reduction, interpolation, matrix operations, Newton-Raphson, numerical differentiation, and numerical integration. Matlab implementations. Application areas in mechanical engineering to include dynamic systems, finite element analysis, graphical user interfaces, and image analysis."
"Mechanical Engineering","M E 220","Dynamics","3","Kinetics of a particle; central force motion; systems of particles; work and energy; impulse and momentum; moments and products of inertia; Euler’s equations of motion; vibration and time response; engineering applications."
"Mechanical Engineering","M E 230","Basics of Mechatronics","3","Introductory mechatronics. Basic DC and AC circuits, breadboarding, capacitors, inductors, circuit components, integrated circuit amplifiers, filters, with applications to mechanical engineering. Ohm’s Law. Laboratory topics include measurement techniques using function generator, multimeter, oscilloscope, and computer simulation using circuit analysis software."
"Mechanical Engineering","M E 240","Introduction to Engineering Materials","3","Atomic and molecular structure of materials utilized in engineering. Analysis of the relationships between structure of materials and their mechanical, thermal, electrical, corrosion, and radiation properties. Examples of material structure relevant to civil, electrical, aerospace, and mechanical engineering applications."
"Mechanical Engineering","M E 241","Materials Laboratory","1","Experimental methods used to characterize engineering materials and their mechanical behavior."
"Mechanical Engineering","M E 296","Experimental Topics","1-4","Selected topics."
"Mechanical Engineering","M E 304","Mechanics of Materials","3","Concepts of stress and strain. Generalized Hooke’s law. Formulations for axial, shear, bending, torsion, and combined stresses applied to tension members, pinned joints, beams, and shafts. Euler buckling criteria for columns. Energy methods."
"Mechanical Engineering","M E 314","Engineering Design: Mechanical Components","3","Application of mechanics, physical properties of materials, and solid mechanics to the design of machine elements. Student design projects."
"Mechanical Engineering","M E 330","Mechatronics Laboratory","3","Actuating devices, data acquisition systems, hardware controllers, machine and process control applications, sensors and transducers, transducer signal processing and conditioning."
"Mechanical Engineering","M E 340","Introduction to Manufacturing Engineering","3","Introduces manufacturing methods through lectures on fabrication, solidification, metal forming, sheet metalworking, and material removing processes, surface processing, and laboratory hands-on exercises on machine tools, and exercises in applied metrology and design for manufacturing."
"Mechanical Engineering","M E 350","Thermodynamics","3","Basic concepts and principles of thermodynamics with emphasis on simple compressible substances. First and second law analysis, entropy, exergy analysis and state relations."
"Mechanical Engineering","M E 360","Fluids Engineering","3","Fluid mechanics with applications to mechanical engineering systems. Statics and dynamics of fluids. Conservation laws of mass, momentum and energy analysis in control volume and differential form. Real life applications of these fundamental concepts and systems to include turbomachinery."
"Mechanical Engineering","M E 420","Fundamentals of Manufacturing","3","Applications of mechanics of materials and systems in product design and fabrication. Design challenges and constraints of various fabrication technologies. Fabrication technologies and processes."
"Mechanical Engineering","M E 430","Automatic Control Systems","3","System-level lumped parameter modeling of dynamic systems using first principles. Predict performance of engineered systems based on its dynamic response. Feedback control to achieve closed loop stability and specified system performances."
"Mechanical Engineering","M E 450","Applications of Thermodynamics","3","Air-conditioning, combustion, exergy analysis, gas power systems, heat pumps, power plant cycles, psychrometrics, refrigeration; thermoeconomics."
"Mechanical Engineering","M E 452","Principles of Heat Transfer","3","Analytical and numerical solutions of steady and transient one- and two-dimensional conduction problems, forced and natural convection in external and internal flows, and thermal radiation. Applications."
"Mechanical Engineering","M E 490W","Engineering Design: Senior Project","3","Applications of engineering principles and design techniques to design, build, and test an engineering system taking into consideration societal impact and ethical issues. Developing skills to effectively communicate orally and in writing with audiences within and outside the discipline."
"Mechanical Engineering","M E 491","Engineering Design: Senior Project","3","Applications of principles and design techniques of an engineering system. Part two of a single project is completed two-course sequence and is completed upon presentation of oral and written report. Issues related to ethics and engineering practice are discussed."
"Mechanical Engineering","M E 495","Mechanical and Thermal Systems Laboratory","2","Data acquisition theory, instrumentation, sensors, data reduction, statistical and uncertainty analysis, and design of experiments. Experience in designing, performing, and reporting experiments on mechanical and thermal systems, mechanisms, vibrations, structures, thermodynamics, heat transfer."
"Mechanical Engineering","M E 496","Advanced Mechanical Engineering Topics","1-3","Modern developments in mechanical engineering."
"Mechanical Engineering","M E 499","Special Study","1-3","Individual study."
"Mechanical Engineering","M E 520","Introduction to Mechanical Vibrations","3","Analysis of mechanical vibration; single- and multi-degree of freedom systems; free and forced vibrations; vibration isolation; vibration absorbers. Theory of vibration measuring instruments."
"Mechanical Engineering","M E 530","Linear Control","3","This course introduces the important concepts in the modeling, analysis, control, and numerical simulation for linear time-invariant systems. The course includes topics on modeling and control design via root locus and frequency response techniques."
"Mechanical Engineering","M E 532","Robot Modeling and Control","3","Analysis, computer programming, modeling, motion planning, and design of control systems for robots."
"Mechanical Engineering","M E 535","Mechanics of Composite Structures","3","Micro- and macro-mechanics of composite materials, classical lamination theory, initial failure prediction and progressive failure analysis of laminates, analysis of beam and plate structures, stiffness and strength based design of composites."
"Mechanical Engineering","M E 540","Mechanics of Polymers","3","Polymeric materials, mechanics, and properties. Mechanical mechanics and properties essential for design. Stress-Strain behavior theories and models to include hyperelasticity and viscoelasticity. Design and analysis methodologies and techniques."
"Mechanical Engineering","M E 543","Powder-Based Manufacturing","3","Manufacturing of micro and nano-structured engineering components and composites starting with metal and/or ceramic powders. Powder production methods, characterization, powder shaping and compaction, sintering, hot consolidation, design considerations, and finishing operations."
"Mechanical Engineering","M E 544","Scalable Manufacturing of Emerging Technology","3","Transitioning emerging technologies from laboratory scale and prototypes to mass production. Working principles of emerging technology including solid state physics, electrochemistry, chemical vapor deposition and photolithography with applications to scalable manufacturing of solar cells, batteries, bioengineered products and other advanced materials/devices."
"Mechanical Engineering","M E 552","Heating, Ventilating, and Air-Conditioning","3","Fundamentals of air conditioning processes, psychrometrics, and building cooling load calculations. Design and analysis of HVAC systems. Equipment selection. Design codes and standards. Computerized cooling load calculations."
"Mechanical Engineering","M E 554","Automotive Power","3","Conventional and emerging energy conversion devices for automotive applications to include fuel-cell, hybrid, and internal combustion engines. Alternative fuels to include biofuels, cleaner fossil fuels, hydrogen, and natural gas. Well-to-wheel energy and cost analysis of prime mover designs/fuels."
"Mechanical Engineering","M E 555","Thermal Systems Analysis and Design","3","Analysis, design, and optimization of thermal systems using microcomputers. Modeling of thermal systems and components. Thermal system component characteristics and their effect on overall system performance. Relationship among thermal sciences in design process. Introduction to thermoeconomic optimization."
"Mechanical Engineering","M E 556","Solar Energy Conversion","3","Application of thermodynamics, fluid mechanics and heat transfer to the thermal design of solar energy conversion systems. Computer simulations utilized."
"Mechanical Engineering","M E 570","Engineering Sensor Technology","3","Introduces sensors and their use in measurement systems. The lecture and laboratory classes cover the most recent engineering sensor technologies and advancements in practice, as well as provide hands-on experience with a variety of sensors and instruments."
"Mechanical Engineering","M E 580","Biomechanics","3","Application of engineering methodologies for quantitative understanding of biological/physiological phenomena. Continuum mechanics principles. Cardiovascular system and its components viewed from a mechanistic standpoint."
"Mechanical Engineering","M E 582","Introduction to Nanobiotechnology","3","Introduction to the application of nanotechnology in biology and medicine. How the ability to manipulate, observe, and synthesize materials at the nanoscale has advanced our understanding of the biological world and is driving the development of new medical technologies."
"Mechanical Engineering","M E 585","Fundamentals of Micro-Electro-Mechanical Systems (MEMS)","3","Microfabrication techniques, microsensors and microactuators, and scaling laws. A design project of a micro-device including schematic creation, test of performance, layout generation, and layout versus schematic comparison."
"Mechanical Engineering","M E 596","Advanced Mechanical Engineering Topics","1-3","Modern developments in mechanical engineering."
"Mechanical Engineering","M E 610","Finite Element Methods in Mechanical Engineering","3","Development of finite elements and an introduction to solution methods. Problems from various fields of study in mechanical engineering such as stress analysis, vibrations and heat transfer. Introduction to finite element programs such as NASTRAN."
"Mechanical Engineering","M E 635","Autonomous Vehicles: Perception, Control, and Planning","3","Describes the fundamental AI techniques required to develop autonomous vehicles and self-driving cars technologies. Helps students have the tools necessary to be successful in pursuing a career in the emerging areas of AI and autonomous vehicles and to understand current autonomous vehicles research."
"Mechanical Engineering","M E 640","Nanomaterials","3","Nanomaterials compared with conventional materials. Nanomaterials synthesis, characterization, properties, and applications."
"Mechanical Engineering","M E 645","Mechanical Behavior of Engineering Materials","3","Elastic and plastic deformation of monolithic engineering materials and composites. Dislocation theory and plasticity of crystalline solids. Linear elastic and elastic-plastic fracture mechanics. Failure analysis of engineering components. Design optimization based on materials and service environment variables."
"Mechanical Engineering","M E 646","Mechanics of Sintering","3","Practical aspects and conceptual models and mechanisms associated with sintering of ceramic and metal powders."
"Mechanical Engineering","M E 651","Advanced Thermodynamics","3","Advanced concepts of macroscopic thermodynamics are developed including entropy generation, irreversibility, effectiveness, exergy, and chemical exergy of fuels. Concepts applied to power and refrigeration cycles using computer software."
"Mechanical Engineering","M E 653","Combustion","3","Thermodynamics of combustion, chemical equilibrium, chemical kinetics, combustion of gaseous, liquid and solid fuels, and their application."
"Mechanical Engineering","M E 656","Conduction Heat and Transfer","3","Conduction heat transfer analysis of multi-dimensional and transient processes using both classical analysis and numerical methods."
"Mechanical Engineering","M E 657","Convection Heat Transfer","3","Convection heat transfer processes under laminar and turbulent conditions. Mass transfer. Scaling arguments, analytical and numerical modeling."
"Mechanical Engineering","M E 658","Radiation Heat Transfer","3","Radiation heat transfer processes. Radiative properties of surfaces and gases. Absorption, emission, and scattering phenomena. Numerical modeling."
"Mechanical Engineering","M E 661","Gas Dynamics","3","Thermodynamics of high velocity compressible fluid flow. Adiabatic and diabatic flow; shock phenomena; imperfect gases; multidimensional flow. Applications to the propulsive duct and turbomachinery."
"Mechanical Engineering","M E 681","Biomaterials","3","Structure and properties of metallic, ceramic, and polymer biomaterials. Chemical interaction with physiological environment. Thrombosis and hemostasis on synthetic surfaces. Sterilization and packaging. Ethics and regulatory approval process. Applications discussed in cardiovascular, pulmonary, renal, orthopedic and dental medicine."
"Mechanical Engineering","M E 683","Design of Medical Devices","3","Device design, including biomaterials, human factors engineering, reliability, and manufacturing. Topics relevant to industry reviewed include regulatory, documentation, quality, and legal."
"Mechanical Engineering","M E 685","Micro-Electro-Mechanical Systems (MEMS) Design and Applications","3","Design and manufacturing technology for micro- and nano-scale devices. Topics include solid state transducers, microscale physics, biomedical microelectronics, microfluidics, biosensors, and hybrid integration of microfabrication technology. Emphasis on biomedical applications."
