"course_code","course_title","department","credits","description"
"STAT262","Probability for Statisticians","Statistics (STAT)","Credit Hours:3","Description:Probabilistic undergirding of statistical procedures including moments, common parametric families, marginal and conditional densities, sufficient statistics, modes of convergence, laws of large numbers and the central limit theorem and how they apply to estimators."
"STAT301","Mathematical Statistics and Modeling I","Statistics (STAT)","Credit Hours:3","Description:Essential statistical theory and methods for professional statistical practice. Broad statistical topics include estimation and hypothesis testing, elementary Bayesian concepts, multiple linear regression, linear mixed effects models, analysis of variance (ANOVA), logistic regression, Poisson regression, and nonparametric methods."
"STAT302","Mathematical Statistics and Modeling II","Statistics (STAT)","Credit Hours:3","Description:Essential statistical theory and methods for professional statistical practice. Topics include data transformation, multiple sources of error, elementary model selection, generalized linear mixed models, Bayesian models, and other theory and methods deemed appropriate as statistical science continues to evolve."
"STAT318","Introduction to Statistics II","Statistics (STAT)","Credit Hours:3","Description:Tests for means/proportions of two independent groups, analysis of variance for completely randomized design, contingency table analysis, correlation, single and multiple linear regression, nonparametric procedures, design of experiments."
"STAT325","Statistical Collaboration I","Statistics (STAT)","Credit Hours:3","Description:Introduction to the role and purpose of statistical consulting and interdisciplinary collaboration. Covers processes for successful interdisciplinary collaboration, including asking good questions, dealing with difficult clients, communicating statistics to non-statisticians, working in teams and determining solutions to answer the client's research question."
"STAT349","Technical Skills for Statisticians","Statistics (STAT)","Credit Hours:3","Description:Creation of research reports, business reports, and executive summaries. Presentation strategies, consequences of statistical modeling for real-world decision making, and countering common misconceptions and errors in statistical reasoning. Focus on real-world applications in research, business, and public service."
"STAT351","Statistical Computing II: Data Management and Visualization","Statistics (STAT)","Credit Hours:3","Description:Computational skills for management, visualization and analysis of large and complex data which are necessary for modern statistics. Includes a wide range of topics necessary for data analytics, including harvesting data from websites and common data structures, setting up and working with databases, and designing interactive data displays."
"STAT380","Statistics and ApplicationsCrosslisted withRAIK 270H","Statistics (STAT)","Credit Hours:3","Description:Probability calculus; random variables, their probability distributions and expected values; t, F and chi-square sampling distributions; estimation; testing of hypothesis; and regression analysis with applications."
"STAT412","Advanced Statistical Design","Statistics (STAT)","Credit Hours:3","Description:Advanced statistical designs, including complex treatment and experimental designs and analyses. Incomplete Blocks, Response Surfaces, Advanced Row-Column designs, Split-Plots, Repeated Measures, Crossover designs, Analysis of Covariance, and Meta-analysis."
"STAT414","Introduction to Survey Sampling","Statistics (STAT)","Credit Hours:3","Description:Sampling frames, sampling methodology, questionnaire design. Basics of standard sampling plans including simple random sampling, ratio estimators, stratified sampling, and cluster sampling. More advanced topics may include complex surveys, nonresponse, confidentiality problems, and adaptive methods."
"STAT425","Statistical Collaboration II","Statistics (STAT)","Credit Hours:3","Description:Practical experience in applying collaboration skills, working with domain experts to strategically plan and analyze the domain experts' research data. Collaboration with the domain expert will include proposing a design and sample size for a research study, determination and implementation of appropriate statistical analyses, and summarization and presentation of analysis results."
"STAT430","Sensory EvaluationCrosslisted withFDST 430,FDST 830,STAT 830","Statistics (STAT)","Credit Hours:3","Description:Food evaluation using sensory techniques and statistical analysis."
"STAT432","Introduction to Spatial Statistics","Statistics (STAT)","Credit Hours:3","Description:Introduces statistical analysis of spatial and spatiotemporal data. Topics include statistical theory, methods and applications for geostatistical, lattice and point processes. The focus is on methods and applications, but necessary and essential theories and proofs will also be covered."
"STAT442","Computational BiologyCrosslisted withBIOC 842,STAT 842,BIOC 442","Statistics (STAT)","Credit Hours:3","Description:Databases, high-throughput biology, literature mining, gene expression, next-generation sequencing, proteomics, metabolomics, system biology and biological networks."
"STAT443","Statistical Analysis of Genomics Data","Statistics (STAT)","Credit Hours:3","Description:Introduction to basic statistical analyses in bioinformatics. Techniques for processing and analysis of commonly occurring genomic data types such as GWAS, micro-arrays, mass. spec, and RNAseq. Estimation of gene networks and visualization of data and results from analysis."
"STAT450","Introduction to Regression Analysis","Statistics (STAT)","Credit Hours:3","Description:Practical tools and techniques for building linear regression models using real-world data and assessing their validity; necessary theory and supporting proofs will also be covered. Topics include introduction of simple/multiple linear regression, parameter estimation and inference in both frequentist and Bayesian frameworks, model diagnostics, and variable selection."
"STAT451","Development of Statistical Software","Statistics (STAT)","Credit Hours:3","Description:Advanced statistical software development. Packaging code into functions, intelligent software design, compiled languages to speed up code, development and release cycles."
"STAT452","Advanced Computational Statistics","Statistics (STAT)","Credit Hours:3","Description:Comprehensive treatment of modern and classical computational statistics, including algorithms for statistical prediction, inference, numerical optimization, Markov Chain Monte Carlo methods, bootstrapping and computing tools for big data problems."
"STAT462","Introduction to Mathematical Statistics I: Distribution Theory","Statistics (STAT)","Credit Hours:4","Description:Sample space, random variable, expectation, conditional probability and independence, moment generating function, special distributions, sampling distributions, order statistics, limiting distributions, and central limit theorem."
"STAT463","Introduction to Mathematical Statistics II: Statistical Inference","Statistics (STAT)","Credit Hours:4","Description:Interval estimation; point estimation, sufficiency, and completeness; Bayesian procedures; uniformly most powerful tests, sequential probability ratio test, likelihood ratio test, goodness of fit tests; elements of analysis of variance and nonparametric tests."
"STAT464","Model Selection and Prediction","Statistics (STAT)","Credit Hours:3","Description:Methods for selecting models applicable to real-world problems. Prediction as a modeling goal, models for prediction as opposed to inference. Methods for emerging data types, such streaming data, social network data, censored data, and others."
"STAT471","Analysis of Messy Data","Statistics (STAT)","Credit Hours:3","Description:Analysis of complex, real-world data sets. Analysis techniques will vary depending on interest and availability of data sets."
"STAT474","Introduction to Nonparametric Statistics","Statistics (STAT)","Credit Hours:3","Description:Most commonly used nonparametric techniques in statistics including rank-based methods for testing and estimation, nonparametric estimators of parameters, distributions, and curves, assessing the properties of data, and permutation tests including how to cope with multiple comparisons. Comparisons between methods will be emphasized throughout."
"STAT475","Introduction to Categorical Data Analysis","Statistics (STAT)","Credit Hours:3","Description:Introduction to methodology for analyzing categorical data, including contingency table methods, binary regression, multinomial regression, and loglinear regression."
"STAT478","Introduction to Time Series Analysis","Statistics (STAT)","Credit Hours:3","Description:A basic introduction to modern time series analysis including time series regression and exploratory data analysis, the classical decomposition, ARIMA models, model identification/estimation/forecasting, seasonality, Fourier analysis, spectral estimation, and state space models."
"STAT485","Statistical Learning","Statistics (STAT)","Credit Hours:3","Description:An introduction to supervised and unsupervised methods for statistical learning and data mining. Bias-variance trade-off, classification, regression, factor analysis, and neural networks for modeling and prediction."
"STAT486","Introduction to Bayesian Analysis","Statistics (STAT)","Credit Hours:3","Description:Principles of Bayesian analysis including forming posteriors from priors and likelihoods. Bayesian estimation, testing, linear regression, and hierarchical models. Computing posterior distributions using existing software and standard classes of algorithms such as MCMC."
"STAT494","Topics in Statistics and Probability","Statistics (STAT)","Credit Hours:1-5","Description:Special topics in either statistics or the theory of probability."
"STAT496","Independent Study","Statistics (STAT)","Credit Hours:1-5",""
"STAT499","Undergraduate Thesis","Statistics (STAT)","Credit Hours:3","Description:Independent research project carried out under the guidance of a faculty member in the Department of Statistics. Culminates in the presentation of a thesis to the department."
"SCMA191","Special Topics in Supply Chain Management","Supply Chain Management and Analytics (SCMA)","Credit Hours:1-3","Description:Variety of topics on the undergraduate level."
"SCMA250","Spreadsheet Analytics","Supply Chain Management and Analytics (SCMA)","Credit Hours:1","Description:Organization, analysis and evaluation of data using advanced features of Microsoft Office to solve business problems."
"SCMA331","Operations and Supply Chain Management","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Analytical management techniques for: ascertaining demand for the organization's goods and services; justifying and acquiring the necessary resources; and planning and controlling the transformation of resources into goods and services. Application in both large and small organizations, private and public enterprise, service, and manufacturing organizations."
"SCMA335","Decision Making Models","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Quantitative decision making tools for business applications. Development of optimization models for applications in operations, transportation, marketing, and finance."
"SCMA346","Marketing Channels ManagementCrosslisted withMRKT 346","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Basic concepts used in analyzing marketing channels, identifies the issues of designing sound channels, the issues of managing them effectively, and evaluating their performance."
"SCMA350","Business Analytics/Information Analysis","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Data and information as important resources to be managed in modern organizations. Development of quantitative analytical skills and presentation in business decision making. Basic information system concepts with primary focus on data analysis and related business decisions."
"SCMA350H","Honors Business Analytics/Information Analysis","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Data and information as important resources to be managed in modern organizations. Development of quantitative analytical skills and presentation in business decision making. Basic information system concepts with primary focus on data analysis and related business decisions."
"SCMA391","Special Topics","Supply Chain Management and Analytics (SCMA)","Credit Hours:1-6",""
"SCMA395","Professional InternshipCrosslisted withBSAD 395,ACCT 395,ACTS 395,ECON 395,FINA 395,MNGT 395","Supply Chain Management and Analytics (SCMA)","Credit Hours:0-3","Description:Provides an opportunity to study theories, principles, practices, techniques, and strategies utilized in the business field through an internship related to the major field of study and an integral or important part of their program of study. Reflect on classroom knowledge and develop practical experience in professional business situations through an approved internship."
"SCMA396","Independent Study","Supply Chain Management and Analytics (SCMA)","Credit Hours:1-6","Description:Special research project or reading program."
"SCMA396H","Independent Study","Supply Chain Management and Analytics (SCMA)","Credit Hours:3-6","Description:Special research project or reading program."
"SCMA431","Enterprise Management Systems","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Analytical approach to the design, planning, and control of operations management systems, including domestic and international, manufacturing and service operations."
"SCMA432","Supply Chain Planning and Control Systems","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Forecasting and planning for capacity management, materials management, utilization of facilities, managing and scheduling inventory, scheduling people and equipment, tracking people, orders, and equipment to ensure the accommodation of customer needs while maintaining effective and efficient processes."
"SCMA434","Lean Supply Chain Operations","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Focus on the improvement of supply chain operations through the application of lean management principles.Topics include just-in-time, six-sigma, theory of constraints, and associated tools and applications."
"SCMA436","Project Management","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Planning and managing projects including project initiating and bidding, planning, budgeting and cost estimation, scheduling, managing risks, and final implementation."
"SCMA437","Risk and Decision Analysis","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Analytical and simulation models for decision making in functional areas such as finance, accounting, marketing, personnel, operations, and inventory. Construction of decision models for practical applications. Emphasis on analyzing alternatives and implementing solutions that result in increased productivity."
"SCMA439","Global Sourcing and Distribution","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Sourcing strategies, concepts and tools in the context of integrated supply chains.Specific issues include make or buy decisions, supplier evaluation and selection, total cost of ownership, contracts and legal terms, negotiation, and purchasing ethics.Discussion of supply chains in the context of international trade.Purchasing options, to include benefits and risks in outsourcing.Information technology for control and coordination in international supply chains."
"SCMA444","Supply Chain Logistics ManagementCrosslisted withMRKT 444","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Examination of physical distribution activities in the marketing mix from the viewpoints of both providers and users of components of logistics systems. Logistics problems of concern to the marketing manager include time and place utility concepts, spatial relationships of markets, channel design, transportation modes, and inventory management."
"SCMA447","Supply Chain Technology","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Fundamentals of technology to include radio frequency identification systems (RFID). Description of physical characteristics, potential to support supply chain management, and implications on inventory management within supply chains."
"SCMA450","Communication for Business Analytics","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Introduction to intermediate and advanced approaches for business data visualization and communication in the context of analytics. Topics include best practices for explaining, summarizing and interpreting analysis, results, insights and recommendations in response to typical decision problems encountered in organizational settings across industries such as finance, healthcare, retail, and government. Consideration of methods for data visualization and dissemination of analytics-driven insights that are most appropriate for different areas of analytics, including descriptive, predictive and prescriptive approaches."
"SCMA451","Introduction to Predictive Analytics","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:This course expands the basic statistical and analytics tools for developing understanding of advanced methods for data analysis and modeling, business strategy, information technology in order to develop automated structures to support decision making. The course is intended to provide tools for business applications working with data, databases and reports from analytic models. It covers fundamentals of data analysis and inferential statistics as wells as predictive modeling techniques; including linear regression, logistic regression, structural equation modeling, decision trees, artificial neural networks and support vector machines.   The course is intended for students interested in Business Analytics in all Business Majors as well as students who are primarily interested in the applications of data mining from fields such as engineering, basic sciences, sociology, psychology etc."
"SCMA452","Database Organization and Management","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Database technology and related human and managerial considerations. Databases from two perspectives: the logical view, as the manager and applications programmer see and use the organization's data; and the physical view, as the systems software programmers and database manager view the data. Theory on database organization and the practical applications of databases."
"SCMA453","Machine Learning Applications for Business Analytics","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Introduction to techniques used for data exploration, data visualization and data mining, which support humans in identifying actionable information from large amounts of data. Demonstrates the process of machine learning and data mining for business applications, including data cleaning, transformation, partitioning, and validation. Methods covered include association rules, collaborative filtering and cluster analysis techniques. Methods will be implemented using relevant computing tools. In addition to unsupervised learning techniques, other machine learning concepts will also be introduced conceptually."
"SCMA454","Business Analytics Applications in Practice","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Focuses on the application of the concepts of business analytics to problems encountered in real world settings. Engage with diverse types of organizations, including businesses, non-profit organizations and government agencies, to collect and analyze data with the objective of addressing a relevant problem and providing implementable solutions. Gain experience in communicating to stakeholders regarding data, analysis, results, and recommendations."
"SCMA458","Electronic Business","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Management-related topics in electronic business. Conceptualizing and maintaining an e-business strategy. Economic impact of e-business strategies and management practices, models of e-business, electronic payment systems, Internet security, ethics and privacy, and advanced e-business trends and issues."
"SCMA459","Global Information Systems","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:The worldwide political and economic changes in the last decade that have propelled city, state, country governments, and corporations to expand business globally and enter into new markets. Information technology (IT) as a key role in the globalization of businesses. The necessary concepts and ideas to understand the issues in the global or international use of information technology. IT environments around the world, national infrastructures and regulatory regimes, global IT applications, global IS development strategies, global management support systems, and global IT management strategies."
"SCMA474","Strategic Supply Chain Management","Supply Chain Management and Analytics (SCMA)","Credit Hours:3","Description:Focus on the concepts and theories of Supply Chain Management through their application in real world settings. Engage in decision making through simulated applications and/or work with local/regional organizations to make improvements or explore opportunities for enhancing supply chain practice."
"SCMA499H","Honors Thesis","Supply Chain Management and Analytics (SCMA)","Credit Hours:3-6","Description:Conduct a scholarly research project and write a University Honors Program or undergraduate thesis."
"TEAC161","Teaching Matters","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Designed to introduce critical issues, responsibilities, roles, and identities to secondary education majors through school site visits, lectures, and inquiry into what it means to be a secondary school teacher."
"TEAC197","Professional Practicum Experiences","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-4","Description:Guided participation in schools and/or selected agencies offering programs for children/youth."
"TEAC210","Introduction to Industrial Education","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Certification, employment potential, terminology, publications, resources, and introduction to the trends, philosophies, methods, and approaches to contemporary industrial education programs."
"TEAC213","Education and MigrationCrosslisted withANTH 213","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3-4","Description:Introduction to research in education about migratory, displaced, immigrant, and refugee populations in the United States and elsewhere in the world; Examination of the intersection of migration, education, family, youth cultures, language use, pedagogy, literacies, policy, and transnationalism as key concepts for the 'glocal' activities in which human beings participate in everyday life."
"TEAC229","Career and Technical Education: Applications Software","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Development of strategies for using various application software packages in Career and Technical Education classrooms."
"TEAC259","Instructional Technology","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Development of understanding related to theories and applications of technology use in K12 classrooms and Speech Language Pathology settings. Guided learning experiences, professional learning networks, human centered design, learning theory, web and mobile applications,  portfolios, and education technology at the intersection of race, gender, and class."
"TEAC259A","Instructional Technology in Elementary Schools","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:2","Description:Development of strategies for using technology to support K-12 classroom instruction. Internet resources, applications software, and authoring programs."
"TEAC259B","Practicum in Instructional Technology","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1","Description:Practicum in Instructional Technology is a course aimed at supporting pre-service teachers in their efforts to integrate computers, mobile devices, multimedia, and other technological tools to enhance the teaching and learning process."
"TEAC297","Professional Practicum Experiences II","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-4","Description:Guided participation/observation in schools/agencies offering programs for children/youth.  An accompanying seminar is included where the professional role of the teacher is discussed."
"TEAC297A","Professional Practicum Experiences II Elementary","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-4","Description:Guided participation/observation in schools/agencies offering programs for children/youth."
"TEAC297B","Professional Practicum Experiences II Elementary","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-4","Description:Guided participation/observation in schools/agencies offering programs for children/youth."
"TEAC297E","Practicum in Teaching English Language Learners in Elementary Schools","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1","Description:Observation and participation in classrooms that enroll multilingual English language learners. Classrooms may be dual language general education classrooms and/or self-contained English Language Learner (ELL) classrooms."
"TEAC297I","Professional Practicum Experiences II Secondary Art","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-4","Description:Guided participation/observation in schools/agencies offering programs for children/youth."
"TEAC297J","Professional Practicum Experiences II Secondary Business Education","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-4","Description:Guided participation/observation in schools/agencies offering programs for children/youth."
"TEAC297M","Professional Practicum Experiences II Secondary Industrial Education","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-4","Description:Guided participation/observation in schools/agencies offering programs for children/youth."
"TEAC297N","Professional Practicum Experiences II Secondary Language Arts","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-4","Description:Guided participation/observation in schools/agencies offering programs for children/youth."
"TEAC297O","Professional Practicum Experiences II Secondary Marketing Education","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-4","Description:Guided participation/observation in schools/agencies offering programs for children/youth."
"TEAC297P","Professional Practicum Experiences II Secondary Mathematics","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-4","Description:Guided participation/observation in schools/agencies offering programs for children/youth."
"TEAC297R","Professional Practicum Experiences II Secondary Modern Languages","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-4","Description:Guided participation/observation in schools/agencies offering programs for children/youth."
"TEAC297V","Professional Practicum Experiences II Secondary Science","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-4","Description:Guided participation/observation in schools/agencies offering programs for children/youth."
"TEAC297W","Professional Practicum Experiences II Secondary Social Science","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-4","Description:Guided participation/observation in schools/agencies offering programs for children/youth."
"TEAC302","Children's Literature","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Reading in the broad field of children's literature. Survey of various genres; kinds of books; authors, poets, illustrators; historical development; contemporary topics and trends. Principles and practices in selection and adaptation of literature to the needs of the child. Presentation and instructional methodology."
"TEAC304","Nursery and Pre-kindergarten Education","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:2-3","Description:Curriculum materials and equipment; analysis of physical, mental, and emotional development. Records and participation with young children. Parent-teacher relationships."
"TEAC305","The Arts in the Elementary School Curriculum","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Exploration and experiences with the arts. Supporting ways to include and promote the arts within the curriculum of the elementary school."
"TEAC306","Teaching Art in the Elementary School","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:The guidance of art through the elementary school in accordance with the growth and development of the child. Objectives, materials, and methods for meaningful teaching of art."
"TEAC307","Teaching Social Studies in the Elementary School","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:The role, content, materials, and trends of social studies in childhood education; selection and use of learning experiences; development of lesson plans and/or teaching unit."
"TEAC308","Teaching Mathematics in the Elementary School","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Scope, content, and organization of the mathematics curriculum; development, use, and sources of instructional materials; teaching procedures."
"TEAC311","Teaching Reading in the Elementary School","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Objectives, scope, content, and organization of the reading curriculum; methods of effective teaching; development, use, and sources of instructional materials."
"TEAC313","Teaching Language Arts in the Elementary School","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Theory and practice of teaching the language arts in the elementary school. Selection, construction, and use of instructional materials for and with elementary children."
"TEAC315","Teaching Science in the Elementary School","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Role, trends, content, and materials of science in childhood education. Development of science experiences for use with children."
"TEAC317","Teaching Multilingual Learners in Elementary School","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:2","Description:Pedagogical, linguistic, and cultural issues in the education of multilingual learners in elementary school classrooms."
"TEAC323","Career and Technical Education: Multimedia Applications","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Integrating instructional multi-media applications into Career and Technical Education courses."
"TEAC330","Multicultural EducationCrosslisted withETHN 330","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Introduction to the historical, sociological, and philosophical foundations of multicultural education. Examines the increasing cultural diversity of the United States and introduces multicultural education as a concept. Explores awareness and attitudes toward diversity, cultural knowledge, multicultural instructional practices, and curricular resources along with diversity issues impacting PK-12 schooling. Models and reinforces effective teaching and learning strategies while developing reflective teachers for diverse populations."
"TEAC331","School and Society","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Considers educational purposes and relationships between school and society. Utilizes disciplinary resources to develop interpretive, normative, and critical perspectives on education within and beyond schools."
"TEAC351","The Learner Centered Classroom","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:2","Description:Organizing the learning environment in a culturally and socially responsive classroom. Theory and practice of creating a cooperative community that fosters both social and academic development. Theoretical perspectives are linked to actual classroom experience."
"TEAC380","Health and Wellness the Elementary Classroom","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:2","Description:The integration of elementary subjects through movement activities and the understanding of healthy concepts. Social skills, health, and mental revitalization for improved academic performance."
"TEAC397","Professional Practicum Experience IIICrosslisted withEDPS 397","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-10","Description:Guided observations and/or clinical experiences in schools and/or agencies offering programs for children and/or youth."
"TEAC397A","Professional Practicum Experience III Elementary","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-10","Description:Guided observations and/or clinical experiences in schools and/or agencies offering programs for children and/or youth."
"TEAC397D","Professional Practicum Experience III: Unified Primary K-3Crosslisted withEDPS 397D","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-10","Description:Guided observations and/or clinical experiences in schools and/or agencies offering programs for children and/or youth."
"TEAC397J","Professional Practicum Experience III Secondary Business Education","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-10","Description:Guided observations and/or clinical experiences in schools and/or agencies offering programs for children and/or youth."
"TEAC397L","Professional Practicum Experience III Information Technology","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-10","Description:Guided observations and/or clinical experiences in schools and/or agencies offering programs for children and/or youth."
"TEAC397M","Professional Practicum Experience III Secondary Industrial Education","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-10","Description:Guided observations and/or clinical experiences in schools and/or agencies offering programs for children and/or youth."
"TEAC397N","Professional Practicum Experience III Secondary Language Arts","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-10","Description:Guided observations and/or clinical experiences in schools and/or agencies offering programs for children and/or youth."
"TEAC397O","Professional Practicum Experience III Secondary Marketing Education","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-10","Description:Guided observations and/or clinical experiences in schools and/or agencies offering programs for children and/or youth."
"TEAC397P","Professional Practicum Experience III Secondary Mathematics","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-10","Description:Guided observations and/or clinical experiences in schools and/or agencies offering programs for children and/or youth."
"TEAC397R","Professional Practicum Experience III Secondary Modern Languages","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-10","Description:Guided observations and/or clinical experiences in schools and/or agencies offering programs for children and/or youth."
"TEAC397V","Professional Practicum Experience III Secondary Science","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-10","Description:Guided observations and/or clinical experiences in schools and/or agencies offering programs for children and/or youth."
"TEAC397W","Professional Practicum Experience III Secondary Social Science","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-10","Description:Guided observations and/or clinical experiences in schools and/or agencies offering programs for children and/or youth."
"TEAC399","Independent Study","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-3","Description:Special research project or reading program under the direction of a staff member in the department."
"TEAC402","Contemporary Children's Literature: Principles and PracticesCrosslisted withTEAC 802","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Contempoary literature for children, all forms and genres; development of meaningful and creative learning activities for children; professional readings and research related to children's literature."
"TEAC403","Student Teaching Seminar","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-3","Description:Analysis of the school programs. Education and curriculum, teacher certification, teach and student rights and responsibilities, proper conduct of teachers, selected legal aspects of education, method of communicating with parents and community members, and current issues which impact education."
"TEAC403A","Student Teaching Capstone Seminar","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Examine and reflect on a theme with evidence from pre-service development and examine this topic through the entire length of coursework and field experiences."
"TEAC403B","Secondary Student Teaching Seminar","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:The capstone course will consist of seminar sessions requiring broad knowledge of teaching by addressing salient issues that complement the pre-service teaching experience, discussions, major writing assignments, and a scholarly presentation. Examine and reflect on the themes outlined in the TLTE 14 Dimensions of Teaching. Reflect on evidence from the whole pre-service development and examine it through the entire length of coursework and field experiences."
"TEAC403I","Student Teaching Seminar : Art K-12","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-3","Description:Analysis of the school programs. Education and curriculum, teacher certification, teach and student rights and responsibilities, proper conduct of teachers, selected legal aspects of education, method of communicating with parents and community members, and current issues which impact education."
"TEAC403N","Student Teaching Seminar: Secondary Language Arts","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-3","Description:Analysis of the school programs. Education and curriculum, teacher certification, teach and student rights and responsibilities, proper conduct of teachers, selected legal aspects of education, method of communicating with parents and community members, and current issues which impact education."
"TEAC403P","Student Teaching Seminar: Secondary Math","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-3","Description:Analysis of the school programs. Education and curriculum, teacher certification, teach and student rights and responsibilities, proper conduct of teachers, selected legal aspects of education, method of communicating with parents and community members, and current issues which impact education."
"TEAC403Q","Student Teaching Seminar: Middle School","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-3","Description:Analysis of the school programs. Education and curriculum, teacher certification, teach and student rights and responsibilities, proper conduct of teachers, selected legal aspects of education, method of communicating with parents and community members, and current issues which impact education."
"TEAC403R","Student Teaching Seminar: Secondary Modern Language","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-3","Description:Analysis of the school programs. Education and curriculum, teacher certification, teach and student rights and responsibilities, proper conduct of teachers, selected legal aspects of education, method of communicating with parents and community members, and current issues which impact education."
"TEAC403V","Student Teaching Seminar: Secondary Science","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-3","Description:Analysis of the school programs. Education and curriculum, teacher certification, teach and student rights and responsibilities, proper conduct of teachers, selected legal aspects of education, method of communicating with parents and community members, and current issues which impact education."
"TEAC403W","Student Teaching Seminar: Secondary Social Science","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-3","Description:Analysis of the school programs. Education and curriculum, teacher certification, teach and student rights and responsibilities, proper conduct of teachers, selected legal aspects of education, method of communicating with parents and community members, and current issues which impact education."
