"subject","course_code","course_name","credits","description"
"Teaching English to Speakers of Other Languages","TESL 509","Advanced Principles of TESOL: Listening/Speaking Focus","3","TESL 509 - Advanced Principles of TESOL: Listening/Speaking Focus (3)Theories, methods and procedures for teaching listening and speaking skills to second language learners. Planning and delivering communicative ESL/EFL lessons.Prerequisites:FREN 466,JAPN 466,SPAN 466,SPAN 467, orLING 406;TESL 500.Graduate-levelTypically Offered: Spring"
"Teaching English to Speakers of Other Languages","TESL 510","Advanced Principles of TESOL: Reading/Writing Focus","3","TESL 510 - Advanced Principles of TESOL: Reading/Writing Focus (3)Theories, methods and procedures for teaching functional and academic reading and writing skills to second language learners. Planning and delivery of content-based ESL/EFL lessons.Prerequisites:FREN 466,JAPN 466,SPAN 466,SPAN 467, orLING 406;TESL 500.Graduate-levelTypically Offered: Fall"
"Teaching English to Speakers of Other Languages","TESL 511","Teaching English Abroad","3","TESL 511 - Teaching English Abroad (3)Understanding the cultural and socio-political significance of teaching English outside the U.S. Methods, techniques, materials, classroom management and evaluation in programs abroad. Create or adapt materials for a selected country or region.Prerequisite:TESL 500.Graduate-levelTypically Offered: Periodically"
"Teaching English to Speakers of Other Languages","TESL 515","Pedagogical Grammar in TESOL","3","TESL 515 - Pedagogical Grammar in TESOL (3)Systematic approach to the theories and practical aspects of teaching grammar to non-native speakers of English within a communicative framework. Ordering, selecting and preparing appropriate materials and activities. Expands on concepts introduced in TESL 500.Prerequisites:ENGL 303,LING 406,TESL 500.Graduate-levelTypically Offered: Fall"
"Teaching English to Speakers of Other Languages","TESL 520","Teaching Pronunciation and Oral Discourse in TESOL","3","TESL 520 - Teaching Pronunciation and Oral Discourse in TESOL (3)Prepares teacher trainees with a working knowledge of phonological and oral discourse terms and concepts; and explores strategies for designing and teaching ESL/EFL lessons that include attention to oral communication and pronunciation enhancement.Prerequisites:ENGL 303,LING 406,TESL 500.Graduate-levelTypically Offered: Spring"
"Teaching English to Speakers of Other Languages","TESL 525","Teaching Vocabulary in the ESL/EFL Classroom","3","TESL 525 - Teaching Vocabulary in the ESL/EFL Classroom (3)Complexities of vocabulary knowledge and the linguistic and cultural aspects of vocabulary learning. Applies theories and research findings to the classroom. Instruction in contextualized vocabulary learning and appropriate dictionary use.Prerequisite:TESL 500.Graduate-levelTypically Offered: Spring"
"Teaching English to Speakers of Other Languages","TESL 527","Second Language Acquisition","3","TESL 527 - Second Language Acquisition (3)Methodology for research in second language acquisition and development; socio-linguistic and psycholinguistic patterns in bilingualism; interactions of language and culture in the language acquisition process.Prerequisites:FREN 466orJAPN 466; orSPAN 466orSPAN 467; orLING 406;TESL 500.Graduate-levelTypically Offered: Spring"
"Teaching English to Speakers of Other Languages","TESL 530","Research Methods for TESOL and Applied Linguistics","3","TESL 530 - Research Methods for TESOL and Applied Linguistics (3)Basic familiarity with aspects of research design, and develop an understanding of quantitative and qualitative research methods. Training in becoming more effective consumers of research, and in conducting original empirical research.Pre- or corequisite:TESL 500.Graduate-levelTypically Offered: Periodically"
"Teaching English to Speakers of Other Languages","TESL 532","Technology in Second Language Learning","3","TESL 532 - Technology in Second Language Learning (3)Key concepts and issues in educational technology relevant to teaching second languages. Theories, practices, and equipment currently used. Uses of computers, the internet, videos, etc.Prerequisites:TESL 500,EDSC 442For valid teaching credential.Graduate-levelTypically Offered: Periodically"
"Teaching English to Speakers of Other Languages","TESL 560","Second Language Assessment","3","TESL 560 - Second Language Assessment (3)Theories, issues, basic statistical concepts in second language testing and techniques for second language assessment. Practice analyzing commercial language tests and constructing tests for classroom use.Prerequisites:TESL 509,TESL 510.Graduate-levelTypically Offered: Fall"
"Teaching English to Speakers of Other Languages","TESL 595","Curriculum and Program Design for TESOL","3","TESL 595 - Curriculum and Program Design for TESOL (3)Approaches for curriculum planning in TESOL. Needs assessment, goal setting, syllabus design and program evaluation. Produce projects for a specific group and setting.Prerequisites:TESL 500,TESL 509,TESL 510.Graduate-levelTypically Offered: Spring"
"Teaching English to Speakers of Other Languages","TESL 596","TESOL Practicum","3","TESL 596 - TESOL Practicum (3)Teaching English to speakers of other languages at Cal State Fullerton or other schools. Supervised by instructor and supervisors. Seminar meetings by arrangement. Requires appropriate program core courses (TESOL Certificate or M.S. Education-TESOL); consent of instructor or adviser.Graduate-levelDepartment Consent RequiredTypically Offered: Fall/Spring"
"Teaching English to Speakers of Other Languages","TESL 599","Independent Graduate Research","1-3","TESL 599 - Independent Graduate Research (1-3)Supervised research projects in teaching English to speakers of other languages (TESOL). May be repeated for a maximum of 6 units.Prerequisite: graduate standing.Graduate-levelDepartment Consent RequiredTypically Offered: Fall/Spring"
"Theatre","THTR 100","Introduction to the Theatre","3","THTR 100 - Introduction to the Theatre (3)For the general student leading to an appreciation and understanding of the theatre as an entertainment medium and as an art form. Recommended for non-majors.Prerequisite: not a Theatre or Theatre Arts major.Undergraduate Course not available for Graduate CreditOne or more sections may be offered in any online format.Typically Offered: Fall/Spring/Winter"
"Theatre","THTR 110","Oral Communication of Literature","3","THTR 110 - Oral Communication of Literature (3)Analysis and performance of literary works through the medium of oral interpretation. An emphasis upon understanding the content of communication in literature as well as the form. An exploration of the techniques involved in the discovery, critical evaluation and performance of various literary speakers. Meets the General Education requirement in Oral Communication for Theatre/Dance majors.Undergraduate Course not available for Graduate CreditOne or more sections may be offered in any online format.Typically Offered: Fall/Spring"
"Theatre","THTR 140A","Fundamentals of Acting I","2","THTR 140A - Fundamentals of Acting I (2)Introduction to essential acting elements: imagination, partnership, ensemble, environment, atmosphere, physical sensations, impulse. Techniques utilized: Meisner, Spolin, Steppenwolf. Exercises only/minimal text. (4 hours activity)Prerequisite: Theatre or Theatre Education major.Undergraduate Course not available for Graduate CreditDepartment Consent Required"
"Theatre","THTR 140B","Fundamentals of Acting","2","THTR 140B - Fundamentals of Acting (2)Introduction to text work, starting with the basics of the Stanislavski system, building to short scenes from contemporary dramatic sources. Basics of script analysis with objective and action. Introduces the actors process.Prerequisite:THTR 160.Undergraduate Course not available for Graduate CreditTypically Offered: Spring"
"Theatre","THTR 141A","Voice/Movement I: Breath and Awareness","3","THTR 141A - Voice/Movement I: Breath and Awareness (3)Integrating voice and movement for the actor; developing skills for stamina, relaxation, flexibility and strength. Introduction to Fitzmaurice, Linklater, Rodenburg, Laban, Viewpoints and yoga methodologies. Key aspects of vocal anatomy and physiology. May be repeated once for credit.Undergraduate Course not available for Graduate CreditTypically Offered: Fall"
"Theatre","THTR 141B","Voice/Movement I: Text and Narrative","3","THTR 141B - Voice/Movement I: Text and Narrative (3)Further exploration of the dynamics between the body, breath, voice, imagination and language. Continued development of Fitzmaurice, Linklater, Rodenburg, Viewpoints, Laban, yoga and other voice/movement methodologies. Study and apply the International Phonetic Alphabet. May be repeated once for credit.Prerequisite:THTR 141A.Undergraduate Course not available for Graduate CreditTypically Offered: Spring"
"Theatre","THTR 160","Introduction to Acting","3","THTR 160 - Introduction to Acting (3)For non-acting students, both majors and non-majors. The history, techniques, terminology, interpretation and communication skills involved in the art of acting. Explore concepts through lecture, discussion, individual and group exercises, and written reflection.Undergraduate Course not available for Graduate CreditOne or more sections may be offered in any online format.Typically Offered: Fall/Spring"
"Theatre","THTR 175","Musical Theatre History","3","THTR 175 - Musical Theatre History (3)Identify the diverse roots and central components of the American musical theatre –key productions, creative teams and major musical genres throughout history.Undergraduate Course not available for Graduate CreditOne or more sections may be offered in any online format.Typically Offered: Fall/Spring"
"Theatre","THTR 181","Basic Music Reading and Sight-Singing","1","THTR 181 - Basic Music Reading and Sight-Singing (1)Practical skills in music reading and sight-singing. Fundamentals of voice production for the musical theatre. (2 hours activity)Prerequisites: Theatre major;MUS 101.Undergraduate Course not available for Graduate CreditDepartment Consent RequiredTypically Offered: Spring"
"Theatre","THTR 193","Private Voice I - Foundations","1","THTR 193 - Private Voice I - Foundations (1)Instruction in vocal technique through guided, individual study of the foundations of singing and application through the musical theater canon. Use exercises and light repertoire to assess and expand vocal range and technical ability.Prerequisite: THTR Major, Musical THTR ConcentrationUndergraduate Course not available for Graduate CreditDepartment Consent RequiredTypically Offered: Fall/Spring"
"Theatre","THTR 200","Script Analysis","3","THTR 200 - Script Analysis (3)Principles involved in the analyzing dramatic scripts, focusing on Aristotelean analysis and other prominent critical traditions. Applying these principles to diverse and representative examples from dramatic literature.Prerequisite: Theatre and Dance major.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"Theatre","THTR 225","Yoga and Mindfulness for Performing Artists","2","THTR 225 - Yoga and Mindfulness for Performing Artists (2)Introduction to yoga and mindfulness principles to performing artists, with the intent to apply these principles into daily life and careers. Strategies to work with thoughts and emotions, while developing mind-body awareness. (DANC 225 and THTR 225 are the same course.)Prerequisites: sophomore standing or above; Dance or Theatre major.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"Theatre","THTR 236A","Fundamentals of Musical Theatre Performance","2","THTR 236A - Fundamentals of Musical Theatre Performance (2)Introduction to materials, exercises, techniques and the preparation of audition portfolio for performance in musical theatre. Requires audition. (4 hours activity)Undergraduate Course not available for Graduate CreditDepartment Consent RequiredTypically Offered: Fall"
"Theatre","THTR 236B","Fundamentals of Musical Theatre Performance","2","THTR 236B - Fundamentals of Musical Theatre Performance (2)Continued study of materials, exercises, techniques and the preparation of audition portfolio for performance in musical theatre. Requires audition. (4 hours activity)Prerequisites: Theatre major;THTR 236Awith a “B-” (2.7) or better.Undergraduate Course not available for Graduate CreditDepartment Consent RequiredTypically Offered: Spring"
"Theatre","THTR 240A","Beginning Scene Study and Rehearsal Techniques","3","THTR 240A - Beginning Scene Study and Rehearsal Techniques (3)Students begin to develop more complex acting elements: sense of truth, behavior, given circumstances, relationships, as well as how to rehearse effectively without a coach present. Contemporary American Playwrights as source material for scene study. Techniques utilized: Hagen, Michael Chekhov, Meisner (6 hours activity)Prerequisite:THTR 140A.Undergraduate Course not available for Graduate CreditTypically Offered: Fall"
"Theatre","THTR 240B","Scene Study and Developing the Role","3","THTR 240B - Scene Study and Developing the Role (3)Improvisations, exercises and techniques of acting for the stage. Motivation and behavior in characterization. Requires audition. (6 hours activity)Prerequisites: Theatre major;THTR 240Awith a “B-” (2.7) or better.Undergraduate Course not available for Graduate CreditDepartment Consent RequiredTypically Offered: Spring"
"Theatre","THTR 241A","Voice/Movement: Devised Theatre","3","THTR 241A - Voice/Movement: Devised Theatre (3)Integrate voice, speech and movement as they relate to the actor’s visceral, physical and spatial dynamic on stage. Contact improvisation, stage combat, collaborative theatre and devising original work. International Phonetic Alphabet. Techniques: Fitzmaurice Voicework; Laban; Viewpoints.Prerequisites:THTR 141A,THTR 141B.Undergraduate Course not available for Graduate CreditTypically Offered: Fall"
"Theatre","THTR 241B","Voice/Movement: Character Transformation","3","THTR 241B - Voice/Movement: Character Transformation (3)Integration of voice, speech and movement as they relate to character development and physical transformation. Text analysis. Further mastery of International Phonetic Alphabet. Techniques: Fitzmaurice Voicework.Prerequisites:THTR 141A,THTR 141B,THTR 241Awith a “B-” (2.7) or better.Undergraduate Course not available for Graduate CreditTypically Offered: Spring"
"Theatre","THTR 275","World Theatres I","3","THTR 275 - World Theatres I (3)European theatres from early forms through historical periods and up to the current day. Informs and supports studies and work in acting, directing, design, playwriting and production.Pre- or corequisite:THTR 200.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"Theatre","THTR 276","Introduction to Stagecraft","3","THTR 276 - Introduction to Stagecraft (3)Planning and construction of stage and television scenery. Use of tools and stage equipment. Work in the scene shop for department productions is required. (6 hours activity)Prerequisite: Theatre and Dance major.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"Theatre","THTR 277","Introduction to Costume Design","3","THTR 277 - Introduction to Costume Design (3)Exploration of design fundamentals, including costume history, research, play analysis, fabric selection, construction basics and hypothetical design projects.Prerequisite: Dance or Theatre major.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"Theatre","THTR 278B","Production","1","THTR 278B - Production (1)Technical crew work on stage or camera performances. Department requirement for theatre and dance majors. More than 6 hours activity.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"Theatre","THTR 285","Theatrical Makeup","3","THTR 285 - Theatrical Makeup (3)Makeup for stage and television. Individual skill in character analysis, application in pigment, plastic, hair, makeup, and selection and use of makeup equipment.(6 hours activity)Prerequisite: Dance or Theatre major.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"Theatre","THTR 286","Introduction to Lighting Design","3","THTR 286 - Introduction to Lighting Design (3)Develop a method for generating lighting design ideas from a script and communicate those ideas in an actionable format through observation, play analysis, practical exercises and paper projects. Requires work on departmental productions.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"Theatre","THTR 288","Introduction to Scene Design","3","THTR 288 - Introduction to Scene Design (3)Scene design, including script analysis, formation of visual concepts, floor plan development and model building for stage and camera. (6 hours activity)Prerequisite:THTR 276.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"Theatre","THTR 293","Private Voice II - Building Technique","1","THTR 293 - Private Voice II - Building Technique (1)Instruction in vocal technique through guided, individual study of the foundations of singing and application through the musical theater canon and other genres. Use exercises and light repertoire to assess and expand vocal range and technical ability.Prerequisite: Musical Theatre concentration major,THTR 193.Undergraduate Course not available for Graduate CreditDepartment Consent RequiredTypically Offered: Fall/Spring"
"Theatre","THTR 300","Theatre and Cultural Diversity","3","THTR 300 - Theatre and Cultural Diversity (3)Contributions of diverse cultures to the fabric of American theatre. Focus on influence of Hispanic, Asian, and African-American cultures, as well as alternative theatre viewpoints from gender, political and experimental perspectives.Prerequisite: completion of G.E. Category C.1.Undergraduate Course not available for Graduate CreditOne or more sections may be offered in any online format.Typically Offered: Fall/Spring"
"Theatre","THTR 310","Oral Interpretation of Shakespeare","3","THTR 310 - Oral Interpretation of Shakespeare (3)Develop techniques for oral interpretation of Shakespeare with special emphasis on the problems of verse.Prerequisites: Theatre major;THTR 141A,THTR 141B,THTR 140A,THTR 200,THTR 240A,THTR 240B,THTR 340A.Undergraduate Course not available for Graduate CreditDepartment Consent RequiredTypically Offered: Periodically"
"Theatre","THTR 311","Oral Interpretation of Children’s Literature","3","THTR 311 - Oral Interpretation of Children’s Literature (3)Oral presentation of children’s literature in classroom, recreation and home situations including individual and group performance of fiction, non-fiction, fantasy and poetry. Not available for graduate degree credit.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"Theatre","THTR 312","Shakespeare in Performance","3","THTR 312 - Shakespeare in Performance (3)Processes and proven techniques for analyzing Shakespeare’s works while establishing a performance discipline steeped in Elizabethan stage practice; using rhetoric through scene study, rehearsal and performance. Culminates in a public performance.Prerequisites:THTR 140A,THTR 141A,THTR 141B,THTR 200,THTR 240A.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"Theatre","THTR 315","Chicano/Latino Theatre","3","THTR 315 - Chicano/Latino Theatre (3)Contemporary Chicano/Latino theater in relation to its historical evolution. Plays, playwrights and theater groups expressing the Chicano/Latino experience. Extensive play reading. (CHIC 315 and THTR 315 are the same course.)Prerequisite: completion of G.E. Category C.1 or C.2.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"Theatre","THTR 320","Theatre and Issues in Society","3","THTR 320 - Theatre and Issues in Society (3)Study and analysis of dramatic literature and performance that examines current social issues.Prerequisite: completion of G.E. Category C.1.Undergraduate Course not available for Graduate CreditOne or more sections may be offered in any online format.Typically Offered: Fall/Spring/Summer"
"Theatre","THTR 331","Shakespeare on Film","3","THTR 331 - Shakespeare on Film (3)Analyze representative Shakespeare plays; view and analyze film versions of each play. Use literary and film terminology to write critical responses to drama and film, develop storyboards and conceptualize a Shakespeare play adaptation “pitch” with set, costume design, marketing strategy. (ENGL 331 and THTR 331 are the same course.)Prerequisite:ENGL 101.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"Theatre","THTR 340A","Stanislavsky Training","3","THTR 340A - Stanislavsky Training (3)Utilize Stanislavsky training to apply the elements using more complex playwrights, such as Tennessee Williams, Eugene O’Neill, Arthur Miller, Edward Albee. Requires audition. (6 hours activity)Prerequisite: Musical Theatre concentration major.Undergraduate Course not available for Graduate CreditTypically Offered: Fall"
"Theatre","THTR 340B","Foreign Realism","3","THTR 340B - Foreign Realism (3)Through foreign realism plays, explore other cultures, traditions, sensibilities and more to take the first steps toward building and developing characters. Requires audition.Prerequisite:THTR 340A.Undergraduate Course not available for Graduate CreditTypically Offered: Spring"
"Theatre","THTR 341A","Voice/Movement: Physical Comedy","3","THTR 341A - Voice/Movement: Physical Comedy (3)Advanced voice, speech and movement training. Lectures and studio work explore the performance of theatrical styles beyond realism. Comedic styles, specifically Restoration/Comedy of Manners, Commedia dell’arte, farce and dark comedy.Prerequisites:THTR 141A,THTR 141B,THTR 241A,THTR 241B; audition.Undergraduate Course not available for Graduate CreditDepartment Consent RequiredTypically Offered: Fall"
"Theatre","THTR 341B","Voice/Movement: Dialects","3","THTR 341B - Voice/Movement: Dialects (3)Advanced voice, speech and movement training for the actor. Research, study and application of accents and dialects. Conduct research for contribution to the International Dialects of English Archive.Prerequisites:THTR 241A,THTR 241B.Undergraduate Course not available for Graduate CreditOne or more sections may be offered in any online format.Department Consent RequiredTypically Offered: Spring"
"Theatre","THTR 342A","Voice/Movement: Intermediate Physical Theatre Techniques","3","THTR 342A - Voice/Movement: Intermediate Physical Theatre Techniques (3)Study and apply intermediate physical theatre techniques, including weight exchange, lifts and visual vocabulary. Replicate iconic pieces of physical theatre to practice virtuosic choreography. Rigorous voice/movement warm-up and physical conditioning/wellness program. Methodologies: Frantic Assembly; Jacques Lecoq.Prerequisite:THTR 241Awith a “B-” (2.7) or better.Undergraduate Course not available for Graduate CreditDepartment Consent RequiredTypically Offered: Fall"
"Theatre","THTR 342B","Voice/Movement: Advanced Physical Theatre Techniques","3","THTR 342B - Voice/Movement: Advanced Physical Theatre Techniques (3)Advanced physical theatre techniques ensemble work, advanced lifts and weight exchanges, contact improvisation. Non-traditional and/or site-specific staging of established texts. Introduce elements of multimedia film, sound, voiceover. Practice curating, directing, choreographing and/or performing. Rigorous voice/movement warm-up and physical conditioning/wellness program.Prerequisite:THTR 241Awith a “B-” (2.7) or better.Undergraduate Course not available for Graduate CreditDepartment Consent RequiredTypically Offered: Spring"
"Theatre","THTR 350","Stage Management","3","THTR 350 - Stage Management (3)Understanding and implementing stage management skills for the theatre.Prerequisite:THTR 200.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"Theatre","THTR 351","Theatre Management","3","THTR 351 - Theatre Management (3)Overview of theatre producing, audience development, fundraising, business management; arts management principles and organization. Participation in College of the Arts management work required. (6 hours activity)Prerequisite: Theatre major.Undergraduate Course not available for Graduate CreditOne or more sections may be offered in any online format.Typically Offered: Fall/Spring"
"Theatre","THTR 357","Blacks in the Performing Arts","3","THTR 357 - Blacks in the Performing Arts (3)African-American culture through the performing arts. Blacks in the entertainment industry as a means of understanding and revealing important aspects of African-American culture. (AFAM 357, MUS 357 and THTR 357 are the same course.)Prerequisite: completion of G.E. Category C.1.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"Theatre","THTR 361","Acting for the Camera","3","THTR 361 - Acting for the Camera (3)Film acting for the theatre generalist. Includes film technique, film performances, editing and the language of film. Hands-on, practical experience.Prerequisites:THTR 140A,THTR 240A,THTR 240B.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"Theatre","THTR 364A","Introduction to Playwriting","3","THTR 364A - Introduction to Playwriting (3)Introduction to fundamental principles of playwriting. Participate in a series of writing exercises culminating in the creation of a 10-minute play.Prerequisites:THTR 200; junior or senior standing.Undergraduate Course not available for Graduate CreditTypically Offered: Fall"
"Theatre","THTR 364B","Intermediate Playwriting","3","THTR 364B - Intermediate Playwriting (3)Developing processes for writing plays. Work will culminate in a 40-minute play.Prerequisite:THTR 364A.Undergraduate Course not available for Graduate CreditDepartment Consent RequiredTypically Offered: Spring"
"Theatre","THTR 370A","Fundamentals of Directing","3","THTR 370A - Fundamentals of Directing (3)Introduction to the fundamental skills of directing, including script analysis and the director’s staging techniques (composition, picturization, behavior, movement and rhythm) for the theatre. Practice directing scenes. (6 hours activity)Prerequisites:THTR 140A,THTR 200,THTR 240A; orTHTR 160.Undergraduate Course not available for Graduate CreditOne or more sections may be offered in any online format.Typically Offered: Fall/Spring/Summer"
"Theatre","THTR 370B","Intermediate Directing","3","THTR 370B - Intermediate Directing (3)Study and implement the director’s rehearsal process utilizing the work of great American playwrights of the 20th century. Practice directing scenes from the works of such authors as O’Neill, Williams and Miller. (6 hours activity)Prerequisite:THTR 370A.Undergraduate Course not available for Graduate CreditTypically Offered: Spring"
"Theatre","THTR 372","Drafting II: Computer Aided Design for Theatre","3","THTR 372 - Drafting II: Computer Aided Design for Theatre (3)Computer-aided drafting for theatre design and technical production. Emphasis on the computer as a design/drafting tool using Vectorworks. Lab work in the scenic lab for department productions is required. (6 hours activities per week)Prerequisite:THTR 276.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"Theatre","THTR 375","World Theatres II: Theatres of Africa, Asia, the Arabic World and Oceania","3","THTR 375 - World Theatres II: Theatres of Africa, Asia, the Arabic World and Oceania (3)Performance and theatre traditions and developments in Africa, Asia, the Arabic World and Oceania. Fulfills the university upper-division baccalaureate writing requirement for theatre majors.Prerequisites:THTR 200,THTR 275, both with a “C” (2.0) or better; junior standing.Undergraduate Course not available for Graduate CreditOne or more sections may be offered in any online format.Typically Offered: Fall/Spring"
"Theatre","THTR 377","Costume Design","3","THTR 377 - Costume Design (3)Advanced work in the design process involving research, analysis, costume history and construction fundamentals.Prerequisite:THTR 277.Undergraduate Course not available for Graduate CreditTypically Offered: Spring"
"Theatre","THTR 379","Drawing and Rendering","3","THTR 379 - Drawing and Rendering (3)Scenic and costume rendering techniques and scene painting techniques for effective communication between designer, director and technical personnel.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"Theatre","THTR 380","Costume Rendering","3","THTR 380 - Costume Rendering (3)Costume rendering techniques and coloring skills to express artistic styles of costume designs and to effectively communicate with directors, designers and technical personnel. Through studio-class practice, develop hand-work skills, compositional abilities, style creativities, color/texture expression of rendering medium and materials.Undergraduate Course not available for Graduate CreditTypically Offered: Spring even years"
"Theatre","THTR 383","Drama into Film","3","THTR 383 - Drama into Film (3)Critical examination of films adapted from plays. Interpretation and evaluation of the techniques and structure employed in presenting dramatic literature in theatrical and film performance. Intended primarily for non-theatre majors; may be used as a theatre-major elective.Prerequisite: completion of G.E. Category C.1.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"Theatre","THTR 386","Intermediate Lighting Design","3","THTR 386 - Intermediate Lighting Design (3)Continued study of lighting design in a variety of performance mediums, emphasizing collaboration and communication, developing drafting and 3D rendering skills, and improving visual acuity.Prerequisites:THTR 286,THTR 372.Undergraduate Course not available for Graduate CreditTypically Offered: Fall"
"Theatre","THTR 387","Audio Techniques","3","THTR 387 - Audio Techniques (3)Practice necessary to integrate live and recorded sound into performing arts productions. Recording, reproduction and studio techniques. (6 hours activity)Prerequisite: Dance or Theatre major.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"Theatre","THTR 388","Period Styles and Form for the Theatre","3","THTR 388 - Period Styles and Form for the Theatre (3)Visual survey through lecture and slides of architecture, interior design and furniture from ancient to modern times. Provides necessary basis for advanced design course.Undergraduate Course not available for Graduate CreditTypically Offered: Spring even years"
"Theatre","THTR 389","Set Design, Practice and Craft","3","THTR 389 - Set Design, Practice and Craft (3)Use computer programs in digital design and advanced model-making techniques. The practices of and skills needed for related fields in the entertainment industry such as art direction and production design.Prerequisites:THTR 288,THTR 372.Undergraduate Course not available for Graduate CreditTypically Offered: Spring even years"
"Theatre","THTR 390","Introduction to Costume Construction","3","THTR 390 - Introduction to Costume Construction (3)Introduction to the skills, craft and history of costume construction for performance, including development of the flat pattern, art of cutting and draping, and interpreting related historical documents.Prerequisite:THTR 277.Undergraduate Course not available for Graduate CreditTypically Offered: Fall"
"Theatre","THTR 391","Millinery: The Art of Hat Making","3","THTR 391 - Millinery: The Art of Hat Making (3)Basic principles, techniques and skills of millinery by employing flat patterning, blocking, shaping, covering and trimming hats.Undergraduate Course not available for Graduate CreditTypically Offered: Spring even years"
"Theatre","THTR 392","Flat Patterning in Costume","3","THTR 392 - Flat Patterning in Costume (3)Create costume styles through flat pattern manipulation and drafting in theatrical and fashion patterning practice. Design and fit, interaction of two-dimensional flat patterns and three-dimensional body forms with style features, analysis of line, proportion, grain and fit.Undergraduate Course not available for Graduate CreditTypically Offered: Fall odd years"
"Theatre","THTR 393","Private Voice III - Styles","1-2","THTR 393 - Private Voice III - Styles (1-2)Instruction in vocal technique through guided, individual study of the foundations of singing and application through the musical theater canon and other genres. Use exercises and intermediate repertoire to assess and expand vocal range and technical ability.Prerequisite: Musical Theatre concentration major.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"Theatre","THTR 395","International Study Abroad Seminar","1","THTR 395 - International Study Abroad Seminar (1)A two-part seminar preparing candidates for participation in Department of Theatre and Dance international study abroad programs. Part I occurs one semester prior to the student’s semester overseas. Part II occurs the student’s first semester back in the United States. Requires enrollment in the CSU International programs of CSUF Exchange Programs.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"Theatre","THTR 402A","Drama Across the Curriculum","3","THTR 402A - Drama Across the Curriculum (3)Creative dramatics as a tool for building and developing creative and socialized processes in children. Sense memory, movement/mime, dialogue, characterization and dramatization.Prerequisite: junior or senior standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall/Spring"
"Theatre","THTR 402B","Teaching Theatre to Secondary Students","3","THTR 402B - Teaching Theatre to Secondary Students (3)Creative dramatics as a tool for building and developing creative and socialized processes in children. Teaching techniques, including concentration, imagination, dramatization and improvisation for adolescents.Prerequisite: junior or senior standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall/Spring"
"Theatre","THTR 436A","Musical Theatre Workshop","3","THTR 436A - Musical Theatre Workshop (3)Roles and excerpts from musical theatre: musical, dramatic, language and dance techniques. Scenes and musical numbers in workshop. Large group and solo work. Requires audition.Prerequisites:THTR 340A,THTR 340B,DANC 336.400-level Undergraduate Course available for Graduate CreditDepartment Consent RequiredTypically Offered: Fall"
"Theatre","THTR 436B","Musical Theatre Workshop","3","THTR 436B - Musical Theatre Workshop (3)Roles and excerpts from musical theatre: musical, dramatic, language and dance techniques. Scenes and musical numbers in workshop. Small group and audition material preparation. Requires audition.Prerequisites:THTR 340A,THTR 340B,THTR 436A,DANC 336.400-level Undergraduate Course available for Graduate CreditTypically Offered: Spring"
"Theatre","THTR 437A","Musical Theatre Practicum","1-3","THTR 437A - Musical Theatre Practicum (1-3)Develop and prepare musical theatre materials for small, medium and large group presentations. Perform prepared materials. Apply performance principles to auditions. Each may be repeated once for credit. BFA Musical Theatre seniors may repeat THTR 437A to fulfill upper-division elective credit. Requires audition.Prerequisites:THTR 436A,THTR 436B,THTR 240A,THTR 240B.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall"
"Theatre","THTR 437B","Musical Theatre Practicum","1-3","THTR 437B - Musical Theatre Practicum (1-3)Develop and prepare musical theatre materials for small, medium and large group presentations. Perform prepared materials. Apply performance principles to auditions. Each may be repeated once for credit. BFA Musical Theatre seniors may repeat THTR 437A to fulfill upper-division elective credit. Requires audition.Prerequisites:THTR 236A,THTR 236B,THTR 240A,THTR 240B.400-level Undergraduate Course available for Graduate CreditTypically Offered: Spring"
