"code","title","credits","subject","description"
"47:202:203","POLICE & SOCIETY",3.0,"NK",""
"47:202:204","CORRECTIONS",3.0,"NK",""
"47:202:220","REDUCING LOCAL CRIME",3.0,"NK",""
"47:202:222","CONSTITUTIONAL ISSUES IN CRIMINAL       JUSTICE",3.0,"NK",""
"47:202:225","ETHICAL&PHILOSOPHICAL FOUNDATIONS",3.0,"NK",""
"47:202:301","CRIMINAL JUSTICE RESEARCH METHODS",3.0,"NK",""
"47:202:302","DATA ANALYSIS IN CRIMINAL JUSTICE",3.0,"NK",""
"47:202:313","GENDER CRIME & JUSTICE",3.0,"NK",""
"47:202:324","VIOLENT CRIME",3.0,"NK",""
"47:202:333","RACE, CRIME AND JUSTICE",3.0,"NK",""
"47:202:342","CONTEMPORARY POLICING",3.0,"NK",""
"47:202:343","WHITE COLLAR CRIME",3.0,"NK",""
"47:202:344","CRIME IN DIFFERENT CULTURES",3.0,"NK",""
"47:202:411","JUVENILE GANGS & CO-OFFENDING",3.0,"NK",""
"47:202:420","DRUG POLICY",3.0,"NK",""
"47:202:423","CRIME OVER THE LIFECOURSE",3.0,"NK",""
"47:202:424","MASS INCARCERATION & COLLATERAL         CONSEQUENCES",3.0,"NK",""
"47:202:466","TOPICS IN CRIMINAL JUSTICE",3.0,"NK",""
"47:204:105","THE PURSUIT OF JUSTICE",3.0,"NK",""
"47:204:467","TOPICS IN SOCIAL JUSTICE",3.0,"NK",""
"48:510:701","MASTER'S THESIS IN HISTORY","","NK",""
"48:510:702","MASTER'S ESSAY IN HISTORY",3.0,"NK",""
"48:510:725","INDEPDENDENT STUDY IN HISTORY A",3.0,"NK",""
"48:755:611","ADVANCED CLASSICAL MECHANICS",3.0,"NK",""
"48:755:621","CLASSICAL ELECTRODYNAMICS",3.0,"NK",""
"48:755:731","ADV QUANTUM MECH",3.0,"NK",""
"65:907:301","BRAVEN: LEADERSHIP AND CAREER ACCELERATOR",3.0,"NK",""
"65:907:302","CAREER DEVELOPMENT INTERNSHIP",3.0,"NK",""
"66:907:501","GRADUATE BRAVEN ACCELERATOR",3.0,"NK",""
"66:908:501","ADVANCED THEORY AND PRACTICE OF TEACHING",3.0,"NK",""
"75:832:502","PRINCIPLES AND METHODS OF EPIDEMIOLOGY",3.0,"NK",""
"75:832:503","INTRODUCTION TO ENVIRONMENTAL HEALTH",3.0,"NK",""
"75:832:504","INTRODUCTION TO BIOSTATISTICS",3.0,"NK",""
"75:832:610","BIOSTATISTICAL COMPUTING",3.0,"NK",""
"75:832:671","LGBTQ HEALTH: HISTORY & CONTEXT",3.0,"NK",""
"75:832:673","QUALITATIVE RESEARCH METHODS",3.0,"NK",""
"75:832:674","GLOBAL FOOD SYSTEM & POLICY",3.0,"NK",""
"75:832:675","METHODS FOR HARD TO REACH POPULATIONS",3.0,"NK",""
"75:832:677","GLOBAL FOOD & CULTURE",3.0,"NK",""
"76:705:650","INDEPENDENT STUDY","","NK",""
"76:705:677","QUALITATIVE RESEARCH METHODS",3.0,"NK",""
"76:705:680","LIT REV SYN INTER",3.0,"NK",""
"76:705:682","PHILOSOPHY OF NURSING SCIENCE AND KNOWLEDGE DEVELOPMENT",3.0,"NK",""
"76:705:683","STATISTICS FOR NURSING RESEARCH 1",4.0,"NK",""
"76:705:684","ADV QUAL NURSING RES",4.0,"NK",""
"76:705:686","ADVANCED QUANTITATIVE ANALYTICAL METHODSFOR NURSING RESEARCH",4.0,"NK",""
"76:705:688","PRACTICUM IN THE PROFESSORATE ROLE",3.0,"NK",""
"76:705:689","RESEARCH PRACTICUM",3.0,"NK",""
"76:705:703","DISSERTATION RESEARCH","","NK",""
"76:705:800","MATRICULATION CONTINUED",1.0,"NK",""
"22:630:696","THE BRANDING OF FASHION",3.0,"NK",""
"22:799:642","SC GLOB SOURC & INT'L DIST'N FOR FASHION",3.0,"NK",""
