course_code,course_name
PORT-UA 11,Elementary Portuguese for Spanish Speakers
PORT-UA 171,Independent Study (spring)
PORT-UA 3,Intermed Portuguese I
PORT-UA 4,Intermed Portuguese II
PORT-UA 50,Advanced Portuguese
PORT-UA 562,"Contemporary Cinemas in Portuguese: Brazil, Portugal, Luso-Africa"
PRACT-UG 1301,Practicum in Fashion Business
PRACT-UG 1350,Advanced Practicum in Fashion Business
PRACT-UG 1401,The Artist's Mind: Filmmaking and the Creative Process
PRACT-UG 1460,The Politics of New Media: How the Internet Works and For Whom
PRACT-UG 1482,Engaged Research
PRACT-UG 9200,Global Fashion Industry: Italy
PRACT-UG 9250,Global Fashion Industry: Britain
PSIN1-UC 7942,Professional Studies Internship
PSYC-SHU 101,Introduction to Psychology
PSYC-SHU 329,Parenting and Culture
PSYC-SHU 352,Psychology of Human Sexuality
PSYC-SHU 382,Psychotherapy Skills Practice
PSYC1-UC 6801,Intro to Psychology
PSYC1-UC 6846,Abnormal Psychology
PSYC1-UC 6849,Personality
PSYC1-UC 6851,Psychology of Emotion
PSYCH-UA 1,Intro to Psychology
PSYCH-UA 10,Statistics for The Behavioral Sciences
PSYCH-UA 11,Statistics and Data Analysis for Research in Psychology
PSYCH-UA 2,Teaching in Psychology
PSYCH-UA 200,Honors Seminar
PSYCH-UA 22,Perception
PSYCH-UA 25,Cognitive Neuroscience
PSYCH-UA 27,Language and Mind
PSYCH-UA 29,Cognition
PSYCH-UA 30,Personality
PSYCH-UA 300,Spec Topics Psych:
PSYCH-UA 300,Spec Topics Psych:: Cognitive Development
PSYCH-UA 300,Spec Topics Psych:: Fundamentals of Human Sexuality
PSYCH-UA 300,Spec Topics Psych:: Neural Bases of Language
PSYCH-UA 300,Spec Topics Psych:: St: Human Memory
PSYCH-UA 300,Spec Topics Psych:: The Psychology of the Israeli-Palestinian Conflict
PSYCH-UA 300,Spec Topics Psych:: What Babies Know
PSYCH-UA 32,Social Psychology
PSYCH-UA 34,Developmental Psychology
PSYCH-UA 35,Social Neuroscience
PSYCH-UA 39,Lab in Personality & Social Psychology
PSYCH-UA 40,Lab in Developmental Psychology
PSYCH-UA 42,Lab in Infancy Research
PSYCH-UA 46,Lab in Cognition and Perception
PSYCH-UA 51,Abnormal Psychology
PSYCH-UA 53,Psychological Science and Society Lab
PSYCH-UA 56,Psycholinguistics
PSYCH-UA 60,Illusions to Inference
PSYCH-UA 62,Industrial Organizat'L Psychology
PSYCH-UA 74,Motivation and Volition
PSYCH-UA 79,Experiments in Beauty
PSYCH-UA 8,Data Literacy for Psychology
PSYCH-UA 9001,Intro to Psychology
PSYCH-UA 9029,Cognition
PSYCH-UA 9030,Personality
PSYCH-UA 9032,Social Psychology
PSYCH-UA 9034,Developmental Psychology
PSYCH-UA 9039,Lab in Personality and Social Psychology
PSYCH-UA 9051,Abnormal Psychology
PSYCH-UA 992,Tutorial in Infancy Research
PSYCH-UA 993,Supervised Reading
PSYCH-UA 996,Research Experience In Psychology
PSYCH-UH 1001,Introduction to Psychology
PSYCH-UH 1002EQ,Research Methods in Psychology
PSYCH-UH 1003E,Biopsychology
PSYCH-UH 1004Q,Statistics for Psychology
PSYCH-UH 2210,Developmental Psychology
PSYCH-UH 2211,Social Psychology
PSYCH-UH 2216,Psychotherapy and Counseling
PSYCH-UH 2218,Language Science
PSYCH-UH 2411,Perception
PSYCH-UH 2412,Cognitive Neuroscience
PSYCH-UH 3614EQ,Lab in Multisensory Perception and Action
PSYCH-UH 3616EQ,Lab in Data Analysis for the Psychological Sciences
PSYCH-UH 3618EQ,Lab in Psychology of Gender Images
PSYCH-UH 3620EQ,Lab in Clinical Neuropsychology
PSYCH-UH 3720,Special Topics in Psychology
PSYCH-UH 4001,Capstone Project in Psychology 1
PSYCH-UH 4002,Capstone Project in Psychology 2
PUBPL-UA 800,Senior Seminar
REAL1-UC 1001,Real Estate Principles
REAL1-UC 1009,Real Estate Valuation
REAL1-UC 1015,Market Analysis in Real Estate
REAL1-UC 1050,NYC:  The Future Metropolis
REAL1-UC 7990,Special Topics in Real Estate:: Urban Sustainability: A Global Perspective
REBS1-UC 1002,Real Estate Law
REBS1-UC 1005,Real Estate Finance
REBS1-UC 1009,Real Estate Valuation
REBS1-UC 1010,Real Estate Development
REBS1-UC 1012,Real Estate Accounting and Taxation
REBS1-UC 1015,Market Analysis in Real Estate
REBS1-UC 1033,Managing the Construction Process: Cost and Project Management Systems
REBS1-UC 1035,Real Estate Data Analytics
REBS1-UC 1042,Real Estate Capital Markets and Corporate Finance
REBS1-UC 1045,Global Real Estate Markets
REBS1-UC 1060,Urban Real Estate Economics
REBS1-UC 1065,"Environmental, Social and Corporate Governance"
REBS1-UC 1070,Management of the Real Estate Firm
REBS1-UC 1100,Financial Modeling for Real Estate
REBS1-UC 1101,Statistics for Real Estate Economics
REBS1-UC 1115,Private Equity
REBS1-UC 1120,Use of Space and Urban Design in Real Estate
REBS1-UC 1125,"Real Estate and the Community: Legal Basis, Planning and Engagement"
REBS1-UC 7991,Real Estate Senior Project
REBS1-UC 7992,Real Estate Internship
RELST-UA 1,Theories & Methods in The Study of Religion
RELST-UA 244,Topics:: Eros and Sexuality in  Modern Jewish Literature
RELST-UA 244,Topics:: Queer Religion
RELST-UA 302,Introduction to The New Testament
RELST-UA 335,Introduction to Ancient Indian Literature
RELST-UA 351,Belief and Social Life in China
RELST-UA 404,Greek and Roman Mythology
RELST-UA 480,American Religion
RELST-UA 809,Introduction to the Hebrew Bible (Old Testament)
RELST-UA 9085,What is Islam?
RELST-UA 9360,"Religion, Culture, & Politics in Cent Europe"
RELST-UA 9672,Mediev Church: Religious Hist of Crisis & Creativ
RELST-UA 980,Internship
RELST-UA 983,Topics:
RELST-UA 983,Topics:: Myths and Cultures of the  Ancient Celts
RELST-UA 997,Independent Study
REMU-UT 1,Professional Development: Creativity in Context
REMU-UT 1003,Producing The Record: Side A
REMU-UT 1010,"Content Development for Performers, Producers, & Songwriters"
REMU-UT 1020,Digital Audio Workstations: ProTools
REMU-UT 1022,Digital Audio Workstations: Ableton Live
REMU-UT 1037,Professional Development: Internship
REMU-UT 1040,Engineering The Record I
REMU-UT 1061,Mastering the Record
REMU-UT 1091,Adv Musicianship:Small Group Instrumental/Music Theory Application Instruction: Composition
REMU-UT 1091,Adv Musicianship:Small Group Instrumental/Music Theory Application Instruction: Production
REMU-UT 1105,Writing The Hit Song
REMU-UT 1106,Musicianship:  Music Theory & Construction.
REMU-UT 1143,Topics in Recorded Music: David Bowie
REMU-UT 1157,Popular Music and Protest in the 21st Century
REMU-UT 1175,Topics in Recorded Music: Indigenous Pop Around the World
REMU-UT 1179,Topics in Recorded Music: The Reggaeton Revolution
REMU-UT 1180,"Topics in Recorded Music: Trap Music and How Atlanta Transformed
Global Pop"
REMU-UT 1200,Writing & Reporting Music
REMU-UT 1201,Creative Music Entrepreneurs in Historical Context
REMU-UT 1202,How the Contemporary Music Business Works
REMU-UT 1203,Artists & Audiences in Historical Context
REMU-UT 1205,"How Music Marketing Works: Building Your Audience, Clients, and Customer Base"
REMU-UT 1206,Professional Development: Building Career Skills
REMU-UT 1207,Independent Project Management
REMU-UT 1223,Music Contracts & Dealmaking
REMU-UT 1237,Music Publishing Lab
REMU-UT 1269,The Basics of Social Entrepreneurship
REMU-UT 1272,Developing A Business Plan For Your Music Venture
REMU-UT 1302,Performance Essentials: Alchemy of the DJ: Advanced
REMU-UT 1302,Performance Essentials: Alchemy of the DJ: Beginners
REMU-UT 1303,Performance Essentials: Art of the MC
REMU-UT 1310,Creating a Compelling Live Performance:: Elevating Your Practice
REMU-UT 1311,The Body & the Stage
REMU-UT 1312,"A&R: Past, Present & Future"
REMU-UT 1326,Performance Essentials: Vocal Techniques
REMU-UT 1327,Performance Essentials: Stagecraft
REMU-UT 1331,Vocal Coaching: Private Instruction
REMU-UT 1401,Professional Development: Preparing Your Post-Graduate Plan
REMU-UT 1402,Professional Development: Pursuing Your Post-Graduate Plan
REMU-UT 1500,Independent Study
REMU-UT 9170,Women as Entrepreneurs in Popular Music
REMU-UT 9189,The Sound of Fashion: Music's Influence on Iconic Fashion Brands
REMU-UT 9242,Music Supervision for Filmmakers and Creative Music Entrepreneurs
REMU-UT 9810,Conversations in the Global Music Business: Learning from the Past and Forging the Future
REMU-UT 9813,Music Tech Explorations in Berlin and Beyond: Innovation at the Edge of Music & Technology
REMU-UT 9814,Experiments in the Future of Producing
REMU-UT 9817,Classic Albums: The Berlin/Germany Edition
REMU-UT 9818,Experiments in the Future of Performing
ROB-UY 3404,INTRODUCTION TO HAPTICS AND TELEROBOTICS IN MEDICINE
RUSSN-UA 1,Elementary Russian I
RUSSN-UA 107,Advanced Russian I
RUSSN-UA 109,Advanced Russian III
RUSSN-UA 3,Intermediate Russian I
RUSSN-UA 5,Russian Grammar & Composition I
RUSSN-UA 810,Special Topics:
RUSSN-UA 810,Special Topics:: Gender and Sexuality in Russian and Soviet History
RUSSN-UA 810,Special Topics:: Hipster and The Ghost of Communism: Creative Indus
RUSSN-UA 810,Special Topics:: The Oligarchs
RUSSN-UA 850,Intro to Soviet Cinema
RUSSN-UA 9001,Elementary Russian I
RUSSN-UA 9002,Elementary Russian II
RUSSN-UA 9003,Intermediate Russian I
RUSSN-UA 9004,Intermediate Russian II
RUSSN-UA 9107,Advanced Russian I
RUSSN-UA 9108,Advanced Russian II
RUSSN-UA 9201,Elementary Czech I
RUSSN-UA 9202,Elementary Czech II
RUSSN-UA 9203,Intermediate Czech I
RUSSN-UA 9204,Intermediate Czech II
RUSSN-UA 9211,Elementary Polish I
RUSSN-UA 9212,Elementary Polish II
RUSSN-UA 9213,Intermediate Polish I
RUSSN-UA 9214,Intermediate Polish II
RUSSN-UA 9261,Russia and East-Central Europe
RUSSN-UA 980,Internship
RUSSN-UA 997,Independent Study
RWLD1-UC 3050,SPS Real World: Fox Sports
RWLD1-UC 3050,SPS Real World: New York Red Bulls
RWLD1-UC 3050,SPS Real World: Nike
RWLD1-UC 3050,SPS Real World: Turkish Airlines
SAGC-UF 9101,South Asian Cultures
SAHS-UE 1,New Student Seminar
SAHS-UE 1011,First Year Leadership Seminar
SAHS-UE 4,AnBryce Undergraduate Scholars Seminar
SASEM-UG 9105,Cities on the Move
SASEM-UG 9150,Tango and Mass Culture
SASEM-UG 9151,"Myths, Icons and Invented Traditions: A Cultural History of Latin America (in Spanish)"
SASEM-UG 9201,Italy and Italians in English Literature from the Romantics to Modernism
SASEM-UG 9250,Seeing London's Architecture
SASEM-UG 9351,Lost and Found: Expatriate Writers in Paris
SASEM-UG 9400,Modern Dissent in Central Europe: The Art of Defeat
SASEM-UG 9401,Kafka and His Contexts
SASEM-UG 9403,Central European Film
SASEM-UG 9550,Ancient Israel: Ancient Israel History and Archaeology
SCA-UA 101,Social and Cultural Analysis 101
SCA-UA 121,Elementary Swahili I
SCA-UA 156,Black Feminism
SCA-UA 18,Topics in Social & Cultural Analysis:: SCA Theory & Practice in Organizations & Careers
SCA-UA 182,Elementary Yoruba I
SCA-UA 280,Topics:: Art and Protest
SCA-UA 280,"Topics:: Palestine: History, Culture and Politics"
SCA-UA 280,Topics:: Queens: Portrait of the Browning of America
SCA-UA 313,History & Literatures of The So Asian Diaspora
SCA-UA 321,Elementary Filipino I
SCA-UA 323,Intermediate Filipino I
SCA-UA 331,Elementary Cantonese I
SCA-UA 333,Intermediate Cantonese I
SCA-UA 366,Constitution and People of Color
SCA-UA 380,Topics in A/P/A Studies:
SCA-UA 380,"Topics in A/P/A Studies:: Truth Commissions, Apologies and Reparations"
SCA-UA 401,Approaches to Gender & Sexuality Studies
SCA-UA 475,Queer Histories
SCA-UA 493,Topics in Gender & Sexuality Studies
SCA-UA 565,Afro-Latinx Culture & History
SCA-UA 613,Community Empowerment
SCA-UA 680,Topics in Urban Studies: (Un)Burying the Past: Lost Geographies of LES
SCA-UA 721,Topics:: All the Rage: Black Feminists on Anger
SCA-UA 721,Topics:: Slavery and Science
SCA-UA 721,Topics:: The Body in Philosophy
SCA-UA 744,Topics:: Asian/American since 1804
SCA-UA 744,Topics:: Race in France: Race and Love
SCA-UA 744,Topics:: The Revolutionary Tradition in the Philippines
SCA-UA 744,"Topics:: Transpacific memories: Race, place, and belonging"
SCA-UA 747,Introduction to Native American and Indigenous Studies: The Politics of Indigeneity
SCA-UA 755,"Amer Dilemmas: Race, Ineq, Unful Prm Pub Educ"
SCA-UA 762,Shaping The Urban Environment
SCA-UA 769,City Planning: 19th & 20th Centuries
SCA-UA 787,Arts of Africa
SCA-UA 799,African Amer Vernacular English -- Lang & Cult
SCA-UA 809,Africa Before Colonialism
SCA-UA 861,Black Women in America
SCA-UA 90,Advanced Research Seminar: Narratives of Environmental Justice
SCA-UA 9120,Grammy's  Afrobeats & Hiplife: African Contemporary Music
SCA-UA 9124,Documenting The African City
SCA-UA 9180,Topics in Africana Studies: Race and Racialization in Italy
SCA-UA 92,Senior Honors Seminar
SCA-UA 9616,Transnational Migration
SCA-UA 9620,Culture of The City
SCA-UA 9634,Global Connections:: Berlin Spaces
SCA-UA 9700,Black Capitalism and the Quest for Economic Freedom in America
SCA-UA 9721,Topics: Art & Activism: Madrid’s Spanish-speaking Diaspora
SCA-UA 9744,Topics:: Revitalizing the American City
SCA-UA 9809,The Australian Experience
SCA-UA 9853,Place-Building-Time:The Architecture of Berlin
SCA-UA 9854,Methods & Practice: Reporting  Accra- An incomparable African Metropolis
SCA-UA 9863,Cities on the Move
SCA-UA 9864,Immigration
SCA-UA 9867,Italy During The Renaissance: Florence
SCA-UA 9868,Urban Ethnography
SCA-UA 9870,"France: Gender, Class, Race (in French)"
SCA-UA 9883,Modern Imperialism: 19th & 20th Centuries
SCA-UA 9886,Writing London
SCA-UA 9890,"Current Social, Political and Urban Challenges to European Cities"
SCA-UA 9914,French/African Relations
SCA-UA GHAN,Ghana: Twi Language ( Accelerated)
SCAI-UF 401,Senior Seminar: Comparative Global Legal Traditions
SCAI-UF 401,Senior Seminar: Global Nature Conservation
SCAI-UF 401,Senior Seminar: Globalization and the Internet
SCAI-UF 401,Senior Seminar: Migration and the Environment
SCAI-UF 401,Senior Seminar: The Global Ecological Crisis
SCAI-UF 401,Senior Seminar: The Global Undead
SCHOL-UA 10,Freshman Scholars Seminar
SCHOL-UA 20,Sophomore Scholars Seminar
SCHOL-UA 30,Junior Scholars Seminar
SCHOL-UA 40,Seniors Scholars Seminar
SCIED-UE 1039,Communicating and Teaching Science to Everybody.
SCIED-UE 1050,Using Non Formal Resources to Teach Science and Sustainability
SCIED-UE 1911,Student Teaching Science Education:Middle School
SCIED-UE 1922,Student Teaching Science Education:High School
SCIED-UE 210,Sci in Our Lives: Science in the Community
SCIED-UE 211,Science in our Lives: Water and Sustainability
SCIED-UE 215,Science in Our Lives: Biodiversity and the Earth
SCIED-UE 216,Science in Our Lives: The Unexceptional Brain & Other Explorations: Investigating the Human Brain
SCIEN-UH 1121EQ,Foundations of Science 1-2: Physics
SCIEN-UH 1122EQ,Foundations of Science 1-2: Chemistry
SCIEN-UH 1123EQ,Foundations of Science 1-2: Biology
SCIEN-UH 1124C,Foundations of Science 2 Lab: Chemistry
SCIEN-UH 1124P,Foundations of Science 1 Lab: Physics
SCIEN-UH 1341Q,Foundations of Science 3-4: Physics
SCIEN-UH 1342Q,Foundations of Science 3-4: Chemistry
SCIEN-UH 1343,Foundations of Science 3-4: Biology
SCIEN-UH 1344BE,Foundations of Science 4 Lab: Biology
SCIEN-UH 1344CE,Foundations of Science 3 Lab: Chemistry
SCIEN-UH 1561Q,Foundations of Science 5-6: Physics
SCIEN-UH 1563,Foundations of Science 5-6: Biology
SCIEN-UH 1564BE,Foundations of Science 5 Lab: Biology
SCIEN-UH 1564EP,Foundations of Science 6 Lab: Physics
SCNC1-UC 3203,Environmental Sustainability
SCNC1-UC 3208,Human Genetics
SCNC1-UC 3218,Darwin to DNA: An Overview of Evolution
SCOI-UF 401,"Senior Colloquium I: Art, Text, Media"
SCOI-UF 401,Senior Colloquium I: Critical Creative Production
SCOI-UF 401,Senior Colloquium I: Cultural and Social Identities
SCOI-UF 401,Senior Colloquium I: Economy & Society
SCOI-UF 401,"Senior Colloquium I: Law, Ethics, History, and Religion"
SCOI-UF 401,"Senior Colloquium I: Politics, Rights, & Developmen"
SCOI-UF 401,"Senior Colloquium I: Sustainability, Health, and the Environment"
SOC-UA 1,Intro to Sociology
SOC-UA 111,Sociological Theory
SOC-UA 131,Social Networks
SOC-UA 137,"Wealth, Power & Status: Inequality in Society"
SOC-UA 2,Intro to Sociology (Honors)
SOC-UA 301,Research Methods
SOC-UA 302,Statistics for Social Research
SOC-UA 388,Capitalism and Democracy
SOC-UA 415,Sociology of Education
SOC-UA 503,Criminology
SOC-UA 9133,Comparative Modern Societies
SOC-UA 934,Seminar:: Race Immigration and Belonging in American Society
SOC-UA 936,Advanced Seminar:: Gender and Work
SOC-UA 939,Seminar:: Sociology of Genocide and Human Rights
SOC-UA 940,Seminar:: Capstone Research Project
SOC-UA 941,Seminar:: Capstone Research Project
SOC-UA 9413,Law & Human Rights in Central Europe
SOC-UA 9452,Immigration
SOC-UA 950,Senior Honors Research Seminar
SOC-UA 9506,The Politics of Organized Crime
SOC-UA 9690,"Current Social, Political and Urban Challenges to European Cities"
SOC-UA 970,Variable Tpcs:: Miscarriages of Justice
SOC-UA 9709,Comparative US and European Human Rights
SOC-UA 9940,Advanced Seminar:: Shaping an Educ Landscape: Museum Island of BL
SOC-UA 9941,Advanced Seminar:: Architectural Landscapes of Berlin
SOC-UA 9942,Advanced Seminar:: The German Intellectual Tradition
SOC-UA 9943,Transnational Migration
SOC-UA 997,Independent Study
SOC-UA 9970,Topics:: Black Capitalism and Quest for Economic Freedom
SOC-UA 9970,Topics:: Collective Identity in a Totalitarian Regime
SOC-UA 9970,Topics:: Madrid: Urban Visions (in Spanish)
SOC-UA 9970,Topics:: Revitalizing the American City
SOCED-UE 1039,Methods/Teaching Social Studies I
SOCED-UE 1117,"Martin Luther King, Jr.: Leadership, Oratory and Mass Protest."
SOCED-UE 1800,Key Debates in Global History
SOCED-UE 1911,Student Teaching in Social Studies I
SOCED-UE 1922,Student Teaching in Social Studies II
SOCS-SHU 110,Introduction to Sociology
SOCS-SHU 133,Urbanization in China
SOCS-SHU 135,Environment and Society
SOCS-SHU 141,Methods of Social Research
SOCS-SHU 145,Foundations of Public Policy
SOCS-SHU 150,Introduction to Comparative Politics
SOCS-SHU 170,Introduction to Global Health
SOCS-SHU 175,Qualitative Methods in Social Sciences
SOCS-SHU 190,Introduction to the Computational Social Science Methods
SOCS-SHU 199,Global Transportation
SOCS-SHU 201,Planning Global Cities
SOCS-SHU 204,Environmental System Science
SOCS-SHU 205,Fundamentals of Spatial Analytics
SOCS-SHU 210,Statistics for the Behavioral & Social Sciences
SOCS-SHU 213,Applied Social Network Analysis
SOCS-SHU 219,Family and Society
SOCS-SHU 223,Discrimination and Societal Analysis
SOCS-SHU 224,Climate Change and Society
SOCS-SHU 228,"Merchants, Chiefs, and Spirits"
SOCS-SHU 229,"Capitalism, Socialism, Communism: Theory and Practice"
SOCS-SHU 236,The Chinese Family
SOCS-SHU 240,Survey Research Methods
SOCS-SHU 244,Anthropology of Mental Illness
SOCS-SHU 254,Ethnographies of Change in China
SOCS-SHU 262,"Digital Health, Digital Interventions"
SOCS-SHU 275,US-China Relations
SOCS-SHU 289,From Soil to Society: Exploring Earth Systems and Human Factors
SOCS-SHU 315,From Theory to Practice: Program Development & Evaluation
SOCS-SHU 326,Poverty and Inequality Around the Globe
SOCS-SHU 378,Feminist Social Theory
SOCS-SHU 380,International Relations of the Asia-Pacific
SOCS-SHU 388,Chinese Social Stratification in Comparative Perspective
SOCS-SHU 401,Social Science Senior Seminar
SOCS-SHU 9237,Europe Meets China
SOCS-SHU 9275,US-China Relations
SOCS1-UC 2201,Oral Communications
SOCS1-UC 7241,Social Sciences Research Methods
SOCS1-UC 7991,Senior Project Seminar: Social Sciences
SOCSC-UH 1010Q,Statistics for the Social and Behavioral Sciences
SOCSC-UH 1011,"Global Economic, Political and Social Development"
SOCSC-UH 1111,Markets
SOCSC-UH 1112,Introduction to Political Thinking
SOCSC-UH 1113,Introduction to the Study of Society
SOCSC-UH 1311,Introduction to Political Theory
SOCSC-UH 1313,Perspectives on Democracy
SOCSC-UH 1314,Sociological Theory
SOCSC-UH 2212,Research Design & Causality in Social Science
SOCSC-UH 2213,Textual Analysis for the Social Sciences
SOCSC-UH 2214,Applied Data Science
SOCSC-UH 3210,Advanced Game Theory
SOCSC-UH 3220,Econometrics
SOCY1-UC 7200,Intro to Sociology
SOCY1-UC 7250,"Inequality in Society: Race, Class, and Gender"
SOCY1-UC 7268,Sexuality & Society
SOED-UE 1015,Educ as Soc Institution
SOIM-SHU 65,Organizational Communication and Its Social Context
SOIM-UB 9012,Professional Responsibility and Leadership
SOIM-UB 9065,Organizational Comm & Its Social Context
SPAN-SHU 10,Intensive Elementary Spanish
SPAN-UA 1,Spanish for Beginners- Level I
SPAN-UA 10,Intens Elemen Spanish
SPAN-UA 100,Topics in Applied Spanish Language: Spanish for Business
SPAN-UA 11,Intermediate Spanish for Spanish Speakers
SPAN-UA 115,"Techniques of Oral Translation: Techniques of Legal, Medical, and Conference Inter"
SPAN-UA 120,Creative Writing in Spanish
SPAN-UA 124,Writing Poetry
SPAN-UA 152,Internship (fall)
SPAN-UA 160,Independent Study (fall)
SPAN-UA 2,Spanish for Beginners - Level II
SPAN-UA 20,Intens Intermed Spanish
SPAN-UA 202,Topics in Cultural History: Al-Andalus
SPAN-UA 220,Key Works:
SPAN-UA 225,Key Words: Research Approaches
SPAN-UA 3,Intermediate Spanish I
SPAN-UA 301,Women's Writing in Latin America
SPAN-UA 309,Gestos Movimientos y Literatura
SPAN-UA 360,Topics: Spain (in Spanish): Don Quixote: Trickster or Loco Enamorado
SPAN-UA 362,Is Spanish One Language?
SPAN-UA 4,Intermediate Spanish II
SPAN-UA 470,Structure and Variation: How Spanish Works
SPAN-UA 498,Senior Honors Seminar (fall)
SPAN-UA 50,Advanced Spanish
SPAN-UA 500,"Advanced Topics (in English): Transpacific memories: Race, place"
SPAN-UA 51,Advanced Spanish for Spanish-Speaking Students
SPAN-UA 60,Advanced Conversation
SPAN-UA 81,Elementary Quechua I
SPAN-UA 83,Intermediate Quechua I
SPAN-UA 9001,Spanish for Beginners I
SPAN-UA 9002,Spanish for Beginners II
SPAN-UA 9003,Intermediate Spanish I
SPAN-UA 9004,Intermediate Spanish II
SPAN-UA 9010,Intensive Elem Spanish
SPAN-UA 9012,Spain in Conversation
SPAN-UA 9015,Intensive Spanish for Advanced Beginners
SPAN-UA 9020,Intensive Interm Spanish
SPAN-UA 9025,Spain Today (in Spanish)
SPAN-UA 9026,Argentina Hoy/ Argentina Today
SPAN-UA 9050,Advanced Spanish
SPAN-UA 9051,Advanced Spanish for Spanish-Speaking Students
SPAN-UA 9062,Understanding Current Issues in Spain
SPAN-UA 9063,Spanish for Commerce
SPAN-UA 9064,La Lengua De Buenos Aires (Spanish)
SPAN-UA 9108,Translation through Contemporary Film
SPAN-UA 9112,España en Vivo:  Spanish Media Writing Workshop
SPAN-UA 9207,Myths Icons & Invented Trad: A Cultural History of Latin America (in Spanish)
SPAN-UA 9260,Cultural History of Spain: in Spanish
SPAN-UA 9330,Topics in Latin American Literature and Culture
SPAN-UA 9331,"Culture, Identity and Politics in Latin America (In Spanish)"
SPAN-UA 9332,Borges y Cultura Argentina (in Spanish)
SPAN-UA 9360,Topics in Peninsular Spanish Literature and Culture: Culture and Crisis in Contemporary Spain
SPAN-UA 9360,Topics in Peninsular Spanish Literature and Culture: Madrid: Urban Visions (in Spanish)
SPAN-UA 9401,Tpcs in Hisp Lit & Cult:: Tango and Mass Culture
SPAN-UA 9462,Cervantes and Don Quixote
SPAN-UA 9463,Art Before/Beyond/Without Museums
SPAN-UA 9466,Islam and Spain: (In English)
SPAN-UA 9471,Madrid Stories
SPAN-UA 9475,Migration and Cultural Diversity in Spain: Anthropological Approaches (in English)
SPAN-UA 9563,Cervantes and Don Quixote (taught in English)
SPANL-UH 1110,Elementary Spanish 1
SPANL-UH 2115,Intermediate Spanish 1
SPCED-UE 1007,Principles & Strategies for Teaching Students with High Incidence Disabilities
SPCED-UE 1035,Assessment & Intervention in Special Education
SPCED-UE 1504,Student Teaching in Childhood Special Education I
SPCED-UE 83,Foundations of Spec Educ
SPEC-UT 200,High School Filmmakers Workshop
SPEC-UT 201,High School Screenwriters Workshop
SRPP-UH 2211,Ethnographic Field Research
SRPP-UH 2410,Gender and Society
SRPP-UH 2420,The Mafia Business: Sociological Approach
SRPP-UH 2610,Introduction to Public Policy
SRPP-UH 2614X,Women and Work in the Gulf
SRPP-UH 2620,Education and Society
SRPP-UH 2629,Education Policy Analysis and Design
SRPP-UH 3215,Quantitative Data Analysis
SRPP-UH 4000,Capstone Seminar
SRPP-UH 4001,Capstone Project
STAT-UB 9103,Stats F/Bus Cntl Regress & Forecasting Models
STS-UY 1004,"Science, Technology and Society"
STS-UY 2144,Ethics and Technology
STS-UY 2214,Medical Ethics
STS-UY 2254,Evolution
STS-UY 2294,Quantum Mechanics and Information
STS-UY 2374,The Ship
STS-UY 2634,Psychology of the Internet
STS-UY 2644,Creativity and Innovation
STS-UY 2914,Special Topics in Ethics: Climate Crisis
STS-UY 2914,"Special Topics in Ethics: Resistance, Refusal and Repair"
STS-UY 3204,Science and Difference
STS-UY 4504,Advanced Seminar in Science and Technology: Cyborgs and Cybernetics
STS-UY 4504,Advanced Seminar in Science and Technology: Digital Media and Dystopia
STS-UY 4504,Advanced Seminar in Science and Technology: Diversity in Technology
STS-UY 4504,Advanced Seminar in Science and Technology: Engineers and the Community
STS-UY 4504,Advanced Seminar in Science and Technology: Genetics and Society
STS-UY 4504,Advanced Seminar in Science and Technology: Information Breakdown
STS-UY 4504,Advanced Seminar in Science and Technology: Queer Studies in Technoscience
STS-UY 4504,Advanced Seminar in Science and Technology: Technology and Environmental Justice
SUSCI-UF 201,Sustainability Science: A History of Biodiversity and Climate Change
TCHL-UE 1,Inquiries Into Teaching & Learning I
TCHL-UE 1030,Teaching Language and Literacy in the Disciplines
TCHL-UE 1090,Senior Honors Seminar in Teaching & Learning I
TCHL-UE 1999,"Drug, Alcohol Ed/Child Abuse ID/School Violence/DASA:"
TCHL-UE 41,"American Dilemmas: Race, Inequality, and the Unfulfilled"
TCHT1-UC 1000,Tourism Impacts and Issues
TCHT1-UC 1050,Entrepreneurship
TCHT1-UC 1070,Introduction to Hospitality
TCHT1-UC 1100,Financial Management for Hospitality & Tourism
TCHT1-UC 1120,Hotel & Tourism Accounting
TCHT1-UC 1130,Hospitality and Travel Technology and Innovation
TCHT1-UC 1140,Service Operations
TCHT1-UC 1150,Data Analytics and Visualization
TCHT1-UC 1300,Hospitality & Tourism Sales & Marketing
TCHT1-UC 1350,Leadership in the Hospitality Industry
TCHT1-UC 1360,Customer Experience Management
TCHT1-UC 1500,Research Methods
TCHT1-UC 1600,Business Fundamentals
TCHT1-UC 1920,Strategies for Academic Success
TCHT1-UC 2000,Internship I
TCHT1-UC 2001,Internship II
TCHT1-UC 2010,Internship III
TCHT1-UC 3200,Advanced Hotel Operations Management
TCHT1-UC 3240,Managing Food and Beverage Operations
TCHT1-UC 3265,Brand Management
TCHT1-UC 3275,Sales & Distribution Management
TCHT1-UC 3330,Investment Analysis & Financing
TCHT1-UC 3430,Sports Tourism Development
TCHT1-UC 3470,Tourism Planning and Policy
TCHT1-UC 3500,Cultural Events and Festivals
TCHT1-UC 3510,Hotel Asset Management
TCHT1-UC 3525,"Integrated, Social Media and Digital Marketing"
TCHT1-UC 3535,Cases in Organizational Excellence
