"course_code","course_title","department","credits","description"
"ME 341","Fluid Mechanics I","Mechanical Engineering (ME)","3 units","Fluid properties and fluid statics.  Euler and Bernoulli equations.  Conservation equations; dimensional analysis.  Viscous pipe flow.  Course may be offered in classroom-based or online format.  3 lectures."
"ME 343","Heat Transfer","Mechanical Engineering (ME)","4 units","Basic principles of heat transfer by conduction, convection, and radiation.  Laboratory experiments to characterize thermodynamic material properties, energy conversion processes, thermodynamic cycles, and performance of heat transfer equipment.  3 lectures, 1 laboratory.  Replaces ME 350."
"ME 347","Fluid Mechanics II","Mechanical Engineering (ME)","4 units","Conservation equations of fluid dynamics.  Viscous flow, boundary layer concepts, lift and drag, compressible flow, turbomachinery.  Laboratory measurement of turbomachine performance, velocity profiles, boundary layers on surfaces.  3 lectures, 1 laboratory."
"ME 359","Fundamentals of HVAC Systems","Mechanical Engineering (ME)","4 units","Fundamentals of heating, ventilating and air-conditioning (HVAC) systems, human comfort and indoor air quality, primary and secondary systems and components.  Course may be offered in classroom-based, online, or hybrid format.  3 lectures, 1 laboratory."
"ME 361","Fundamentals of Fire Protection Engineering","Mechanical Engineering (ME)","4 units","Fundamental physical and design principles of fire protection engineering.  Fire safety strategy, egress, human behavior, fire dynamics, smoke control, alarm and detection, suppression, structural behavior, failure analysis, and engineering ethics.  Course may be offered in classroom-based or online format.  3 lectures, 1 laboratory."
"ME 400","Special Problems for Advanced Undergraduates","Mechanical Engineering (ME)","1-4 units","Individual investigation, research, studies, or surveys of selected problems.  Total credit limited to 4 units."
"ME 401","Stress Analysis","Mechanical Engineering (ME)","4 units","Advanced strength of materials:  behavior of disks, plates, and shells.  Theory of elasticity.  Energy methods.  3 lectures, 1 laboratory."
"ME 402","Orthopedic Biomechanics","Mechanical Engineering (ME)","4 units","Biomechanical analysis of the musculoskeletal system.  Emphasis on the use of statics, dynamics, strength of materials, viscoelasticity, and poroelasticity to analyze the mechanical loads acting on human joints, the mechanical properties of tissues, and the design of artificial joints.  Course offered in hybrid format with classroom-based and online learning.  3 lectures, 1 laboratory."
"ME 403","Access by Design: Introduction to Rehabilitation Engineering","Mechanical Engineering (ME)","4 units","Project-based course focused on the design and analysis of systems to assist people with disabilities.  Workplace assistance, mobility aids, educational accommodations, assistive technology and adaptive sports.  Universal design, empathy in design, the Americans with Disabilities Act, and the social model of disability.  3 lectures, 1 laboratory."
"ME 404","Applied Finite Element Analysis","Mechanical Engineering (ME)","4 units","Finite element based solutions to engineering problems with an emphasis on elastostatic problems in structural mechanics.  The power and pitfalls associated with the finite element method highlighted through practical modeling assignments.  Introduces the use of commercial finite element codes.  3 lectures, 1 laboratory.  Crosslisted as BMED/CE/ME 404."
"ME 405","Mechatronics","Mechanical Engineering (ME)","4 units","Microprocessor applications in machine control and product design.  Applied electronics.  Drive technology; transducers and electromechanical systems.  Real-time programming.  Mechatronic design methodology.  3 lectures, 1 laboratory."
"ME 409","Interdisciplinary Study in Biomechanics","Mechanical Engineering (ME)","4 units","Examination of human motion biomechanics.  Experimental and analytical methods in motion analysis based on rigid body dynamics.  Protocols for protection of human subjects in research.  Hypothesis-driven research in interdisciplinary teams, including written proposal development and written/oral communication of results to a scientific audience.  1 lecture, 3 activities.  Crosslisted as BMED/KINE/ME 409."
"ME 410","Experimental Methods in Mechanical Design I","Mechanical Engineering (ME)","4 units","Bonded resistance strain gages for static and dynamic measurements; rosettes, bridge circuits, lead wire effects, special gages.  Data acquisition systems, and measurement of displacement, velocity, and acceleration.  Photoelastic methods including birefringent coatings.  Applications in mechanical design and metrology.  3 lectures, 1 laboratory."
"ME 412","Composite Materials Analysis and Design","Mechanical Engineering (ME)","4 units","Behavior of unidirectional fiber composites.  Properties of short-fiber composites, and orthotropic lamina.  Analysis of laminated composites.  Strength and hygrothermal behavior of composite materials.  Structural optimization.  3 lectures, 1 laboratory."
"ME 415","Energy Conversion","Mechanical Engineering (ME)","4 units","Engineering aspects of energy sources, conversion and storage.  Topics selected from fossil fuel systems, nuclear power, thermoelectric systems, thermionic converters, fuel cells, magnetohydrodynamic generators, and geothermal, tidal, wind and ocean temperature energy conversion systems.  4 lectures."
"ME 416","Ground Vehicle Dynamics and Design","Mechanical Engineering (ME)","4 units","Design of ground vehicles for directional stability and control.  Tire mechanics and their effects on vehicle performance.  Simulation of vehicle dynamics using digital computer.  Synthesis of steering mechanism and suspension system.  3 lectures, 1 laboratory."
"ME 418","Implementation of Mechanical Controls","Mechanical Engineering (ME)","4 units","Analysis, design, and implementation of automated controllers for mechanical systems.  Experimental measurement of dynamic properties and creation of system models.  Analysis and simulation of the effect of control strategies on system dynamics.  Design of closed-loop control systems, including control of dynamic properties and implementation using common embedded computing hardware.  Not open to students with credit inME 419orME 422.  3 lectures, 1 laboratory."
"ME 419","Advanced Control Systems","Mechanical Engineering (ME)","4 units","Modeling and control of physical systems.  Design of mechanical, hydraulic and electrical feedback control systems using time response, transfer function, frequency response, state space and computer simulation.  Address state feedback, observability and controllability of multi-input, multi-output systems.  Not open to students with credit inME 418orME 422.  3 lectures, 1 laboratory."
"ME 422","Mechanical Control Systems","Mechanical Engineering (ME)","4 units","Modeling and control of physical systems.  Design of mechanical, hydraulic and electrical systems using time response, frequency response, state space, and computer simulation.  Not open to students with credit inME 418orME 419.  3 lectures, 1 laboratory."
"ME 423","Robotics: Fundamentals and Applications","Mechanical Engineering (ME)","4 units","Introduction to robots and their types.  Homogeneous transformations.  Kinematic equations and their solutions.  Motion trajectories, statics, dynamics, and control of robots.  Robot programming.  Actuators, sensors and vision systems.  3 lectures, 1 laboratory."
"ME 428","Senior Design Project I","Mechanical Engineering (ME)","2 units","First of three courses taken sequentially in component and system design using real-world problems.  Small teams study and apply techniques of the engineering design process including problem definition, concept generation, feasibility studies and decision making.  Practice of professional skills including written and oral communication, teaming, project management, societal responsibility and ethics.  2 laboratories."
"ME 429","Senior Design Project II","Mechanical Engineering (ME)","2 units","Continuation of a project begun inME 428.  Activities focused on detail design, analysis and material procurement.  2 laboratories."
"ME 430","Senior Design Project III","Mechanical Engineering (ME)","2 units","Completion of a project begun inME 428and continued inME 429.  Design verified through prototyping and testing.  2 laboratories."
"ME 434","Enhanced Oil Recovery","Mechanical Engineering (ME)","4 units","Primary, secondary, and tertiary (enhanced) oil recovery methods.  Waterflooding, polymerflooding, gas injection, steam injection, in-situ combustion, chemical flooding, miscible flooding.  Performance calculations and computer applications in EOR.  4 lectures."
"ME 435","Drilling Engineering","Mechanical Engineering (ME)","4 units","Theory and practice of oilwell planning, drilling, well logging, and completion applied to the development of new oil and gas production, from onshore and offshore fields.  4 lectures."
"ME 436","Petroleum Production Engineering","Mechanical Engineering (ME)","4 units","Design and operation of surface and subsurface equipment required in oil production.  Processes and systems involved are rod pumping, gas lifting, acidizing, hydraulic fracturing, fluid gathering and storage, separation of oil, gas, water and sediment from produced fluid.  Includes equipment used in enhanced oil recovery processes.  4 lectures."
"ME 437","Nuclear Energy Power Generation","Mechanical Engineering (ME)","4 units","Operation of a nuclear electric generation station; includes reactor water chemistry, material science, electric science, mechanical science, civil engineering for the nuclear power plant engineers and digital process control systems.  Field trip may be required.  4 lectures."
"ME 438","Nuclear Power Plant Design","Mechanical Engineering (ME)","4 units","Principal elements of pressurized water reactor nuclear power systems; overview of reactor physics, thermodynamics, and heat transfer; includes basic reactor physics, reactor heat generation, reactor plant systems, support systems, and reactor safety.  Field trip may be required.  4 lectures."
"ME 439","Nuclear Power Plant Operations","Mechanical Engineering (ME)","4 units","Overview of mass, momentum and energy conversion related to nuclear power plants; includes coupled neutronic/thermal models to study plant operation semi-quantitatively achieving an integrated plant understanding.  Content includes:  Neutron power kinetics, Coupled neutronic/thermal hydraulic modeling, Quantitative transient modeling, demonstration transients.  Field trip may be required.  4 lectures."
"ME 441","Single Track Vehicle Design","Mechanical Engineering (ME)","4 units","Design of single track vehicles, including handling characteristics, ergonomics and human power, strength and stiffness considerations, braking and suspension.  Laboratory focus on designing a single track vehicle, including fabrication of a handling prototype.  3 lectures, 1 laboratory."
"ME 442","Design of Machinery","Mechanical Engineering (ME)","4 units","Graphical synthesis and analysis of mechanisms and machines.  Analytical fundamentals for study of displacements, velocities, accelerations, and static and dynamic forces necessary for design of planar linkages and gearing systems.  Creative design projects using software simulation tools.  3 lectures, 1 laboratory."
"ME 443","Turbomachinery","Mechanical Engineering (ME)","4 units","Performance characteristics of various types for liquids and for gases.  Criteria for proper selection of type and main dimensions.  Cavitation criteria.  Gas turbine cycles and performance.  Two-dimensional cascades.  Axial flow turbines and compressors.  Centrifugal compressors and radial-inflow turbines.  4 lectures."
"ME 444","Combustion Engine Design","Mechanical Engineering (ME)","4 units","Application of design parameters to the various engine cycles.  Aspects of the combustion processes.  Emission regulation effects on engine design.  Static and dynamic loading.  3 lectures, 1 laboratory."
"ME 448","Thermal System Design","Mechanical Engineering (ME)","4 units","Design of thermal systems.  Engineering economics, thermal component sizing, and simulation techniques applied to the design and performance analysis of thermal systems.  Not open to students with credit in ME 420.  3 lectures, 1 laboratory."
"ME 450","Solar Thermal Power Systems","Mechanical Engineering (ME)","4 units","High and intermediate temperature systems for conversion of solar energy to mechanical power and heat.  Thermal energy storage and total thermal energy system design.  3 lectures, 1 laboratory."
"ME 451","Engineering, Design, and Social Justice","Mechanical Engineering (ME)","4 units","Explores topics at the intersection of engineering design theories and efforts for social justice and equity.  Critiques dominant engineering mindsets, examines design practices, and articulates ways engineers can develop equity-mindedness in their problem-solving.  4 lectures."
"ME 453","Trends and Opportunities in HVAC&R","Mechanical Engineering (ME)","1 unit","Overview of the roles of the Heating, Ventilating, Air-Conditioning and Refrigeration (HVAC&R) industry.  Presentation of state-of-the-art HVAC&R systems, components and design solutions.  Includes guest speakers from HVAC&R industry.  1 activity."
"ME 454","Benchmarking and Assessment of Building Energy Performance","Mechanical Engineering (ME)","4 units","An introduction and study of building energy assessment principles and protocols for existing commercial buildings.  Course topics include techniques of energy measurement and verification, energy metric comparison and analysis, and energy auditing.  Field trip required.  3 lectures, 1 laboratory."
"ME 455","Introduction to Building Energy Modeling","Mechanical Engineering (ME)","3 units","Introduction to principles and practices of building energy modeling.  Case studies using state of the art energy modeling computer software to simulate the energy use of buildings.  Methods to reduce energy consumption of buildings.  2 lectures, 1 laboratory."
"ME 456","HVAC Air and Water Distribution System Design","Mechanical Engineering (ME)","4 units","Air and water distribution components and systems and the design of these systems with applications to the heating, ventilating and air-conditioning (HVAC) industry.  Course offered in hybrid format with classroom-based and online learning.  3 lectures, 1 laboratory."
"ME 457","Refrigeration Principles and Design","Mechanical Engineering (ME)","4 units","Basic engineering principles of refrigeration processes including:  vapor compression cycles, multipressure systems, absorption systems, steam jet cooling, air cycles, and low temperature refrigeration.  3 lectures, 1 laboratory."
"ME 458","Building Heating and Cooling Loads","Mechanical Engineering (ME)","4 units","Building heating and cooling load calculations, estimating energy consumption and operating costs for heating, ventilating and air-conditioning system design and selection.  3 lectures, 1 laboratory."
"ME 459","HVAC Senior Design Project I","Mechanical Engineering (ME)","3 units","First quarter of a two quarter sequence.  Team project work in designing heating, ventilating and air-conditioning (HVAC) systems.  New developments, policies and practices in the HVAC industry.  Professional ethics relevant for practicing engineers.  1 lecture, 2 laboratories."
"ME 460","HVAC Senior Design Project II","Mechanical Engineering (ME)","2 units","Continuation of work begun inME 459.  Team project designing heating, ventilating and air-conditioning (HVAC) systems.  2 laboratories."
"ME 470","Selected Advanced Topics","Mechanical Engineering (ME)","1-4 units","Directed group study of selected topics for advanced students.  Open to undergraduate and graduate students.  The Class Schedule will list topic selected.  Total credit limited to 12 units.  1 to 4 lectures."
"ME 471","Selected Advanced Laboratory","Mechanical Engineering (ME)","1-4 units","Directed group laboratory study of selected topics for advanced students.  Open to undergraduate and graduate students.  The Class Schedule will list topic selected.  Total credit limited to 8 units.  1 to 4 laboratories."
"ME 488","Wind Energy Engineering","Mechanical Engineering (ME)","4 units","Engineering aspects of windpower systems including mechanical design, support structure design, aerodynamic analysis, wind field analysis, system concepts and analysis, and economics.  4 lectures."
"ME 493","Cooperative Education Experience","Mechanical Engineering (ME)","2 units","Part-time work experience in business, industry, government, and other areas of student career interest.  Positions are paid and usually require relocation and registration in course for two consecutive quarters.  Formal report and evaluation by work supervisor required.  Credit/No Credit grading only.  No major credit allowed; total credit limited to 6 units."
"ME 494","Cooperative Education Experience","Mechanical Engineering (ME)","6 units","Full-time work experience in business, industry, government, and other areas of student career interest.  Positions are paid and usually require relocation and registration in course for two consecutive quarters.  Formal report and evaluation by work supervisor required.  Credit/No Credit grading only.  No major credit allowed; total credit limited to 18 units."
"ME 495","Cooperative Education Experience","Mechanical Engineering (ME)","12 units","Full-time work experience in business, industry, government, and other areas of student career interest.  Positions are paid and usually require relocation and registration in course for two consecutive quarters.  A more fully developed formal report and evaluation by work supervisor required.  Credit/No Credit grading only.  No major credit allowed; total credit limited to 24 units."
"ME 500","Individual Study","Mechanical Engineering (ME)","1-4 units","Advanced study planned and completed under the direction of a member of the department faculty.  Open only to graduate students who have demonstrated ability to do independent work.  Enrollment by petition.  Total credit limited to 8 units."
"ME 501","Continuum Mechanics and Elasticity","Mechanical Engineering (ME)","4 units","Introduction to continuum mechanics.  Kinematics, stress, and balance laws.  Constitutive theory for isotropic and anisotropic solids and viscous fluids.  Applications including design of beams and pressure vessels, stress concentrations, fiber-reinforced composites, and non-homogeneous biological materials.  Course offered in hybrid format with classroom-based and online learning.  4 lectures.  Crosslisted asCE 511/ME 501."
"ME 503","Inelastic Stress Analysis","Mechanical Engineering (ME)","4 units","Perfectly plastic and work hardening materials; von Mises and Tresca yield, isotropic and kinematic hardening flow rules, boundary-value problems.  Finite elasticity:  kinematics, Cauchy- and Green-elasticity, invariance, constraints, Neo-Hookean and Mooney-Rivlin materials, experimental approaches, non-uniqueness, anisotropy, residual stress, thermoelasticity, boundary-value problems.  Course offered in hybrid format with classroom-based and online learning.  4 lectures.  Crosslisted asCE 513/ME 503."
"ME 504","Finite Element Analysis","Mechanical Engineering (ME)","4 units","Finite element theory and application with a focus on computer implementation of the method.  Strong, weak and variational formulations, physical and isoparametric spaces, error estimates, numerical integration, finite element algorithms, and programming architecture.  3 lectures, 1 laboratory.  Crosslisted as CE/ME 504."
"ME 506","System Dynamics","Mechanical Engineering (ME)","4 units","Unified approach for mathematical modeling and analysis of dynamic physical systems which may store energy in multiple energy domains.  Emphasis on developing lumped-parameter linear system models from a set of primitive elements in a systematic manner.  4 lectures."
"ME 507","Mechanical Control System Design","Mechanical Engineering (ME)","4 units","Application of principles of high-level design to mechanical control system implementation.  Use of modified state transition logic in conjunction with object-oriented programming as design methodology.  Real-time programming using above techniques for control of mechanical systems.  3 lectures, 1 laboratory."
"ME 517","Advanced Vibrations","Mechanical Engineering (ME)","4 units","Vibration of complex engineering systems.  Inertia and stiffness matrices.  Natural frequencies and normal modes.  Approximate solutions and computer techniques.  Response to transient and periodic inputs.  3 lectures, 1 laboratory."
"ME 518","Machinery Vibration and Rotor Dynamics","Mechanical Engineering (ME)","4 units","Vibrations relating to rotating machinery.  Modeling of structural rotordynamic phenomena induced by shaft flexibility, bearings, and seals.  Laboratory measurement of rotor system dynamic response and interpretation of machinery diagnostic information.  Research project on a related topic.  3 lectures, 1 laboratory."
"ME 540","Viscous Flow","Mechanical Engineering (ME)","4 units","Introduction to tensor calculus and indicial notation.  Development of Reynolds' Transport Theory.  Special forms of the governing equations of fluid motion.  Internal flows and other classical solutions to the Navier-Stokes equations.  4 lectures."
"ME 541","Advanced Thermodynamics","Mechanical Engineering (ME)","4 units","Selected modern applications of thermodynamics which may include topics from:  1) equilibrium and kinetics as applied to combustion and air pollution, analysis and evaluation of techniques used to predict properties of gases and liquids, and 2) improvement of modern thermodynamic cycles by second law analysis.  4 lectures."
"ME 542","Dynamics and Thermodynamics of Compressible Flow","Mechanical Engineering (ME)","4 units","Control volume analysis of fluid-thermo equations for one-dimensional, compressible flow involving area change, normal shocks, friction, and heat transfer.  Two-dimensional supersonic flow including linearization, method of characteristics, and oblique shocks.  One-dimensional constant area, unsteady flow, 4 lectures."
"ME 552","Advanced Heat Transfer I","Mechanical Engineering (ME)","4 units","Advanced principles of heat transfer.  Classical solution techniques to problems in conduction and/or radiation.  4 lectures."
"ME 553","Advanced Heat Transfer II","Mechanical Engineering (ME)","4 units","Advanced principles of heat transfer.  Classical solution techniques to problems in convection.  4 lectures."
"ME 554","Computational Heat Transfer","Mechanical Engineering (ME)","4 units","Numerical solutions of classical, industrial, and experimental problems in conduction, convection, and radiation heat transfer.  3 lectures, 1 laboratory."
"ME 563","Graduate Seminar","Mechanical Engineering (ME)","1 unit","Current developments in mechanical engineering.  Participation by graduate students, faculty and guests.  1 seminar."
"ME 570","Selected Advanced Topics","Mechanical Engineering (ME)","1-4 units","Directed group study of selected topics for advanced students.  The Class Schedule will list topic selected.  Total credit limited to 8 units; may be repeated in same term.  1 to 4 seminars."
"ME 571","Selected Advanced Laboratory","Mechanical Engineering (ME)","1-4 units","Directed group laboratory study of selected topics for advanced students.  The Class Schedule will list topic selected.  Total credit limited to 8 units; may be repeated in same term.  1 to 4 laboratories."
"ME 579","Fluid Power Control","Mechanical Engineering (ME)","4 units","Design, analysis, and control of fluid power systems.  Analysis of fluid power system components such as valves, actuators, pumps and motors.  System response and stability.  Dynamic modeling and computer simulation 3 lectures, 1 laboratory."
"ME 599","Design Project (Thesis)","Mechanical Engineering (ME)","1-9 units","Each individual or group will be assigned a project for solution under faculty supervision as a requirement for the master's degree, culminating in a written report/thesis."
"MCRO 100","Introduction to Microbiology Research","Microbiology (MCRO)","2 units","Group research experience in microbiology through participation in a faculty-student research project. Foundations of the scientific method including literature review, design of experiments, common laboratory techniques, data analysis, interpretation of results and scientific communication. Intended for freshmen and sophomores with no research experience. Priority to MCRO majors. Credit/No Credit grading only. 1 seminar, 1 laboratory."
"MCRO 221","Microbiology","Microbiology (MCRO)","4 units","Microbial classification and identification, cell structure and function, metabolism, microbial systems and evolutionary processes, with applications to industry, agriculture, food production, environment, and health.  Not open to students with credit inMCRO 224; not for credit for Biology and Microbiology majors.  3 lectures, 1 laboratory.  Fulfills GE Areas B2 and B3 (GE Areas B2 and B4 for students on the 2019-20 or earlier catalogs)."
"MCRO 224","General Microbiology I","Microbiology (MCRO)","5 units","Fundamental concepts of prokaryotes, eukaryotic microorganisms and microbiological entities.  Microbial taxonomy, classification, cellular structure and function, metabolism, growth dynamics and control.  Introduction to microbial genetics and molecular techniques.  Microbial interaction with human and society.  Fundamental laboratory techniques in microbiology.  3 lectures, 2 laboratories.  Fulfills GE Areas B2 and B3 (GE Areas B2 and B4 for students on the 2019-20 or earlier catalogs)."
"MCRO 225","General Microbiology II","Microbiology (MCRO)","5 units","Microbial diversity, systematics, ecology, and symbiotic relationships.  Introduction to host-microorganism interactions including pathogenesis, epidemiology, and immunology.  3 lectures, 2 laboratories."
"MCRO 301","Wine Microbiology","Microbiology (MCRO)","4 units","Wine yeasts, bacteria, and molds:  morphology and methods of identification; successful alcoholic and malolactic fermentations; management and prevention of unwanted microbial growth; micro-organisms and flavor development.  3 lectures, 1 laboratory.  Crosslisted as MCRO/WVIT 301."
"MCRO 320","Emerging Infectious Diseases","Microbiology (MCRO)","3 units","Recent outbreaks of human diseases, interrelationships between infectious disease agents, human biology, and the environment.  Infectious agents and disease processes, virulence mechanisms, and host immune response.  Clinical approaches and surveillance methods to detect, investigate, and monitor emerging pathogens.  Factors involved in the accelerating emergence of diseases and bioterrorist agents.  3 lectures."
"MCRO 342","Public Health Microbiology","Microbiology (MCRO)","4 units","Principles of disease prevention and control.  Water-, food-, and air-borne microbial contaminations and epidemiology of ensuing diseases.  3 lectures, 1 laboratory."
"MCRO 402","General Virology","Microbiology (MCRO)","4 units","Infective macromolecules (prions, viroids, and viruses) associated with microbes, plants, and animals.  Epidemiology, immune responses, pathogenicity, carcinogenesis, diagnoses, vaccination, and therapy.  3 lectures, 1 laboratory."
"MCRO 421","Food Microbiology","Microbiology (MCRO)","4 units","Physiological activities of microorganisms involved in the preparation, preservation, deterioration, and toxicity of foods and related products.  Detection and prevention of spoilage microorganisms and foodborne pathogens.  3 lectures, 1 laboratory."
"MCRO 423","Medical Microbiology","Microbiology (MCRO)","5 units","Microorganisms as agents of disease in humans.  Epidemiology, host-parasite relationships, and chemotherapy.  The compromised host and opportunistic disease.  Laboratory safety.  Procedures for laboratory diagnosis of human diseases.  Rapid miniaturized methods of identification.  3 lectures, 2 laboratories."
"MCRO 424","Microbial Physiology","Microbiology (MCRO)","5 units","Cellular structure and life processes of bacteria; chemical composition, growth, and metabolism.  General biological and evolutionary considerations.  3 lectures, 2 laboratories."
"MCRO 433","Microbial Biotechnology","Microbiology (MCRO)","3 units","Principles and methods used for production of enzymes, pharmaceuticals, chemicals, and food additives using micro-organisms.  Topics include screening and strain improvement, regulation of metabolite production, genetic engineering, heterologous gene expression systems, large-scale production, and intellectual property.  3 lectures."
"MCRO 436","Microbial Ecology","Microbiology (MCRO)","4 units","Ecology and interactions of microorganisms in natural environments.  Role of microorganisms in ecosystem function such as nutrient cycling, extreme environments, symbioses.  Applications of microorganisms in the environment such as bioremediation, biocontrol, biofuels.  Field trip may be required.  2 lectures, 2 activities."
"MSL 101","Foundation of Officership I","Military Science Leadership (MSL)","1 unit","Introduction to issues and competencies of the Army officer profession. Emphasis on stereotypes about the military, the role of the Army officer, customs and traditions within the military, and personal and physical development. 1 lecture."
"MSL 102","Foundation of Officership II","Military Science Leadership (MSL)","1 unit","The role of leadership within a large organization. Emphasis on the definition of leadership, leadership framework, individual and organizational core values, and the moral responsibility of leadership. 1 lecture."
"MSL 103","Basic Leadership","Military Science Leadership (MSL)","1 unit","The foundation of basic leadership fundamentals such as problem solving, communications, briefings and effective writing, techniques for improving listening and speaking skills, and an introduction to counseling. 1 lecture."
"MSL 110","Exercises in Military Leadership","Military Science Leadership (MSL)","1 unit","Hands-on instruction on the proper execution of small-unit military operations.  Incorporation of the military decision-making process in the planning, execution and conducting of a wide variety of squad, platoon and company sized missions.  Credit/No Credit grading only.  1 activity."
"MSL 111","Orienteering","Military Science Leadership (MSL)","2 units","Principles of orienteering, basic map reading and compass skills; course running techniques applied in field orienteering events. 1 lecture, 1 activity."
"MSL 112","The Army Physical Fitness Program","Military Science Leadership (MSL)","1 unit","The Army Physical Fitness Program and its proper execution. Physical training to the Army standard with the goal of successfully passing the Army Physical Fitness Test. 1 laboratory."
"MSL 201","Foundations of Leadership I","Military Science Leadership (MSL)","2 units","The development of individual leadership traits and capabilities using the Army officer as a model. The Army's problem solving methods, written and oral communications, tactics and group leadership. 2 lectures."
"MSL 202","Foundations of Leadership II","Military Science Leadership (MSL)","2 units","The development of individual leadership traits and capabilities using the Army officer as a model. The Army's problem solving methods, tactics and group leadership. 2 lectures."
"MSL 203","Foundations of Leadership III","Military Science Leadership (MSL)","2 units","The development of individual leadership traits and capabilities using the Army officer as a model. The Army's problem solving methods, land navigation techniques, tactics and group leadership. 2 lectures."
"MSL 212","Leader's Training Course","Military Science Leadership (MSL)","1-7 units","One to seven units of credit may be granted depending upon successful completion of training. Five weeks of training, Fort Knox, Kentucky. Travel pay and salary provided through the Military Science Department. No obligation. LTC graduates eligible to enroll in ROTC Advanced Program."
"MSL 229","Ranger Challenge","Military Science Leadership (MSL)","2 units","Selection and preparation of the Ranger Challenge Team which will represent Cal Poly in military tactical skills competition. Includes rope bridging, orienteering, weapons knowledge, hand grenade accuracy, 10K road march with equipment, first aid, marksmanship, physical fitness and tactics. Credit/No Credit grading only. 2 activities."
"MSL 240","American Military History and the Evolution of Western Warfare","Military Science Leadership (MSL)","4 units","Comprehensive analysis of American military history from the early Anglo-French period to the end of the 20th Century. Examination of the strategies, operations and tactics of military warfare, and exploration of how social, economic, and technological factors produced the distinct patterns of war that characterize the struggles of the past two hundred plus years. Open to all students. 4 lectures."
"MSL 270","Selected Topics","Military Science Leadership (MSL)","1-4 units","Directed group study of selected topics.  The Class Schedule will list topic selected.  Total credit limited to 8 units.  1 to 4 lectures."
"MSL 275","Facilitation and Teambuilding","Military Science Leadership (MSL)","2 units","Techniques and models used in leadership, facilitation, and teambuilding. Emphasis on leadership and facilitation styles and models, teambuilding and group dynamics, and working with various populations. Field trip required. 2 seminars. Crosslisted as MSL/RPTA 275."
"MSL 301","Tactical Leadership I","Military Science Leadership (MSL)","3 units","Introduction to the life of a professional Army officer.  Instruction in the operational art of small-unit leadership, and the roles and responsibilities of an Army 2nd Lieutenant in preparation for attendance at the Leader Development and Assessment Course.  3 lectures."
"MSL 302","Tactical Leadership II","Military Science Leadership (MSL)","3 units","Continuation of study of the life of a professional Army officer.  Instruction in the operational art of small-unit leadership, and the roles and responsibilities of an Army 2nd Lieutenant in preparation for attendance at the Leader Development and Assessment Course.  3 lectures."
"MSL 303","Applied Leadership","Military Science Leadership (MSL)","3 units","Demonstration of proficiency in leading small units.  Emphasis on clear and concise oral communications, land navigation, weapons skills, and timely decision-making.  Completion of training for the Leader Development and Assessment Course and preparation for attendance at the course.  3 lectures."
"MSL 310","Advanced Leadership of Military Exercises","Military Science Leadership (MSL)","1 unit","The planning, resourcing and execution of selected Army tactical missions in a field environment, and leading all students enrolled inMSL 110.  Total credit limited to 3 units.  1 activity."
"MSL 312","Leadership of the Army Physical Fitness Program","Military Science Leadership (MSL)","1 unit","The planning, resourcing and execution of the Army Physical Fitness Program, and leading all students enrolled inMSL 112.  Total credit limited to 3 units.  1 laboratory."
"MSL 314","Leadership Development and Assessment Course","Military Science Leadership (MSL)","6 units","Five week summer training program required to achieve an Army commission.  Testing and training as functional Army officers and determination of potential for service.  Travel pay, room and board, and salary provided by the U.S.  Army.  Held at Fort Lewis, Washington.  Credit/No Credit grading only."
"MSL 400","Special Problems for Advanced Undergraduates","Military Science Leadership (MSL)","2 units","Individual investigation, research, studies, or surveys of selected problems.  Total credit limited to 4 units, with a maximum of 2 units per quarter."
"MSL 401","Developmental Leadership I","Military Science Leadership (MSL)","3 units","In-depth study and analysis of the duties and responsibilities of an ethical Army officer.  Emphasis on honing skills required at follow-on training.  Administrative actions and self and subordinate developmental processes utilized by an Army 2nd Lieutenant.  3 lectures."
"MSL 402","Developmental Leadership II","Military Science Leadership (MSL)","3 units","Continuation ofMSL 401with a focus on communications and personal development.  Continuation of in-depth study and analysis of the duties and responsibilities of an ethical Army officer.  Emphasis placed on honing skills required at follow-on training.  Administrative actions and self and subordinate developmental processes utilized by an Army 2nd Lieutenant.  3 lectures."
"MSL 403","Adaptive Leadership","Military Science Leadership (MSL)","3 units","Beginning of transition from student to commissioned officer.  Emphasis on expectations of an Army 2nd Lieutenant.  Cultural awareness, effective command climates, terrorism and force protection in the current operational environment, and individual officer skills.  3 lectures."
"MSL 410","Administration and Evaluation of Exercises in Military Leadership","Military Science Leadership (MSL)","1 unit","The supervision and evaluation of the organization, planning, resourcing, and execution of selected Army tactical missions, and mentoring assigned students enrolled inMSL 310.  Total credit limited to 3 units.  1 activity."
"MSL 412","Administration and Evaluation of the Army Physical Fitness Program","Military Science Leadership (MSL)","1 unit","The supervision and evaluation of the organization, planning, resourcing, and execution of the Army Physical Fitness Program, and mentoring assigned students enrolled inMSL 312.  Total credit limited to 3 units.  1 laboratory."
"MSL 470","Selected Advanced Topics","Military Science Leadership (MSL)","1-4 units","Directed group study of selected topics for advanced students.  The Class Schedule will list topic selected.  Total credit limited to 8 units.  1 to 4 lectures."
"MU 101","Introduction to Music Theory","Music (MU)","4 units","Introduction to materials of music and their use by composers and performers in diverse cultural contexts. Notation of dynamics, pitch, rhythm, scales, key signatures, intervals, and chords. Analysis of musical syntax based on these elements. 3 lectures, 1 activity. Fulfills GE Area C1 (GE Area C3 for students on the 2019-20 or earlier catalogs)."
