"department","course_code","course_name","course_hours","course_description"
"Sculpture and Extended Media (SCPT)","SCPT 417","Seminar in Contemporary Sculpture","4 Hours.","Semester course; 4 lecture hours. 4 credits. Prerequisite:SCPT 301. A forum for consideration and discussion of recent developments."
"Sculpture and Extended Media (SCPT)","SCPT 480","Critical Issues","4 Hours.","Semester course; 3 lecture and 2 studio hours. 4 credits. Prerequisites:ARTF 131,132,133and134. Enrollment is restricted to students with junior or senior standing in the School of the Arts. This advanced course comprises two parts. The first examines diverse critical and aesthetic issues through the study of a select group of highly innovative international artists. In the second part, students will participate in studio visits. Crosslisted as:PAPR 480."
"Sculpture and Extended Media (SCPT)","SCPT 491","Topics in Sculpture","1-4 Hours.","Semester course; 1-4 credits. May be repeated for a maximum of 16 credits. Prerequisite: permission of instructor. A seminar or workshop on a selected issue or topic in the field of sculpture. See the Schedule of Classes for specific topics to be offered each semester."
"Sculpture and Extended Media (SCPT)","SCPT 492","Independent Study in Sculpture","1-4 Hours.","Semester course; variable hours. 1-4 credits. May be repeated for a maximum total of 8 credits. Prerequisites: senior standing as a major in sculpture and approval of department chair and instructor. Individual instruction and supervision of a special project. Learning experiences should be designed with the supervising faculty member in the form of a contract between student and instructor. This course is limited to those students who have demonstrated an exceptional level of ability and intense commitment to their discipline."
"Sculpture and Extended Media (SCPT)","SCPT 493","Sculpture Internship","1-6 Hours.","Semester course; 40 contact hours per credit. 1-6 credits. May be repeated for a maximum of 12 credits. Prerequisite:SCPT 311or SCPT 312. Open to junior- and senior-level sculpture majors only. A practicum in which students work with professionals in the field."
"Sculpture and Extended Media (SCPT)","SCPT 510","Issues in Contemporary Visual Art","3 Hours.","Semester course; 3 lecture hours. 3 credits. Enrollment is restricted to graduate students in the M.F.A. in Fine Arts concentrations. This course involves in-depth research and analyses of some of the aesthetic, philosophical and political issues preoccupying contemporary artists today. See the Schedule of Classes for specific topics to be offered each semester."
"Sculpture and Extended Media (SCPT)","SCPT 530","Digital Fabrication","3 Hours.","Semester course; 4.5 studio hours. 3 credits. Enrollment is restricted to graduate students in the M.F.A. in Fine Arts concentrations. A studio course that focuses on computer modeling, 3D scanning and several forms of digital fabrication."
"Sculpture and Extended Media (SCPT)","SCPT 600","Graduate Studio","6 Hours.","Semester course; 9 studio hours. 6 credits. May be repeated for a total of 24 credits. Enrollment is restricted to graduate students in the M.F.A. in Fine Arts sculpture concentration. Primary emphasis is placed on individual creative projects and on discussion of individual creative projects with regular exposure to the critical attention of other graduate students in the department, under the direction of the teaching faculty. Special emphasis is given to the development of personal expression through individual research and criticism."
"Sculpture and Extended Media (SCPT)","SCPT 610","Professional Practices","3 Hours.","Semester course; 3 lecture hours. 3 credits. Enrollment is restricted to graduate students in the M.F.A. in Fine Arts sculpture concentration. Seminar for the purpose of examining the range of professional practices in the field of contemporary art. Students will learn skills that apply to various parts of the field. The course will also address major debates within the field."
"Sculpture and Extended Media (SCPT)","SCPT 681","Candidacy Research","1,3 Hour.","Semester course; 1.5 or 4.5 studio hours. 1 or 3 credits. Must be repeated for a total of six credits. Enrollment is restricted to graduate students in the M.F.A. in Fine Arts sculpture concentration. This course comprises the process of producing work to achieve candidacy, a crucial qualifying step in which a student’s academic achievements are reviewed and the student’s readiness to proceed to the final research phase of the degree program is determined."
"Sculpture and Extended Media (SCPT)","SCPT 682","Thesis","1,3 Hour.","Semester course; 1.5 or 4.5 studio hours. 1 or 3 credits. Must be repeated for a total of six credits. Enrollment is restricted to graduate students in the M.F.A. in Fine Arts sculpture concentration. This course comprises the process of producing work for and exhibiting it in the thesis exhibition; a written thesis; and an oral presentation by second-year M.F.A. students, a crucial qualifying step for students to complete the program. Graded as Satisfactory/Unsatisfactory."
"Sculpture and Extended Media (SCPT)","SCPT 690","Graduate Seminar","3 Hours.","Semester course; 3 seminar hours. 3 credits. Must be repeated for a total of 12 credits. Enrollment is restricted to graduate students in the M.F.A. in Fine Arts sculpture concentration. Weekly seminar for the purpose of examining contemporary issues within the field of fine art, broadening critical discourse and considering artists’ work within the context of a creative practice."
"Sculpture and Extended Media (SCPT)","SCPT 691","Special Topics Studio","3 Hours.","Semester course; 4.5 studio hours. 3 credits. May be repeated for a maximum of nine credits. Enrollment is restricted to graduate students in the M.F.A. in Fine Arts sculpture concentration. A studio course that focuses on specific issues, theories or historical events in relationship to students’ research and studio practice."
"Sculpture and Extended Media (SCPT)","SCPT 692","Independent Studio","3 Hours.","Semester course; 4.5 studio hours. 3 credits. May be repeated for a maximum of nine credits. Enrollment is restricted to graduate students in the M.F.A. in Fine Arts concentrations. An independent studio course that allows students to develop specific skills or explore techniques. Approval of supervising faculty member and department chair necessary prior to registration."
"Sculpture and Extended Media (SCPT)","SCPT 693","Directed Research","1-3 Hours.","Semester course; 1-3 research hours. 1-3 credits. May be repeated for a maximum of nine credits. Enrollment is restricted to graduate students in the M.F.A. in Fine Arts concentrations. Approval of supervising faculty member and department chair necessary prior to registration. Learning experiences will be designed with the supervising faculty member in the form of a contract between student and instructor."
"Social and Behavioral Health (SBHD)","SBHD 501","Topics in Cancer Disparities","1 Hour.","Semester course; 1 lecture hour (delivered online). 1 credit. This course will provide an overview of cancer health topics to students from diverse disciplines, including the humanities and sciences, where they will learn more about the continuum of cancer research and various cancer topics. The course will be highly interactive, with emphasis placed on engaging the learner with the course materials. Students will meet every other week to attend a zoom session where they will hear from a guest lecturer about a cancer topic. All other assignments will be completed online."
"Social and Behavioral Health (SBHD)","SBHD 502","Principles of Community-engaged Research","3 Hours.","Semester course; 3 lecture hours (delivered online). 3 credits. This course will provide an introduction to the principles of community-engaged research to students from diverse disciplines. Students will be introduced to key community-engaged research competencies, including the fundamental principles, identifying key stakeholders and developing a basic understanding of collaborations with community partners relevant to social and behavioral sciences. Students will complete the course with the skills necessary to identify the key concepts, barriers and opportunities to engage different stakeholders and to communicate with different audiences for health education and promotion purposes. This course will be highly interactive, and students will participate in online discussion groups and complete various assignments, which will provide ample opportunities for the practical application of the key principles in community-engaged research with relevance to public health and health promotion efforts. Students will have the opportunity to use technology to create an interactive learning environment and apply concepts to the various community-based scenarios to demonstrate an understanding of the material. Importantly, students will have the opportunity to learn from and with community members to further inform their understanding of community-engaged research within the context of social and behavioral sciences."
"Social and Behavioral Health (SBHD)","SBHD 605","Introduction to Social and Behavioral Health","3 Hours.","Semester course; 3 lecture hours (delivered online or face-to-face). 3 credits. The course addresses the influence of social and behavioral factors impacting public health, covering both historical perspectives and current issues. Topics covered include the theoretical foundations of social and behavioral health; the sociocultural context of health, health promotion, and disease prevention interventions; and special populations and topics."
"Social and Behavioral Health (SBHD)","SBHD 606","Practical Communication Strategies for Public Health","3 Hours.","Semester course; 3 lecture hours (delivered online, face-to-face or hybrid). 3 credits. The course explores how to communicate about public health to nonacademic audiences. Students will learn strategic public health communication principles for designing messages to effectively communicate the impact and mission of public health, build support for public health issues and advocate for health equity."
"Social and Behavioral Health (SBHD)","SBHD 607","Media, Health and Policy","3 Hours.","Semester course; 3 lecture hours (delivered online, face-to-face or hybrid). 3 credits. The course explores how media impact public health decision-making across levels of the social ecological model, from individual health behaviors to societal-level policy decisions. Major components of the course include (1) foundational theories of media effects and how they intersect with theories of health behavior and policy; (2) common methodological approaches for examining media content; and (3) case studies of media effects on health areas such as sexual behavior, violence, cancer, chronic disease and health care policy."
"Social and Behavioral Health (SBHD)","SBHD 608","Health Communication","3 Hours.","Semester course; 3 lecture hours. 3 credits. Basic course for students in public health with limited experience conducting public health research. Focuses on the history and theories of health communication, social marketing and media advocacy, audience research and segmentation, entertainment education, e-health, provider/patient communication, technology transfer to service providers, media relations and media monitoring, emergency risk communication, and evaluating communication campaigns. Students plan an entire social marketing campaign."
"Social and Behavioral Health (SBHD)","SBHD 609","Research Methods in Social and Behavioral Health I","3 Hours.","Semester course; 3 lecture hours. 3 credits. Enrollment is restricted to graduate students. Recommended preparation:SBHD 605. A didactic and experiential course that provides an introduction to applying social and behavioral qualitative, quantitative and evaluation research methods to public health issues."
"Social and Behavioral Health (SBHD)","SBHD 610","Behavioral Measurement","3 Hours.","Semester course; 3 lecture hours. 3. credits. Recommended preparation:SBHD 605. Introduces students to theories and applications of measuring constructs in social and behavioral sciences. Examines test theories, processes involved in developing tests and the standards against which tests are compared."
"Social and Behavioral Health (SBHD)","SBHD 611","Health Literacy","3 Hours.","Semester course; 3 lecture hours. 3 credits. Designed to provide doctoral students an overview of health literacy and its relationship to health outcomes and health disparities. Class material will cover the research and theories in contemporary literature in health literacy."
"Social and Behavioral Health (SBHD)","SBHD 612","Fundamentals of Cancer Health Equity","3 Hours.","Semester course; 3 lecture hours (delivered online, face-to-face or hybrid). 3 credits. Enrollment is restricted to graduate students. The course is designed to provide students with training and skills development focused on the fundamentals of cancer prevention and control, and to specifically do so through a lens of health equity. The course takes a multidisciplinary approach to facilitate the understanding of the distribution of several types of cancer from local to global settings and how to identify their causes (risk factors). Students will learn about the national and international systems of cancer surveillance, how these sources of data drive research across multiple levels from patient-facing clinical settings to communities to those that inform policy-making. The course will also highlight the gaps in the current surveillance infrastructure and the limits of the data they produce as well as opportunities to improve their impact on the health of persons diagnosed with cancer. With a foundation in the principles of health equity, students will learn how to identify compelling research questions with real-world implications for improving public health across diverse communities, especially those who are most affected by cancer. This includes developing an understanding of the importance of ensuring equitable access to care across the cancer-control continuum -- from cancer prevention to screening and diagnosis of cancers, through treatment, survivorship and up to palliative care at the end of life."
"Social and Behavioral Health (SBHD)","SBHD 613","Community-engaged Research and Cancer Disparities","3 Hours.","Semester course; 3 lecture hours (delivered online). 3 credits. Enrollment is restricted to graduate students. This course is designed to engage students from diverse disciplines, including social sciences, public health and basic sciences, to learn more about community-engaged research as a viable approach to address cancer health disparities. The course provides an overview of community-engaged research, of cancer health disparities and of understanding the significant role of social determinants as a contributing factor -- as well as a viable conceptual framework to addressing -- cancer disparities. The focus of this class is on learning to apply community-engaged research approaches to address cancer disparities. Community-engaged research is framed as an evidentiary approach that strongly aligns with the translational research continuum. This course will be highly interactive with a strong emphasis placed on engaging the learner with the course materials. Students will use VoiceThread (freely available to VCU students), a web-based application that allows them to use images, slides, videos and documents to create presentations that will allow others to view and respond as part of an asynchronous conversation. As part of their engaged experience, students will interview two cancer survivors to learn more about their experiences and to obtain their input on areas of improvement along the continuum of cancer prevention and control. Finally, students will develop a cancer research plan that provides the opportunity to apply their community-engaged research knowledge to address a cancer disparity of their choice."
"Social and Behavioral Health (SBHD)","SBHD 619","Research Methods in Social and Behavioral Health II","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:SBHD 609. Enrollment restricted to graduate students. Advanced application of social and behavioral qualitative, quantitative, intervention and evaluation research methods to public health issues."
"Social and Behavioral Health (SBHD)","SBHD 628","Public Health Program Planning and Evaluation","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:EPID 571. Enrollment is restricted to graduate students in the Master of Public Health program or graduate students with of the instructor and program administrator. The course provides an overview of the process of public health program planning, including assessment, design, planning, implementation and evaluation. Students examine the methods frequently used to determine whether health-related programs are achieving their objectives. Students will gain practical experiences through a series of in-class and team-based exercises and will leave the course with an understanding of how to implement public health programs and evaluate their effectiveness."
"Social and Behavioral Health (SBHD)","SBHD 630","Theoretical Foundations of Social and Behavioral Health","3 Hours.","Semester course; 3 lecture hours. 3 credits. This course addresses the theoretical foundations of social and behavioral health, discussing both classic and emergent theories. The course begins with an overview of theoretical concepts, constructs and variables; how to construct theoretical statements; and how to evaluate social science theories. The majority of the course is spent describing theories and models at the individual, interpersonal and community level and evaluating their utility in changing health behavior. The course concludes with a discussion of the state of the discipline and future directions in health behavior change theory and research."
"Social and Behavioral Health (SBHD)","SBHD 631","Disseminating, Adopting and Adapting Evidence-based Prevention Programs","3 Hours.","Semester course; 3 lecture hours. 3 credits. Preventive interventions that have been evaluated and found to be effective should serve as the standard for community-based public health practice. This advanced seminar will examine theories relevant to the diffusion of these evidence-based interventions (EBI), EBI dissemination procedures and policy, and evaluation of EBI adoption, fidelity monitoring and adaptation."
"Social and Behavioral Health (SBHD)","SBHD 632","Health Disparities and Social Justice","3 Hours.","Semester course; 3 lecture hours (delivered online, face-to-face or hybrid). 3 credits. The seminar is designed to provide students with an understanding of the concept of health disparities, reasons for disparities and how social factors contribute to disparities in health care and outcomes. The material will cover the research and theories in contemporary medical, epidemiologic and social justice literature."
"Social and Behavioral Health (SBHD)","SBHD 633","Structural Equation Modeling","3 Hours.","Semester course; 3 lecture hours. 3 credits. Introduces students to principles and applications of structural equation modeling for testing theories in social and behavioral sciences. Examines latent variables with continuous and discrete distributions, multimethod measurement modeling under the latent variable framework, latent variable modeling of longitudinal measurement designs and testing meditation and moderation using structural equation modeling."
"Social and Behavioral Health (SBHD)","SBHD 634","Patient-Provider Interaction","3 Hours.","Semester course; 3 lecture hours. 3 credits. Enrollment is restricted to students in the social and behavioral sciences or healthcare policy and research Ph.D. programs or with permission of the instructor. This course will cover theories, principles and applications used to produce high quality research in patient-provider communication. The course will educate students on communication theories that support this research, practical applications of these theories and different methodologies to guide research. The course will provide an overarching focus on health disparities and research conducted in particular topic areas to ameliorate disparities in the experience of minority patients including, but not limited to, racial, sexual and gender, and socioeconomic equality and the intersection between these domains. Students will have the opportunity to analyze published research as well as develop their own plans for a research project."
"Social and Behavioral Health (SBHD)","SBHD 635","Anthropology and Public Health","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite: doctoral student or M.P.H. student or permission of instructor. Provides students with an advanced introduction to anthropology as a means for exploring public health. Through ethnographic case studies (articles, books and films), the course examines cultural dimensions of illness experience and diverse models of healing and treatment, paying particular attention to political, economic, spiritual and other cultural factors that influence health inequalities, treatment and health behaviors. Approximately 80 percent of the course material focuses on international health. The course is a readings seminar rather than a methodological course; however, students will be asked to think critically about the ways that anthropological methods can contribute to public health practice."
"Social and Behavioral Health (SBHD)","SBHD 636","Community-based Participatory Research","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite: doctoral student in social and behavioral health or permission of instructor. This seminar provides students with an understanding of the theories, principles and strategies of conducting CBPR. This class will meet once a week for approximately three hours. Although some lectures will be presented, the main format for the class will reflect the participatory as well as critical reflectiveness required to conduct CBPR.  Co-learning will be emphasized against a backdrop of health research. The second major component of this class will be an interactive and hands-on field experience where students will experience the context and learn the methods to use when conducting participatory research for health. Students will work closely with a community partner and will use participatory research methods to address a community partner need."
"Social and Behavioral Health (SBHD)","SBHD 637","Program Evaluation","3 Hours.","Semester course; 3 lecture hours. 3 credits. Enrollment is restricted to students admitted to the doctoral program in social and behavioral sciences or with permission of the instructor. This course examines the evaluation methods used to determine whether -- and how -- health-related programs are achieving their objectives. Several types of evaluations will be covered, with a focus on process and outcome evaluations. Topics relevant to evaluation practice, including evaluation design and result dissemination, will be addressed. Students will learn how to judge the quality of evaluation designs, distinguish appropriate from inappropriate evaluations and be given the opportunity to apply the principles and techniques of evaluation science to the creation of a detailed evaluation plan. Materials will be presented in several ways, including lectures, guest lectures, in-class exercises, student presentations, classroom discussions and written assignments."
"Social and Behavioral Health (SBHD)","SBHD 638","Applications in Qualitative Research Methods","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite: doctoral student in social and behavioral health or permission of instructor. This course will cover theories, principles and applications to enable high quality research using qualitative research methods. This course will educate students on theories of qualitative research, different methodologies used to gather qualitative data and practical applications of these theories and methods to guide research development in this area. Students will be given the opportunity to analyze published research, conduct qualitative analyses using previously collected data, code and quantify qualitative data, and develop their own plans for a research project."
"Social and Behavioral Health (SBHD)","SBHD 639","Intervention Development and Implementation","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisites: doctoral-level course work in research methods and health behavior theory; permission of instructor. The goal of this course is to provide students with knowledge and applied skills in the development and implementation of behavioral interventions to promote health and prevent disease. Students will receive training in evidence-based behavioral medicine approaches and best practice methods for effectively promoting behavior change in individuals and families. The course takes a sequential and hands-on approach in which students will learn about each step of the intervention development and implementation process and will gain experience applying what they learn to the development of their own intervention. Relevant methodological issues will be covered, with an emphasis on design and methods for randomized controlled trials testing individual-level behavioral interventions across settings. Students will learn to think critically about how to balance theory, empirically supported strategies and pragmatic considerations in the development and execution of intervention trials, with an emphasis on achieving maximum impact in their work. Course objectives will be achieved through lectures, experiential in-class activities, informal Q&A with PIs about their experiences developing and implementing intervention trials, student presentations, classroom discussion and written assignments that map on to key sections of a grant proposal."
"Social and Behavioral Health (SBHD)","SBHD 640","Seminar in Mixed Methods Research","1 Hour.","Semester course; 1 lecture hour. 1 credit. Prerequisites:SBHD 609,SBHD 619andSBHD 638, or permission of instructor. This course provides an overview of best practices in mixed methods research in the social and behavioral sciences and serves as a methods capstone course for SBS doctoral students who have completed the foundational research methods and applications in qualitative research methods courses."
"Social and Behavioral Health (SBHD)","SBHD 690","Departmental Seminar","1 Hour.","Semester course; 1 lecture hour. 1 credit. Students and faculty meet weekly to discuss new research and literature in the field of social and behavioral health. Talks given by students and faculty will cover recent articles and trends in the field. Graded as S/U/F."
"Social and Behavioral Health (SBHD)","SBHD 691","Special Topics","0.5-4 Hours.","Semester course; 0.5-4 lecture hours. 0.5-4 credits. Lectures, tutorial, workshops and/or library assignments in selected areas of advanced study which are not available in other courses or as part of the research training. Graded as S/U/F."
"Social and Behavioral Health (SBHD)","SBHD 692","Special Topics","3 Hours.","Semester course; 3 lecture hours. 3 credits. This letter-graded course will include lectures and other activities in areas of advanced study which are not available in other courses or as part of research training."
"Social and Behavioral Health (SBHD)","SBHD 693","SBHD Internship","1-3 Hours.","Semester course. variable hours (60 hours per credit). 1-3 credits. Students will spend 60 to 180 hours in a planned, supervised experience with a community agency. Such agencies might include a local free clinic or other nonprofit organization, such as the American Cancer Society, or a local, state or federal public health agency. Graded as S/U/F."
"Social and Behavioral Health (SBHD)","SBHD 694","MPH Project","1-6 Hours.","Semester course; variable hours. 1-6 credits. Each student will complete a research project that demonstrates the application of the knowledge acquired in the M.P.H. program. The student will answer one or more relevant research questions. The final product is a scholarly written report of publishable quality. A proposal must be submitted for approval and credits are assigned commensurate with the complexity of the project. Arrangements are made directly with the faculty adviser. Graded as S/U/F."
"Social and Behavioral Health (SBHD)","SBHD 695","Independent Study","1-3 Hours.","Semester course; 1-3 independent study hours. 1-3 credits. Provides the opportunity for students to explore a special topic of interest under the direction of a faculty member. A proposal for a course of study must be submitted to and approved by the program director of the social and behavioral science doctorate; credits will be assigned commensurate with the complexity of the project. Arrangements are made directly with the appropriate faculty member and the program director. Graded as S/U/F."
"Social and Behavioral Health (SBHD)","SBHD 697","Directed Research in Social and Behavioral Health","1-15 Hours.","Semester course; variable hours. 1-15 credits. Requires students to conduct and prepare a written dissertation under the guidance of a faculty committee. The dissertation is written in traditional academic style and must be orally defended. Students must be continually enrolled in this course until successfully completed and approved. A minimum of 9 credits of this course must be taken to complete the degree. Graded as Pass/Fail."
"Social and Behavioral Health (SBHD)","SBHD 898","Directed Research in Social and Behavioral Health","1-9 Hours.","Semester course; 1-9 research hours. 1-9 credits. May be repeated for a maximum of nine credits. Enrollment is restricted to students in the Ph.D. in Social and Behavioral Sciences program who have successfully completed a written comprehensive examination and oral dissertation proposal exam and are on funded assistantships or fellowships. Students must be continually enrolled in this course until successful completion and approval. A minimum of nine credits of this course must be taken to complete the degree. Graded as satisfactory/unsatisfactory."
"Social Science (SOCS)","SOCS 291","Issues in Social Science","1-3 Hours.","Semester course; variable hours. 1-3 credits per semester. Maximum total of 6 credits. An interdisciplinary course structured around social issues pertinent to today's society. See the Schedule of Classes for specific topics to be offered each semester and the semester credit for which each course will be offered."
"Social Science (SOCS)","SOCS 302","Diverse Families and Children in the United States","3 Hours.","Semester course; 3 lecture hours. 3 credits. Focuses on the diversity of family life in the United States. Students are encouraged to analyze and appreciate the differences that emerge from such factors as socioeconomic status, race and ethnicity (language, religion, national origin). Attention is given to the variations and commonalities in how parents teach, guide and influence children and adolescents."
"Social Science (SOCS)","SOCS 303","Marriage and Family Relationships","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:SOCY 101or permission of instructor. Marriage and the family in contemporary society. Topics discussed will include the effects of masculine and feminine roles on marital and parent-child relationships, how role problems are resolved, sexual adjustments, financial adjustment, family planning and retirement."
"Social Science (SOCS)","SOCS 330","The Psychology and Sociology of Death","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:PSYC 101orSOCY 101. An interdisciplinary study of the encounter with death, death and personality, the organizational processing of death and demographic regularities of dying. Sociologists and psychologists jointly teach the course."
"Social Science (SOCS)","SOCS 340","Human Sexuality","3 Hours.","Semester course; 3 lecture hours (delivered online, face-to-face or hybrid). 3 credits. A study of the variety of the forms, sources and consequences of human sexual behaviors and the attitudes, beliefs and values associated with them. The data and its analysis are directed to the significance of sex in human experience."
"Social Science (SOCS)","SOCS 350","The Construction of Culture","3 Hours.","Semester course; 3 lecture hours. 3 credits. An examination, using methods from several disciplines, of the ways in which human beings construct the shared meanings that constitute culture."
"Social Science (SOCS)","SOCS 389","AIDS: Myths and Realities","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:SOCY 101. Presents the students with the fundamentals of infectious disease, immunology and virology as they apply to HIV disease. Students will trace the psychosocial impact the HIV pandemic has had on society since the early 1980s, and will explore the future possibilities for those who are HIV infected and/or HIV affected."
"Social Science (SOCS)","SOCS 391","Topics in Social Science","1-3 Hours.","Semester course; 1-3 lecture hours. 1-3 credits. May be repeated for a maximum total of 6 credits. An interdisciplinary course structured around an in-depth study of selected social issues pertinent to today's society. See the Schedule of Classes for specific topics and credits to be offered each semester."
"Social Work – Doctorate (SWKD)","SWKD 701","Introduction to Advanced Quantitative Methods","3 Hours.","Semester course; 3 lecture hours. 3 credits. Corequisite:SWKD 702. Enrollment is restricted to students with master's-level course work in research methods and introduction to statistics, graduate standing in social work or permission of the instructor. Focused on concentrated study of principles of the quantitative, scientific method for knowledge building, and practice- and policy-related research. Special emphasis on the different stages of research methods, including problem formulation, sampling, measurement, design and data collection within the context of professional values, ethics and commitment to social justice."
"Social Work – Doctorate (SWKD)","SWKD 702","Introduction to Quantitative Data Analysis","4 Hours.","Semester course; 3 lecture and 1 laboratory hours. 4 credits. Corequisite:SWKD 701. Enrollment is restricted to students with master's-level course work in research methods and introduction to statistics, graduate standing in social work or permission of the instructor. A required foundation course in a sequence focused on concentrated study of principles of quantitative scientific method for knowledge-building and research. Lab sessions will complement content covered in class and, primarily, involve “hands-on” application of statistical software for data analysis. Special emphasis on the application of descriptive and inferential statistical techniques within the context of applied social work research."
"Social Work – Doctorate (SWKD)","SWKD 704","Introduction to Qualitative Methods","3 Hours.","Semester course; 3 lecture hours. 3 credits. Enrollment is restricted to students admitted to the doctoral program or with permission of the instructor. This course introduces students to theories, methods and practice in qualitative research. The goal is to draw on classic and contemporary theories and methods from interactionist and interpretivist traditions to better understand and effect change in the social world. Topics include philosophical foundations; question formulation; major approaches, i.e., narratives, ethnography, grounded theory, case studies and focus groups; and strategies for gathering, making sense of and applying evidence."
"Social Work – Doctorate (SWKD)","SWKD 705","Multivariate Analysis","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisites:SWKD 701andSWKD 702or equivalents. Enrollment is restricted to students who have master's-level course work in research methods and introduction to statistics and graduate standing in social work or by permission of instructor. This course focuses on the concentrated study of principles of the quantitative, scientific method for knowledge building and practice- and policy-related research. Special emphasis on the application and interpretation of multivariate statistical techniques within the context of applied social work research."
"Social Work – Doctorate (SWKD)","SWKD 706","Proseminar I","1 Hour.","Semester course; 1 lecture hour. 1 credit. This course will introduce first-year Ph.D. students to the interrelated components of the social work doctorate and stimulate and foster their development as research scholars in the profession. Additionally the seminar will provide academic advising for first-year students. Graded as Pass/Fail."
"Social Work – Doctorate (SWKD)","SWKD 707","Proseminar II","1 Hour.","Semester course; 1 lecture hour. 1 credit. Prerequisite:SWKD 706. The purpose of this course is to further introduce first-year Ph.D. students to the interrelated components of the social work doctorate and to stimulate and foster their development as research scholars in the profession. Building on the objectives covered in the prerequisite, this course further defines first-year student research questions and methodological approaches as they begin planning their independent research. And students will continue to receive academic advising as first-year students. Graded as Pass/Fail."
"Social Work – Doctorate (SWKD)","SWKD 709","History and Philosophy of Social Work","3 Hours.","Semester course; 3 lecture hours. 3 credits. Enrollment is restricted to students admitted to the doctoral program or with permission of the instructor. This seminar focuses on the intellectual and sociopolitical foundations of the social work profession and its evolution, primarily in the U.S.  Students will examine the role of key individuals, ideas, institutions, events and movements leading up to and ensuing since the profession’s inception in the late 19th century. The co-evolution of social science philosophy will provide a corollary framework for interpreting historical and contemporary social trends and for understanding social work’s changing practice, policy and research agendas for ongoing and emerging social problems."
"Social Work – Doctorate (SWKD)","SWKD 711","Social and Behavioral Science Theory for Social Work Research and Practice","3 Hours.","Semester course; 3 lecture hours. 3 credits. The first-year required seminar will introduce students to foundations of social and behavioral science theory and the use of theory in social work research and practice. Students will identify and critique key theories in their area of substantive interest. They will select, justify and apply appropriate theories in modeling a solution to a social problem or human challenge. The process of theorizing in novel and emergent areas of social work inquiry will also be examined."
"Social Work – Doctorate (SWKD)","SWKD 713","Social Policy Theory and Analysis","3 Hours.","Semester course; 3 lecture hours. 3 credits. Enrollment is restricted to students admitted to the doctoral program or with permission of the instructor. Grounded in social work values and drawing on interdisciplinary approaches to policy sciences, this course introduces students to the ideological foundations of social policy and guides them in the application of theories that drive analyses of policy issues in their substantive area. The course covers approaches to the policy-making process, including critical analyses of proposals, implementation and evaluation of current policy. Students analyze policy at the local, national or international level, with an emphasis on their specialized substantive area."
"Social Work – Doctorate (SWKD)","SWKD 716","Measurement in Social and Behavioral Sciences","3 Hours.","Semester course; 3 lecture hours. 3 credits. Pre- or corequisite:SWKD 705or permission of instructor. This course introduces students to the importance of measurement in scientific inquiry, and will emphasize the core concepts and technical skills needed to evaluate the quality of social and behavioral measures. Students will review basic principles and procedures of measurement theory and learn practical, usable research skills through hands-on experience in developing and evaluating a measure. Students will review and discuss content on classical test and item response theories and their application to instrument development and validation. They will learn to operationalize latent variables in conceptual models and use theoretical and practical knowledge to generate items, develop and format questions, and begin to construct a scale that can be tested for reliability and validity. Students will also learn how to minimize and address threats to the utility and validity of their measure (e.g., respondent bias, measurement error). This course will examine advanced methods for testing psychometric properties of measures, including reliability statistics, confirmatory and exploratory factor analysis and IRT analysis."
"Social Work – Doctorate (SWKD)","SWKD 726","Seminar on Social Work Education and Teaching","3 Hours.","Semester course; 3 lecture hours. 3 credits. Enrollment requires Ph.D. program standing or permission of program director. This doctoral seminar prepares students to become effective and ethical social work educators.  The course focuses on teaching and learning approaches in higher education, assessment of educational outcomes, curriculum design and course development, roles and responsibilities of faculty members, and historical and contemporary trends in social work education."
"Social Work – Doctorate (SWKD)","SWKD 728","Academic Writing: Effective Writing, Manuscript Preparation and Publication","3 Hours.","Semester course; 3 lecture hours. 3 credits. Enrollment is restricted to students admitted to the Ph.D. program in social work or with permission of the instructor. This course provides the opportunity for doctoral students to enhance and refine the academic writing skills necessary for productive social work scholarship. The course focuses on understanding and mastering the structure, process and elements of high-quality academic writing as well as respectful and helpful reviewing. Students will especially examine scholarly writing in and for journal articles, books, book reviews and doctoral dissertations. Students will be exposed to the literature on the “how tos” of scholarly writing itself and develop their own skills in being a juror/professional reviewer. Special emphasis is placed on the development of an intellectual community in which excellence in written expression is valued. The explicit goal is established that each student should use the course to prepare one or more scholarly products during the course related to her/his/their substantive area."
