"department","code","title","description","credits"
"ORTH - Orthodontics","ORTH 638","Independent Research-Manuscript Development II","Credits 0 to 2. 
0 Lecture Hours. 

0 to 2 Other Hours.Provides the guidance and time necessary for the residents to successfully complete the journal article summarizing the methods and results of their Master's research projects; orthodontic residents should endeavor to publish their research projects; need understanding of how to prepare their work for publication; publication requires a good understanding of the IMRAD structure; work closely with mentors, committees, and Dr. Buschang; learn how to outline the manuscript, prepare tables and figures, and write the text of the manuscript; accomplished primarily by one-to-one interactions with Dr. Buschang.","Credits 0 to 2. 
0 Lecture Hours. 

0 to 2 Other Hours."
"ORTH - Orthodontics","ORTH 639","Independent Research-Manuscript Development III","Credits 0 to 2. 


0 to 2 Other Hours.Provides the guidance and time necessary for the residents to successfully complete the journal article summarizing the methods and results of their Master's research projects; orthodontic residents should endeavor to publish their research projects; need understanding of how to prepare their work for publication; publication requires a good understanding of the IMRAD structure; work closely with mentors, committees, and Dr. Buschang; learn how to outline the manuscript, prepare tables and figures, and write the text of the manuscript; accomplished primarily by one-to-one interactions with Dr. Buschang.","Credits 0 to 2. 


0 to 2 Other Hours."
"ORTH - Orthodontics","ORTH 640","Introduction to Orthodontics I","Credits 0.50 to 1.5. 
0.50 to 1.5 Lecture Hours.Basic topics related to the specialty of orthodontics; series of lectures covers material presented in a textbook directed toward graduate education.","Credits 0.50 to 1.5. 
0.50 to 1.5 Lecture Hours."
"ORTH - Orthodontics","ORTH 641","Introduction to Orthodontics II","Credits 0.50 to 1.5. 
0.50 to 1.5 Lecture Hours.Basic topics related to the specialty of orthodontics; series of lectures covers material presented in a textbook directed toward graduate education.","Credits 0.50 to 1.5. 
0.50 to 1.5 Lecture Hours."
"ORTH - Orthodontics","ORTH 642","Introduction to Orthodontics III","Credits 1 to 2. 
1 to 2 Lecture Hours.Basic topics related to the specialty of orthodontics; series of lectures covers material presented in textbooks directed toward graduate education.","Credits 1 to 2. 
1 to 2 Lecture Hours."
"ORTH - Orthodontics","ORTH 643","Introduction to Orthodontics IV","Credits 1 to 2. 
1 to 2 Lecture Hours.Basic topics related to the specialty of orthodontics; series of lectures covers material presented in textbooks directed toward graduate education.","Credits 1 to 2. 
1 to 2 Lecture Hours."
"ORTH - Orthodontics","ORTH 644","Introduction to Cephalometrics (Advanced Cephalometrics)","Credit 1. 
0.5 Lecture Hours. 
0.5 Lab Hours.Provides a thorough understanding of craniofacial radiographic techniques with emphasis on cephalometric roentgenography; acquaintance with the use of X-rays, radiation hygiene, pathology and cephalometric techniques to assure proficiency in technical skills and in interpretation as needed for diagnostic procedures; includes both lecture and laboratory instruction.","Credit 1. 
0.5 Lecture Hours. 
0.5 Lab Hours."
"ORTH - Orthodontics","ORTH 645","Craniofacial Growth and Development","Credits 1 to 1.5. 
1 to 1.5 Lecture Hours.5. Clinical implications of changes in craniofacial form and function are presented; critical review of the literature is conducted relating knowledge of facial growth and clinical practice.","Credits 1 to 1.5. 
1 to 1.5 Lecture Hours."
"ORTH - Orthodontics","ORTH 646","Orthodontic Techniques","Credits 2. 


2 Other Hours.Basic pre-clinical exercises designed to prepare the student for clinical practice; series of exercises are performed involving wire bending, soldering, impressions and model trimming, and the manipulation of acrylic.; edgewise course is conducted on typodonts simulating the treatment of various malocclusions.","Credits 2. 


2 Other Hours."
"ORTH - Orthodontics","ORTH 647","Clinical Orthodontics I","Credits 0 to 10. 


0 to 10 Other Hours.Diagnosis and treatment of patients with a broad variety of malocclusions; patient with typical malocclusions and requiring early treatment, dentofacial orthopedics, orthognathic surgery, and interdisciplinary care are selected as educational models; techniques focus on standard edgewise technique including pretorqued and preangulated brackets and lingual orthodontics.","Credits 0 to 10. 


0 to 10 Other Hours."
"ORTH - Orthodontics","ORTH 648","Clinical Orthodontics II","Credits 0 to 10. 


0 to 10 Other Hours.Diagnosis and treatment of patients with a broad variety of malocclusions; patient with typical malocclusions and requiring early treatment, dentofacial orthopedics, orthognathic surgery, and interdisciplinary care are selected as educational models; techniques focus on standard edgewise technique including pretorqued and preangulated brackets and lingual orthodontics.","Credits 0 to 10. 


0 to 10 Other Hours."
"ORTH - Orthodontics","ORTH 649","Clinical Orthodontics III","Credits 0 to 10. 


0 to 10 Other Hours.Diagnosis and treatment of patients with a broad variety of malocclusions; patient with typical malocclusions and requiring early treatment, dentofacial orthopedics, orthognathic surgery, and interdisciplinary care are selected as educational models; techniques focus on standard edgewise technique including pretorqued and preangulated brackets and lingual orthodontics.","Credits 0 to 10. 


0 to 10 Other Hours."
"ORTH - Orthodontics","ORTH 650","Clinical Orthodontics IV","Credits 0 to 10. 


0 to 10 Other Hours.Diagnosis and treatment of patients with a broad variety of malocclusions; patients with typical malocclusions requiring early treatment, dentofacial orthopedics, orthognathic surgery, and interdisciplinary care are selected; emphasis on the edgewise appliances system with its many variations including pretorqued and preangulated brackets, self-ligation systems and lingual orthodontics.","Credits 0 to 10. 


0 to 10 Other Hours."
"ORTH - Orthodontics","ORTH 651","Clinical Orthodontics V","Credits 0 to 10. 


0 to 10 Other Hours.Diagnosis and treatment of patients with a broad variety of malocclusions; patients with typical malocclusions requiring early treatment, dentofacial orthopedics, orthognathic surgery, and interdisciplinary care are selected; emphasis on the edgewise appliances system with its many variations including pretorqued and preangulated brackets, self-ligation systems and lingual orthodontics.","Credits 0 to 10. 


0 to 10 Other Hours."
"ORTH - Orthodontics","ORTH 652","Clinical Orthodontics VI","Credits 0 to 10. 


0 to 10 Other Hours.Diagnosis and treatment of patients with a broad variety of malocclusions; patients with typical malocclusions requiring early treatment, dentofacial orthopedics, orthognathic surgery, and interdisciplinary care are selected; emphasis on the edgewise appliances system with its many variations including pretorqued and preangulated brackets, self-ligation systems and lingual orthodontics.","Credits 0 to 10. 


0 to 10 Other Hours."
"ORTH - Orthodontics","ORTH 653","Clinical Orthodontics VII","Credits 1 to 3. 


1 to 3 Other Hours.Core clinical education of the orthodontic program; treatment of malocclusions requiring early treatment, dentofacial orthopedics, orthognathic surgery and multidisciplinary care are selected as educational models; structured, yet flexible, course outline to ensure familiarity with all aspects of contemporary clinical practice as presented by the various well-qualified clinical instructors; envisaged that no one treatment technique or philosophy will outrank another; complete orthodontic education is of the essence; broad range of appliance usage ranging from removable appliances to the more sophisticated fixed preangulated brackets and lingual orthodontics (018 and 022); clinics include the screening of potential orthodontic patients, underling the importance of obtaining ABO standard clinical records, complete case diagnosis, case analysis, treatment techniques, individualization of appliances, evidence-based treatment procedures, a pursuit of ABO treatment outcomes, as well as proven retention protocols; emphasis on the attendance of continuing in orthodontic private practice; a philosophy of continued learning encouraged; opportunity to consolidate the basic principles of case analysis and treatment planning, communication between clinician and patient, as well as interaction between different specialties to ensure competency in multidisciplinary treatment; planning for long-term esthetic, healthy, functional and stable treatment is the order of the day.","Credits 1 to 3. 


1 to 3 Other Hours."
"ORTH - Orthodontics","ORTH 654","Clinical Orthodontics VIII","Credits 1 to 3. 


1 to 3 Other Hours.Core clinical education of the orthodontic program; treatment of malocclusions requiring early treatment, dentofacial orthopedics, orthognathic surgery and multidisciplinary care are selected as educational models; structured, yet flexible, course outline to ensure familiarity with all aspects of contemporary clinical practice as presented by the various well-qualified clinical instructors; envisaged that no one treatment technique or philosophy will outrank another; complete orthodontic education is of the essence; broad range of appliance usage ranging from removable appliances to the more sophisticated fixed preangulated brackets and lingual orthodontics (018 and 022); clinics include the screening of potential orthodontic patients, underling the importance of obtaining ABO standard clinical records, complete case diagnosis, case analysis, treatment techniques, individualization of appliances, evidence-based treatment procedures, a pursuit of ABO treatment outcomes, as well as proven retention protocols; emphasis on the attendance of continuing in orthodontic private practice; a philosophy of continued learning encouraged; opportunity to consolidate the basic principles of case analysis and treatment planning, communication between clinician and patient, as well as interaction between different specialties to ensure competency in multidisciplinary treatment; planning for long-term esthetic, healthy, functional and stable treatment is the order of the day.","Credits 1 to 3. 


1 to 3 Other Hours."
"ORTH - Orthodontics","ORTH 655","Clinical Orthodontics IX","Credits 1 to 3. 


1 to 3 Other Hours.Core clinical education of the orthodontic program; treatment of malocclusions requiring early treatment, dentofacial orthopedics, orthognathic surgery and multidisciplinary care are selected as educational models; structured, yet flexible, course outline to ensure familiarity with all aspects of contemporary clinical practice as presented by the various well-qualified clinical instructors; envisaged that no one treatment technique or philosophy will outrank another; complete orthodontic education is of the essence; broad range of appliance usage ranging from removable appliances to the more sophisticated fixed preangulated brackets and lingual orthodontics (018 and 022); clinics include the screening of potential orthodontic patients, underling the importance of obtaining ABO standard clinical records, complete case diagnosis, case analysis, treatment techniques, individualization of appliances, evidence-based treatment procedures, a pursuit of ABO treatment outcomes, as well as proven retention protocols; emphasis on the attendance of continuing in orthodontic private practice; a philosophy of continued learning encouraged; opportunity to consolidate the basic principles of case analysis and treatment planning, communication between clinician and patient, as well as interaction between different specialties to ensure competency in multidisciplinary treatment; planning for long-term esthetic, healthy, functional and stable treatment is the order of the day.","Credits 1 to 3. 


1 to 3 Other Hours."
"ORTH - Orthodontics","ORTH 656","TMD Clinic VI","Credits 0. 
0 Lecture Hours.Principles of diagnosis and treatment of TMJ disorders using anatomy, neurology, pathology of the TMJ, patient examination, principles of diagnosis, radiology, pharmacology, principles of non-surgical treatment, principles of intra-oral splints (types and indication for each); physical medicine modalities; diagnostic and therapeutic blocks for TMD; myofascial dysfunction. Must be taken on a satisfactory/unsatisfactory basis.Prerequisites:ORTH 601,ORTH 602,ORTH 603,ORTH 604andORTH 605.","Credits 0. 
0 Lecture Hours."
"ORTH - Orthodontics","ORTH 657","TMD Clinic VII","Credits 0. 
0 Lecture Hours.Principles of diagnosis and treatment of TMJ disorders using anatomy, neurology, pathology of the TMJ, patient examination, principles of diagnosis, radiology, pharmacology, principles of non-surgical treatment, principles of intra-oral splints (types and indication for each); physical medicine modalities; diagnostic and therapeutic blocks for TMD; myofascial dysfunction. Must be taken on a satisfactory/unsatisfactory basis.Prerequisites:ORTH 601,ORTH 602,ORTH 603,ORTH 604andORTH 605.","Credits 0. 
0 Lecture Hours."
"ORTH - Orthodontics","ORTH 658","TMD Clinic VIII","Credits 0. 
0 Lecture Hours.Principles of diagnosis and treatment of TMJ disorders using anatomy, neurology, pathology of the TMJ, patient examination, principles of diagnosis, radiology, pharmacology, principles of non-surgical treatment, principles of intra-oral splints (types and indication for each); physical medicine modalities; diagnostic and therapeutic blocks for TMD; myofascial dysfunction. Must be taken on a satisfactory/unsatisfactory basis.Prerequisites:ORTH 601,ORTH 602,ORTH 603,ORTH 604andORTH 605.","Credits 0. 
0 Lecture Hours."
"ORTH - Orthodontics","ORTH 659","TMD Clinic IX","Credits 0. 
0 Lecture Hours.Principles of diagnosis and treatment of TMJ disorders using anatomy, neurology, pathology of the TMJ, patient examination, principles of diagnosis, radiology, pharmacology, principles of non-surgical treatment, principles of intra-oral splints (types and indication for each); physical medicine modalities; diagnostic and therapeutic blocks for TMD; myofascial dysfunction. Must be taken on a satisfactory/unsatisfactory basis.Prerequisites:ORTH 601,ORTH 602,ORTH 603,ORTH 604andORTH 605.","Credits 0. 
0 Lecture Hours."
"ORTH - Orthodontics","ORTH 660","Introductory Growth and Development","Credits 1 to 2. 
1 to 2 Lecture Hours.Postnatal growth and development background; emphasis on craniofacial and related structures; soft and hard tissue growth.Prerequisites:Graduate classification.","Credits 1 to 2. 
1 to 2 Lecture Hours."
"ORTH - Orthodontics","ORTH 689","Special Topics In...","Credits 0 to 4. 


0 to 4 Other Hours.Selected topics in an identified area of orthodontics. May be repeated for credit.","Credits 0 to 4. 


0 to 4 Other Hours."
"ORTH - Orthodontics","ORTH 691","Research","Credits 0 to 10. 


0 to 10 Other Hours.Research for thesis or dissertation.","Credits 0 to 10. 


0 to 10 Other Hours."
"PBSI - Psyc & Brain Sciences","PBSI 603","Motivation and Cognitive Processes","Credits 3. 
3 Lecture Hours.Selected topics in areas of motivation and higher mental processes; symbolic processes in perceptual organization; learning and remembering, reasoning and creativity.Prerequisite:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 606/NRSC 606","Learning","Credits 3. 
3 Lecture Hours.Procedural and theoretical issues in study of basic learning mechanisms in animals and humans, including Pavlovian and instrumental conditioning. Application of this work to other domains and relevant biological mechanisms also discussed.Prerequisite:Graduate classification or approval of instructor.Cross Listing:NRSC 606/PBSI 606.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 607","Methods and Statistics in Psychological Science I","Credits 3. 
2 Lecture Hours. 
3 Lab Hours.Experimental methods and statistics; developing a general frame of reference for approaching experimental research problems and associated statistical tests; t-tests, ANOVA, MANOVA.Prerequisite:Graduate classification or approval of instructor.","Credits 3. 
2 Lecture Hours. 
3 Lab Hours."
"PBSI - Psyc & Brain Sciences","PBSI 608","Introduction to Clinical Ethics and Techniques","Credits 3. 
3 Lecture Hours.Ethical and legal issues in clinical practice; development of listening and interpretation skills; supervised practicum in interviewing non-clinical subjects; structured role-play of clinical situations.Prerequisite:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 609/NRSC 609","Physiological Psychology","Credits 3. 
2 Lecture Hours. 
3 Lab Hours.Current research and methodological procedures on physiological bases of sensation-perception, memory and learning, arousal-sleep-attention, emotions and motivation.Prerequisite:Graduate classification or approval of instructor.Cross Listing:NRSC 609/PBSI 609.","Credits 3. 
2 Lecture Hours. 
3 Lab Hours."
"PBSI - Psyc & Brain Sciences","PBSI 610","Organizational Psychology","Credits 3. 
3 Lecture Hours.Current literature and research in employee motivation, satisfaction, leadership, communication, group conflict and other group processes.Prerequisite:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 611","Personnel Psychology","Credits 3. 
3 Lecture Hours.Application of psychological principles and research methods to the areas of selection, placement, job analysis, performance appraisal and training.Prerequisites:PBSI 251orPBSI 353or graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 613","Practicum in Psychological Assessment","Credits 1 to 4. 


1 to 4 Other Hours.Application of psychological assessment across the life-span; assessment of cognitive, intellectual, academic, and memory abilities and adaptive behavior; assessment of personality, behavioral style, and systems/environment; integration of assessment measures in comprehensive psychological evaluations; attendance required at Practicum Seminar designed to integrate research, coursework, and applied training and supervisory instruction from a faculty supervisor; at least 3 credits and no more than 18 credits applied to degree plan.Prerequisites:PBSI 623andPBSI 624, or approval of instructor.","Credits 1 to 4. 


1 to 4 Other Hours."
"PBSI - Psyc & Brain Sciences","PBSI 614","Practicum in Psychology","Credits 1 to 6. 


1 to 6 Other Hours.Practical on-the-job experience for graduate students. Activities will be guided by psychologists in the following areas: behavior modification, social, clinical, experimental and industrial. Supervision will be provided by members of University staff. May be taken more than once but not to exceed 18 hours of credit toward a graduate degree.Prerequisite:PBSI 608or approval of instructor.","Credits 1 to 6. 


1 to 6 Other Hours."
"PBSI - Psyc & Brain Sciences","PBSI 615/NRSC 615","Perceptual Processes","Credits 3. 
3 Lecture Hours.Complex sensory and perceptual phenomena with emphasis on the relationship between perception and motivation, cognition, creativity and instinctive/ethological; learning/experiential factors in higher level perceptual processes.Prerequisite:Graduate classification or approval of instructor.Cross Listing:NRSC 615/PBSI 615.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 616","Treatment of Problem Behavior in Children and Families","Credits 3. 
3 Lecture Hours.Current methods of treating families with children displaying aggressive, hyperactive, underachieving and other problem behaviors in natural settings; behavior of children and adolescents at home, school and at play.Prerequisite:Approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 619","Advanced Methods in Social Psychology","Credits 3. 
3 Lecture Hours.A survey of advanced methodological considerations in social and personality psychology; theory development; experimental design; non-experimental design; power; replicability; meta-analysis; open science; mediation and moderation.Prerequisites:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 620","Theories of Social Psychology","Credits 3. 
3 Lecture Hours.Current theories of social psychology and a review of related studies to these theories; theories of attitude change, prosocial behavior, aggression, equity, coalition formation, social learning and S-R theory applied to social behavior.Prerequisite:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 621","Seminar in Social Psychology","Credits 3. 


3 Other Hours.Survey of research in social psychology; attitudes and persuasion; self-regulation; motivation; self and identity; applied social problems; existential social psychology; social psychology of emotion; and social cognition; course content will vary by semester. May be repeated up to four times for credit.Prerequisite:Graduate classification or approval of instructor.","Credits 3. 


3 Other Hours."
"PBSI - Psyc & Brain Sciences","PBSI 622","Affective Science","Credits 3. 
3 Lecture Hours.Overview of theories and approaches in the interdisciplinary field of affective science; historical and contemporary approaches focused on emotional and affective processes.Prerequisite:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 623","Psychological Assessment I","Credits 3. 
3 Lecture Hours.Principles of psychological testing; uses and critical evaluation of tests of achievement, intelligence, aptitude and personality.Prerequisites:Enrollment in Clinical Psychology Program or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 624","Psychological Assessment II","Credits 3. 
3 Lecture Hours.Theory and application of psychological assessment of children, adolescents, and adults; assessment of cognitive, intellectual, academic, and memory abilities and adaptive behavior; integration of assessment measures in comprehensive psychological evaluations.Prerequisite:Enrollment in Clinical Psychology Program or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 626","Psychopathology","Credits 3. 
3 Lecture Hours.Various symptom categories in psychopathology including differing theoretical conceptualizations of these symptom categories, and theories and research concerning etiology and treatment.Prerequisite:Enrollment in Clinical Psychology Program or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 627","Psychological Assessment of Children and Adolescents","Credits 3. 
3 Lecture Hours.Theory and application of psychological assessment of toddlers, children, and adolescents; assessment of cognitive, intellectual, academic, and memory abilities and adaptive behavior; assessment of personality, behavioral style, family functioning, and child-focused systems; integration of assessment measures in comprehensive psychological evaluations.Prerequisites:PBSI 623andPBSI 624, or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 629","Pain Psychology","Credits 3. 
3 Lecture Hours.Theory and research on the psychology of pain; examination of historical and personal conceptions of pain; readings and discussions of biopsychosocial mechanisms of pain; consideration of sociodemographic and global pain disparities.Prerequisites:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 630","Health Psychology and Behavioral Medicine","Credits 3. 
3 Lecture Hours.Theory, research and practice of health psychology emphasizing the prevention and modification of health compromising behaviors; psychological management of stress, pain and chronic/terminal illness; effective interventions for specific health behaviors/disorders.Prerequisite:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 631","Academic Career Development in Psychological and Brain Sciences","Credit 1. 
1 Lecture Hour.Strategies and career planning for a research and teaching oriented academic track; focus on developing a multi-year plan for placement in a position to be maximally competitive for an academic job and preparation in how to assemble a strong application package..Prerequisite:Graduate classification or approval of instructor.","Credit 1. 
1 Lecture Hour."
"PBSI - Psyc & Brain Sciences","PBSI 632","Equity and Diversity Considerations for Scholars: A Critical Orientation to Research","Credits 3. 
3 Lecture Hours.Introduction to diverse science practices and publishing; knowledge production; contextualization of research; researcher positionality; epistemic exclusion; decolonial perspectives; citational politicsPrerequisites:Graduate classification; approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 633","Gender and Minority Issues in Clinical Psychology","Credits 3. 
3 Lecture Hours.Human behavior and mental health as a function of culture, gender and sexual orientation; discussion of absolutist, relativist and universalist perspectives in cross-cultural psychology; psychology of stereotype and prejudice; adjustment through acculturation and biculturalism; learning about our own and other cultures.Prerequisite:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 635","Behavioral and Cellular Research Seminar","Credits 2. 


2 Other Hours.Expose graduate students to neuroscience research, theory, and proposal development; research presentations by guest speakers, faculty, and graduate students; Discussions, readings and presentations on issues related to research design, statistics, methodology, ethics, IACUC, grant writing, presentation skills, job talks, and other relevant topics. May be taken four times for credit.Prerequisite:Graduate classification or approval of instructor.","Credits 2. 


2 Other Hours."
"PBSI - Psyc & Brain Sciences","PBSI 636","Seminar in Developmental Psychology","Credits 3. 


3 Other Hours.Cognitive development; social and emotional development; developmental abnormalities in connection with social/emotional and cognitive development; language acquisition; family processes; and development during infancy; recent developments in these fields; topics will vary from semester to semester. May be repeated for credit up to three times as topics change.Prerequisites:Graduate classification or approval of instructor.","Credits 3. 


3 Other Hours."
"PBSI - Psyc & Brain Sciences","PBSI 637","Clinical Interventions I","Credits 3. 
3 Lecture Hours.Theory, research and techniques related to evidence-based behavioral and cognitive-behavioral approaches to clinical interventions; ethical, professional, multicultural and history/systems issues in therapeutic psychological interventions.Prerequisite:Enrollment in Clinical Psychology Graduate Program or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 638","Clinical Interventions II","Credits 3. 
3 Lecture Hours.Theory, research, and techniques related to evidence-based interpersonal, psychodynamic, group therapy, and family therapy approaches to clinical interventions; ethical, professional, multicultural, and history/systems issues in therapeutic psychological interventions.Prerequisite:Enrollment in Clinical Psychology Graduate Program or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 639","Pediatric Psychology","Credits 3. 
3 Lecture Hours.Application of clinical/counseling/school psychology to children and adolescents with chronic illnesses or disabilities and their families; theoretical foundations and models for consultation, assessment and intervention strategies; unique ethical and professional issues associated with research and service delivery in child health psychology/pediatric behavioral medicine.Prerequisite:PBSI 685,EPSY 685,PBSI 691, orEPSY 691, or approval of instructor; graduate classification.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 642/NRSC 642","Neuroimaging Data Analysis","Credits 3. 
3 Lecture Hours.Physics of magnetic resonance imaging; experimental design for fMRI; linear and nonlinear image registration; data denoising; data filtering and smoothing; volume and surface methods; General Linear Models and multivariate approaches to subject-level data; mixed effects modeling, random effects modeling, permutation methods for linear models; functional connectivity.Prerequisite:Graduate classification or approval of instructor; coursework in regression models recommended.Cross Listing:NRSC 642/PBSI 642.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 648","Decision Making","Credits 3. 
3 Lecture Hours.Research and theory in decision making, including classic theories, heuristics and biases, framing, neural systems, neuroeconomics, reinforcement learning, emotion, and neuropsychology.Prerequisites:Graduate classification.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 649/NRSC 649","Seminar in Behavioral Neuroscience","Credits 3. 


3 Other Hours.Behavioral neuroscience; including behavioral pharmacology, neuropharmacology, methods and techniques, drug reinforcement, behavioral toxicology, pain perception and ingestive behavior. May be repeated up to three times for credit.Prerequisite:Graduate classification or approval of instructor.Cross Listing:NRSC 649/PBSI 649.","Credits 3. 


3 Other Hours."
"PBSI - Psyc & Brain Sciences","PBSI 650","Clinical Psychopharmacology","Credits 3. 
3 Lecture Hours.Survey of topics in clinical psychopharmacology, including pharmacodynamics, major neurotransmitter systems, and therapeutic applications and limitations.Prerequisite:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 651/AFST 651","Cultural Psychology","Credits 3. 
3 Lecture Hours.Surveys key readings in the field of cultural psychology; discussion and examination of relationship between psychological processes (e.g., motivation, memory, self perception, prejudice) and sociocultural contexts.Prerequisites:Enrollment in a graduate program or approval of instructor.Cross Listing:AFST 651/PBSI 651.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 652","Statistics and Research Methods in Industrial/Organizational Psychology I","Credits 3. 
3 Lecture Hours.The first of two courses in statistics and research methods; integrates research design, appropriate methodology, and advanced statistical techniques used by industrial/organizational psychologists (e.g., General Linear Model); current topics pertinent to the content domain draws heavily from the application of quantitative psychology literature to workplace problems; statistical software packages will be used to enhance conceptual understanding.Prerequisites:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 653","Statistics and Research Methods in Industrial/Organizational Psychology II","Credits 3. 
3 Lecture Hours.The second of two courses in statistics and research methods; integrates research design, appropriate methodology, and advanced statistical techniques used by industrial/organizational psychologists (e.g., GeneralIZED Linear Model, nonlinear regression); current topics pertinent to the content domain draws heavily from the application of quantitative psychology literature to workplace problems; statistical software packages will be used to enhance conceptual understanding.Prerequisites:PBSI 652; graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 654","Psychometrics and Survey Design in Industrial/Organizational Psychology","Credits 3. 
3 Lecture Hours.Study of psychological measurement for testing and assessment purposes in I/O psychology; classical and modern test theories are introduced as well as their implications for test construction and survey design; emphasis on skill acquisition through developing, administering and scoring predictor or criterion tests and presenting results.Prerequisites:PBSI 652;PBSI 653; graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 655/NRSC 655","Foundations in Cognitive Neuroscience","Credits 3. 
3 Lecture Hours.Experimental design in cognitive neuroscience; basics of cognitive neuroscience methods; perception versus imagery; attention; motor control; short-term and long-term memory; volition and consciousness; executive function; decision making; affect and psychopathology; social cognition.Prerequisite:Graduate classification or approval of instructor.Cross Listing:NRSC 655/PBSI 655.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 656","Advanced Selection","Credits 3. 
3 Lecture Hours.An in-depth analysis of psychological principles and employee selection methods with a focus on applied practice and current topics; emphasis on the application of evidence-based best practices to the selection process; importance of job and work analysis, testing and assessment, psychometrics, validation procedures, and measurement in light of ethical, legal, diversity and international issues.Prerequisites:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 657","Training and Performance Management","Credits 3. 
3 Lecture Hours.A comprehensive review of theory, research, current topics and practice associated with training and performance management; training as an organizational subsystem is emphasized as the model for the design, implementation and evaluation of training programs; appraisal and management of work performance for various organizational purposes.Prerequisites:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 658","Work Attitudes and Motivation","Credits 3. 
3 Lecture Hours.A critical analysis of major theories, current research and practical or current issues associated with employee attitudes and motivation in the workplace; topics include job satisfaction, organizational commitment, work engagement, stress, absenteeism, turnover, motivation, job design and quality of work, and work values; key methodological and measurement issues; application of social psychology literature to workplace problems.Prerequisites:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 659","Groups, Teams and Leadership","Credits 3. 
3 Lecture Hours.An in-depth review of the factors leading to effective groups, teams and leadership in organizations; topics include strategies for building high performance teams and techniques for assessing, selecting and developing leaders; the course integrates theory, research and current topics with experiential learning; application of social psychology literature to workplace problems.Prerequisites:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 660","Self and Identity","Credits 3. 
3 Lecture Hours.An overview of the historical and current issues related to the study of the self and identity.","Credits 3. 
3 Lecture Hours."
