"course_code","course_name","description","department","credits"
"SE 4920","Senior Design Project II","Prereq:CPRE 4910or EE 4910Second semester of a team design project experience. Emphasis on the successful implementation and demonstration of the design completed in EE 4910,CPRE 4910, or SE 4910 and the evaluation of project results. Technical writing of fil project report; oral presentation of project achievements; project poster.
		
		 (Typically Offered:Fall, Spring)","Software Engineering (SE)","(Cross-listed withEE 4920/CPRE 4920)"
"SPAN 1010","Elementary Spanish I","A communicative approach to grammar and vocabulary within the context of Hispanic culture. For students whose native language is not Spanish. Students Who Have Completed One Or More Years Of High School Spanish May Not Enroll In 101. Testout Not Available If Also Registered.
		
		 (Typically Offered:Fall, Summer)","Spanish (SPAN)","Credits:4"
"SPAN 1020","Elementary Spanish II","Prereq: (SPAN 1010) OR (SPAN 1970) OR (Score between 270 - 350 on Spanish WLC Placement Exam)Continuation of Spanish 1010. A communicative approach to grammar and vocabulary within the context of Hispanic culture. For students whose native language is not Spanish. Meets International Perspectives Requirement.
		
		 (Typically Offered:Spring, Summer)","Spanish (SPAN)","Credits:4"
"SPAN 1950","Study Abroad","Supervised instruction in Spanish and Hispanic culture; formal class instruction at level appropriate to student's training, augmented by practical living experience. Taught in Spanish. Consult the department regarding equivalency withSPAN 1010or 1020. Meets International Perspectives Requirement.","Spanish (SPAN)","Credits:3"
"SPAN 1970X","Accelerated Elementary Spanish","A communicative approach to grammar and vocabulary within the context of Hispanic culture. Intensive, accelerated combination course that includes coursework fromSPAN 1010andSPAN 1020. It is strongly recommended that students enrolling in this course have completed at least two years of high-school Spanish. Course completed with a passing grade fulfills the LAS World Language Requirement.
		
		 (Typically Offered:Fall, Spring)","Spanish (SPAN)","Credits:4"
"SPAN 2010","Intermediate Spanish I","Prereq: (SPAN 1020) OR (Score between 350 - 430 on Spanish WLC Placement Exam)Intensive review of basic grammar and conversation. For students whose native language is not Spanish. Practice in oral and written communication. Development of fluency with idiomatic expressions. Selected readings on culture and literature. Meets International Perspectives Requirement.
		
		 (Typically Offered:Fall)","Spanish (SPAN)","Credits:4"
"SPAN 2020","Intermediate Spanish II","Prereq: (SPAN 2010) OR (Score between 430 - 500 on Spanish WLC Placement Exam)Continuation of Spanish 2010. Intensive review of basic grammar. Practice in oral and written communication. Development of fluency with idiomatic expressions. Selected readings on culture and literature. For students whose native language is not Spanish.
		
		 (Typically Offered:Spring)","Spanish (SPAN)","Credits:4"
"SPAN 2950","Study Abroad","Prereq:SPAN 1020Supervised instruction in Spanish and Hispanic culture; formal class instruction at level appropriate to student's training, augmented by practical living experience. Taught in Spanish. Consult the department regarding equivalency withSPAN 2010or 2020. Meets International Perspectives Requirement.
		
		 (Typically Offered:Summer)","Spanish (SPAN)","Credits:3"
"SPAN 2970","Intensive Intermediate Spanish","Prereq: (SPAN 2010) OR (Score between 430 - 500 on Spanish WLC Placement Exam)Bridge course between 2000- and 3000-level Spanish courses that focuses on application of advanced grammatical concepts within the context of Hispanic culture. Accelerated review ofSPAN 2010andSPAN 2020designed for students who want to continue at the 3000 level. Taught in Spanish for students whose native language is not Spanish. Meets International Perspectives Requirement.
		
		 (Typically Offered:Fall, Spring)","Spanish (SPAN)","Credits:4"
"SPAN 3020A","Mini-Modules for Global Professionals: Tourism and Hospitality","Prereq: (SPAN 2020) OR (SPAN 2970) OR (Score greater than 500 on Spanish WLC Placement Exam)Introduction to professional communication within specific professional cultures with strong preparation of relevant vocabulary related to professional fields in which high degrees of Spanish are spoken. Taught in Spanish. Each topic may only be taken once for credit. Meets International Perspectives Requirement.
		
		 (Typically Offered:Fall, Spring)","Spanish (SPAN)","Credits:1"
"SPAN 3020B","Mini-Modules for Global Professionals: Health and Medicine","Prereq: (SPAN 2020) OR (SPAN 2970) OR (Score greater than 500 on Spanish WLC Placement Exam)Introduction to professional communication within specific professional cultures with strong preparation of relevant vocabulary related to professional fields in which high degrees of Spanish are spoken. Taught in Spanish. Each topic may only be taken once for credit. Meets International Perspectives Requirement.
		
		 (Typically Offered:Fall, Spring)","Spanish (SPAN)","Credits:1"
"SPAN 3020C","Mini-Modules for Global Professionals: Criminal Justice and the Law","Prereq: (SPAN 2020) OR (SPAN 2970) OR (Score greater than 500 on Spanish WLC Placement Exam)Introduction to professional communication within specific professional cultures with strong preparation of relevant vocabulary related to professional fields in which high degrees of Spanish are spoken. Taught in Spanish. Each topic may only be taken once for credit. Meets International Perspectives Requirement.
		
		 (Typically Offered:Fall, Spring)","Spanish (SPAN)","Credits:1"
"SPAN 3030A","Spanish Conversation and Composition: through Culture","Prereq: (SPAN 2020) OR (Score greater than 500 on Spanish WLC Placement Exam)Intensive oral practice and improvement of oral proficiency. Application of specific grammatical concepts for development of conversational and writing skills within the context of Hispanic culture. Taught in Spanish. For students whose native language is not Spanish. Meets International Perspectives Requirement.
		
		 (Typically Offered:Fall, Spring)","Spanish (SPAN)","Credits:3"
"SPAN 3030B","Spanish Conversation and Composition: for Professionals","Prereq: (SPAN 2020) OR (Score greater than 500 on Spanish WLC Placement Exam)Intensive oral practice and improvement of oral proficiency. Application of specific grammatical concepts for development of conversational and writing skills within the context of Hispanic culture. Taught in Spanish. Meets International Perspectives Requirement.
		
		 (Typically Offered:Fall, Spring)","Spanish (SPAN)","Credits:3"
"SPAN 3040","Spanish for Global Professionals","Prereq: (SPAN 2020) OR (Score greater than 500 on Spanish WLC Placement Exam)Introduction to professional vocabulary and communication within cultural contexts of the Spanish-speaking world. Taught in Spanish.SPAN 3030Brecommended. Meets International Perspectives Requirement.
		
		 (Typically Offered:Fall, Spring)","Spanish (SPAN)","Credits:3"
"SPAN 3050","Spanish for Heritage Speakers","Prereq: Instructor Permission for CourseIntensive study and application of grammar concepts in the development of writing and reading skills in a dynamic cultural context centered on Hispanics in the U.S. Designed for native or heritage Spanish speakers with oral proficiency in Spanish but with little or no formal academic training in the language. Taught exclusively in Spanish. Meets U.S. Cultures and Communities Requirement.
		
		 (Typically Offered:Spring)","Spanish (SPAN)","(Cross-listed withUSLS 3050)"
"SPAN 3060X","Spanish for Medical and Health Professions","Prereq: (SPAN 2020) OR (SPAN 2970) OR (Score greater than 500 on Spanish WLC Placement Exam)SPAN 3060 is intended to meet the needs of students who plan to work in a medical and health related professional environment. This course is designed to provide students with a comprehensive understanding of medical terminology and cultural competency in healthcare settings. Through a combination of lectures, interactive exercises, and simulated real-world scenarios, students will develop the language skills necessary to communicate effectively with patients, colleagues, and other healthcare professionals. Taught in Spanish. Meets International Perspectives Requirement.
		
		 (Typically Offered:Fall, Spring)","Spanish (SPAN)","Credits:3"
"SPAN 3140","Textual and Media Analyses","Prereq:SPAN 3030AorSPAN 3030Bor SPAN 3030Critical reading of Hispanic cultural texts. Presentation of techniques and terminology of textual criticism. Study of basic genres and media-generated artifacts and literary texts. Taught in Spanish. Meets International Perspectives Requirement.
		
		 (Typically Offered:Fall, Spring)","Spanish (SPAN)","Credits:3"
"SPAN 3210","Spanish Civilization","Prereq: 1 SPAN course at the 3000 levelA survey of the social, political, religious, and cultural history of Spain. Taught in Spanish. Meets International Perspectives Requirement.","Spanish (SPAN)","Credits:3"
"SPAN 3220","Latin American Civilization","Prereq: 1 SPAN course at the 3000 levelA survey of the social, political, religious, and cultural history of Spanish America. Taught in Spanish. Meets International Perspectives Requirement.","Spanish (SPAN)","Credits:3"
"SPAN 3230","Spain Today","Prereq: 1 SPAN course at the 3000 levelA survey of social, political, economic, and cultural topics relevant to contemporary Spain. Taught in Spanish. Meets International Perspectives Requirement.","Spanish (SPAN)","Credits:3"
"SPAN 3240","Latin America Today","Prereq: 1 SPAN course at the 3000 levelA survey of social, political, economic, and cultural topics relevant to contemporary Latin America. Taught in Spanish. Meets International Perspectives Requirement.","Spanish (SPAN)","Credits:3"
"SPAN 3250","Culture and Community: Iowa and Midwest Latino/as","Prereq:USLS 2110Analysis and discussion of interdisciplinary texts examining the local and regional Latino/a immigration experience. Exploring Latino/a culture through participation in a community project. Assessed service learning component.
		
		 (Typically Offered:Spring)","Spanish (SPAN)","(Cross-listed withUSLS 3250)"
"SPAN 3260","Studies in Hispanic Art or Film","Prereq: 1 SPAN course at the 3000 levelSurvey of major currents and figures in Spanish and Latin American art and/or film. Taught in Spanish. Meets International Perspectives Requirement.","Spanish (SPAN)","(Dual-listed withSPAN 5260)"
"SPAN 3270","Valencia Through the Centuries","Prereq: 1 SPAN course at the 3000 levelExploration of the history and culture of Valencia, Spain and an understanding of its geography, history, politics, people, festivals and pastimes, art, architecture, literature, media and other important areas; insight into various cultural and historical aspects that distinguish Valencia, Spain, from other parts of Spain.
		
		 (Typically Offered:Summer)","Spanish (SPAN)","Credits:3"
"SPAN 3300","Studies in Spanish Literature","Prereq:SPAN 3140Introduction to Spanish literature and techniques of literary criticism from the earliest times through the present. Lectures, discussion, and analysis of individual selections in Spanish. Taught in Spanish. Meets International Perspectives Requirement.","Spanish (SPAN)","Credits:3"
"SPAN 3320","Studies in Latin American Literature","Prereq:SPAN 3140Introduction to Latin American literature and techniques of literary criticism from the earliest times through the present. Lectures, discussion, and analysis of individual selections in Spanish. Taught in Spanish. Meets International Perspectives Requirement.","Spanish (SPAN)","Credits:3"
"SPAN 3510","Introduction to Spanish-English Translation","Prereq:SPAN 3030AorSPAN 3030BorSPAN 3040orSPAN 3050Introduction to the theory, methods, techniques, and problems of translation. Consideration of material from business, literature, and the social sciences. Taught in Spanish. Meets International Perspectives Requirement.
		
		 (Typically Offered:Fall, Spring)","Spanish (SPAN)","(Cross-listed withLING 3510/USLS 3510)"
"SPAN 3520","Spanish Pronunciation","Prereq:SPAN 3030AorSPAN 3030BorSPAN 3040orSPAN 3050An introductory study of the articulation, classification, distribution, and regional variations of the sounds of the Spanish language. Taught in Spanish. Meets International Perspectives Requirement.
		
		 (Typically Offered:Fall, Spring)","Spanish (SPAN)","(Cross-listed withLING 3520)"
"SPAN 3540","Introduction to Spanish-English Interpretation","Prereq:SPAN 3510Introduction to the theory, methods, techniques, and problems of consecutive and simultaneous interpretation. Consideration of material from business, agriculture, law, design, medicine, literature, advertisement, and sports. Taught in Spanish. Meets International Perspectives Requirement.
		
		 (Typically Offered:Fall, Spring)","Spanish (SPAN)","(Dual-listed withSPAN 5540/LING 5540)"
"SPAN 3700A","Hispanic Topics in English Translation: Agriculture","Topics vary according to faculty interest. Knowledge and understanding of major cultural, ethical, sociopolitical and economic issues directly related to agriculture and agribusiness in Latin America, Spain, and/or Equatorial Guinea. Readings, discussions, and papers in English. May not be counted as a prerequisite.","Spanish (SPAN)","Credits:3"
"SPAN 3700S","Studies in English Translation: Hispanic Topics on Women or Feminism","Topics vary according to faculty interest. Author, genre or period study, women writers, cinema, or contemporary theory. Readings, discussions, and papers in English. May not be counted as a prerequisite. Meets International Perspectives Requirement.","Spanish (SPAN)","(Cross-listed withWGS 3700S)"
"SPAN 3770","Latina/o/x Life Stories: Memoirs and Oral History","Prereq:USLS 2110orENGL 2500Study and archive Latinx life stories through traditional coursework, digital humanities and community outreach with local schools. Analysis of the extensive realities of Latinx communities in Iowa through the study, writing, tutorial work, and production of memoirs and oral histories.","Spanish (SPAN)","(Cross-listed withENGL 3770/USLS 3770)"
"SPAN 3780","Hispanic Film Studies in English","Analysis and interpretation of cinema in the Spanish-speaking world. Topics vary and may include, but are not limited to, film directors, genres, movements, historical survey, aesthetics, and cinematography. Readings, discussions, and papers in English. Does not count towards Spanish major or minor requirements. Meets International Perspectives Requirement.
		
		 (Typically Offered:Fall, Spring, Summer)","Spanish (SPAN)","Credits:3"
"SPAN 3950","Study Abroad","Prereq: 12 credits in SPANSupervised instruction in Spanish and Hispanic culture; formal class instruction at level appropriate to students' training, enhanced by practical living experience. Meets International Perspectives Requirement.","Spanish (SPAN)","Credits:1-10"
"SPAN 4010","Advanced Composition and Grammar","Prereq:SPAN 3140and one course at the 3200-level or aboveAdvanced study of Spanish grammar and syntax. Students' writing of compositions incorporates an advanced understanding of grammar, syntax, and principles of organization of thought and ideas. Taught in Spanish. Meets International Perspectives Requirement.
		
		 (Typically Offered:Fall)","Spanish (SPAN)","(Dual-listed withSPAN 5010)"
"SPAN 4400","Seminar on the Literatures and Cultures of Spain","Prereq:SPAN 3300orSPAN 3320Discussion and analysis of selected topics in Spanish literature and culture from the Middle Ages to the Present. Taught in Spanish.SPAN 3300recommended. Meets International Perspectives Requirement.","Spanish (SPAN)","(Dual-listed withSPAN 5400)"
"SPAN 4410","Seminar on Cervantes and the Golden Age","Prereq:SPAN 3300orSPAN 3320Discussion and analysis of selected works of Cervantes within the social and cultural context of the Golden Age. Taught in Spanish.SPAN 3300recommended. Meets International Perspectives Requirement.","Spanish (SPAN)","(Dual-listed withSPAN 5410)"
"SPAN 4450","Seminar on the Literatures and Cultures of Latin America","Prereq:SPAN 3300orSPAN 3320Discussion and analysis of selected topics in Latin American literature and culture from Pre-Colonial times to the Present. Taught in Spanish.SPAN 3320recommended. Meets International Perspectives Requirement.","Spanish (SPAN)","(Dual-listed withSPAN 5450)"
"SPAN 4620","Contrastive Analysis of Spanish/English for Translators","Prereq:SPAN 3510Linguistic study of the major differences between the Spanish and English grammatical systems and their applications in the translation of Spanish to English. Taught in Spanish.","Spanish (SPAN)","(Cross-listed withLING 4620)"
"SPAN 4630","Contemporary Spanish Linguistics","Prereq:SPAN 3520Study of various topics related to the Spanish language. Topics may include bilingualism, historical linguistics and dialectology, Spanish in the U.S., language assessment, computer-assisted language learning and instruction, and second language acquisition. Taught in Spanish. Meets International Perspectives Requirement.","Spanish (SPAN)","(Dual-listed withSPAN 5630/LING 5630)"
"SPAN 4900","Independent Study","Prereq: 6 credits in Spanish and permission of department chairDesigned to meet the needs of students in areas other than those in which courses are offered, or who desire to integrate a study of literature or language with special problems in major fields. Graduation Restriction: No more than 6 credits inSPAN 4900may be counted toward graduation.","Spanish (SPAN)","Credits:1-6"
"SPAN 4990","Internship in Spanish","Prereq: 9 credits in SPAN at the 3000-level; Permission of Advisor and WLC Internship CoordinatorWork experience using Spanish language skills in the public or private sector, combined with academic work under faculty supervision. Graduation Restriction: Up to 3 credits may apply toward the major. Available only to majors and minors.
		
		 (Typically Offered:Fall, Spring, Summer)","Spanish (SPAN)","Credits:1-3"
"SPAN 5010","Advanced Composition and Grammar","Prereq:SPAN 3140and one course at the 3200-level or aboveAdvanced study of Spanish grammar and syntax. Students' writing of compositions incorporates an advanced understanding of grammar, syntax, and principles of organization of thought and ideas. Taught in Spanish.","Spanish (SPAN)","(Dual-listed withSPAN 4010)"
"SPAN 5260","Studies in Hispanic Art or Film","Prereq: 1 SPAN course at the 3000 levelSurvey of major currents and figures in Spanish and Latin American art and/or film. Taught in Spanish. Meets International Perspectives Requirement.","Spanish (SPAN)","(Dual-listed withSPAN 3260)"
"SPAN 5400","Seminar on the Literatures and Cultures of Spain","Prereq: Graduate Standing or Permission of InstructorDiscussion and analysis of selected topics in Spanish literature and culture from the Middle Ages to the Present. Taught in Spanish.SPAN 3300recommended.","Spanish (SPAN)","(Dual-listed withSPAN 4400)"
"SPAN 5410","Seminar on Cervantes and the Golden Age","Prereq: Graduate Standing or Permission of InstructorDiscussion and analysis of selected works of Cervantes within the social and cultural context of the Golden Age. Taught in Spanish.SPAN 3300recommended.","Spanish (SPAN)","(Dual-listed withSPAN 4410)"
"SPAN 5450","Seminar on the Literatures and Cultures of Latin America","Prereq: Graduate Standing or Permission of InstructorDiscussion and analysis of selected topics in Latin American literature and culture from Pre-Colonial times to the Present. Taught in Spanish.SPAN 3320recommended.","Spanish (SPAN)","(Dual-listed withSPAN 4450)"
"SPAN 5540","Introduction to Spanish-English Interpretation","Prereq:SPAN 3510Introduction to the theory, methods, techniques, and problems of consecutive and simultaneous interpretation. Consideration of material from business, agriculture, law, design, medicine, literature, advertisement, and sports. Taught in Spanish. Meets International Perspectives Requirement.
		
		 (Typically Offered:Fall, Spring)","Spanish (SPAN)","(Dual-listed withSPAN 3540/LING 3540)"
"SPAN 5630","Contemporary Spanish Linguistics","Prereq:SPAN 3520Study of various topics related to the Spanish language. Topics may include bilingualism, historical linguistics and dialectology, Spanish in the U.S., language assessment, computer-assisted language learning and instruction, and second language acquisition. Taught in Spanish.","Spanish (SPAN)","(Dual-listed withSPAN 4630/LING 4630)"
"SPAN 5900A","Special Topics in Spanish: Literature or Literary Criticism","Prereq: Permission of Instructor; 6 credits of 4000 level Spanish","Spanish (SPAN)","Credits:1-4"
"SPAN 5900B","Special Topics in Spanish: Linguistics","Prereq: Permission of Instructor; 6 credits of 4000 level Spanish","Spanish (SPAN)","Credits:1-4"
"SPAN 5900C","Special Topics in Spanish: Language Pedagogy","Prereq: Permission of Instructor; 6 credits of 4000 level Spanish","Spanish (SPAN)","Credits:1-4"
"SPAN 5900D","Special Topics in Spanish: Civilization","Prereq: Permission of Instructor; 6 credits of 4000 level Spanish","Spanish (SPAN)","Credits:1-4"
"SPED 2100X","Disability in a Diverse Society","Disability does not discriminate on the basis of gender, ethnicity, SES, religion, or sexual preferences. Disability is the only group anyone can join at any time. This course is designed to increase awareness, sensitivity, and understanding of the individual, social-cultural, policies, and legal aspects of disability in our society. During the course, students will explore and analyze personal, historical, political, economic, and societal perspectives on individuals with disabilities in our society. Meets U.S. Cultures and Communities Requirement.
		
		 (Typically Offered:Fall, Spring, Summer)","Special Education (SPED)","Credits:3"
"SPED 2500","Education of the Exceptional Learner","An overview of students with diverse learning needs, including students with disabilities, English Learners, students who are at risk, and gifted learners. Emphasis is on early identification; educational programming and implications; and legal foundations. Includes Individual Education Programs, Least Restrictive Environment, Functional Behavioral Assessment, and Behavior Intervention Plans.
		
		 (Typically Offered:Fall, Spring)","Special Education (SPED)","Credits:3"
"SPED 3300","Introduction to Instruction for Students with Mild/Moderate Disabilities","Educational services and programming for students with mild/moderate disabilities examined from an historical perspective. Current trends, issues, impact of federal and state laws, and identification procedures. Characteristics of students with mild/moderate disabilities.
		
		 (Typically Offered:Fall)","Special Education (SPED)","Credits:3"
"SPED 3340","Teaching Exceptional Learners in the General Classroom","Evidence-based strategies for inclusive education. Emphasis on principles of behavior, classroom management, differentiation, and accommodations.
		
		 (Typically Offered:Fall)","Special Education (SPED)","Credits:3"
"SPED 3650","Classroom Assessment for Special Education","Prereq: Admitted to the Educator Preparation ProgramFormal and informal academic and behavioral assessment. Determination of special education needs. Planning, adaptation, and formative evaluation of instructional programs for students with mild/moderate disabilities.
		
		 (Typically Offered:Fall, Spring)","Special Education (SPED)","Credits:3"
"SPED 4010","Teaching Secondary Students with Exceptionalities in General Education","Prereq: Admitted to the Educator Preparation ProgramCharacteristics and needs of youth with exceptionalities, including appropriate service delivery options. Emphasis on legal foundations, co-teaching models, differentiated instruction, accommodations for instruction and assessment, strategies to address challenging behaviors, and collaboration among professionals and families. Includes Individual Education Programs, Least Restrictive Environment, Functional Behavioral Assessment, and Behavior Intervention Plans.
		
		 (Typically Offered:Fall, Spring)","Special Education (SPED)","Credits:3"
"SPED 4050","Assessment and Instructional Methods in Inclusive Primary Settings (K-3)","Examination and application of strategies to determine specialeducational needs, planning and evaluating instructional programs,and monitoring student progress. Evidence-based instructionalstrategies in academic and social areas that support learning ofstudents with diverse learning needs. Emphasis onaccommodations and alternative teaching strategies to meetindividual student needs.
		
		 (Typically Offered:Fall, Spring)","Special Education (SPED)","Credits:4"
"SPED 4160","Supervised Student Teaching","Prereq: Admitted to the Educator Preparation ProgramReservation required.
		
		 (Typically Offered:Fall, Spring)","Special Education (SPED)","Credits:1-30"
"SPED 4360","Instructional Methods for Students with Mild/Moderate Disabilities","Evidence-based instructional strategies in academic areas, as well as class, group, and individual behavior management for elementary students with mild/moderate disabilities.
		
		 (Typically Offered:Spring)","Special Education (SPED)","Credits:3"
"SPED 4580","Pre-Student Teaching Experience III: Mild/Moderate Disabilities in Primary Grades (K-3)","Prereq: Admitted to the Educator Preparation ProgramObservation and involvement with students with mild/moderate disabilities in the primary grades (K-3). Concurrent enrollment inSPED 4050. Half a day of time needed. Clinical Experience Level 3. Offered on a satisfactory-fail basis only.
		
		 (Typically Offered:Fall, Spring)","Special Education (SPED)","Credits:1"
"SPED 4590","Pre-Student Teaching Experience III: Mild/Moderate Disabilities","Prereq: Admitted to the Educator Preparation ProgramObservation and involvement with students with mild/moderate disabilities in school settings. Concurrent enrollment inSPED 4600. 1/2 day of time needed. Clinical Experience Level 3. Offered on a satisfactory-fail basis only.
		
		 (Typically Offered:Fall)","Special Education (SPED)","Credits:1"
"SPED 4600","Special Education Seminar","Prereq:SPED 4360, concurrent enrollment inSPED 4590Application of evidence-based instructional strategies/techniques in academic and behavioral areas with students who have mild/moderate disabilities. Discussion of professional practices.
		
		 (Typically Offered:Fall, Spring, Summer)","Special Education (SPED)","Credits:1"
"SPED 4640","Collaborative Partnerships in Special Education","Prereq:SPED 3650andSPED 4360Collaborative skills used in education of students with mild/moderate disabilities. Includes collaboration between general and special education teachers, families, para-educators, and other education professionals and agencies. Development of Individual Education Programs for students with mild/moderate disabilities.
		
		 (Typically Offered:Fall)","Special Education (SPED)","Credits:3"
"SPED 4900","Independent Study","Prereq: Instructor Permission for CourseTopics vary.
		
		 (Typically Offered:Fall, Spring)","Special Education (SPED)","Credits:1-5"
"SPED 5010","Teaching Secondary Students with Exceptionalities in General Education","Prereq: Graduate Standing or Permission of InstructorCharacteristics and needs of exceptional children/youth, including appropriate service delivery options. Emphasis on legal foundations, co-teaching models, differentiated instruction, accommodations for instruction and assessment, and collaboration among professionals and parents. Includes Individual Education Programs, Least Restrictive Environment, Functional Behavioral Assessment, and Behavior Intervention Plans.
		
		 (Typically Offered:Summer)","Special Education (SPED)","Credits:3"
"SPED 5100","Foundations in Mild/Moderate Disabilities","Prereq: Graduate Standing or Permission of InstructorHistorical and legal foundations for special education. Characteristics, prevalence, and etiology of mild/moderate disabilities. Historical and contemporary models of programming for students with disabilities.
		
		 (Typically Offered:Spring)","Special Education (SPED)","Credits:3"
"SPED 5110","Foundations of Behavior Disorders and Learning Disabilities","Prereq: Graduate Standing or Permission of InstructorTheory, characteristics, and special education service delivery models to students with moderate/severe behavior/learning disabilities in the public schools and residential settings.
		
		 (Typically Offered:Spring)","Special Education (SPED)","Credits:3"
"SPED 5150","Assessment of Children and Youth with Disabilities","Prereq: Graduate Standing or Permission of InstructorFormal and informal methods of assessment for identification/eligibility and progress monitoring. Formative evaluation of academic and behavioral skills, including curriculum-based measurement and functional behavioral assessment.
		
		 (Typically Offered:Fall)","Special Education (SPED)","Credits:3"
"SPED 5170","Research Review","Prereq: Graduate Standing or Permission of InstructorCritical review of recent research in education and related behavioral sciences as applied to education of students with disabilities. Examination of multiple research methodologies.
		
		 (Typically Offered:Summer)","Special Education (SPED)","Credits:2"
"SPED 5200","Evidence-based Practices for Mild/Moderate Disabilities","Prereq: Graduate Standing or Permission of InstructorEvidence-based strategies for meeting the academic and behavioral needs of students with mild/moderate disabilities, including instructional and behavior management strategies appropriate for students with mild or moderate disabilities.
		
		 (Typically Offered:Fall, Spring, Summer)","Special Education (SPED)","Credits:3"
"SPED 5300","Evidence-based Practices in Behavior Disorders","Prereq: Graduate Standing or Permission of InstructorCurrent research on evidence-based interventions designed to improve the behavior and social skills of students with moderate/severe behavior disorders. Particular emphasis on positive behavioral supports and behavior change strategies.
		
		 (Typically Offered:Spring)","Special Education (SPED)","Credits:3"
"SPED 5400","Evidence-based Practices in Learning Disabilities","Prereq: Graduate Standing or Permission of InstructorCurrent research on evidence-based interventions designed to improve the academic performance of students with moderate/severe learning disabilities. Particular emphasis on methods for improving reading, written expression, and mathematics, as well as performance in content-area instruction.
		
		 (Typically Offered:Spring)","Special Education (SPED)","Credits:3"
"SPED 5530","Teaching Adolescent Readers with Reading Difficulties","Prereq: Graduate Standing or Permission of InstructorInstructional strategies for enhancing the fluency, vocabulary and comprehension of adolescents with reading difficulties. Attention to content-area reading materials and strategies.
		
		 (Typically Offered:Fall, Spring)","Special Education (SPED)","(Cross-listed withEDUC 5530)"
"SPED 5550","Career Education and Transition for Youth with Disabilities","Prereq: Graduate Standing or Permission of InstructorExamination of the academic, personal, social, employability, and daily living skills. Exploration of assessments, curricula, programs, and services to meet these needs.
		
		 (Typically Offered:Summer)","Special Education (SPED)","Credits:3"
"SPED 5600","Classroom Management/Behavior Support","Prereq: Graduate Standing or Permission of InstructorEmphasis on positive behavioral supports and understanding behavior and its context through a functional behavioral approach. Design and development of carefully planned behavioral intervention programs for groups and individual students in general and special education settings.
		
		 (Typically Offered:Fall)","Special Education (SPED)","Credits:3"
"SPED 5640","Collaborative Consultation","Prereq: Graduate Standing or Permission of InstructorCharacteristics and methods to promote effective collaborationand/or consultation with families, paraprofessionals, other school personnel,and representatives of other agencies. Role of consultants/collaborators invarious settings. Includes specific attention to IEP development as a collaborativeprocess.
		
		 (Typically Offered:Fall)","Special Education (SPED)","Credits:3"
"SPED 5670","Teaching Secondary Learners with Mathematics Difficulties","Prereq: Graduate Standing or Permission of InstructorInstructional methods and assessment techniques for secondary students struggling to learn mathematics. Particular emphasis on current research, practices, and trends in mathematics interventions for at-risk students and students with disabilities.","Special Education (SPED)","(Cross-listed withEDUC 5670)"
"SPED 5700","Systems-level Supports for Youth with Behavior and Learning Disabilities","Prereq: Graduate Standing or Permission of InstructorOverview of support systems (education, juvenile justice, mental health, communities) that serve students with special education needs. Identify resources to work with and support families.
		
		 (Typically Offered:Summer)","Special Education (SPED)","Credits:3"
"SPED 5900","Special Topics","Prereq: Instructor Permission for CourseTopics vary.
		
		 (Typically Offered:Fall, Spring)","Special Education (SPED)","Credits:1-5"
"SPED 5910G","Supervised Field Experience: Mild/Moderate Disabilities, K-8","Prereq: Graduate Standing or Permission of InstructorSupervised on-the-job field experience in special areas.
		
		 (Typically Offered:Fall, Spring, Summer)","Special Education (SPED)","Credits:1-6"
"SPED 5910H","Supervised Field Experience: Mild/Moderate Disabilities, 5-12","Prereq: Graduate Standing or Permission of InstructorSupervised on-the-job field experience in special areas.
		
		 (Typically Offered:Fall, Spring, Summer)","Special Education (SPED)","Credits:1-6"
"SPED 5910K","Supervised Field Experience: Behavior Disorders/Learning Disabilities, Ages 5-21","Prereq: Instructor Permission for CourseSupervised on-the-job field experience in special areas.
		
		 (Typically Offered:Fall, Spring, Summer)","Special Education (SPED)","Credits:1-6"
"SPED 5910L","Supervised Field Experience: Special Education, Non-licensure","Prereq: Graduate Standing or Permission of InstructorSupervised on-the-job field experience in special areas.
		
		 (Typically Offered:Fall, Spring, Summer)","Special Education (SPED)","Credits:1-6"
"SPED 5990","Creative Component","Prereq: Instructor Permission for Course(Typically Offered:Fall, Spring, Summer)","Special Education (SPED)","Credits:1-5"
"SPED 6150","Seminar","Selected topics in special education. Analysis of current special education research. Evaluation of impact upon the profession. Implications for additional research.","Special Education (SPED)","Credits:1"
"SPED 6900","Advanced Special Topics","Guided reading and/or study on special topics of an advanced nature.
		
		 (Typically Offered:Spring, Summer)","Special Education (SPED)","Credits:1-5"
"SPED 6990","Research","Prereq: Instructor Permission for Course","Special Education (SPED)","Credits:1-30"
"SPCM 1100","Listening","Theory, principles, and competency development in comprehensive, therapeutic, critical, consumer, and appreciative listening. The impact of listening in relationships and partnerships.
		
		 (Typically Offered:Fall, Spring)","Speech Communication (SPCM)","Credits:3"
"SPCM 2120","Fundamentals of Public Speaking","Prereq: For students in EPT Advisory Program - [(Result of “Test attempted and course is Not Required” or “Test attempted and course was Waived” on EPT forENGL 0990SOR Credit inENGL 0990S)]Theory and practice of basic speech communication principles applied to public speaking. Practice in the preparation and delivery of extemporaneous speeches.
		
		 (Typically Offered:Fall, Spring, Summer)","Speech Communication (SPCM)","Credits:3"
