"course_code","course_title","credits","department","level","description"
"ME 1403","Engineering Practice and Graphics","(2-3) 3 Credit Hours. (TCCN = ENGR 1304)","Mechanical Engineering (ME)","Undergraduate","Prerequisites:MAT 1093and completion of or concurrent enrollment inWRC 1013.
Introduction to engineering practice and engineering graphics: geometric constructions, multi-view drawing, dimensioning, sections, pictorials and auxiliary views. Computer-aided design, generation of mechanical drawings, and design projects. (Formerly ME 1402. Credit cannot be earned for both ME 1402 andME 1403.) Course Fees: LRE1 $25; STSE $30."
"ME 3113","Measurements and Instrumentation","(2-3) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisites:EE 2213,EGR 2513,PHY 1951, andPHY 1971.
Fundamentals of measurement systems theory and laboratory practice. Descriptive statistics, probability distributions, error, uncertainty analysis, technical report writing, and data acquisition. Generally offered: Fall, Spring, Summer. This course has Differential Tuition. Course Fee: L001 $30; DL01 $75."
"ME 3173","Numerical Methods","(2-3) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:EGR 3423. Introduction to numerical algorithms to solve science and engineering problems. Construction and derivation of numerical algorithm as well as application limits. Various numerical approaches in finding roots of linear and non-linear functions, regression analysis, interpolation, curve fitting procedures, differentiation, integration, solutions of system of linear algebraic equations, solutions of ordinary differential equations and boundary value problems. (Formerly ME 2173. Credit cannot be earned for bothME 3173and ME 2173.) Generally offered: Fall, Spring, Summer. This course has Differential Tuition.  Course Fee: LRE1 $25; STSE $30; DL01 $75."
"ME 3183","Python: Big Data in Engineering and Environmental Systems","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3173(or ME 2173 in previous catalogs), or equivalent. Introduction to Python as a programming language and to several modules of Python specific to scientific computing. Understanding physical principles of engineering systems from data using Python platform. The course introduces scientific data analysis including statistical analysis of stochastic processes and numerical methods for big data. This course has Differential Tuition."
"ME 3241","Materials Engineering Laboratory","(0-3) 1 Credit Hour.","Mechanical Engineering (ME)","Undergraduate","Prerequisite: Concurrent enrollment in or completion ofME 3243.
Investigation of the mechanical properties of engineering materials, with emphasis on metals, sample preparation, and metallography. (Formerly ME 3244. Credit cannot be earned for both ME 3244 andME 3241.) This course has Differential Tuition. Course Fee: L001 $30."
"ME 3243","Materials Engineering","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisites:CHE 1103,EGR 2103, and concurrent enrollment in or completion ofME 3241.
Fundamentals in atomic structure, microstructures, properties, and mechanical behavior of engineering materials, such as metals, polymers, and ceramics. (Formerly ME 3244. Credit cannot be earned for both ME 3244 orME 3243andME 3241. Prior completion of ME 3244 can be substituted forME 3243andME 3241.) Generally offered: Fall, Spring. This course has Differential Tuition. Course Fee: DL01 $75."
"ME 3253","Medical Device Design and Commercialization","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3173(or ME 2173 in previous catalogs), or equivalent.  Introduction to medical device development, clinical perspective in approaching design, medical design process, relevant regulatory policies, manufacturing concerns, military medicine, dentistry, medtech entrepreneurship, and medical robotics. The course materials and experiential learning will enable students to examine how the interdependent roles of medical care, engineering, technology, and policy impact device design in contemporary medicine. This course has Differential Tuition."
"ME 3263","Manufacturing Engineering","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisites:EGR 2513,ME 3241, andME 3243(or ME 3244 in previous catalogs).
Manufacturing processes, quality assurance, statistical methods, economic analysis, planning, and communication. (Formerly titled ""Materials Processing."") Generally offered: Fall, Spring, Summer. This course has Differential Tuition."
"ME 3273","Operations Research","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3173(or ME 2173 in previous catalogs), or equivalent. Introduction to fundamental optimization models and solution methods, including linear programs, the simplex method, duality theory, sensitivity analysis, integer programs, and network flows. Focus on formulating and solving practical operations research problems and the use of optimization software. This course has Differential Tuition."
"ME 3293","Thermodynamics I","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:EGR 2103andMAT 1223(or MAT 1224 in previous catalogs). Heat, work, equations of state, thermodynamics systems, control volume, first and second laws of thermodynamics, applications of the laws of thermodynamics, reversible and irreversible processes, and introduction to basic thermodynamic cycles. Generally offered: Fall, Spring, Summer. This course has Differential Tuition.  Course Fee: DL01 $75."
"ME 3323","Mechanical Vibration","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:EGR 2513andEGR 3423. Free and forced vibrations, single and multiple degree of freedom systems, damping, matrix methods, time-domain and frequency-domain. Applications in the transmission and control of vibration. Generally offered: Spring. This course has Differential Tuition."
"ME 3513","Mechanism Design","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:EGR 2513andME 1403. Introduction to mechanisms, graphical and linear analytical methods for kinematic synthesis of mechanisms; design of cam follower; gearing fundamentals,  ordinary and planetary gear trains; and computer-aided design projects. This course has Differential Tuition."
"ME 3541","Dynamics and Controls Laboratory","(0-3) 1 Credit Hour.","Mechanical Engineering (ME)","Undergraduate","Prerequisites:ME 3113and concurrent enrollment in or completion ofME 3543.
Investigation of the dynamics and control of physical systems. (Formerly ME 4733. Credit cannot be earned for both ME 4733 andME 3541.) This course has Differential Tuition."
"ME 3543","Dynamic Systems and Control","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:EGR 2513,EGR 3423, and concurrent enrollment in or completion ofME 3113. Introduction to modeling and control of dynamic physical systems, analysis and design of control systems for mechanical, electrical, manufacturing, fluid, and thermal systems. (Formerly ME 4522 and ME 4523. Credit cannot be earned for more than one of the following:ME 3543, ME 4522, or ME 4523.) Generally offered: Fall, Spring, Summer. This course has Differential Tuition. Course Fee: DL01 $75."
"ME 3663","Fluid Mechanics","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:EGR 2513,EGR 3423, and completion of or concurrent enrollment inME 3293. Fluid properties, fluid statics, integral and differential analysis of fluid flow, viscous laminar and turbulent flow in conduits, dimensional analysis, boundary layer concepts, drag and lift. Generally offered: Fall, Spring, Summer. This course has Differential Tuition. Course Fee: DL01 $75."
"ME 3813","Mechanics of Solids","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:EGR 2103andMAT 1223(or MAT 1224 in previous catalogs). Internal forces and deformations in solids, stress, strain and their relations, torsion, stresses and deflections in beams, and elastic behavior of columns. Generally offered: Fall, Spring, Summer. This course has Differential Tuition. Course Fee: DL01 $75."
"ME 3823","Machine Element Design","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisites:ME 1403,ME 3241,ME 3243(or ME 3244 in previous catalogs), andME 3813.
Introduction to design of machine elements, materials selection, static and fatigue failures, shafts, fasteners, springs, gears, bearings and design projects. (Formerly ME 4423. Credit cannot be earned for bothME 3823and ME 4423.) Generally offered: Fall, Spring, Summer. This course has Differential Tuition. Course Fee: DL01 $75."
"ME 4123","Aerodynamics","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3293andME 3663. Fundamental principles of Aerodynamics, background review, inviscid incompressible flow, flow over airfoils and finite wings, Panel method, compressible flow and shockwaves including supersonic flow, oblique shock and expansion waves, subsonic compressible flow over airfoils, linearized flows in aerodynamics, concepts in viscous flow, and Computational methods in Aerodynamics. This course has Differential Tuition."
"ME 4143","Propulsion","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3293andME 3663. Application of thermodynamics and fluid mechanics to the analysis of problems related to the propulsion of aerospace vehicles. Development of control volume analysis techniques for compressible flow problems, with applications in the design and analysis of rocket nozzles and state-of-the-art propulsion systems like ramjets, scramjets, and detonation cycle systems. This course has Differential Tuition."
"ME 4153","Astrodynamics","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3543. Two-body orbital mechanics, introduction to reference frames, orbit elements representation, the solar system as a set of orbiting bodies, orbit determination, orbital maneuvers, interplanetary trajectories, and common orbital perturbations. This course has Differential Tuition."
"ME 4163","Aircraft Performance","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3293andME 3663. Study of aircraft performance using the governing equations of fluid dynamics, atmospheric properties, and the concepts of lift and drag. Analysis of level flight performance, rates of climb, service and absolute ceilings, range, take-off and landing, and turn performance. Study of longitudinal and lateral stability applied to aircraft. This course has Differential Tuition."
"ME 4173","High Performance Computing","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3173(or ME 2173 in previous catalogs), or equivalent. Introduction to UNIX (login, shell scripts, editors, file permissions), visualization (software tools, data formats), Parallel programming (numerical libraries, Message Passing Interface, Trilinos, GPGPU programming). This course has Differential Tuition."
"ME 4183","Compressible Flow","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisites:ME 3293andME 3663.
Analysis of one-dimensional steady compressible flow, isentropic flow, compressible boundary layers, transition from subsonic to supersonic flow, Fanno and Rayleigh flow, supersonic nozzle design, normal and oblique shock waves, and expansion fans. (Formerly EGR 4183. Credit cannot be earned for bothME 4183and EGR 4183.) This course has Differential Tuition."
"ME 4243","Intermediate Materials Engineering","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3241,ME 3243(or ME 3244 in previous catalogs), andME 3813. Selected topics in fabrication and processing of materials; macroscopic and microscopic aspects of the mechanical behavior of metals, ceramics, polymers and composites; Failure mode analysis in materials; optimization of material selection in the design process. This course has Differential Tuition."
"ME 4273","Systems Modeling and Analysis","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3173(or ME 2173 in previous catalogs); andME 3113. Systems analysis approach to formulating and solving engineering problems. Topics include mathematical modeling, discrete event simulation, and decision analysis. Focus on applying systems modeling methods on practical industrial problems and the use of simulation software. This course has Differential Tuition."
"ME 4293","Thermodynamics II","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3293.
Energy and (availability) analysis, reactive and nonreactive mixtures, moist air properties, psychometric systems and analysis, vapor and gas power cycles, refrigeration and heat-pump cycles, and thermodynamic relations. 
Generally offered: Fall, Spring. This course has Differential Tuition."
"ME 4312","Thermal and Fluids Laboratory","(0-6) 2 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisites:ME 3113,ME 4293, and concurrent enrollment in or completion ofME 4313.
Investigation of thermal and fluid physical systems, and design of experiments. (Formerly ME 4733. Credit cannot be earned for both ME 4733 andME 4312.) This course has Differential Tuition."
"ME 4313","Heat Transfer","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:EGR 3423,ME 3173(or ME 2173 in previous catalogs),ME 3293, andME 3663. Generalized potential distribution and gradients, and heat transfer, including transient and steady state conduction, forced and free convection, radiation, and heat exchanger analysis. Generally offered: Fall, Spring. This course has Differential Tuition."
"ME 4323","Thermal Systems Design","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 4313. Application of thermodynamics, fluid mechanics, heat transfer, and computer methods to the design of thermal energy systems.
This course has Differential Tuition."
"ME 4343","Heating, Air Conditioning, and Refrigeration Design","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 4293.
Moist air properties, human comfort, solar radiation, heating/cooling loads, design selection, operation of air conditioning equipment, and duct design. 
This course has Differential Tuition."
"ME 4373","Separation Processes","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 4293. Rate- and equilibrium-controlled separation, mass transfer, phase equilibrium, distillation, and extraction. This course has Differential Tuition.  Course Fee: LRE1 $25; STSE $30."
"ME 4503","Lean Manufacturing and Enterprise Engineering","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3263.
Concepts and applications of Lean Systems applied to manufacturing and non-manufacturing environments. Topics include lean fundamentals and various tools and methodologies for transformation of companies and organizations into globally competitive enterprises. Team project on Value Streaming Mapping analysis of processes in real settings is required. This course has Differential Tuition."
"ME 4543","Mechatronics","(2-3) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3113.
Modeling and analysis of electrical (resistors, capacitors, inductors, diodes, transistors, operational amplifiers, combinational logic and sequential logic) and mechanical systems (spring mass damper), data acquisition and measurements, sensors, actuators, and micro-controller programming. A lab component with emphasis on building electrical circuits, data acquisition using LabVIEW, and integration of sensors, actuators, and micro-controller programming (Arduino) to create a mechatronics system. Generally offered: Fall, Spring. This course has Differential Tuition. Course Fee: L001 $30; DL01 $75."
"ME 4553","Automotive Vehicle Dynamics","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:EGR 2513andEGR 3423. Dynamics and control of automotive systems, handling, tires, suspension, steering, and aerodynamic forces. This course has Differential Tuition."
"ME 4563","Computer Integrated Manufacturing","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3263. Fundamental concepts and models related to computer-aided design, computer-aided process planning, computer-aided manufacturing, production planning and scheduling, and manufacturing execution systems. Laboratory work includes computer-aided applications and programming of automated production equipment. This course has Differential Tuition."
"ME 4573","Facilities Planning and Design","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3263. Product, process, and schedule design, flow, space, and activity relationships, material handling, layout planning models and design algorithms, and warehouse operations. This course has Differential Tuition."
"ME 4583","Enterprise Process Engineering","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3263.
Fundamental concepts, methodologies, and tools for the design, engineering and continuous improvement of enterprises. Topics include Six Sigma for process design and improvement, lean manufacturing fundamentals, value-stream mapping, performance evaluation, and other contemporary enterprise process engineering approaches. Generally offered: Fall. This course has Differential Tuition. Course Fee: DL01 $75."
"ME 4593","Alternative Energy Sources","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3173(or ME 2173 in previous catalogs),ME 3113,ME 3663, andME 4293. Nuclear, geothermal, solar, biomass, wind, and hydrogen energy sources. Resources, production, utilization, economics, sustainability, and environmental considerations. (Formerly ME 3593. Credit cannot be earned for both ME 3593 andME 4593.)
This course has Differential Tuition."
"ME 4603","Finite Element Analysis","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:EGR 3423,ME 3173(or ME 2173 in previous catalogs), andME 3823. Finite element method fundamentals, advanced geometric modeling of mechanical components and systems, and finite element modeling of components. This course has Differential Tuition."
"ME 4613","Power Plant System Design","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 4293. Application of thermodynamics and fluid mechanics to the design of vapor and gas-turbine power plant systems including boilers, condensers, turbines, pumps, compressors, and cooling towers. This course has Differential Tuition."
"ME 4623","Internal Combustion Engines","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 4293.
Application of thermodynamic cycles in design, analysis, and modeling of internal combustion engines including spark-ignition and compression-ignition cycles, thermochemistry, fuels, combustion, emissions, and pollution. This course has Differential Tuition."
"ME 4643","Pressure Vessel and Piping Design","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3663andME 3813. ASME Section XIII Boiler and Pressure Vessel code, inspection, maintenance, repair, and modification of pressure vessels.  Piping design and construction. This course has Differential Tuition.  Course Fee: LRE1 $25; STSE $30."
"ME 4653","Oil and Gas Engineering and Reservoir Geomechanics","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3663andME 3813. Introduction to the oil and gas industry, Measurement; deformation mechanisms in rock; rock fracture description and analysis; wellbore stresses and failure; wellbore stability analysis; fault stability analysis; depletion-induced reservoir deformation; and hydraulic fracturing. This course has Differential Tuition."
"ME 4683","Corrosion Engineering","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisites:ME 3241andME 3243(or ME 3244 in previous catalogs).
Principles of electrochemistry, fundamentals of the environmental degradation of materials, corrosion thermodynamics and kinetics, corrosion phenomenology, and corrosion control and prevention. This course has Differential Tuition. Course fee: DL01 $75."
"ME 4723","Reliability and Quality Control in Engineering Design","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:ME 3113. Introduction to statistical methods in reliability and probabilistic engineering design methodology, statistical quality control and inspection, life prediction and testing, and design optimization. Generally offered: Fall. This course has Differential Tuition.  Course Fee: DL01 $75."
"ME 4773","Robotics","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:EGR 2513; andME 3173(or ME 2173 in previous catalogs). Kinematics, dynamics, planning and control of mobile robots and manipulators. Special topics may include legged robots, soft robots, climbing robots, advanced control methods, image processing, computer vision, estimation. A LEGO-based laboratory with emphasis on prototyping robotic systems for practical applications. This course has Differential Tuition."
"ME 4801","Manufacturing Practices Laboratory","(0-3) 1 Credit Hour.","Mechanical Engineering (ME)","Undergraduate","Prerequisite: Concurrent enrollment in, or completion of,ME 3263.
This lab includes the use of measurement tools, saw, drill, mill, lathe, and welder. 
This course has Differential Tuition. Course Fee: L001 $15."
"ME 4812","Senior Design I","(2-0) 2 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisites:ME 3113,ME 3263,ME 3543,ME 3663,ME 3823, andME 4293; completion of or concurrent enrollment inME 4313,ME 4801,ME 4312, andEGR 3713orME 4543required.
Design project proposals, computer-aided synthesis, analysis, and modeling of an open-ended problem development and presentation of conceptual designs. Industrial cooperation is encouraged. This course, as well asME 4313,ME 4543,ME 4801, andME 3541, must be completed with a grade of ""C-"" or better to serve as prerequisites forME 4813. (Formerly ME 4811 and ME 4803. Credit cannot be earned for more than one of the following:ME 4812, ME 4803, or ME 4811.) This course has Differential Tuition. Course fee: DL01 $50."
"ME 4813","Senior Design II","(2-3) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisites:ME 3541,ME 4312,ME 4313,ME 4801,ME 4812, andEGR 3713orME 4543.
Development of a working design of an instructor-approved design project using computer-aided synthesis, analysis, modeling, and optimization methods. Industrial cooperation encouraged. Considerations of safety, reliability, environmental, and economic constraints, and ethical and social impacts. Generally offered: Fall, Spring. This course has Differential Tuition. Course Fee: L001 $30; DL01 $75."
"ME 4911","Independent Study","(0-0) 1 Credit Hour.","Mechanical Engineering (ME)","Undergraduate","Prerequisite: Permission in writing (form available) from the instructor, the Department Chair, and Dean of the College.
Independent reading, research, discussion, and/or writing under the direction of a faculty member. May be repeated for credit, but not more than 6 semester credit hours of independent study, regardless of discipline, will apply to a bachelor’s degree. This course has Differential Tuition."
"ME 4913","Independent Study","(0-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite: Permission in writing (form available) from the instructor, the Department Chair, and Dean of the College.
Independent reading, research, discussion, and/or writing under the direction of a faculty member. May be repeated for credit, but not more than 6 semester credit hours of independent study, regardless of discipline, will apply to a bachelor’s degree. This course has Differential Tuition."
"ME 4953","Special Studies in Mechanical Engineering","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite: Will depend on the topic and must be identified before the course is scheduled; the minimum prerequisite must beME 3173(or ME 2173 in previous catalogs), or a higher-level engineering course depending on the topic.  An organized course offering the opportunity for specialized study not normally or not often available as part of the regular course offerings. Special Studies may be repeated for credit when topics vary, but not more than 6 semester credit hours, regardless of discipline, will apply to a bachelor’s degree. Generally offered: Fall, Spring.  This course has Differential Tuition.  Course Fee: DL01 $75."
"ME 4963","Mechanical Engineering Applications to Biomedical Systems","(3-0) 3 Credit Hours.","Mechanical Engineering (ME)","Undergraduate","Prerequisite:EGR 2513,ME 3663, andME 3813. Applications of dynamics, solid mechanics and fluid mechanics to biomedical systems. (Formerly titled Bioengineering.) This course has Differential Tuition.  Course Fee: LRE1 $25; STSE $30."
"MES 3113","Film Studies","(3-0) 3 Credit Hours.","Media Studies (MES)","Undergraduate","Prerequisite:WRC 1023or the equivalent. Advanced analysis of selected films according to genre, director, or national cinema. May be repeated for credit when topics vary. Generally offered: Fall, Spring.  Course Fee: LRLF $10.27; STLF $18.48; DL01 $75."
"MES 3333","Digital Video Production","(2-3) 3 Credit Hours.","Media Studies (MES)","Undergraduate","Prerequisite:WRC 1023or the equivalent. Theory and practice of digital video production. Writing a storyboard, shooting a story, and editing using professional equipment. May be repeated for credit when topics vary. Generally offered: Fall, Spring.  Course Fee: LRLF $10.27; STLF $18.48."
"MES 4333","Digital Video Practicum","(3-2) 3 Credit Hours.","Media Studies (MES)","Undergraduate","Prerequisite:MES 3333or consent of instructor. Advanced digital video production. Specialized short video projects. May be repeated for credit when topics vary.  Course Fee: LRLF $10.27; STLF $18.48."
"MHU 2013","Introduction to Medical Humanities","(3-0) 3 Credit Hours.","Medical Humanities (MHU)","Undergraduate","Survey of the human aspects of medical practice as addressed through the social sciences, arts, and humanities. Examines concepts of illness and wellness as influenced by the study of history, psychology, cross-cultural variation, ethics, and aesthetics. Emphasis on systems of meaning, representation, reflective practice, and the dynamics of patient-provider interactions. Provides a history of the field of medical humanities and outlines current and future career paths. Course Fees: DL01 $75; LRLF $10.27; STLF $18.48."
"MHU 2033","Data, Medicine, and Technology","(3-0) 3 Credit Hours.","Medical Humanities (MHU)","Undergraduate","This course focuses on the ethical and epistemic issues emerging from the use of data and technology in medical contexts. Topics covered include the applications of artificial intelligence technology in medicine and healthcare, the promises and perils of technology in medicine, and the role humanism plays in navigating the demands of science, technology, and ethics in medicine.  Course Fee: LRLF $10.27."
"MHU 3013","Inequality and Health","(3-0) 3 Credit Hours.","Medical Humanities (MHU)","Undergraduate","This course will introduce students to the ways in which healthcare can form the axis at which types of inequality intersect, with an emphasis on the ways in which healthcare practitioners and institutions can both perpetuate and ameliorate inequality. Students will gain a deeper theoretical understanding of the ways in which healthcare both reflects and shapes societal norms, especially surrounding race, gender, sexual orientation, disability, citizenship, and poverty. The course may be a survey or it may have a more particular focus, e.g. mental health, hospitalization, the immune system. Course Fees: LRLF $10.27; STLF $18.48."
"MHU 3023","Epidemics in History: Black Death to COVID-19","(3-0) 3 Credit Hours.","Medical Humanities (MHU)","Undergraduate","This course examines the social and cultural history of epidemics from the Black Death plague pandemic of the fourteenth century to the COVID-19 pandemic in the present. By exploring a series of case studies, it considers the short- and long-term ramifications of public health crises across time and geographic space. This course provides the analytical skills necessary to evaluate better the place of disease and medicine in modern culture.   Course Fee: LRLF $10.27."
"MHU 3033","Mental Health Ethics on the Borders","(3-0) 3 Credit Hours.","Medical Humanities (MHU)","Undergraduate","This course focuses on the ethical dilemmas emerging in the context of the global mental health crisis. Themes covered include a comparison between the understanding of mental health in Western, Educated, Industrialized, Rich, and Developed (WEIRD) societies and Non-Western countries, the difference in schizophrenia recovery rates in developed and developing countries, and the globalization of some mental disorders that have emerged in the context of the US but are now pervasive around the world.   Course Fee: LRLF $10.27."
"MHU 3043","Language, Culture and the Self","(3-0) 3 Credit Hours.","Medical Humanities (MHU)","Undergraduate","This course focuses on the tightly woven relationship between language, culture, and personal identity through an investigation of scientific, philosophical, linguistic, and anthropological approaches to the self. Topics covered include examination of the connection between language, linguistic competency, cultural identity, and immigration; prestige and stigma associated with languages and accents; language-related implicit bias and epistemic injustice in contexts of health; and the edifying role of language on the self and flourishing. This course is team-taught by a group of humanities professors.  Course Fee: LRLF $10.27."
"MHU 4813","Seminar in Medical Humanities","(3-0) 3 Credit Hours.","Medical Humanities (MHU)","Undergraduate","Prerequisite:MHU 2013and Junior or Senior standing. Examines current theories, critiques, and applied approaches in medical humanities. Reviews case studies exemplifying contrasting or competing definitions of health, wellness, illness, embodiment, disease, and disability. Sample topics include body image, diagnosis, narrative medicine, and professionalization. May be taught from different perspectives depending upon faculty expertise and interests. May be repeated for credit when topics vary.  Course Fee: LRLF $10.27; STLF $18.48; DL01 $75."
"MHU 4913","Independent Study","(0-0) 3 Credit Hours.","Medical Humanities (MHU)","Undergraduate","Prerequisite:MHU 2013, Medical Humanities major, and permission in writing (form available) from the instructor, the student’s advisor, the School Director, and the Dean of the College in which the course is offered. Independent reading, research, discussion, and/or writing under the direction of a faculty member. May be repeated for credit, but not more than 6 semester credit hours of independent study, regardless of discipline, will apply to a bachelor’s degree.  Course Fee: LRLF $10.27; STLF $18.48."
"MHU 4931","Internship in Medical Humanities","(0-0) 1 Credit Hour.","Medical Humanities (MHU)","Undergraduate","Prerequisite: Consent of instructor required.
Supervised experience relevant to medical humanities within selected community organizations. May be repeated for credit. A maximum of 6 semester credit hours may be earned through Internship in Medical Humanities. Course Fees: LRLF $10.27; STLF $6.16."
"MHU 4932","Internship in Medical Humanities","(0-0) 2 Credit Hours.","Medical Humanities (MHU)","Undergraduate","Prerequisite: Consent of instructor required.
Supervised experience relevant to medical humanities within selected community organizations. May be repeated for credit. A maximum of 6 semester credit hours may be earned through Internship in Medical Humanities. Course Fees: LRLF $10.27; STLF $12.32."
"MHU 4933","Internship in Medical Humanities","(0-0) 3 Credit Hours.","Medical Humanities (MHU)","Undergraduate","Prerequisite: Consent of instructor required.
Supervised experience relevant to medical humanities within selected community organizations. May be repeated for credit. A maximum of 6 semester credit hours may be earned through Internship in Medical Humanities. Course Fees: LRLF $10.27; STLF $18.48."
"MHU 4953","Special Topics in Medical Humanities","(3-0) 3 Credit Hours.","Medical Humanities (MHU)","Undergraduate","Organized course offering the opportunity for specialized study not normally or not often available as part of the regular course offerings. Special Studies may be repeated for credit when topics vary, but not more than 6 semester credit hours will apply to a bachelor’s degree. Course Fees: LRLF $10.27; STLF $18.48."
"MAS 2013","Introduction to Chicana/x/o Studies","(3-0) 3 Credit Hours. (TCCN = HUMA 1305)","Mexican American Studies (MAS)","Undergraduate","An introduction to the field of Chicana/x/o studies from its inception to the present. Chicana/x/o studies and scholarship are explored through multidisciplinary concepts, theories, and methodologies, providing differing interpretations of Chicana, Chicanx/e, and Chicano experiences in the United States. May be applied toward the Core Curriculum requirement in Language, Philosophy and Culture.  Course Fee: LRC1 $12; LRH1 $20.54; STSH $30.81; DL01 $75."
"MAS 2023","Latina/x/o Cultural Expressions","(3-0) 3 Credit Hours. (TCCN = HUMA 1311)","Mexican American Studies (MAS)","Undergraduate","An introductory overview of Latina/x/o visual, performance, literary, pop culture, and other forms of cultural production, with attention to Indigenous and Afro-Latina/x/o expressions in Mexican American, Caribbean, Central American, and South American diasporic communities in the United States. May be applied toward the Core Curriculum requirement in Creative Arts. (Same asBBL 2023. Credit cannot be earned for bothMAS 2023andBBL 2023.)  Course Fee: DL01 $75; LRC1 $12; LRH1 $20.54; STSH $30.81."
"MAS 2043","Selena: A Mexican American Identity and Experience","(3-0) 3 Credit Hours.","Mexican American Studies (MAS)","Undergraduate","This course examines how the life and career of Selena Quintanilla-la Reina de Tejano music-embodies the historical trajectory of the Mexican American identity and experience in Texas. As exemplified by a line from the biopic about her life, ""We gotta prove to the Mexicans how Mexican we are, and we gotta prove to the Americans how American we are. We gotta be more Mexican than the Mexicans and more American than the Americans, both at the same time."" Selena's rise to fame will be contextualized by addressing how systemic oppression and intersectionality impact the Mexican American experience. In particular, the course will emphasize how race/ethnicity, gender, class, sexuality, and citizenship function as axes of marginalization, as well as how sociohistorical, economic, and political factors converge to shape a Mexican American group identity in Texas, the Southwest and the United States. Course Fees: LRH1 $20.54; STSH $30.81; DL01 $75."
