"department","course_code","course_name","course_hours","course_description"
"Nursing (NURS)","NURS 5390","TOPICS IN NURSING","3 Hours.","Selected topics in advanced nursing. May be repeated for credit as topics change."
"Nursing (NURS)","NURS 5392","GENOMICS AND NANOTECHNOLOGY IN HEALTH CARE PRACTICE","3 Hours.","Genomics and nanotechnology are emerging as principal drivers to improve human diagnosis and treatment modalities.  This course is designed to introduce tools used in these fields.  Health care outcomes, in relation to innovations produced from these fields, will be described. Prerequisite: Graduate standing."
"Nursing (NURS)","NURS 5393","ADVANCED CLINICAL NURSING PRACTICE I","3 Hours.","Development of advanced knowledge base of specialized clinical concepts and the application of this knowledge in selected clinical areas. Prerequisite: Graduate standing."
"Nursing (NURS)","NURS 5395","HEART FAILURE PATHOPHYSIOLOGY AND EXERCISE REHABILITATION","3 Hours.","The goal of this course is to provide students with fundamental knowledge related to heart failure (HF) pathophysiology, and the role of evidence based exercise rehabilitation to improve overall health related physical fitness and quality of life. Prerequisite: Graduate Standing or Approval of Instructor."
"Nursing (NURS)","NURS 5396","CURRENT BIOTECHNOLOGY IN HEALTH CARE","3 Hours.","The goal of this course is to provide students with fundamental knowledge and current advances of biotechnology in medicine and healthcare, and train them how to apply these new technologies in their pertinent fields. Prerequisite: Graduate Standing. Approval of instructor."
"Nursing (NURS)","NURS 5397","ETHICAL RESEARCH AND THE PROPOSED IRB/IACUC PROTOCOL","3 Hours.","Ethical research practices that the learner will be able to demonstrate through a written research protocol using good clinical practice (GCP) to ensure protection of subjects/animals.  Related topics include social-behavioral and biomedical research certifications, and issues related to scientific misconduct. Prerequisite: Graduate standing or permission of instructor."
"Nursing (NURS)","NURS 5398","THESIS","3 Hours.","Graded F,R."
"Nursing (NURS)","NURS 5410","INTRODUCTION TO PSYCHIATRIC MENTAL HEALTH FOR THE PMHNP","4 Hours.","This course provides the neuroscientific foundations for various psychiatric disorders and mental health problems across the lifespan. An analysis of the relationships between the neurobiology, neurophysiology, genetic, and epigenetic aspects of various psychiatric disorders and mental health problems will be explored. Prerequisite:NURS 5315,NURS 5220,NURS 5120,NURS 5130, or Certificate Program Standing."
"Nursing (NURS)","NURS 5432","FAMILY I","4 Hours.","This course focuses on advanced concepts and knowledge for nurse practitioner primary care management of designated acute, chronic and complex health problems of individuals and families across the lifespan. Particular emphasis will be on pediatric wellness, women's health, men's health, and geriatrics concepts and conditions. Prerequisite: NURS 5418 orNURS 5220andNURS 5120andNURS 5130;NURS 5334or Certificate Program standing."
"Nursing (NURS)","NURS 5433","FAMILY II","4 Hours.","This course focuses on advanced concepts and knowledge for nurse practitioner primary care management of commonly occurring conditions seen in primary care patients across the lifespan. Prerequisite: NURS 5418 orNURS 5220andNURS 5120andNURS 5130;NURS 5334or Certificate Program standing."
"Nursing (NURS)","NURS 5434","FAMILY III","4 Hours.","This course focuses on advanced concepts and knowledge for nurse practitioner primary care management of designated acute, chronic and complex health problems of individuals and families across the lifespan. Particular emphasis will be on adult wellness, psychiatric, and cardiometabolic concepts and conditions. Prerequisite: NURS 5418 orNURS 5220andNURS 5120andNURS 5130;NURS 5334or Certificate Program standing."
"Nursing (NURS)","NURS 5447","NEONATAL NURSING III","4 Hours.","This course focuses on advanced concepts of pharmacological and technological therapies and evidence based knowledge for the management of designated complex acute and chronic health problems affecting infants (birth to 2 years of age) and their families including ethical issues. Prerequisite:NURS 5537or Certificate Program Standing."
"Nursing (NURS)","NURS 5450","NEONATAL NP CLINICAL PRACTICE","4 Hours.","Integration of clinical management of the high-risk neonate through clinical preceptorships in selected health practice sites with application of knowledge, skills and concepts in a guided, progressive context of advanced nursing practice. The ratio of credit to clinical hours is 1:4. Prerequisites:NURS 5334and NURS 5316 orNURS 5220andNURS 5110andNURS 5204andNURS 5537or concurrent enrollment and Good academic standing (GPA 3.0) or Certificate Program Standing."
"Nursing (NURS)","NURS 5461","ADULT GERONTOLOGY MANAGEMENT ACROSS THE CONTINUUM OF CARE","4 Hours.","Foundations of advanced knowledge of common acute and chronic health problems in adolescents, adults, and elders across health care settings. Prerequisite:NURS 5220;NURS 5120andNURS 5334, andNURS 5367or concurrent enrollment, or Certificate Program Standing."
"Nursing (NURS)","NURS 5462","ADULT GERONTOLOGY PRIMARY CARE","4 Hours.","Focus on an inter-professional approach and the development of advanced knowledge in the primary care management of adults from adolescence through old age, their families, and communities in a variety of health care settings. Prerequisite:NURS 5461or Certificate Program Standing."
"Nursing (NURS)","NURS 5463","ADULT GERONTOLOGY ACUTE CARE","4 Hours.","Focuses on a collaborative, inter-professional approach in the evaluation, diagnosis, and management of adolescents, adults, and gerontological patients who are experiencing acute, critical, and complex chronic illnesses across the continuum of care. Prerequisite:NURS 5461or Certificate Program Standing."
"Nursing (NURS)","NURS 5465","PRIMARY PEDIATRIC CARE","4 Hours.","This course focuses on advanced concepts and knowledge for nurse practitioners management of designated minor acute, chronic and chronic health problems of pediatric patients and their families in primary care healthcare settings. Prerequisite:NURS 5334;NURS 5220;NURS 5130;NURS 5367or concurrent enrollment."
"Nursing (NURS)","NURS 5466","PEDIATRIC ACUTE CARE","4 Hours.","This course focuses on advanced concepts and knowledge for nurse practitioner management of designated critical, acute, chronic and complex health problems of pediatric patients and their families in an acute care facility. Prerequisite:NURS 5465."
"Nursing (NURS)","NURS 5467","PEDIATRIC COMPLEX CARE","4 Hours.","This course focuses on advanced concepts and knowledge for nurse practitioner management of designated acute, chronic and complex health problems of pediatric patients and their families in multiple healthcare settings. Prerequisite:NURS 5465or concurrent enrollment or Certificate program standing."
"Nursing (NURS)","NURS 5470","INDEPENDENT STUDY IN NURSING","4 Hours.","Detailed in-depth study in a specific topic area. Topic and mode of study are agreed upon by student(s) and instructor prior to registration. May be repeated for credit when topics vary. Prerequisite: Permission of instructor. Graded F,R,P,W."
"Nursing (NURS)","NURS 5537","NEONATAL NURSING II","5 Hours.","This course focuses on advanced concepts of pharmacological and technological therapies and evidence based knowledge for the management of designated complex, acute health problems affecting infants (birth to 2 years of age). Graded (A,B,C,D,F,I,W). Prerequisite:NURS 5204andNURS 5334and NURS 5316 orNURS 5220andNURS 5110;NURS 5367or concurrent enrollment or Certificate Program Standing."
"Nursing (NURS)","NURS 5610","NEONATAL NP ADVANCED PRACTICUM","6 Hours.","Clinical preceptorships in selected health practice sites with opportunities to apply knowledge, skills and concepts in a guided, progressive context of neonatal advanced nursing practice. The ratio of credit to clinical hours is 1:4. Prerequisite:NURS 5447andNURS 5450. Good Academic Standing (GPA 3.0) or Certificate Program Standing."
"Nursing (NURS)","NURS 5640","ADULT GERONTOLOGY ACUTE CARE NP ADVANCED PRACTICUM","6 Hours.","Clinical preceptorships in selected health practice sites with opportunities to apply knowledge, skills and concepts in a guided, progressive context of adult gerontology acute care advanced nursing practice.  The ratio of credit to clinical hours is 1:4. Prerequisite: ForNURS 5640:NURS 5354andNURS 5355. Good Academic Standing (GPA 3.0) or Certificate Program Standing. ForNURSC 5640:NURSC 5354andNURSC 5355. Good Academic Standing (GPA 3.0) or Certificate Program Standing."
"Nursing (NURS)","NURS 5645","ADULT GERONTOLOGY PRIMARY CARE NP ADVANCED PRACTICUM","6 Hours.","Clinical preceptorships in selected health practice sites with opportunities to apply knowledge, skills and concepts in a guided, progressive context of adult gerontology primary care advanced nursing practice. The ratio of credit to clinical hours is 1:4. Prerequisite:  ForNURS 5645:NURS 5352andNURS 5353. Good Academic Standing (GPA 3.0) or Certificate Program Standing. ForNURSC 5645:NURSC 5352andNURSC 5353. Good Academic Standing (GPA 3.0) or Certificate Program Standing."
"Nursing (NURS)","NURS 5650","PSYCHIATRIC MENTAL HEALTH NP ADVANCED PRACTICUM","6 Hours.","Clinical preceptorships in selected health practice sites with opportunities to apply knowledge, skills and concepts in a guided, progressive context of family psychiatric mental health care advanced nursing practice. The ratio of credit to clinical hours is 1:4. Prerequisite:NURS 5324andNURS 5325.  Good Academic Standing (GPA 3.0) or Certificate Program Standing."
"Nursing (NURS)","NURS 5660","FAMILY NP ADVANCED PRACTICUM","6 Hours.","Clinical preceptorships in selected health practice sites with opportunities to apply knowledge, skills and concepts in a guided, progressive context of Family Primary Care Advanced Nursing Practice. The ratio of credit to clinical hours is 1:4. Prerequisite: ForNURS 5660:NURS 5337andNURS 5338. Good Academic Standing (GPA 3.0) or Certificate Program Standing. ForNURSC 5660:NURSC 5337andNURSC 5338. Good Academic Standing (GPA 3.0) or Certificate Program Standing. For NURSG: NURSG 5337 and NURSG 5338. Good Academic Standing (GPA 3.0) or Certificate Program Standing."
"Nursing (NURS)","NURS 5670","INDEPENDENT STUDY IN NURSING","6 Hours.","Detailed in-depth study in a specific topic area. Topic and mode of study are agreed upon by student(s) and instructor prior to registration. May be repeated for credit when topics vary. Prereq: Permission of instructor. Graded F,R,P,W."
"Nursing (NURS)","NURS 5680","PEDIATRIC ACUTE CARE NP ADVANCED PRACTICUM","6 Hours.","Clinical preceptorships in selected health practice sites with opportunities to apply knowledge, skills and concepts in a guided, progressive context of pediatric acute care advanced nursing practice. The ratio of credit to clinical hours is 1:4. Prerequisite: ForNURS 5680:NURS 5373andNURS 5374. Good Academic Standing (GPA 3.0) or Certificate Program standing. ForNURSC 5680:NURSC 5373andNURSC 5374. Good Academic Standing (GPA 3.0) or Certificate Program standing."
"Nursing (NURS)","NURS 5685","PEDIATRIC PRIMARY CARE NP ADVANCED PRACTICUM","6 Hours.","Clinical preceptorships in selected health practice sites with opportunities to apply knowledge, skills and concepts in a guided, progressive context of pediatric primary care advanced nursing practice. The ratio of credit to clinical hours is 1:4. Prerequisite: ForNURS 5685:NURS 5371andNURS 5372. Good Academic Standing (GPA 3.0) or Certificate Program Standing. ForNURSC 5685:NURSC 5371andNURSC 5372. Good Academic Standing (GPA 3.0) or Certificate Program Standing."
"Nursing (NURS)","NURS 5698","THESIS","6 Hours.","Graded F, R, P."
"Nursing (NURS)","NURS 6170","INDEPENDENT STUDY IN NURSING","1 Hour.","Detailed in-depth study in a specific topic area. Topic and mode of study are agreed upon by student(s) and instructor prior to registration. May be repeated for credit when topics vary. Graded F,R, P."
"Nursing (NURS)","NURS 6190","SPECIAL TOPICS IN NURSING","1 Hour.","Selected topics in advanced nursing. May be repeated for credit as topics change."
"Nursing (NURS)","NURS 6270","INDEPENDENT STUDY IN NURSING","2 Hours.","Detailed in-depth study in a specific topic area. Topic and mode of study are agreed upon by student(s) and instructor prior to registration. May be repeated for credit when topics vary. Graded F, R, P."
"Nursing (NURS)","NURS 6290","TOPICS IN NURSING","2 Hours.","Selected topics in advanced nursing. May be repeated for credit as topics change."
"Nursing (NURS)","NURS 6301","THEORY IN NURSING SCIENCE","3 Hours.","Analysis and evaluation of theory used to guide health-related research; synthesis of health-related research guided by theory. Prerequisite: Graduate standing."
"Nursing (NURS)","NURS 6302","ISSUES IN STUDYING THE HEALTH OF CULTURALLY DIVERSE AND VULNERABLE POPULATIONS","3 Hours.","Social and cultural factors affecting health among sub-populations defined by age, education, gender, ethnicity, culture, religion, occupation, vulnerability, income and geography. Prerequisite: Graduate Standing. DNP or PhD program."
"Nursing (NURS)","NURS 6303","CULTURE OF SCIENCE","3 Hours.","Professional, ethical, legal, financial, and socio-political issues associated with the conduct and dissemination of research. Prerequisite: Graduate standing."
"Nursing (NURS)","NURS 6304","MEASUREMENT IN CULTURALLY DIVERSE AND VULNERABLE POPULATIONS","3 Hours.","This course presents the process involved in identifying different sources of data and variables and the use of conceptual models to influence choice and measurement of variables. The course presents the processes for identifying different sources of variables, designing, testing and/or selecting instruments, methods and procedures for measuring variables in clinical, educational and research settings. Prerequisite:NURS 6301, Theoretical Evolution in Science, or permission of instructor. Course is predicated on prior learning related to concept analysis, basic statistics including correlation."
"Nursing (NURS)","NURS 6305","QUALITATIVE RESEARCH","3 Hours.","Philosophical foundation for and methodological issues in using qualitative approaches for scientific and knowledge development. Prerequisite: Graduate standing."
"Nursing (NURS)","NURS 6306","RESEARCH DESIGN","3 Hours.","Application of advanced nursing research methods to design studies that improve health outcomes in culturally diverse populations. Prerequisites:NURS 6304or permission of instructor."
"Nursing (NURS)","NURS 6307","POPULATION HEALTH","3 Hours.","This course focuses on analyzing determinants of health, then designing health strategies to improve outcomes of populations. Prerequisite: Doctoral Standing. Graduate Level Statistics (with minimum of a B). 6327 if in DNP Program."
"Nursing (NURS)","NURS 6308","STATE OF THE SCIENCE: BACKGROUND IN RESEARCH","3 Hours.","Application of criteria for appraising strengths and weaknesses of published studies; Synthesis of research literature on a selected topic. Prerequisite: Graduate standing."
"Nursing (NURS)","NURS 6311","MANUSCRIPT DEVELOPMENT FOR PUBLICATION","3 Hours.","This course provides a frame for which students focus their prose in order to disseminate their work to a broad audience of clinical, education, or research oriented practitioners. This course allows participants to critique peers' work to enhance their own skills as a peer reviewer, to enhance their career, and support other authors' writing efforts. The participants will write and explore the differences between peer reviewing and editing by critiquing sample review comments. Prerequisite: Approval of instructor. Doctoral Graduate standing."
"Nursing (NURS)","NURS 6318","PARAMETRIC STATISTICS FOR HEALTHCARE RESEARCH","3 Hours.","This course provides basic knowledge and skills to select the appropriate biostatistical analysis for different research designs, analyze data, interpret statistical results, and understand research articles in professional journals. Emphasis will be placed on common research designs in health care research; analysis of variance (ANOVA), factorial ANOVA, ANCOVA, MANCOVA, simple linear regression, multiple linear regression, and power analysis.   Proficiency in the use of a statistical software package as well as a power analysis software package will be achieved. Prerequisite: Graduate-level introductory statistics course."
"Nursing (NURS)","NURS 6319","PSYCHOMETRIC AND NONPARAMETRIC STATISTICS FOR HEALTHCARE RESEARCH","3 Hours.","This course provides basic knowledge and skills to select the appropriate biostatistical analysis for different research designs, analyze data, interpret statistical results, and understand research articles in professional journals. Emphasis will be placed on reliability and validity of instruments commonly used in healthcare; assumptions testing including non-normality; nonparametric statistics for dependent samples and independent samples; logistic regression; and survival analysis.  Proficiency in the use of a statistical software package will be achieved. Prerequisite: Graduate-level introductory statistics course."
"Nursing (NURS)","NURS 6320","LEADERSHIP IN HEALTH CARE SYSTEMS","3 Hours.","This course focuses on the DNP nurse influencing health systems change at any level. Prerequisite: Doctoral Standing. Prerequisite or co-requisite withNURS 6327if full time."
"Nursing (NURS)","NURS 6322","TRANSLATIONAL RESEARCH","3 Hours.","This course provides a review of differences in QI, EBP, and Research as a foundation for translation of evidence. New practice-based clinical inquiry methods and strategies are explored to promote application of translational Research in the DNP role. Prerequisite: Doctoral Standing. Graduate Level Statistics (with minimum of a B).NURS 6327,NURS 6320."
"Nursing (NURS)","NURS 6323","EVIDENCE APPRAISAL","3 Hours.","In this course, students will use analytical methods to critically appraise existing research and literature to select and implement the best evidence for practice.  Prerequisite: Doctoral Standing. Graduate Level Statistics (with minimum of a B).NURS 6327,NURS 6320, andNURS 6322."
"Nursing (NURS)","NURS 6324","CLINICAL INFORMATION SYSTEMS","3 Hours.","This course focuses on the selection, assessment, and use of information systems, technology, and data to evaluate and monitor outcomes of care, care systems, and quality improvement. Prerequisite: Doctoral Standing. Graduate Level Statistics (with minimum of a B)NURS 6327,NURS 6320."
"Nursing (NURS)","NURS 6326","PROJECT PROPOSAL DEVELOPMENT","3 Hours.","In this course the student will propose an evidence-based scholarly project.  Upon completion 180 Practicum Hours will be applied toNURS 6620/6621 Practicums. Prerequisite: Pre-requisites in order of occurrenceNURS 6320,NURS 6322,NURS 6323."
"Nursing (NURS)","NURS 6327","CLINICAL SCHOLARSHIP TO IMPROVE HEALTHCARE OUTCOMES","3 Hours.","This course will develop clinical scholarship and analytical methods to improve healthcare outcomes. Prerequisite: Graduate Standing; Graduate Level Statistics (with minimum of a B)."
"Nursing (NURS)","NURS 6330","DATA SCIENCE AND POPULATION DATABASES","3 Hours.","This course is designed to prepare students to analyze population-based health data including the theoretical framework behind the design and administration of such studies. The focus is on datasets containing health and behavioral variables. At the conclusion of this course, students will be prepared to produce descriptive and inferential statistics about a defined population using data collected using complex survey design. With the collaboration of the instructor, this course culminates in the development, analysis, and reporting of a research project conducted using a population health database. Prerequisite:NURS 6318,NURS 6319."
"Nursing (NURS)","NURS 6331","DNP PRACTICUM I PRACTICE","3 Hours.","During this course, students implement evidence-based solutions that influence health outcomes. Prerequisite:NURS 6307,NURS 6320, NURS 6321,NURS 6322,NURS 6323,NURS 6324,NURS 6326,NURS 6382. DNP status and good academic standing (GPA 3.0)."
"Nursing (NURS)","NURS 6333","DNP PRACTICUM II PRACTICE","3 Hours.","This course is applicable for students who have passed 6326 Project Proposal Development without approval from the Graduate Nursing Review Committee regarding implementation of a DNP Project. In this course students have faculty supervision in creating a successful DNP Project Proposal. Upon completion, 180 Practicum hours will be applied toNURS 6620/6621 Practicums. Prerequisite:NURS 6326."
"Nursing (NURS)","NURS 6370","INDEPENDENT STUDY IN NURSING","3 Hours.","Detailed in-depth study in a specific topic area. Topic and mode of study are agreed upon by student(s) and instructor prior to registration. May be repeated for credit when topics vary. Graded F, R, P."
"Nursing (NURS)","NURS 6381","RESEARCH PRACTICUM","3 Hours.","With the active guidance and under the supervision of an active researcher, the student will complete at least 75 hours of research activities, such as designing studies, seeking IRB and organizational approvals, obtaining informed consent, collecting and analyzing data, conducting laboratory experiments, or disseminating findings. This is practical research experience in preparation for the student's dissertation in the PhD Program in Nursing. Prerequisite: Doctoral standing. By permission of Research Advisor."
"Nursing (NURS)","NURS 6382","HEALTH CARE POLICY","3 Hours.","Critique policies and processes to provide leadership in developing and implementing policies and/or regulations that influence institutional, local, state, federal, and/or international healthcare outcomes. Prerequisite: Doctoral Standing. Graduate Level Statistics (with minimum of a B).NURS 6327if in DNP program."
"Nursing (NURS)","NURS 6390","TOPICS IN NURSING","3 Hours.","Selected topics in advanced nursing. May be repeated for credit as topics change."
"Nursing (NURS)","NURS 6399","DISSERTATION","3 Hours.","Graded F, R. Prerequisite: Admission to candidacy for the Doctor in Nursing degree."
"Nursing (NURS)","NURS 6470","INDEPENDENT STUDY IN NURSING","4 Hours.","Detailed in-depth study in a specific topic area. Topic and mode of study are agreed upon by student(s) and instructor prior to registration. May be repeated for credit when topics vary. Graded F, R, P."
"Nursing (NURS)","NURS 6490","TOPICS IN NURSING","4 Hours.","Selected topics in advanced nursing. May be repeated for credit as topics change."
"Nursing (NURS)","NURS 6620","DNP PRACTICUM I","6 Hours.","During this course, students implement evidence-based solutions that influence health outcomes. Prerequisite:NURS 6307,NURS 6320,NURS 6322,NURS 6323,NURS 6324,NURS 6326,NURS 6327, andNURS 6382. Good academic standing (GPA 3.0)."
"Nursing (NURS)","NURS 6621","DNP PRACTICUM II","6 Hours.","During this course, students evaluate evidence-based solutions that influence health outcomes. Prerequisite:NURS 6620and DNP status, Good academic standing (3.0)."
"Nursing (NURS)","NURS 6699","DISSERTATION","6 Hours.","Graded F, R, P, W. Prerequisite: Admission to candidacy for the Doctor in Nursing degree."
"Nursing (NURS)","NURS 6999","DISSERTATION","9 Hours.","Graded F, R, P. Prerequisite: Admission to candidacy for the Doctor in Nursing degree."
"Nursing (NURS)","NURS 7399","DOCTORAL DEGREE COMPLETION","3 Hours.","This course may be taken during the semester in which a student expects to complete all requirements for the doctoral degree and graduate. Enrolling in this course meets minimum enrollment requirements for graduation, for holding fellowships awarded by The Office of Graduate Studies and for full-time GTA or GRA positions. Students should verify that enrollment in this course meets other applicable enrollment requirements. To remain eligible in their final semester of study for grants, loans or other forms of financial aid administered by the Financial Aid Office must enroll in a minimum of 5 hours as required by the Office of Financial Aid. Other funding sources may also require more than 3-hours of enrollment. Additional hours may also be required to meet to requirements set by immigration law or by the policies of the student's degree program. Students should contact the Financial Aid Office, other sources of funding, Office of International Education and/or their graduate advisor to verify enrollment requirements before registering for this course. This course may only be taken twice. Students who do not complete all graduation requirements while enrolled in this course must enroll in a minimum of 6 dissertation hours (6699 or 6999) in their graduation term. Graded P/F/R."
"Nursing - Elective (AP) (NURS-EL)","NURS-EL 3300","COOPERATIVE NURSING WORK EXPERIENCE","3 Hours.","Designed for nursing cooperative education students to integrate classroom study with career-related practical experience in the workplace. Must earn a C or better to earn credit. Prerequisite: Admission into nursing degree program."
"Nursing - Elective (AP) (NURS-EL)","NURS-EL 3347","SPECIALIZED TOPICS IN NURSING","3 Hours.","Areas of special interest. May be repeated with varied topics. Must earn a C or better to earn credit."
"Nursing - Elective (AP) (NURS-EL)","NURS-EL 3352","THE LEGACY OF THE FAMILY","3 Hours.","Explore and enhance understanding and application of the principles of family science knowledge in therapeutic relationships with families across the lifespan."
"Nursing - Independent Studies (NURS-IS)","NURS-IS 3137","INDEPENDENT STUDY","1 Hour.","Topic and mode of study are agreed upon by the student and instructor. May be repeated with various topics. Must earn C or better for credit. Prerequisite: Consent of instructor."
"Nursing - Independent Studies (NURS-IS)","NURS-IS 3237","INDEPENDENT STUDY","2 Hours.","Topic and mode of study are agreed upon by the student and instructor. May be repeated with various topics. Must earn C or better for credit. Prerequisite: Consent of instructor."
"Nursing - Independent Studies (NURS-IS)","NURS-IS 3337","INDEPENDENT STUDY","3 Hours.","Topic and mode of study are agreed upon by the student and instructor. May be repeated with various topics. Must earn a grade of C or better for credit. Prerequisite: Consent of Instructor."
"Nursing - Independent Studies (NURS-IS)","NURS-IS 5170","INDEPENDENT STUDY IN NURSING","1 Hour.","Detailed in-depth study in a specific topic area. Topic and mode of study are agreed upon by student(s) and instructor prior to registration. May be repeated for credit when topics vary. Graded F, P, R. Prerequisite: Graduate standing."
"Nursing - Independent Studies (NURS-IS)","NURS-IS 5270","INDEPENDENT STUDY IN NURSING","2 Hours.","Detailed in-depth study in a specific topic area. Topic and mode of study are agreed upon by student(s) and instructor prior to registration. May be repeated for credit when topics vary. Graded F, P, R. Prerequisite: Graduate Standing and permission of instructor."
"Nursing - Student Success (NURS-SS)","NURS-SS 2232","LEARNING PROFESSIONAL NURSING AND LIFE SKILLS","2 Hours.","This course focuses on the development and successful use of time management, test-taking skills, study methods, and additional student success strategies that can support students pursuing the BSN Prelicensure Program. Required for students who fail an upper-division nursing course. Prerequisite:  Admission to the BSN Prelicensure program."
"Nursing - Upper Level (NURS-UL)","NURS-UL 3333","PROMOTING HEALTHY LIFESTYLES","3 Hours.","Focus on health promotion and disease prevention strategies that promote healthy lifestyles and empower individuals, families, and populations to achieve optimal health and wellness. The role of the nurse in health promotion is emphasized.  Students will examine the impact of nurses' overall wellness on patient safety."
"Nursing - Upper Level (NURS-UL)","NURS-UL 3352","THE LEGACY OF THE FAMILY","3 Hours.","Explore and enhance understanding and application of the principles of family science knowledge in therapeutic relationships with families across the lifespan."
"Nursing - Upper Level (NURS-UL)","NURS-UL 3365","PHARMACOLOGY IN NURSING PRACTICE","3 Hours.","Introduction to current concepts of pharmacology and their relationship to nursing practice. Included are basic principles of drug actions, side effects for major drug classifications, and the role of the nurse in drug therapeutics. Prerequisite: Admission into the upper division nursing program."
"Nursing - Upper Level (NURS-UL)","NURS-UL 3366","PATHOPHYSIOLOGIC PROCESSES:  IMPLICATIONS FOR NURSING","3 Hours.","Pathophysiologic alterations, their interactions, and effects on persons across the life span as a basis for therapeutic nursing interventions. Must be taken no more than three years prior to acceptance into the nursing program. Prerequisite:BIOL 2457,BIOL 2458,CHEM 1451."
"Nursing - Upper Level (NURS-UL)","NURS-UL 3632","CLINICAL NURSING FOUNDATIONS","6 Hours.","Basic therapeutic nursing interventions with individuals and families in diverse settings using nursing process framework.  Prerequisite: Acceptance into the upper division nursing program. Co-req:NURS 3365andNURS 3320."
"Operations Management (OPMA)","OPMA 3306","OPERATIONS MANAGEMENT","3 Hours.","Introduction to concepts and problem-solving techniques important in operations management and production management. Topics include demand forecasting, capacity management, resource allocation, inventory management, supply chain management, quality control, project management. Prerequisite: Concurrent enrollment withBSTAT 3321orBSTAT 3322."
"Operations Management (OPMA)","OPMA 3308","OPERATIONS PLANNING AND CONTROL","3 Hours.","Course covers operations planning and control systems in manufacturing and service organizations. Topics include inventory control, material requirements planning, Just-in-Time and lean manufacturing, production scheduling, capacity planning, operations planning and control software. Prerequisite:OPMA 3306."
"Operations Management (OPMA)","OPMA 3310","PROJECT MANAGEMENT","3 Hours.","Course covers concepts and issues important in effectively managing projects. Topics include project selection, project planning, negotiation, budgeting, scheduling, resource allocation, project control, project auditing, and project termination. Corequisite:OPMA 3306."
"Operations Management (OPMA)","OPMA 4191","STUDIES IN OPERATIONS MANAGEMENT","1 Hour.","Advanced studies, on an individual basis, in the various fields of operations management. May be repeated for credit with consent of department chair.  Prerequisite: 90 credit hours and permission of instructor."
"Operations Management (OPMA)","OPMA 4291","STUDIES IN OPERATIONS MANAGEMENT","2 Hours.","Advanced studies, on an individual basis, in the various fields of operations management. May be repeated for credit with consent of department chair. Prerequisite: 90 credit hours and permission of instructor."
"Operations Management (OPMA)","OPMA 4302","SUPPLY CHAIN LOGISTICS","3 Hours.","Physical supply, in-plant movement and storage, and physical distribution which comprise logistics systems in industry. Topics include facility location, transportation, warehousing, inventory control, distribution networks, and logistics information systems. Prerequisite:OPMA 3306."
"Operations Management (OPMA)","OPMA 4303","INTRODUCTION TO MANAGEMENT SCIENCES","3 Hours.","Introduction to optimization and quantitative analysis of business problems. Topics include applications of linear and integer programming, network analysis, simulation, game theory, queuing theory, and other operations research tools. Prerequisite:OPMA 3306, may be taken concurrently."
"Operations Management (OPMA)","OPMA 4307","QUALITY PLANNING AND ANALYSIS","3 Hours.","Quality of products and services needed by society, to include consideration of quality costs and improvements, designing for quality, process controls, inspections, testing, acceptance sampling, management controls, and quality information systems. Prerequisite:OPMA 3306and BUSA 3321/STAT 3321."
"Operations Management (OPMA)","OPMA 4309","GLOBAL SUPPLY CHAIN MANAGEMENT","3 Hours.","Course covers concepts and issues important in managing supply chains. A strategic view is taken of the way companies coordinate their operations with suppliers and customers in a global marketplace. The strategic use of information systems to better manage supply chains is also covered. Prerequisite:OPMA 3306andOPMA 4302."
"Operations Management (OPMA)","OPMA 4310","SUPPLY CHAIN ANALYTICS-THEORY AND PRACTICE","3 Hours.","Analytics is used to assist decision makers to make well-informed data-driven decisions. The course covers Analytics techniques and tools used in Supply Chain. It covers various quantitative techniques and advanced technologies, such as data mining, big data, statistics, etc. In addition to learning concepts, students will also learn widely used advanced tools hands-on. Prerequisite:OPMA 3306and basic computer knowledge."
"Operations Management (OPMA)","OPMA 4312","PURCHASING MANAGEMENT","3 Hours.","Examines the purchasing management role and responsibilities in the firm. This will cover issues of quality, solicitation techniques, source selection, pricing principles, legal aspects, value analysis, purchasing systems and ongoing administration of commercial, industrial and government contracts. Prerequisite:OPMA 3306andOPMA 4302."
"Operations Management (OPMA)","OPMA 4314","SERVICE OPERATIONS","3 Hours.","Service operations make up the fastest-growing segment in economies throughout the developed world. This course is intended to help emerging business leaders understand challenges and opportunities inherent in the unique nature of service operations. This course emphasizes both strategic and tactical decision-making, with a focus on the effective design, delivery and improvement of service outputs. Prerequisite:OPMA 3306."
"Operations Management (OPMA)","OPMA 4331","SEMINAR IN OPERATIONS MANAGEMENT","3 Hours.","Readings and discussion of special topics in operations management. May be repeated for credit with consent of department chair. Prerequisite: Junior or senior standing and consent of instructor."
"Operations Management (OPMA)","OPMA 4391","STUDIES IN OPERATIONS MANAGEMENT","3 Hours.","Advanced studies, on an individual basis, in the various fields of operations management. May be repeated for credit with consent of department chair. Prerequisite: 90 credit hours and permission of instruction."
"Operations Management (OPMA)","OPMA 4393","OPERATIONS MANAGEMENT INTERNSHIP","3 Hours.","Practical training in operations management. Analysis of theory applied to real life situations. May be used as an advanced business elective only; graded on a pass/fail basis. No credit will be given for previous experience or activities. May not be repeated for credit. Prerequisite: Junior standing and consent of department internship advisor."
"Operations Management (OPMA)","OPMA 5199","GRADUATE OPERATIONS MANAGEMENT INTERNSHIP","1 Hour.","Practical training in operations management. Analysis of theory applied to real life situations.  Course counts as an elective and has a pass/fail grade.  No credit will be given for previous experience or activities."
