"course_code","course_title","department","credits","description"
"MATH 6701","Math Methods of Applied Sciences I","Mathematics (MATH)","3 Credit Hours.","Review of linear algebra and ordinary differential equations, brief introduction to functions of a complex variable."
"MATH 6702","Math Methods of Applied Sciences II","Mathematics (MATH)","3 Credit Hours.","Review of vector calculus and its applications to partial differential equations."
"MATH 6705","Modeling and Dynamics","Mathematics (MATH)","3 Credit Hours.","Mathematical methods for solving problems in the life sciences.  Models-based course on basic facts from the theory of ordinary differential equations and numerical methods of their solution.  Introduction to the control theory, diffusion theory, maximization, minimization and curve fitting.  Math majors may not use this course toward any degree in the School of Mathematics."
"MATH 6710","Numerical Methods in Computational Science and Engineering I","Mathematics (MATH)","3 Credit Hours.","Introduction to numerical algorithms widely used in computational science and engineering. Numerical linear algebra, linear programming, and applications. Crosslisted withCSE 6710."
"MATH 6711","Numerical Methods in Computational Science and Engineering II","Mathematics (MATH)","3 Credit Hours.","Efficient numerical techniques for solving partial differential equations and large-scale systems of equations arising from discretization of partial differential equations or variational problems in applications in science and engineering. Crosslisted withCSE 6711."
"MATH 6759","Stochastic Processes in Finance I","Mathematics (MATH)","3 Credit Hours.","Mathematical modeling of financial markets, derivative securities pricing, and portfolio optimization.  Concepts from probability and mathematics are introduced as needed. Crosslisted withISYE 6759."
"MATH 6761","Stochastic Processes I","Mathematics (MATH)","3 Credit Hours.","Discrete time Markov chains, Poisson processes, and renewal processes. Transient and limiting behavior.  Average cost and utility measures of systems.  Algorithms for computing performance measures.  Modeling of inventories, and flows in manufacturing and computer networks. Crosslisted withISYE 6761."
"MATH 6762","Stochastic Processes II","Mathematics (MATH)","3 Credit Hours.","Continuous time Markov chains. Uniformization, transient and limiting behavior.  Brownian motion and martingales. Optional sampling and convergence.  Modeling of inventories, finance, flows in manufacturing and computer networks. Crosslisted withISYE 6762."
"MATH 6767","Design and Implementation of Systems to Support","Mathematics (MATH)","3 Credit Hours.","Computational Finance Introduction to large scale system design to support computational finance for options, stocks, or other financial instruments. Some programming experience, and previous exposure to stocks, bonds, and options required. Crosslisted withISYE 6767."
"MATH 6769","Fixed Income Securities","Mathematics (MATH)","3 Credit Hours.","Description, institutional features, and mathematical modeling of fixed income securities.  Use of both deterministic and stochastic models. Crosslisted withISYE 6769."
"MATH 6783","Statistical Techniques of Financial Data Analysis","Mathematics (MATH)","3 Credit Hours.","Fundamentals of statistical inference for models used in the modern analysis of financial data. Crosslisted withISYE 6783."
"MATH 6785","The Practice of Quantitative and Computational Finance","Mathematics (MATH)","3 Credit Hours.","Case studies, visiting lecturers from financial institutions, student group projects of an advanced nature, and student reports, all centered around quantitative and computational finance. Crosslisted with ISYE andMGT 6785."
"MATH 6793","Advanced Topics in Quantitative and Computational Finance","Mathematics (MATH)","3 Credit Hours.","Advanced foundational material and analysis techniques in quantitative and computational finance. Crosslisted withISYE 6793."
"MATH 6XXX","Mathematics Elective","Mathematics (MATH)","1-21 Credit Hours.",""
"MATH 7000","Master's Thesis","Mathematics (MATH)","1-21 Credit Hours.",""
"MATH 7012","Enumerative Combinatorics","Mathematics (MATH)","3 Credit Hours.","Fundamental methods of enumeration and asymptotic analysis, including the use of inclusion/exclusion, generating functions, and recurrence relations.  Applications to strings over a finite alphabet and graphs."
"MATH 7014","Advanced Graph Theory","Mathematics (MATH)","3 Credit Hours.","Advanced topics in graph theory.  Selection of arguments varies every year."
"MATH 7016","Combinatorics","Mathematics (MATH)","3 Credit Hours.","Fundamental combinatorial structures including hypergraphs, transversal sets, colorings, Sperner families, intersecting families, packings and coverings, perfect graphs, and Ramsey theory.  Algebraic and topological methods, applications."
"MATH 7018","Probabilistic Methods in Combinatorics","Mathematics (MATH)","3 Credit Hours.","Applications of probabilistic techniques in discrete mathematics, including classical ideas using expectation and variance as well as modern tools, such as martingale and correlation inequalities."
"MATH 7244","Stochastic Processes and Stochastic Calculus I","Mathematics (MATH)","3 Credit Hours.","An introduction to the Ito stochastic calculus and stochastic differential equations through a development of continuous-time martingales and Markov processes. First of two courses."
"MATH 7245","Stochastic Processes and Stochastic Calculus II","Mathematics (MATH)","3 Credit Hours.","An introduction to the Ito stochastic calculus and stochastic differential equations through a development of continuous-time martingales and Markov processes. Continuation ofMATH 7244."
"MATH 7251","High-dimensional probability","Mathematics (MATH)","3 Credit Hours.","The goal of this PhD level graduate course is to provide a rigorous introduction to the methods of high-dimensional probability."
"MATH 7252","High-dimensional statistics","Mathematics (MATH)","3 Credit Hours.","The goal of this PhD level graduate course is to provide a rigorous introduction to the methods of high-dimensional statistics."
"MATH 7337","Harmonic Analysis","Mathematics (MATH)","3 Credit Hours.","Fourier analysis on the torus and Euclidean space."
"MATH 7338","Functional Analysis","Mathematics (MATH)","3 Credit Hours.","Spectral theory of bounded and unbounded operators, major theorems of functional analysis, additional topics."
"MATH 7339","Advanced Analysis","Mathematics (MATH)","3 Credit Hours.","A comprehensive overview of advanced material in analysis. This is a Repeatable Course with 5 different subtitles;
Recommended prerequisites may vary with each offering."
"MATH 7510","Graph Algorithms","Mathematics (MATH)","3 Credit Hours.","Algorithms for graph problems such as maximum flow, covering, matching, coloring, planarity, minimum cuts, shortest paths, and connectivity.  Crosslisted withISYE 7510andCS 7510."
"MATH 7581","Calculus of Variations","Mathematics (MATH)","3 Credit Hours.","Minimization of functionals, Euler-Lagrange equations, sufficient conditions for a minimum; geodesic, isoperometric, and time of transit problems; variational principles of mechanics; applications to control theory."
"MATH 7586","Tensor Analysis","Mathematics (MATH)","3 Credit Hours.","Review of linear algebra, multilinear algebra, algebra of tensors, co- and contravariant tensors, tensors in Riemann spaces, geometrical interpretation of skew tensors."
"MATH 7999","Preparation for Doctoral Comprehensive Examination","Mathematics (MATH)","1-21 Credit Hours.",""
"MATH 8305","Aural-Oral English Skills for Math ESL International Teaching Assistants","Mathematics (MATH)","2 Credit Hours.","Enhancement of English listening/speaking skills for SOM international graduate students, post-docs, and new faculty who speak English as their second language (ESL) and who will be teaching undergraduate students."
"MATH 8306","Academic Communication for Intermediate ESL Math International Teaching Assistants","Mathematics (MATH)","2 Credit Hours.","Continued enhancement of English listening/speaking skills for current and future SOM graduate international teaching assistants and international lead instructors who speak English as their second language (ESL)."
"MATH 8307","Academic Communication for Advanced ESL Math International Teaching Assistants","Mathematics (MATH)","1 Credit Hour.","Continued enhancement of English listening/speaking skills for current and future SOM graduate international teaching assistants and international lead instructors who speak English as their second language (ESL)."
"MATH 8801","Special Topics","Mathematics (MATH)","1 Credit Hour.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8802","Special Topics","Mathematics (MATH)","2 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8803","Special Topics","Mathematics (MATH)","3 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8804","Special Topics","Mathematics (MATH)","4 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8805","Special Topics","Mathematics (MATH)","5 Credit Hours.","This course enables the school of Mathematics to comply with requests for courses in selected topics."
"MATH 8811","Special Topics","Mathematics (MATH)","1 Credit Hour.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8812","Special Topics","Mathematics (MATH)","2 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8813","Special Topics","Mathematics (MATH)","3 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8814","Special Topics","Mathematics (MATH)","4 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8815","Special Topics","Mathematics (MATH)","5 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8821","Special Topics","Mathematics (MATH)","1 Credit Hour.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8822","Special Topics","Mathematics (MATH)","2 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8823","Special Topics","Mathematics (MATH)","3 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8824","Special Topics","Mathematics (MATH)","4 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8825","Special Topics","Mathematics (MATH)","5 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8831","Special Topics","Mathematics (MATH)","1 Credit Hour.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8832","Special Topics","Mathematics (MATH)","2 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8833","Special Topics","Mathematics (MATH)","3 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8834","Special Topics","Mathematics (MATH)","4 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8835","Special Topics","Mathematics (MATH)","5 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8841","Special Topics","Mathematics (MATH)","1 Credit Hour.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8842","Special Topics","Mathematics (MATH)","2 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8843","Special Topics","Mathematics (MATH)","3 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8844","Special Topics","Mathematics (MATH)","4 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8845","Special Topics","Mathematics (MATH)","5 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8851","Special Topics","Mathematics (MATH)","1 Credit Hour.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8852","Special Topics","Mathematics (MATH)","2 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8853","Special Topics","Mathematics (MATH)","3 Credit Hours.","This course enables the school of Mathematics to comply with requests for courses in selected topics."
"MATH 8854","Special Topics","Mathematics (MATH)","4 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8855","Special Topics","Mathematics (MATH)","5 Credit Hours.","This course enables the School of Mathematics to comply with requests for courses in selected topics."
"MATH 8863","Advanced Topics in Graph Theory","Mathematics (MATH)","3 Credit Hours.","Selection of topics vary with each offering."
"MATH 8873","Special Topics","Mathematics (MATH)","3 Credit Hours.","This course enables the school of Mathematics to comply with requests for courses in selected topics."
"MATH 8900","Special Problems","Mathematics (MATH)","1-21 Credit Hours.",""
"MATH 8901","Special Problems","Mathematics (MATH)","1-21 Credit Hours.",""
"MATH 8902","Special Problems","Mathematics (MATH)","1-21 Credit Hours.",""
"MATH 8903","Special Problems","Mathematics (MATH)","1-21 Credit Hours.",""
"MATH 8997","Teaching Assistantship","Mathematics (MATH)","1-9 Credit Hours.","For students holding graduate teaching assistantships."
"MATH 8998","Research Assistantship","Mathematics (MATH)","1-9 Credit Hours.","For students holding graduate research assistantships."
"MATH 9000","Doctoral Thesis","Mathematics (MATH)","1-21 Credit Hours.",""
"ME 1670","Introduction to Engineering Graphics and Design","Mechanical Engineering (ME)","3 Credit Hours.","Introduction to engineering graphics and visualization including sketching, line drawing, and solid modeling.  Development and interpretation of drawings and specifications for product realization."
"ME 1801","Special Topics","Mechanical Engineering (ME)","1 Credit Hour.","Special Topics."
"ME 1XXX","Mechanical Engineering Elective","Mechanical Engineering (ME)","1-21 Credit Hours.",""
"ME 2016","Computer Applications","Mechanical Engineering (ME)","3 Credit Hours.","An introduction to the use of computers and MATLAB programming for the solution of mechanical engineering problems. Topics include: sources of error in computing, the use of modular software design, basic numerical methods, and signal processing."
"ME 2110","Creative Decisions and Design","Mechanical Engineering (ME)","3 Credit Hours.","To learn fundamental techniques for creating, analyzing, synthesizing, and implementing design solutions to open- ended problems with flexibility, adaptability, and creativity through team and individual efforts."
"ME 2202","Dynamics of Rigid Bodies","Mechanical Engineering (ME)","3 Credit Hours.","Kinematics and dynamics of particles and rigid bodies in one, two, and three dimensions.  Work-energy and impulse-momentum concepts."
"ME 2202R","ME 2202 Recitation","Mechanical Engineering (ME)","0 Credit Hours.","Recitation for ME 2022."
"ME 2205","Three-dimensional rigid body dynamics","Mechanical Engineering (ME)","1 Credit Hour.","Three-dimensional rigid body dynamics; Newton-Euler methods, inertia properties and principal axes; Euler equations, gyroscopic effects."
"ME 2698","Undergraduate Research Assistantship","Mechanical Engineering (ME)","1-12 Credit Hours.","Independent research conducted under the guidance of a faculty member."
"ME 2699","Undergraduate Research","Mechanical Engineering (ME)","1-12 Credit Hours.","Independent research conducted under the guidance of a faculty member."
"ME 2801","Special Topics","Mechanical Engineering (ME)","1 Credit Hour.","Topics of current interest not offered in the regular course offerings."
"ME 2803","Special Topics","Mechanical Engineering (ME)","3 Credit Hours.","Topics of current interest not offered in the regular course offerings."
"ME 2XXX","Mechanical Engineering Elective","Mechanical Engineering (ME)","1-21 Credit Hours.",""
"ME 3017","System Dynamics","Mechanical Engineering (ME)","3 Credit Hours.","Dynamic modeling and simulation of systems with mechanical, hydraulic, thermal and/or electrical elements.  Frequency response analysis, stability, and feedback control design of dynamic systems. Students cannot receive credit forME 3017andAE 3530."
"ME 3017R","ME 3017 Recitation","Mechanical Engineering (ME)","0 Credit Hours.","Recitation forME 3017."
"ME 3057","Experimental Methodology and Technical Writing","Mechanical Engineering (ME)","3 Credit Hours.","Introduction to basic instrumentation and experimental methodology used in mechanical engineering, including calibration, use, precision and accuracy. Consideration errors, precision and accuracy in experimental measurements and technical reports."
"ME 3058","ME Systems Laboratory","Mechanical Engineering (ME)","3 Credit Hours.","Measurement and analysis of mechanical, acoustic, manufacturing, thermodynamic, fluid, and heat transfer phenomena. Emphasis
on data acquisition, reduction, analysis, and report preparation."
"ME 3141","Cutting-Edge Eng Seminar","Mechanical Engineering (ME)","3 Credit Hours.","Seminar course on advanced engineering technologies directed to a non-technical audience.  Distinguished guest speakers."
"ME 3180","Machine Design","Mechanical Engineering (ME)","3 Credit Hours.","The selection, analysis, and synthesis of springs, joining and fastening methods, bearings, shafts, gears, and other elements.  Design of assemblies. Computer-based methods."
"ME 3210","Design, Materials, and Manufacture","Mechanical Engineering (ME)","3 Credit Hours.","Major manufacturing processes, capabilities, and costs.  Interaction between design, materials and manufacturing process selection."
"ME 3322","Thermodynamics","Mechanical Engineering (ME)","3 Credit Hours.","Introduction to thermodynamics. Thermodynamic properties, energy and mass conservation, entropy and the second law. Second-law analysis of thermodynamic systems, gas cycles, vapor cycles."
"ME 3322R","ME 3322 Recitation","Mechanical Engineering (ME)","0 Credit Hours.","Recitation forME 3322."
"ME 3340","Fluid Mechanics","Mechanical Engineering (ME)","3 Credit Hours.","The fundamentals of fluid mechanics. Topics include fluid statics; control-volume analysis; the Navier-Stokes equations; similitude; viscous, inviscid and turbulent flows; boundary layers."
"ME 3340R","ME 3340 Recitation","Mechanical Engineering (ME)","0 Credit Hours.","Recitation forME 3340."
"ME 3345","Heat Transfer","Mechanical Engineering (ME)","3 Credit Hours.","Introduction to the study of heat transfer, transport coefficients, steady state conduction, transient conduction, radiative heat transfer, and forced and natural convection."
"ME 3345R","ME 3345 Recitation","Mechanical Engineering (ME)","0 Credit Hours.","Recitation forME 3345."
"ME 3700","Introduction to Energy Systems Engineering","Mechanical Engineering (ME)","3 Credit Hours.","Renewable, fossil, and nulcear energy and its conversion into various forms.  Electrical grid, energy storage, energy conservation, and mitigation of adverse conversion."
"ME 3720","Introduction to Fluid and Thermal Engineering","Mechanical Engineering (ME)","3 Credit Hours.","Theory and application, but no exhaustive treatment of fluid mechanics, thermodynamics, and heat transfer in analysis and design of fluid and thermal energy systems."
"ME 3743","Analysis of Emerging Technologies","Mechanical Engineering (ME)","3 Credit Hours.","Analysis of emerging technologies and their impacts for firm practice, market practice, policy, and society.  Credit not allowed for bothME 3743andMGT 3743orCS 3743."
"ME 3744","Managing Product, Service & Technology Development","Mechanical Engineering (ME)","3 Credit Hours.","Analysis of the managerial challenges of the product development process. Credit not allowed for bothME 3744andMGT 3744."
"ME 3801","Special Topics","Mechanical Engineering (ME)","1 Credit Hour.","Special Topics."
"ME 3802","Special Topics","Mechanical Engineering (ME)","2 Credit Hours.","Special Topics."
"ME 3XXX","Mechanical Engineering Elective","Mechanical Engineering (ME)","1-21 Credit Hours.",""
"ME 4011","Internal Combustion Engines","Mechanical Engineering (ME)","3 Credit Hours.","Analysis and design of various types of engines used in transportation systems. Topics include advances in energy efficiency and emissions in automotive applicatons."
"ME 4012","Modeling and Control of Motion Systems","Mechanical Engineering (ME)","3 Credit Hours.","Motion systems consisting of mechanical, fluid and electrical components are analyzed, modeled, and controlled. Alternatives are considered for system optimization."
"ME 4013","Hybrid Vehicle Powertrains","Mechanical Engineering (ME)","3 Credit Hours.","Course details fundamentals of hybrid vehicle powertrains, to include architectures (series, parallel, etc.), components, operation, control, modeling & simulation, and design fundamentals."
"ME 4014","Introduction to Automotive Engineering","Mechanical Engineering (ME)","3 Credit Hours.","Introduction to automotive engineering from a systems perspective. Major automotive systems and subsystems are described together with appropriate engineering models necessary for analysis and design."
"ME 4042","Interactive Computer-Aided Design and Computer-Aided Engineering","Mechanical Engineering (ME)","3 Credit Hours.","Principles of geometric modeling and finite-element method; interactive CAD and CAE software tools. CAD and CAE applications in thermal and mechanical design problems. Design projects."
"ME 4056","Mechanical Engineering Systems Laboratory","Mechanical Engineering (ME)","3 Credit Hours.","Measurement and analysis of mechanical, acoustic, manufacturing, thermodynamic, fluid, and heat transfer phenomena.  Emphasis on data acquisition, reduction, analysis, and report preparation."
"ME 4171","Environmentally Conscious Design and Manufacturing","Mechanical Engineering (ME)","3 Credit Hours.","Including environmental considerations in engineering design; reducing environmental impact by design; recycling; material selection; de- and remanufacturing; life-cycle considerations, analyses, tradeoffs; ISO 14000."
"ME 4172","Designing Sustainable Engineering Systems","Mechanical Engineering (ME)","3 Credit Hours.","Understanding sustainability in context of market forces, availability of resources, technology, society.  Methods for identifying, modeling, and selecting sustainable designs."
"ME 4182","Mechanical Design Engineering","Mechanical Engineering (ME)","3 Credit Hours.","Teams apply a systematic design process to real multidisciplinary problems. Problems selected from a broad spectrum of interest areas, including biomedical, ecological, environmental, mechanical, and thermal."
"ME 4189","Mechanical Vibrations","Mechanical Engineering (ME)","3 Credit Hours.","Single and multi-degree-of-freedom systems as well as continuous systems are analyzed for their vibrational response characteristics using both exact and approximate methods."
"ME 4193","Design and Materials Selection for Tribological Applications","Mechanical Engineering (ME)","3 Credit Hours.","Analysis of tribological aspects of machine components, including friction, lubrication, and wear.  Group design project to optimize system tribological performance."
"ME 4214","Mechanical Behavior of Materials","Mechanical Engineering (ME)","3 Credit Hours.","Problems involving resistance of materials to plastic deformation, fracture, fatigue, and creep; mechanical testing; computer-based methods; case studies of failure."
"ME 4215","Manufacturing Process Analysis","Mechanical Engineering (ME)","3 Credit Hours.","First principles based modeling and analysis of manufacturing processes. Process design and optimization."
"ME 4315","Energy Systems Analysis and Design","Mechanical Engineering (ME)","3 Credit Hours.","Integrated concepts, laws, and methodologies from thermal sciences are used to analyze, model, and design energy systems and to predict system performance for fixed designs."
"ME 4321","Refrigeration and Air Conditioning","Mechanical Engineering (ME)","3 Credit Hours.","Application of thermodynamics principles to analysis and design of refrigeration and air conditioning systems, absorption and heat-driven systems, gas-vapor mixture psychrometrics, load estimates, delivery, and control."
"ME 4324","Power Generation Technology","Mechanical Engineering (ME)","3 Credit Hours.","Technology review and application of engineering sciences and economics to the analysis and design of power generation systems. Fossil, nuclear, and renewable energy systems are considered."
"ME 4325","Introduction to Fuel Cell Systems","Mechanical Engineering (ME)","3 Credit Hours.","Fuel cell systems are explained and analyzed, including single cells and stacks, and balance-of-plant fundamentals, with emphasis upon prevalent fuel cell types and their applications."
"ME 4330","Heat and Mass Exchangers","Mechanical Engineering (ME)","3 Credit Hours.","Heat transfer, fluid flow, and thermodynamics principles applied to the analysis and design of heat and mass exchangers, periodic regenerators, and cooling towers."
"ME 4332","Renewable Energy Systems","Mechanical Engineering (ME)","3 Credit Hours.","Renewable and efficient energy systems are introduced. Various energy conversion and storage technologies are explained and analyzed, along with their respective advantages and limitations."
"ME 4340","Applied Fluid Mechanics","Mechanical Engineering (ME)","3 Credit Hours.","Advanced study in three areas of fluid mechanics. Topics may be chosen from turbomachinery, flow measurement, compressible flow, applied aerodynamics, and others."
"ME 4342","Computational Fluid Dynamics","Mechanical Engineering (ME)","3 Credit Hours.","An introduction to computational fluid dynamics (CFD) in mechanical engineering. The theory and numerical techniques of CFD. Modern CFD software including grid generation and flow visualization tools will be used. Projects with complex fluid-flow systems."
"ME 4405","Fundamentals of Mechatronics","Mechanical Engineering (ME)","3 Credit Hours.","Focuses on fundamentals of microcontrollers, analog and digital electronics, sensors, actuators and their applications to modern mechatronics systems and intelligent manufacturing. Knowledge gained from lectures will be used to complete lab exercises. Credit will not be awarded for bothME 4405andME 6405orME 4405andME 4777."
"ME 4451","Robotics","Mechanical Engineering (ME)","3 Credit Hours.","Mathematical modeling, simulation, and control of robotic systems with mechanical and sensory elements."
"ME 4452","Control of Dynamic Systems","Mechanical Engineering (ME)","3 Credit Hours.","Modeling and simulation of dynamic systems in frequency and time domains.  Feedback control analysis and design methods including root-locus, frequency response, and pole-placement.  Introduction to digital control systems.  Credit not allowed for bothME 4452and ME 3015. Credit not allowed for bothME 4452andAE 3531."
"ME 4698","Undergraduate Research Assistantship","Mechanical Engineering (ME)","1-12 Credit Hours.","Independent research conducted under the guidance of a faculty member."
"ME 4699","Undergraduate Research","Mechanical Engineering (ME)","1-12 Credit Hours.","Independent research conducted under the guidance of a faculty member."
"ME 4701","Wind Engineering","Mechanical Engineering (ME)","3 Credit Hours.","An introductory course on wind energy and its potential; modeling and design of wind turbines; analysis of the economic benefits of wind turbine systems.  Credit not allowed for bothME 4701andAE 4701."
"ME 4702","Electric Vehicles and the Grid","Mechanical Engineering (ME)","3 Credit Hours.","Companies need engineers equipped with skills to drive electrification in their organizations. This course will teach the six
E’s of Electrification: EV’s + Ecosystem + Engineering + Energy + Environment + Economics
."
"ME 4710","Foundations in Machine Learning for Engineers","Mechanical Engineering (ME)","3 Credit Hours.","Engineers are taught foundational data analytics principles to learn when, why, and how to use or not use machine learning in engineering problems."
"ME 4720","Pulp and Paper Manufacturing","Mechanical Engineering (ME)","3 Credit Hours.","The course provides comprehensive foundational knowledge of the industry enabling the student to understand the role of diverse manufacturing operations and to strategically plan improvements. Cross-listed with ChBE 4720."
"ME 4723","Interdisciplinary Capstone Design","Mechanical Engineering (ME)","3 Credit Hours.","Seniors will work in teams to apply a systematic design process to real multi-disciplinary problems. Problems selected from a broad spectrum of interest areas, including biomedical, environmental, mechanical, industrial design, electrical and thermal/fluids. Projects must be based on the knowledge and skills acquired in earlier course work, and incorporate appropriate engineering standards and multiple realistic constraints. Emphasis is placed on the design process, the technical aspects of the design, and on reducing the proposed design to practice.  The course consists of faculty and guest lectures, prototyping in design studios, and a multi-disciplinary design project."
"ME 4725","Probabilistic Risk Assessment","Mechanical Engineering (ME)","3 Credit Hours.","Introduction to a wide range of probabilistic risk analysis and probabilistic design methods for mechanical systems.  Topics covered are probabilistic description, sampling methods, risk assessment, and reliability-based design."
"ME 4730","Emerging Technologies for Forest Bioproducts","Mechanical Engineering (ME)","3 Credit Hours.","The course provides comprehensive knowledge of the manufacture of nontraditional products from forest biomaterials. It analyzes and assesses emerging manufacturing technologies, materials and products. Cross-listed with ChBE 4730."
"ME 4740","Biologically Inspired Design","Mechanical Engineering (ME)","3 Credit Hours.","We examine evolutionary adaptation as a source for engineering design inspiration, utilizing principles of scaling, adaptability, and robust multifunctionality that characterize biological systems.  Credit not allowed for bothME 4740and (BIOL 4740, orISYE 4740or PTFE 4740 orMSE 4740)."
"ME 4741","Integrative Management Development - Project Preparation","Mechanical Engineering (ME)","3 Credit Hours.","Individual and group-based experiential learning activities to develop integrated human system management skills that prepare students for more successful capstone collaboration and learning. Credit not allowed for bothME 4741andCS 4741orMGT 4741."
"ME 4742","Integrated Technology and Management Capstone Project","Mechanical Engineering (ME)","4 Credit Hours.","Project-based course where students in the Technology and Management Program will work in inter-disciplinary teams on projects provided by corporate affiliates.  Credit not allowed for bothME 4742andCS 4742orMGT 4742."
"ME 4744","Global Development Capstone","Mechanical Engineering (ME)","3 Credit Hours.","Teams develop solutions to multidisciplinary problems selected from globalization, food security, infrastructure, health, water, sanitation, hygiene, ecosystem resilience, services, capacity building, and urbanization."
"ME 4745","Engineering Intrapreneurship","Mechanical Engineering (ME)","3 Credit Hours.","This course teaches engineering-based Intrapreneurship skills and principles, benefiting students pursuing careers within engineering and innovation driven companies and how to create corporate start-ups."
"ME 4753","Topics in Engineering Practice","Mechanical Engineering (ME)","3 Credit Hours.","Topics of current inportance offered in collaboration with an approved partner of Georgia Tech's Distance Learning Program."
"ME 4754","Electronics Packaging Assembly, Reliability, Thermal Management, and Test","Mechanical Engineering (ME)","3 Credit Hours.","The course provides hands-on instruction in electronics packaging, including assembly, reliability, thermal management, and test of next-generation microsystems.  Crosslisted with ECE andMSE 4754."
"ME 4757","Biofluid Mechanics","Mechanical Engineering (ME)","3 Credit Hours.","Introduction to the study of blood flow in the cardiovascular system.  Emphasis on modeling and the potential of flow studies for clinical research application. Crosslisted with AE and CHE 4757."
"ME 4758","Biosolid Mechanics","Mechanical Engineering (ME)","3 Credit Hours.","The mechanics of living tissue, e.g., arteries, skin, heart muscle, ligament, tendon, cartilage, and bone.  Constitutive equations and some simple mechanical models. Mechanics of cells. Applications. Crosslisted with AE and CHE 4758."
"ME 4759","Electrochemical Energy Storage and Conversion","Mechanical Engineering (ME)","3 Credit Hours.","An elective class for senior-level students interested in electrochemical storage and conversion, including the fundamentals of electrochemistry and practical battery and fuel cells. Cross-listed with ChBE andMSE 4759."
"ME 4760","Engineering Acoustics and Noise Control","Mechanical Engineering (ME)","3 Credit Hours.","Study of acoustics related to noise and its control; acoustic terminology, wave propagation, wave equation solutions, instrumentation, data processing, room acoustics, noise control, hearing, noise legislation. Crosslisted withAE 4760."
"ME 4766","Fabrication and Properties of Nanoscale Devices","Mechanical Engineering (ME)","3 Credit Hours.","Fundamental properties at the nanoscale for photonics and sensors.  Nanoscale fabrication methods including thin films, ion beam, lithography, electroplating, and example case studies in NEMS/MEMS and photonics.  Credit not allowed for bothME 4766andMSE 4766."
"ME 4767","Pulp and Paper Lab","Mechanical Engineering (ME)","3 Credit Hours.","The course offers the fundamentals of pulp and paper testing procedures. Cross-listed with ChBE 4767."
"ME 4775","Polymer Science and Engineering I: Formation and Properties","Mechanical Engineering (ME)","3 Credit Hours.","An introduction to the chemistry, structure and formation of polymers, physical states and transitions, physical and mechanical properties of polymer fluids and solids. Crosslisted with CHEM, CHE, MSE, and PTFE 4775."
"ME 4776","Polymer Science and Engineering II: Analysis, Processing, and Laboratory","Mechanical Engineering (ME)","3 Credit Hours.","Polymer fabrication processes and methods of characterization and identification of polymers are presented. Experiments in polymerization, processing, and property evaluation of polymers. Crosslisted with CHE, CHEM, MSE, and TFE 4776."
"ME 4777","Introduction to Polymer Science and Engineering","Mechanical Engineering (ME)","3 Credit Hours.","An introduction to the structure and formation of polymers, physical states and transitions, physical and mechanical properties of polymer fluids and solids, and processing of polymers.  Crosslisted with MSE and PTFE 4777."
"ME 4781","Biomedical Instrumentation","Mechanical Engineering (ME)","3 Credit Hours.","A study of medical instrumentation from a systems viewpoint. Pertinent physiological and electro-physiological concepts will be covered.  Credit not allowed for bothME 4781and (CHE 4781 orCHBE 4781orBMED 4781orECE 4781)."
"ME 4782","Biosystems Analysis","Mechanical Engineering (ME)","3 Credit Hours.","Analytical methods for modeling biological systems, including white-noise protocols for characterizing nonlinear systems. Crosslisted with BMED, CHE andECE 4782."
