"department","course_code","course_name","course_hours","course_description"
"Mathematics (MATH)","MATH 3795","Special Topics.","(1-6 Credits)",""
"Mathematics (MATH)","MATH 3796W","Senior Thesis in Mathematics.","(3 Credits)","The student should define a general subject area for the thesis before choosing a thesis advisor and seeking consent at the time of registration. The student should submit a written proposal for the senior thesis to the advisor by the end of the semester preceding enrollment for thesis credit."
"Mathematics (MATH)","MATH 3798","Variable Topics.","(3 Credits)",""
"Mathematics (MATH)","MATH 3799","Independent Study.","(1-6 Credits)",""
"Mathematics (MATH)","MATH 3899","Independent Study.","(1-3 Credits)","Credits and hours by arrangement. Students taking this course will be assigned a final grade of S (satisfactory) or U (unsatisfactory)."
"Mathematics (MATH)","MATH 4110","Introduction to Modern Analysis.","(3 Credits)","Metric spaces, sequences and series, continuity, differentiation, the Riemann-Stieltjes integral, functions of several variables."
"Mathematics (MATH)","MATH 4210","Advanced Abstract Algebra.","(3 Credits)","Group theory, ring theory and modules, and universal mapping properties."
"Mathematics (MATH)","MATH 4310","Introduction to Geometry and Topology.","(3 Credits)","Topological spaces, connectedness, compactness, separation axioms, Tychonoff theorem, compact-open topology, fundamental group, covering spaces, simplicial complexes, differentiable manifolds, homology theory and the De Rham theory, intrinsic Riemannian geometry of surfaces."
"Mechanical Engineering (ME)","ME 1100","Technical Communication for Engineers.","(3 Credits)","Focus on both oral and written technical communication skills. Technical written communication topics include resumes, cover letters, business letters, memos, emails, and technical reports. Technical oral communication topics include technical presentations, interpersonal communication in diverse workplaces, and meeting management. Students will learn how to understand and share technical concepts with a diverse audience, with a particular focus on disseminating technical information to a lay audience."
"Mechanical Engineering (ME)","ME 2015","Introduction to Computing for Mechanical Engineers.","(1 Credit)","Basic programming logic using programming languages common in industry. Application of programming to mechanical engineering problems."
"Mechanical Engineering (ME)","ME 2016","Introduction to Computational Fluid Dynamics.","(1 Credit)","Basic operation of Computational Fluid Dynamics software. Emphasis on evaluation and analysis of the solutions in the context of practical problems."
"Mechanical Engineering (ME)","ME 2017","Introduction to Finite Element Analysis.","(1 Credit)","Practice-oriented introduction to Finite Element Analysis for computational simulation of the behavior of continuous mechanical systems. Emphasis on the use of software for the analysis workflow, and on evaluation of the solution for practical problems."
"Mechanical Engineering (ME)","ME 2120","Applied Mechanics II.","(3 Credits)","(Also offered as CE 2120.) Fundamentals of dynamics using vector methods. Rectilinear and curvilinear motion, translation, rotation, plane motion; work, energy, and power; impulse and momentum."
"Mechanical Engineering (ME)","ME 2140","Computer-Aided Design and Manufacturing.","(3 Credits)","Basic Computer-Aided Design (CAD) software. Isometric/Orthogonal views and geometric tolerancing exercises will be conducted by hand and with CAD software. General manufacturing techniques. Introduction to CNC principles and GCODE."
"Mechanical Engineering (ME)","ME 2193","International Study.","(1-6 Credits)","Special engineering topics taken in an international study program. May count toward the major with consent of the advisor and approved plan of study."
"Mechanical Engineering (ME)","ME 2232","Engineering Thermodynamics.","(4 Credits)","The laws of thermodynamics and their application to optimizing performance of thermodynamic systems. Key topics include energy transfer by heat and work, the first and second laws of thermodynamics, thermodynamic properties of pure substances, ideal gases, and gas mixtures. These principles are applied to analyze and evaluate the performance and energy efficiency of ideal and real processes in thermodynamic systems."
"Mechanical Engineering (ME)","ME 2233","Thermodynamic Principles.","(3 Credits)","Introduction to the First and Second Laws of Thermodynamics. Thermodynamic properties of pure substances and ideal gases. Analysis of ideal and real processes - including turbines, pumps, heat exchangers, and compressors."
"Mechanical Engineering (ME)","ME 2234","Applied Thermodynamics.","(3 Credits)","Thermodynamic first and second law analysis of vapor and gas cycles, property relations for simple pure substances, properties of ideal gas mixtures, psychrometry, fundamentals of combustion thermodynamics, application of thermodynamics in the design of thermal engineering systems."
"Mechanical Engineering (ME)","ME 2250","Fluid Dynamics I.","(3 Credits)","Laws of conservation of mass, momentum, and energy in fluid systems, fluid statics, dimensional analysis, incompressible, inviscid and viscous flows, internal and external flows. Formerly offered as ME 3250."
"Mechanical Engineering (ME)","ME 3130","Advanced Engineering Mathematics.","(3 Credits)","Linear algebra, systems of linear equations, eigenvalues, vector calculus and integral theorems, series solutions to ordinary differential equations, Laplace and Fourier transforms, solution to partial differential equations. The course stresses on the application of mathematics and methods to solve engineering problems rather than derivation of mathematical theorems. Applications include structural analysis, vibration, control systems, heat transfer, and fluid dynamics."
"Mechanical Engineering (ME)","ME 3161","Introduction to Robotics.","(3 Credits)","(Also offered as ECE 3161.) Fundamentals of mathematical modeling of robots commonly found in industrial and household domains. History of robots with multidisciplinary applications, robot classifications, coordinate frame transformations, modeling rigid body motions, forward and inverse kinematics, velocity kinematics. Course includes project work."
"Mechanical Engineering (ME)","ME 3162","Robot Motion Planning.","(3 Credits)","(Also offered as ECE 3162.) The fundamentals of motion planning of robots. Topics include sensing systems for obstacle avoidance and environment mapping, robot localization, shortest path planning using potential field-based, grid-based and sampling-based methods, coverage path planning using cellular decomposition, spanning trees and potential fields, deep neural networks and their application to path planning, motion planning under constraints, adaptive planning in changing environments. Course includes project work."
"Mechanical Engineering (ME)","ME 3163","Robot Control and Dynamics.","(3 Credits)","(Also offered as ECE 3163.) Basic concepts of robot manipulator modeling and control including joint space and task space control, Euler-Lagrange dynamics, independent joint control, whole robot manipulator control, robot control using visual feedback, robot control with trajectory planner. The course will include robot controller implementation via a course project and practical examples throughout the course."
"Mechanical Engineering (ME)","ME 3193","International Study.","(1-6 Credits)","Special engineering topics taken in an International study program. May count toward the major with consent of the advisor and approved plan of study."
"Mechanical Engineering (ME)","ME 3214","Dynamics of Particles and Rigid Bodies.","(3 Credits)","Kinematics and dynamics of particles. Motion relative to translating and rotating observers; inertial reference systems; central forces and orbits. Kinematics and dynamics of groups of particles and rigid bodies. Lagrangian description of motion."
"Mechanical Engineering (ME)","ME 3217","Metal Cutting Principles.","(3 Credits)","Examination of metal cutting processes including turning, shaping, drilling, grinding. Mechanics of two and three dimensional cutting. Principles and mechanisms of wear. Tool materials. Theoretical prediction of surface finish. Chemistry of cutting fluids. Laboratory period includes operation of machine tools. Experimental determination of cutting energies forces, stresses and strains. The interrelationship between these and practical metal cutting conditions."
"Mechanical Engineering (ME)","ME 3220","Mechanical Vibrations.","(3 Credits)","Free and forced vibrations, with damping, of linear systems with one and two degrees of freedom. Transient vibrations. Vibration isolation. Rigid rotor balancing. Elements of Laplace transforms."
"Mechanical Engineering (ME)","ME 3221","Manufacturing Automation.","(3 Credits)","Introduction to Computer Integrated Manufacturing (CIM). Fundamentals of automated manufacturing; Computer Numerical Control (CNC); production economics and optimization of production systems."
"Mechanical Engineering (ME)","ME 3222","Production Engineering.","(3 Credits)","Introduction to the modern techniques of Production Systems including the Decision-Making Process, Economic Analysis, Demand Forecasting, Production and Process Design and Optimization, Production Scheduling, and Statistical Quality Control."
"Mechanical Engineering (ME)","ME 3225","Computer-Aided Design, Modeling, and Graphics.","(3 Credits)","Introduction to computer-aided graphics, modeling and design. Applications of graphics software and hardware with mini- and micro-computer systems. Interactive computer graphic techniques. Extensive laboratory study of wire-frame and raster computer graphics. Static and dynamic graphic presentation methods."
"Mechanical Engineering (ME)","ME 3227","Design of Machine Elements.","(3 Credits)","Application of the fundamentals of engineering mechanics, materials and manufacturing to the design and analysis of machine elements."
"Mechanical Engineering (ME)","ME 3228","Introduction to Fatigue in Mechanical Design.","(3 Credits)","Design calculation methods for fatigue life of engineering components. Crack initiation and crack propagation fatigue lives; introduction to current literature in the field. Emphasis on finite life prediction by strain life methods."
"Mechanical Engineering (ME)","ME 3239","Combustion for Energy Conversion.","(3 Credits)","Introduction to combustion processes and chemical kinetics. Mechanism of the formation of pollutants such as nitrogen oxides, carbon monoxide, soot, and unburned hydrocarbons in stationary and vehicular power plants."
"Mechanical Engineering (ME)","ME 3242","Heat Transfer.","(3 Credits)","Fundamentals of conduction, convection, and radiation heat transfer.  Application of the general laws of heat transfer, and heat exchange to a wide variety of practical problems.  The analytical, numerical, and graphical solution of one, two, and three dimensional problems."
"Mechanical Engineering (ME)","ME 3251","Fluid Dynamics II.","(3 Credits)","One-dimensional compressible flow with applications to propulsion systems and gas-dynamic testing devices. Flows with friction and heat addition. Normal and oblique shock waves. Prandtl-Meyer flow. Selected topics in liquid flow."
"Mechanical Engineering (ME)","ME 3253","Linear Systems Theory.","(3 Credits)","Review of ODE Solutions, mathematical modeling of dynamic systems, linearization of nonlinear behavior, Laplace domain representation of dynamics, transfer functions, block diagram algebra, signal-flow graphs, Mason's rule, transient analysis of system response, convolution integral, Duhamel's integral, Green's function, stability of linear systems, Routh-Hurwitz method, root locus, frequency response, Bode and polar representations, introduction to feedback systems."
"Mechanical Engineering (ME)","ME 3254","Linear Systems Theory.","(3 Credits)","Introduction to block diagram algebra, signal-flow graphs, Mason's rule, transient analysis of system response, convolution integral, Duhamel's integral, Green's function, stability of linear systems, Routh-Hurwitz method, root locus, frequency response, Bode and polar representations, introduction to feedback systems."
"Mechanical Engineering (ME)","ME 3255","Computational Mechanics.","(3 Credits)","Topics include elementary numerical analysis, finite differences, initial value problems, ordinary and partial differential equations and finite element techniques. Applications include structural analysis, heat transfer, and fluid flow."
"Mechanical Engineering (ME)","ME 3256W","Data-Driven Decisions and Technical Communications.","(3 Credits)","Integration of Monte Carlo analysis—a powerful probabilistic modeling technique—with technical communication. How to effectively communicate results from Monte Carlo methods for both technical and non-technical audiences. Probability modeling, Monte Carlo simulation, statistical analysis, and the creation of technical reports and presentations."
"Mechanical Engineering (ME)","ME 3262","Applied Measurements and Data Analysis.","(3 Credits)","Introduction to the design and behavior of common sensors, highlighting their proper use and physical limitations. Hands-on laboratory experiences include measurements in energy conversion, solid mechanics, dynamics, and fluid and thermal sciences, as well as application of statistical methods to analysis of experimental data."
"Mechanical Engineering (ME)","ME 3263","Introduction to Sensors and Data Analysis.","(3 Credits)","Introduction to the design and behavior of common sensors, highlighting their proper use and physical limitations. In the lab, each type of sensor is used in a practical engineering problem, with data being taken via data acquisition software.  Data analysis techniques, including Gaussian statistics, uncertainty analysis, frequency domain studies, are also covered and used on the acquired data."
"Mechanical Engineering (ME)","ME 3264","Applied Measurements Laboratory.","(3 Credits)","Application of fundamental measurement techniques developed in ME 3263 to various mechanical systems and processes.  Hands-on laboratory experiences include measurements in energy conversion, solid mechanics, dynamics, and fluid and thermal sciences, as well as statistical methods to analysis of experimental data."
"Mechanical Engineering (ME)","ME 3266","Principles of Optimum Design.","(3 Credits)","Application of mathematical optimization concepts to the numerical solution of engineering design problems. Heuristic methods for the solution of optimization problems for which efficient gradient-based solution methods cannot be used. When and how to cast a design problem into an optimization problem, choosing an appropriate algorithm to solve it, how to interpret the results of the optimization, and how to diagnose problems when things go wrong."
"Mechanical Engineering (ME)","ME 3270","Fuel Cells.","(3 Credits)","Advanced course on fuel cells as an alternative energy conversion technology. Subjects covered include: thermodynamics and electrochemistry of fuel cells, operating principles, types of fuel cells, overview of intermediate/high temperature fuel cells, polymer electrolyte fuel cells and direct methanol fuel cells."
"Mechanical Engineering (ME)","ME 3275","Introduction to Computational Fluid Dynamics.","(3 Credits)","Computational fluid dynamics (CFD) based on pressure-based finite volume methods. Topics covered include: integral derivations of governing equations of fluid flow, finite volume discretization of diffusion and convection equations, pressure-velocity coupling algorithms based on SIMPLE method for flow field solutions and finite volume solutions of unsteady problems. The course also covers iterative and non-iterative solution methods for large systems of linear equations, as well as methods for verification and validation of computational solutions."
"Mechanical Engineering (ME)","ME 3276","Propulsion.","(3 Credits)","Physical and chemical concepts of basic importance in modern propulsion systems, including rockets and air-breathing engines. Topics of interest include energy sources of propulsion, performance criteria, one-dimensional gas dynamics, chemical thermodynamics, deflagration, detonation, rocket flight performance, rocket staging, chemical rockets, electric propulsion, turboprop, turbofan, turbojet, ramjet, scramjet, cycle analysis, solar sails, etc."
"Mechanical Engineering (ME)","ME 3279","Honors Research.","(3 Credits)","May be used to convert independent research into course credit that may be applied toward the Honors Program requirements and will count as a technical elective. As part of the course, students will be involved in research programs of their choice in areas of emerging technologies. Research work will be directed by a Mechanical Engineering faculty member who serves as the research advisor for the course.  Will typically involve collaborative efforts with graduate students and other researchers, and will provide significant independent problem solving experience to supplement the classroom experience obtained from traditional coursework."
"Mechanical Engineering (ME)","ME 3280","Turbines and Centrifugal Machinery.","(3 Credits)","Review of fundamental fluids and thermodynamics.  Introduction to compressible flow concepts.  Theory, design and performance of centrifugal and axial flow machinery including turbines, blowers, fans, compressors, superchargers, pumps, fluid couplings and torque converters. A detailed study of the mechanics of the transfer of energy between a fluid and a rotor.  Preparation for practical design of turbomachinery."
"Mechanical Engineering (ME)","ME 3285","Sustainable Energy Sources and Systems.","(3 Credits)","Topics include current energy sources and usage, environmental pollution from use of fossil fuels, nuclear energy, biomass energy, geothermal energy resources and usage, hydroelectric, solar, wind and tidal energy conversion principles, hydrogen generation and usage in electrochemical devices, energy economics and effects of energy pricing on economically viable energy options."
"Mechanical Engineering (ME)","ME 3295","Special Topics in Mechanical Engineering.","(1-3 Credits)","A classroom course on special topics as announced."
"Mechanical Engineering (ME)","ME 3296","Independent Research in Mechanical Engineering.","(1-4 Credits)","Designed primarily for students who wish to pursue academic research in a research group affiliated with Mechanical Engineering. The program of study is to be approved by the head of the department or director of undergraduate studies and by the instructor before registration is completed."
"Mechanical Engineering (ME)","ME 3299","Problems in Mechanical Engineering.","(1-4 Credits)","Designed primarily for students who wish to pursue a special line of study or investigation. The program of study is to be approved by the head of the department or director of undergraduate studies and by the instructor before registration is completed."
"Mechanical Engineering (ME)","ME 3396","Honors Research.","(1-4 Credits)","May be used to convert independent research into course credit that may be applied toward the Honors Program requirements and will count as a technical elective. As part of the course, students will be involved in research programs of their choice in areas of emerging technologies. Research work will be directed by a Mechanical Engineering faculty member who serves as the research advisor for the course. Will typically involve collaborative efforts with graduate students and other researchers, and will provide significant independent problem solving experience to supplement the classroom experience obtained from traditional coursework."
"Mechanical Engineering (ME)","ME 3970","Junior Design.","(3 Credits)","Principles of design are introduced. Fundamentals of project management, risk analysis, scheduling are covered. Effective technical presentation and writing techniques are introduced. Students conduct a design project through the semester."
"Mechanical Engineering (ME)","ME 4161","Robotics Systems Laboratory.","(3 Credits)","(Also offered as ECE 4161.) Hands on introduction to autonomous robotics emphasizing the synergy between hardware (microprocessors, sensors, actuators), technology (optimization, control system, machine learning) and systems (integration, programming) to achieve perception, action, and behavior in real world environment. Students will be able to apply principles of robot modeling, planning and control to the real-world platforms."
"Mechanical Engineering (ME)","ME 4972","Senior Design Project I.","(3 Credits)","The first part of the senior design experience. It will cover topics on design process, planning, and costs. Design for manufacture and assembly will be covered. Both oral and written reports are required."
"Mechanical Engineering (ME)","ME 4973W","Senior Design Project II.","(3 Credits)","Projects which have started in the previous semester will be completed. The project analysis, design, and manufacture stages will take place. Both written and oral reports will be required."
"Mechanical Engineering (ME)","ME 4974W","Ethics for Engineers.","(1 Credit)","Ethical decisions that challenge engineers, the impact of engineering decisions at multiple levels, the process and challenges of making ethical decisions, and the argument behind absolute vs relative good and evil. Diversity and inclusion in engineering."
"Mechanical Engineering (ME)","ME 4975","Senior Design Project I.","(3 Credits)","The first part of the senior design experience. It will cover topics on design process, planning, and costs. Design for manufacture and assembly will be covered. Both oral and written reports are required."
"Mechanical Engineering (ME)","ME 4976","Senior Design Project II.","(3 Credits)","Projects which have started in the previous semester will be completed. The project analysis, design, and manufacture stages will take place. Both written and oral reports will be required."
"Medical Laboratory Sciences (MLSC)","MLSC 3301","Fundamentals of Medical Laboratory Sciences.","(3 Credits)","Introduction to the various disciplines of study in laboratory medicine. Principles of laboratory safety, quality assurance and quality control and laboratory mathematics, as well as use of common laboratory equipment."
"Medical Laboratory Sciences (MLSC)","MLSC 3333","Mycology, Parasitology and Virology.","(3 Credits)","Principles of disease and epidemiology, mechanisms of pathogenicity and laboratory isolation and identification of fungi, parasites and viruses causing human disease."
"Medical Laboratory Sciences (MLSC)","MLSC 3365","Theory of Phlebotomy.","(1 Credit)","Venipuncture and special phlebotomy techniques, safety, ethics, and management of phlebotomy services. Students taking this course will be assigned a final grade of S (satisfactory) or U (unsatisfactory)."
"Medical Laboratory Sciences (MLSC)","MLSC 4094W","Seminar in Medical Laboratory Sciences.","(2 Credits)","Examination of case studies integrating all areas of the clinical laboratory in the prevention, diagnosis, and treatment of disease. Design and implementation of a research project or investigation of a topic in Medical Laboratory Sciences. Oral and written presentation of research project or topic."
"Medical Laboratory Sciences (MLSC)","MLSC 4095","Special Topics.","(1-6 Credits)","Application of the scientific method of inquiry to plan, implement, evaluate and report a study of a problem in medical technology or investigation of a special topic not covered in undergraduate medical technology courses."
"Medical Laboratory Sciences (MLSC)","MLSC 4099","Independent Study for Undergraduates.","(1-6 Credits)","Designed primarily for students who wish to extend their knowledge in some specialized areas in the field of Medical Laboratory Sciences."
"Medical Laboratory Sciences (MLSC)","MLSC 4301","Clinical Chemistry and Instrumentation.","(1-3 Credits)","Manual and automated methods for the biochemical analysis of blood and body fluids; principles of operation, maintenance, and troubleshooting of laboratory instruments. Evaluation of test results in normal and diseased states."
"Medical Laboratory Sciences (MLSC)","MLSC 4302","Clinical Chemistry Laboratory.","(3 Credits)","Application of the theory and techniques learned in MLSC 4301 to the clinical laboratory setting. Understanding work flow, teamwork, evaluation of normal and abnormal results; instrumentation and quality assurance or the general laboratory environment."
"Medical Laboratory Sciences (MLSC)","MLSC 4311","Hematology.","(4 Credits)","Principles of body fluids, blood cell formation, morphology, function and kinetics; pathophysiology of body fluid and blood cell disorders; principles and procedures used to evaluate blood cells in blood and body fluids; and, laboratory practice in microscopic examination."
"Medical Laboratory Sciences (MLSC)","MLSC 4312","Hematology Laboratory.","(3 Credits)","Application of the theory and techniques learned in MLSC 4311  to the clinical laboratory setting. Understanding work flow, teamwork, evaluation of normal and abnormal results, instrumentation and quality assurance in the general laboratory environment. Correlation of blood cell morphology and laboratory data in normal and disease states."
"Medical Laboratory Sciences (MLSC)","MLSC 4321","Clinical Immunology.","(2 Credits)","Methods for detection of antigens and antibodies in blood and body fluids; immunological methods for the diagnosis of infectious diseases and abnormalities of the immune system."
"Medical Laboratory Sciences (MLSC)","MLSC 4322","Clinical Immunology Laboratory.","(1 Credit)","Application of the theory and techniques learned in MT 4321 to the clinical laboratory setting. Understanding work flow, teamwork, evaluation of normal and abnormal results, instrumentation, and quality assurance in the general laboratory environment."
"Medical Laboratory Sciences (MLSC)","MLSC 4341","Clinical Microbiology.","(4 Credits)","Isolation and identification of normal flora and clinically significant bacteria and fungi from clinical specimens, correlation of the organisms isolated to disease states, and susceptibility testing of bacteria."
"Medical Laboratory Sciences (MLSC)","MLSC 4342","Clinical Microbiology Laboratory.","(4 Credits)","Application of the theory and techniques learned in MLSC 3333 and MLSC 4341 to the clinical laboratory setting. Understanding work flow, teamwork, evaluation of normal and abnormal results, instrumentation, and quality assurance in the general laboratory environment."
"Medical Laboratory Sciences (MLSC)","MLSC 4351","Transfusion Services.","(3 Credits)","Human blood groups, HLA antigens, compatibility testing, donor selection, and their relationship to transfusion and transplantation. Evaluation of laboratory results for selection of blood components for therapy."
"Medical Laboratory Sciences (MLSC)","MLSC 4352","Transfusion Services Laboratory.","(3 Credits)","Application of the theory and techniques learned in MLSC 4351  to the clinical laboratory setting. Understanding work flow, teamwork, evaluation of normal and abnormal results, instrumentation and quality assurance and preparation of blood components in the general laboratory environment."
"Medical Laboratory Sciences (MLSC)","MLSC 4371","Urinalysis and Hemostasis.","(2 Credits)","Introduction to the analysis of urine including physical, chemical and microscopic examination as well as other miscellaneous laboratory procedures. Principles of hemostasis, pathophysiology of coagulation disorders; and, laboratory procedures to evaluate coagulation."
"Medical Laboratory Sciences (MLSC)","MLSC 4372","Urinalysis Laboratory.","(1 Credit)","Application of the theory and techniques learned in MLSC 4371 to the clinical laboratory setting. Understanding work flow, teamwork, evaluation of normal and abnormal results, instrumentation and quality assurance in the general laboratory setting environment."
"Medical Laboratory Sciences (MLSC)","MLSC 4500","Laboratory Operations and Professional Practice.","(2 Credits)","Professionalism and basic management practice in the clinical laboratory. Human resource management, continuous quality improvement/performance improvement, financial management. Educational methodology and terminology and communication skills."
"Military Science (MISI)","MISI 1101","General Military Science Ia.","(1 Credit)","Effective leadership competencies, basic soldier and life skills; critical thinking; goal setting; physical fitness; time management; stress management."
"Military Science (MISI)","MISI 1102","General Military Science Ib.","(1 Credit)","Leadership attributes and professional ethics; Army rank, structure, and military duties; professional communications; land navigation and small-unit tactics."
"Military Science (MISI)","MISI 2201","General Military Science IIa.","(1 Credit)","Dimensions of tactical leadership; team dynamics and team building; historic leadership models; understanding personal motivations."
"Military Science (MISI)","MISI 2202","General Military Science IIb.","(1 Credit)","Leading teams in complex environments; terrain analysis, patrolling, and operations orders; theoretical study of Army Leadership Requirements model and adaptive leadership."
"Military Science (MISI)","MISI 3301","General Military Science III.","(3 Credits)","Leadership principles, techniques, and the responsibilities of command. Military instruction techniques, to include student class presentations. 0ne weekend field training exercise."
"Military Science (MISI)","MISI 3302","General Military Science III.","(3 Credits)","Dynamics of small unit tactics, and branches of the Army. One weekend field training exercise."
"Military Science (MISI)","MISI 4401","General Military Science IV.","(3 Credits)","Army staff organization, unit administration and management, logistics, military intelligence, leadership seminar, the international system, and strategic doctrine. One weekend field training exercise."
"Military Science (MISI)","MISI 4402","General Military Science IV.","(3 Credits)","Military law, obligations and responsibilities of an officer, contemporary human problems, and a leadership seminar. One weekend field training exercise."
"Modern Greek (MGRK)","MGRK 1101","Elementary Modern Greek I.","(4 Credits)","Introduction to the basic elements of Modern Greek emphasizing speaking, understanding, reading and writing through a communicative approach."
"Modern Greek (MGRK)","MGRK 1102","Elementary Modern Greek II.","(4 Credits)","More elements of introductory Modern Greek emphasizing speaking, understanding, reading and writing using simple examples from contemporary media and culture."
"Modern Greek (MGRK)","MGRK 1103","Intermediate Modern Greek I.","(4 Credits)","Increasing communicative abilities in Modern Greek emphasizing an interactive approach using more examples from Greek culture."
"Modern Greek (MGRK)","MGRK 1104","Intermediate Modern Greek II.","(4 Credits)","Increasing communicative abilities in Modern Greek with stronger emphasis on vocabulary and grammar using examples from media, politics, and culture."
"Modern Greek (MGRK)","MGRK 1193","Foreign Study.","(1-6 Credits)",""
"Modern Greek (MGRK)","MGRK 3293","Foreign Study.","(1-6 Credits)","Special topics taken in a foreign study program"
"Modern Greek (MGRK)","MGRK 3295","Special Topics.","(1-3 Credits)","Prerequisites, required preparation, recommended preparation vary."
"Modern Greek (MGRK)","MGRK 3299","Independent Study.","(1-6 Credits)","Either or both semesters. Credits and hours by arrangement. Open only with consent of Director."
"Molecular and Cell Biology (MCB)","MCB 1200","Virus Hunters.","(4 Credits)","Introduction to the biology of bacterial viruses (phages). Isolation from the environment and characterization of a novel phage for sequencing in MCB 1201. Data from this classroom-based research experience will be shared in a nationwide program fostering discovery-based undergraduate research. May be taken before or after MCB 1201 for students choosing both classes. CA 3-LAB."
"Molecular and Cell Biology (MCB)","MCB 1201","Virus Hunting: Applied Bioinformatics.","(4 Credits)","Analysis of bacteriophages isolated in MCB 1200. Computational biology approaches including genome assembly, phylogenetic analysis and database searching to characterize gene content and evolutionary relationships. Focus on research methods and approaches, data interpretation, written and oral communication of scientific findings. Part of a two-semester series with MCB 1200, which can be taken in either order. CA 3-LAB."
"Molecular and Cell Biology (MCB)","MCB 1405","Honors Core: The Genetics Revolution in Contemporary Culture.","(3 Credits)","Exploration of the use of genetics concepts in popular culture. Topics include genetic analysis, genetic engineering, cloning and DNA forensics as represented in media including news, film, literature and art. Discussion includes influence on society, attitudes towards science, domestic and foreign policy as well as medical practice and law. CA 3."
"Molecular and Cell Biology (MCB)","MCB 1893","Foreign Study.","(1-6 Credits)","Special topics taken in an international study program."
"Molecular and Cell Biology (MCB)","MCB 1895","Special Topics in Molecular and Cell Biology.","(1-4 Credits)","Credits and hours by arrangement."
"Molecular and Cell Biology (MCB)","MCB 2000","Introduction to Biochemistry.","(4 Credits)","The structure, chemistry, and metabolism of carbohydrates, lipids and proteins. Enzyme function and kinetics, energy metabolism, and structure and function of nucleic acids. A survey course for students of agriculture, general biology, medical technology, nursing, and pharmacy. Molecular and Cell Biology majors, biophysics majors, and other students desiring a more intensive introduction or considering advanced course work in biochemistry or molecular biology should take MCB 3010."
"Molecular and Cell Biology (MCB)","MCB 2001","Contemporary Biotechnology through Biophysics.","(3 Credits)","Contemporary topics in biotechnology and bioscience viewed through the lens of the underlying chemistry, physics, and mathematics. Emphasis on applications from biomedical sciences, synthetic biology, and agriculture. Intended for students considering a degree and career in the quantitative biological sciences such as biophysics, biochemistry, or structural biology."
"Molecular and Cell Biology (MCB)","MCB 2210","Cell Biology.","(3 Credits)","Structural organization of cells and the molecular basis of dynamic cellular processes, with emphasis on eukaryotic cells. Topics include protein targeting, vesicle trafficking, cytoskeleton, cell-cell interactions in tissues, and the molecular basis of related human diseases. Intended to be taken before MCB 2000 or 3010."
"Molecular and Cell Biology (MCB)","MCB 2215","Honors Cell Biology.","(3 Credits)","Overview of eukaryotic cell biology for Honors students. Emphasizes primary research literature and in-class discussion."
"Molecular and Cell Biology (MCB)","MCB 2225","Cell Biology Laboratory.","(4 Credits)","A laboratory experience that will prepare students for thesis research in the biological sciences. Experimental design, quantitative analysis and presentation of data. Topics include cell culture, fluorescence and time-lapse microscopy, DNA transfection, image processing, and flow cytometry. Students will also pursue independent research projects."
"Molecular and Cell Biology (MCB)","MCB 2400","Human Genetics.","(3 Credits)","Foundational principles of classical genetics and modern genomics with a specific focus on humans. Emphasis on case studies and applications to human genetic diseases."
"Molecular and Cell Biology (MCB)","MCB 2410","Genetics.","(3 Credits)","Foundational principles of classical genetics and modern genomics with a focus on eukaryotic model genetic organisms. Emphasis on molecular mechanisms underlying heredity. Intended for majors in MCB and related disciplines."
"Molecular and Cell Biology (MCB)","MCB 2610","Fundamentals of Microbiology.","(4 Credits)","Biology of microorganisms, especially bacteria. Cellular structure, physiology, genetics, and interactions with higher forms of life. Laboratory familiarizes students with methodology of microbiology and aseptic techniques."
"Molecular and Cell Biology (MCB)","MCB 2612","Honors Core: Microbe Hunters - Crowdsourcing Antibiotic Discovery.","(4 Credits)","Concepts of microbiology taught through the lens of antibiotic resistance. Using environmental samples students actively engage in the hunt for novel antimicrobials. Broader concepts include the meaning of disease, how that meaning has changed over time and the implications of widespread antibiotic resistance for society. CA 3-LAB."
"Molecular and Cell Biology (MCB)","MCB 2893","Foreign Study.","(1-5 Credits)","Special topics taken in an international study program. Consent of Associate Department Head for Undergraduate Research and Education required, normally to be granted before the student's departure."
"Molecular and Cell Biology (MCB)","MCB 3003","Biophysical Chemistry I.","(3 Credits)","An introduction to the physical chemistry of biological molecules and systems. Principal topics include biomolecular thermodynamics, kinetics, transport properties, and biomolecular structure."
"Molecular and Cell Biology (MCB)","MCB 3004","Biophysical Chemistry II.","(3 Credits)","The physical chemistry of biological molecules and systems. Emphasis on a statistical framework for understanding biomolecular phenomena. Principal topics will include electrostatics, intermolecular forces, ligand binding, and protein stability and folding."
"Molecular and Cell Biology (MCB)","MCB 3010","Biochemistry.","(5 Credits)","The structure and function of biological macromolecules. The metabolism of carbohydrates, lipids, amino acids, proteins and nucleic acids. The regulation of metabolism and biosynthesis of biological macromolecules. An in-depth introduction intended for students planning to take advanced coursework in biochemistry, biophysics or other areas of molecular biology."
"Molecular and Cell Biology (MCB)","MCB 3022W","Human Disease and the Development of Therapeutic Agents.","(3 Credits)","Molecular basis of human disease and strategies for developing therapeutic treatments. Applications of genetic, cellular, and biochemical information in treating disease states. Especially appropriate for students interested in biomedical research and the health profession."
"Molecular and Cell Biology (MCB)","MCB 3100","Introduction to Translational Research.","(3 Credits)","Basic science and design of human subject research; participation in clinical, patient-oriented research projects at CT Children's Medical Center emergency department in Hartford, CT."
