"course_code","course_name","credits","college_name","description"
"CSM381","Consumer Marketing Management","3","College of Human Environmental Sciences Courses","Principles of consumer-oriented marketing management with emphasis on consumer decision-making theory and practice. "
"CSM390","Field Experience","1-6","College of Human Environmental Sciences Courses","Supervised experiences in the areas of consumer affairs or family financial planning with government, business, or industry. Experiential Learning"
"CSM400","Personal Insurance Plan & Mgt","3","College of Human Environmental Sciences Courses","Survey of myriad of personal risks facing consumers and families throughout the life cycle. Emphasis is placed on the fundamentals of risk management. Includes a comprehensive study of insurance products. Prerequisite(s):CSM 201and (CSM 204orCSM 205)"
"CSM401","Consumer Protection","3","College of Human Environmental Sciences Courses","Laws and agencies affecting the consumer's well-being, sources of consumer information, discussion of current consumer issues. Writing proficiency is required for a passing grade in this course. A student who does not write with the skill normally required of an upper-division student will not earn a passing grade, no matter how well the student performs in other areas of the course. Prerequisite(s):CSM 201"
"CSM403","Consumer Economics","3","College of Human Environmental Sciences Courses","The role of the consumer in the economy. Economic analysis of market and nonmarket consumption activities, incorporating relevant social, psychological, political, and ecological considerations. Prerequisite(s):EC 110orEC 112, andCSM 303with a C- or higher"
"CSM404","Personal Investment Plan & Mgt","3","College of Human Environmental Sciences Courses","Concepts and techniques related to family financial investments. Prerequisite(s):CSM 201, (CSM 204orCSM 205), and (EC 110orEC 112) with C- or higher"
"CSM405","Public Policy","3","College of Human Environmental Sciences Courses","A detailed analysis of U.S. public policy, recognizing the broader social and economic impacts of selected policies.  Students will develop a better understanding of how and why specific policies are implemented and assess the strengths and weaknesses of different policy structures. Prerequisite(s):EC 110orEC 112with C- or higher"
"CSM409","NY Wall Street Stdy Tour","3","College of Human Environmental Sciences Courses","Provides an overview of the American financial system with emphasis on financial service providers, products and markets.  Includes a 6-day tour of New York's financial district, presentations by financial professionals, team activities, assignments and stock market analysis. Experiential Learning"
"CSM410","Pers Retire Plan Employ Benefs","3","College of Human Environmental Sciences Courses","Fundamentals for personal retirement planning and the selection of employee benefits. Prerequisite(s):CSM 201, andCSM 204orCSM 205"
"CSM414","Personal Investment Planning & Management II","3","College of Human Environmental Sciences Courses","This course builds on Personal Investment Planning and Management I with a focus on the valuation of investments and the management of investment portfolios. Financial securities analyzed include equities, derivatives, fixed income, and alternative investments. Prerequisite(s):CSM 404or permission of instructor"
"CSM415","Customer Service Management","3","College of Human Environmental Sciences Courses","An in-depth study of the functions and structures of customer relations as it relates to business and government agencies. Analysis of consumer needs, complaints, and education. "
"CSM420","Personal Estate Planning","3","College of Human Environmental Sciences Courses","Techniques of personal estate planning within the family life cycle. Prerequisite(s):CSM 201, andCSM 204orCSM 205"
"CSM425","Conflict Resolution for the Workplace","3","College of Human Environmental Sciences Courses","This course provides skill building and practical methods for handling organizational and personal conflicts.  Appropriate for the student who has received no formal preparation in managing conflict, and also for the professional who is educated in conflict theory and negotiation strategy, but needs grounding in basic interpersonal communication and management skills, such as rapport building, empathic listening, behavior modeling, reframing, problem solving, and decision making. "
"CSM427","Emotional Intelligence:  The Personal Qualities of the Negotiator","3","College of Human Environmental Sciences Courses","This course teaches students to accurately identify and express emotions, and to develop and improve the emotional intelligence skills essential to managing conflict successfully.  Students are directed through a series of self-evaluations to determine their current skill levels, learn the characteristics of specific skills, and apply and model the new learning.  Students learn to break the habit of emotional reactivity and to model emotional proactivity. "
"CSM428","Processes of Negotiation","3","College of Human Environmental Sciences Courses","This course deepens students' understanding of negotiation skills that can be used across a variety of settings.  Students explore best practices in negotiation and learn to identify and apply optimal strategies. The dynamics of negotiating across diverse cultures and contexts are also examined. "
"CSM430","Family & Consumer Law for Non-Lawyers","3","College of Human Environmental Sciences Courses","The study of family law for non-lawyers.  Topics include marriage, divorce, custody, child support, alimony and property division, and the role of alternative dispute resolution in the family law setting, including mediation, private judges, and collaborative practice.  Students will acquire a general understanding of legal terms, resources, and the legal system and its adversarial proceedings. "
"CSM435","Psychology Of Money","3","College of Human Environmental Sciences Courses","An innovative study of financial behaviors and their relationship to money management with emphasis placed on both theory and its application. "
"CSM437","Developing The Leader Within","3","College of Human Environmental Sciences Courses","An in-depth look at leadership principles, qualities, styles, and models with a focus on developing leadership skills and potential within the individual students. Designed to assist students in identifying opportunities for improvement. "
"CSM440","Max Social Media Mktg","3","College of Human Environmental Sciences Courses","In this course students will develop skills for strategic social media marketing and engagement. They will explore and utilize techniques for integrating social media marketing campaigns that serve as listening and outreach tools in building brand awareness. This course will provide a framework for online brand management and promotion for careers and majors in the college of Human Environmental Sciences. "
"CSM441","Consumer Communications","3","College of Human Environmental Sciences Courses","Principles, methods, techniques, and resources used in developing, presenting, and evaluating a complete consumer communication program. Computing proficiency is required for a passing grade in this course. Prerequisite(s):CS 102orCSM 101"
"CSM445","Applied Digital Tools","3","College of Human Environmental Sciences Courses","The course encompasses a collection of technical skills beyond basic computer applications; content is focused on the use of technology in real-world contexts, such as the digital consumer society and digital workplaces. Students are expected to demonstrate applied proficiency in word processing, presentation, and spreadsheet tools (by major) as well as other emerging productivity tool sets. Students exit this class with a variety of experiences in the use of personal technologies as well as those which might be encountered in a digital workplace; these may include applied privacy and security defense strategies, organizational applications, mobile device applications, and cloud-computing as applied in case studies and/or project-based activities. Basic computer-use proficiency is required for a passing grade in this course. Computer Science"
"CSM447","Advanced Digital Tools","3","College of Human Environmental Sciences Courses","The primary content consists of student skills to live and work in a digital environment by developing technological skills in use and application of digital tools, such as sophisticated mobile device applications, computer-mediated collaboration, content management, social media and personal branding strategies, and cloud-based applications. Students develop or refine their virtual presence using current and appropriate tools. Course activities include writing assignments to meet the W requirement, but these will be integrated into other topics within the course. Writing proficiency is required for a passing grade in this course. A student who does not write with the skill normally required of an upper-division student will not earn a passing grade, no matter how well the student performs in other areas of the course. Computer Science, Writing"
"CSM451","Consumer Demographics","3","College of Human Environmental Sciences Courses","This course will focus on developing students’ ability to understand consumer demographics and impacts from these demographic changes. The course will cover basic concepts and measurement issues of demography as it relates to consumer and families. This class will also develop student’s ability to adapt to changing trends in a dynamic world. Writing proficiency is required for a passing grade in this course. A student who does not write with the skill normally required of an upper-division student will not earn a passing grade, no matter how well the student performs in other areas of the course. Writing"
"CSM454","Personal Income Tax Mgt Planng","3","College of Human Environmental Sciences Courses","An analysis of personal income tax management and planning as it relates to consumers and families throughout the life cycle. Prerequisite(s):CSM 201, andCSM 204orCSM 205"
"CSM455","Research Methods and Analysis","3","College of Human Environmental Sciences Courses","Introductory research methods emphasizing non-experimental research designs. Examples and exercises are drawn from real-world research applications that inform consumer behavior and policy. Topics include: research design, measurement, sampling, data management, descriptive statistics, data visualization, and statistical inference. Prerequisite(s):ST 260orBER 345"
"CSM458","Spreadsheets in Fin. Decisions","3","College of Human Environmental Sciences Courses","The focus of this course is to develop a working knowledge of Microsoft Excel as it may be used to analyze problems related to personal financial planning. The course emphasizes life-cycle planning and computer literacy. The course is designed to help students in becoming better prepared for the actual workplace environment. Computing proficiency is required for a passing grade in this course. Prerequisite(s):CSM 204orCSM 205orHSM 474orAC 210orAC 211"
"CSM459","Financial Counseling","3","College of Human Environmental Sciences Courses","This course explores the indicators, causes, and impact of financial stress and problems on individual’s and family's well-being. The course emphasizes the fundamentals of counseling, communication, and ethics for those working in professional settings to help individuals from different backgrounds achieve personal financial goals as well as the workplace in general. Writing proficiency is required for a passing grade in this course. A student who does not write with the skill normally required of an upper-division student will not earn a passing grade, no matter how well the student performs in other areas of the course. Writing"
"CSM460","Financial Planning Case Study Capstone Course","3","College of Human Environmental Sciences Courses","A systems approach to financial management for individuals and families from the perspective of planner/counselor. Focuses on analytical techniques. Emphasizes identification and development of strategies for meeting client goals. This course should be taken during the last semester of the degree curriculum. Prerequisite(s):CSM 458andCSM 201and (CSM 204orCSM 205) andCSM 400andCSM 404andCSM 458"
"CSM461","Managing in a High Performance Organization","3","College of Human Environmental Sciences Courses","This course will provide an interactive exploration of management skills that enable an individual to effectively communicate, build and lead teams, delegate, make presentations and manage priorities to achieve success. "
"CSM480","E-Commerce@Human Envir Science","3","College of Human Environmental Sciences Courses","Offers sound advice and vital practical help on developing an idea into a business on the Internet, addressing areas of specialization in human environmental sciences. "
"CSM486","Principled Negotiation","3","College of Human Environmental Sciences Courses","An in-depth study of principled, interest-based negotiation, which replaces adversarial approaches with problem-solving.  Students formulate a personal strategy of thoughtful introspection with the goal of satisfying interests on all sides of a conflict and strengthening relationships among conflict partners. Prerequisite(s):CSM 225"
"CSM490","Individual Study","1-6","College of Human Environmental Sciences Courses","Open to qualified undergraduates with a grade point average of 2.0 or higher. Individualized work may be selected in the areas of consumer affairs, consumer economics, and financial planning and counseling. Special Topics Course"
"CSM499","Undergraduate Rsch","3","College of Human Environmental Sciences Courses","Under faculty supervision, student will participate in a research project. Experiential Learning"
"CTD102","Applied Design","3","College of Human Environmental Sciences Courses","An introduction to fundamental design theories, the elements, and principles of design, design problem-solving and research methods, and design software. Students will develop an understanding of how design shapes the human experience through hands-on two-dimensional and three-dimensional design projects. Minimum Grade of C-required. Experiential Learning"
"CTD121","Intro to Interior Design","3","College of Human Environmental Sciences Courses","Introduction to the interior design profession through a variety of assignments utilizing the design process, design theory, and interior graphic communication methods. Experiential Learning"
"CTD141","Intro to Apparel Design","3","College of Human Environmental Sciences Courses","An introduction to the business of fashion with focus on the apparel designer's role.  Open to students in the Apparel Design concentration only. Minimum grade of C- required. Experiential Learning"
"CTD217","Fashion Illustration","3","College of Human Environmental Sciences Courses","Emphasis is on the development of the fashion figure, design details, fabric rendering, flats, customer profile analysis, and collection development. In addition, students using advanced computer design software, create original digital design layouts of their work. Two lectures, one laboratory. Prerequisite(s):CTD 102with a C- andART 110with a D-"
"CTD221","Materials for Design","3","College of Human Environmental Sciences Courses","Introduction to interior surface materials and resources used in the interior environment including aesthetics, application, and maintenance. "
"CTD225","Residential/Graphic Design","3","College of Human Environmental Sciences Courses","Fundamentals of residential interior design focusing on presentation methods and hand drawing. An exploration of universal design, sustainability, and programming. Prerequisite(s):C or better inCTD 121"
"CTD226","Commercial Design","3","College of Human Environmental Sciences Courses","Fundamentals of nonresidential interior design with emphasis on presentation graphics. Exploration of programming, spatial organization, codes, and standards for the business environment. Prerequisite(s):CTD 121,CTD 225with a C- or higher"
"CTD231","Sewn Products Analysis","3","College of Human Environmental Sciences Courses","Structural analysis of textile products for apparel and household use. Focus on products, standards, specifications, and relationships among performance, quality, and price. Prerequisite(s):C- inCTD 281"
"CTD241","Apparel Construction","3","College of Human Environmental Sciences Courses","Introduction to apparel producer-retailer relationships. Emphasis on quality control and time management in meeting apparel specifications through application of apparel construction, fitting, and pattern alteration principles. Two laboratories. Prerequisite(s):CTD 141with a minimum grade of C-"
"CTD245","Apparel Production","3","College of Human Environmental Sciences Courses","Team approach to apparel product development including market research, design concepts, garment specification writing, sourcing, costing, production, quality control, and promotional materials. Two laboratories. Prerequisite(s):CTD 241with a minimum grade of C-"
"CTD250","Construction Procedures for Interior Design","3","College of Human Environmental Sciences Courses","Building construction for interior design with emphasis on architectural procedures and systems including electrical, plumbing, lighting, acoustical, and thermal control. "
"CTD255","Comp Appl for Interior Design","3","College of Human Environmental Sciences Courses","This course will provide students with a basic understanding of computer software applications and project documentation commonly used in interior design. Software introduced includes Photoshop, InDesign, Sketchup, and 3D Studio Max. Computing proficiency is required for a passing grade in this course. Prerequisite(s):CTD 226"
"CTD261","Textiles","3","College of Human Environmental Sciences Courses","Characteristics of the textile industry, fibers, yarns, fabric construction, and finishes. Selection, care, and performance characteristics of fibers and fabric applications for environments. "
"CTD262","Textiles for Interior Design","3","College of Human Environmental Sciences Courses","Characteristics of the textile industry, fibers, yarns, fabric construction, and finishes. Selection, care, and performance characteristics of fibers and fabric applications for the interior environment. "
"CTD281","Fundamentals of the Fashion Industry","3","College of Human Environmental Sciences Courses","Organization, promotion methods, and interrelationship of the textiles, apparel, and retailing industries. Includes consumer demand and diffusion of fashion. Minimum grade of C-. "
"CTD292","Trend Analysis and Fashion Forecasting","3","College of Human Environmental Sciences Courses","This class provides an overview of theories and techniques for identifying and utilizing consumer, aesthetic, and quantitative trends.  Survey understanding the methods for determining past, current, and future trends within and between the disciplines of forecasting - textiles, color, and style forecasting. Prerequisite(s):CTD 281with a minimum grade of C-"
"CTD301","Interior Design Study Tour","3","College of Human Environmental Sciences Courses","To provide experiences which will increase the students' knowledge of modern furniture, textiles, artwork, and architecture through a variety of learning experiences.  A review of 20th century furniture design, class discussions, an assigned research paper and presentation, the design of a chair, area rug, or luminaire, travel for attendance at a professional conference and extended field trip to distinctive design venues, as well as presentations by professionals, are among the varied learning options presented in this course. Experiential Learning"
"CTD302","Fashion Capitals Study Abroad Tour- New York, London, Paris, & Milan","4","College of Human Environmental Sciences Courses","A course designed to provide new and diverse experiences to increase understanding of the fashion, apparel, and textile-related industries through design, merchandising and retailing venues in the four major fashion capitals of the world (New York, London, Paris, and Milan). Range of learning environments promoted, including class discussions, company profile reports, assigned readings, journaling and presentations by professionals in the fashion industries of the four cities. Prerequisite(s):CTD 281, Minimum 2.5 GPA"
"CTD319","Textile Design","3","College of Human Environmental Sciences Courses","Using the latest computerized design systems, students create original designs, repeats, colorways, and coordinates targeting specific markets. Emphasis is on the creative use of advanced software, awareness of industry trends and the development of an original portfolio of digitally produced designs. Prerequisite(s):C- inCTD 102"
"CTD320","Visual Merchandising","3","College of Human Environmental Sciences Courses","Introduces contemporary display techniques, equipment, and materials for designing three-dimensional product presentations within the retail environment. Using advanced computer software, students create and execute original visual programs. Prerequisite(s) with concurrency:CTD 361"
"CTD321","History of Interiors I","3","College of Human Environmental Sciences Courses","Study of the furnishings, interior treatments, and life spaces characteristic of selected styles from antiquity to the present. Prerequisite(s):CTD 226"
"CTD323","Interior Design Internship Sem","1","College of Human Environmental Sciences Courses","Exploration of internship possibilities and requirements, development of job-search skills and internship placement. Prerequisite(s):CTD 325"
"CTD325","Design for Special Populations","4","College of Human Environmental Sciences Courses","Design of interior environments for persons with special needs such as health care, rehabilitation, education, and congregate-care interiors. Cabinet and millwork design. Prerequisite(s):C- or higher inCTD 226"
"CTD326","Design for Hospitality Interiors","4","College of Human Environmental Sciences Courses","Planning and design of interior spaces, such as restaurants and hotels; project management; design and specification of interior architectural materials and furnishings. Prerequisite(s):C- or higher inCTD 325"
"CTD328","ID Professional Practice","3","College of Human Environmental Sciences Courses","Philosophy and organization of professional practice of interior design; studio management, contracts, budgets, specifications, and professional organizations. Discussion of various certifications such as LEED, EDAC, & NCIDQ. Prerequisite(s):CTD 226"
"CTD330","AutoCAD for Interior Design","3","College of Human Environmental Sciences Courses","Introduction to computer-aided design applications within the field of interior design. Experiential Learning"
"CTD340","Portfolio Development","3","College of Human Environmental Sciences Courses","Dedicated to the study and completion of a student portfolio. Prerequisite(s):CTD 226"
"CTD349","Computer Aided Apparel Design","3","College of Human Environmental Sciences Courses","Application of computer technology to apparel design and product development. Encompasses garment technical sketching, specification package creation, line sheet development, and customer analysis. Incorporates both 2D and 3D design technologies. Two laboratories. Prerequisite(s):CTD 350"
"CTD350","Flat Pattern Design","4","College of Human Environmental Sciences Courses","Principles and procedures governing the development and use of basic working (Block/Sloper) patterns. Use of manual flat pattern methods to develop patterns.  Emphasis on the design process culminating in the designing of original apparel by the flat pattern method. Prerequisite(s):CTD 102andCTD 141andCTD 241andCTD 245with a minimum grade of C-"
"CTD351","Apparel Design through Draping","4","College of Human Environmental Sciences Courses","Techniques of creating a pattern or garment by working in 3-D by draping on a dress form are applied in the execution of original design. Prerequisite(s):CTD 350with a minimum grade of C-"
"CTD353","Language of Design","3","College of Human Environmental Sciences Courses","This course will provide students with a basic understanding of the environmental psychology of design, human behavior and movement, the culture and fashion of the focal country, and the effect these systems have on elements of design. This course provides a structure by which students can partake in a focused study of the built environment and design trends in the focal country, within the framework of environmental design. These ideas are presented in a format that also develops the students’ writing skills as one mode of communication within Interior Design. Writing proficiency is required for a passing grade in this course. A student who does not write with the skill normally required of an upper division student will not earn a passing grade, no matter how well the student performs in other areas of the course. Such proficiency includes the ability to write coherent, logical, and carefully edited prose. Prerequisite(s):(EN 101andEN 102) orEN 103orEN 104andCTD 121"
"CTD355","Global Influences on Design","3","College of Human Environmental Sciences Courses","This course will provide students with a basic understanding of environmental psychology of design, human behavior and movement, the culture and fashion of the focal country, and the effect these systems have on elements of design.  This course provides a structure by which students can partake in a focused study of the built environment in the focal country, within the framework of environmental design. Prerequisite(s):CTD 121"
"CTD361","Fashion Merchandising I","3","College of Human Environmental Sciences Courses","This course provides a comprehensive study of the merchandising process including apparel buying and planning, elements of financial analysis, application of planning and buying principles, the wholesale selling process, and the development of problem-solving skills in the context of a merchandising environment. Minimum overall GPA 2.0. Prerequisite(s):EC 110orEC 112, andCS 285, and (AC 210orAC 211)"
"CTD371","Lighting for Interiors","3","College of Human Environmental Sciences Courses","Integration of the theory, techniques, and art of lighting design; principles, terminology, and equipment used in light distribution systems in the interior environment. Prerequisite(s):CTD 226"
"CTD374","Digital Commerce","3","College of Human Environmental Sciences Courses","This course provides students with an in-depth exploration of the field of global e-commerce. Students examine how business strategies and fundamental technologies are used in fashion e-commerce and how managers can effectively use digital commerce  to execute their organization’s strategic plans. Prerequisite(s):C- inCTD 281"
"CTD381","Fashion Retailing Seminar","1","College of Human Environmental Sciences Courses","Focus on professional development and profit analysis. Exploration of internship possibilities and requirements, development of job-search skills, and internship placement. Enrollment open to students applying for fashion retailing internships. Minimum overall GPA 2.0. Prerequisite(s) with concurrency:CTD 481"
"CTD387","Fashion Marketing","3","College of Human Environmental Sciences Courses","This course examines traditional and digital marketing strategy, implementation, and executional considerations for fashion brands. It provides a detailed understanding of all marketing channels and platforms for fashion brands and retailers. Prerequisite(s):C- inCTD 281"
"CTD415","History Textile Design","3","College of Human Environmental Sciences Courses","Study of the history of textiles emphasizing the influence of cultural factors. Writing proficiency is required for a passing grade in this course. A student who does not write with the skill normally required of an upper-division student will not earn a passing grade, no matter how well the student performs in other areas of the course. Writing"
"CTD416","Hand Weaving","3","College of Human Environmental Sciences Courses","The study of original textile design by handloom weaving, including yarn selection, warp yarn preparation, dressing the loom, interpretation of weave drafts, loom-controlled and finger weaving techniques, and methods of finishing loom projects.  Hand spinning and dyeing of wool yarns with natural dyes in an outdoor setting are also included. These hand-dyed yarns are used in a loomed project.  For those interested drafting by computer software, working with “Weave It-Pro”- may be included. Experiential Learning"
"CTD422","Research and Theory for Interior Design","3","College of Human Environmental Sciences Courses","This class centers around research methods, design theory, and communication. Writing proficiency is required for a passing grade in this course. A student who does not write with the skill normally required of an upper-division student will not earn a passing grade, no matter how well the student performs in other areas of the course. Offered in the spring semester. Prerequisite(s):CTD 425"
"CTD423","Intern Interior Design","3","College of Human Environmental Sciences Courses","Experience in interior design or related business under supervision of advisor and the business management. Offered during the summer session. Experiential Learning"
"CTD425","Advanced Historic Design","4","College of Human Environmental Sciences Courses","Problems in design of the home environment; individual and group problem solving. Emphasis is on historic preservation principles and practices for interior designers. Prerequisite(s):C- or higher inCTD 326"
"CTD426","Advanced Design","4","College of Human Environmental Sciences Courses","Application of Design theory in solutions for complex interior spaces. Projects require implementation of all phases of the design process. The course examines contemporary, social, and cultural influences on design theory and its application within the interior design profession. Prerequisite(s):C- or higher inCTD 425"
"CTD427","Advanced Computer Applications in Design","3","College of Human Environmental Sciences Courses","This course will provide students with an introduction to software applications for interior design problem-solving and project documentation utilizing AutoCAD Revit. Skills are presented in a format that emphasized the use of the computer as a creative tool, developing computing skills relevant to the design industry. Computing proficiency is required for a passing grade in this course. Prerequisite(s):CTD 250"
"CTD446","Cult Dynam Apparel Text","3","College of Human Environmental Sciences Courses","Impact of cultural dynamics on apparel and textile production and marketing. This course focuses on foundational concepts and organizational systems to understand culture and the role it plays in consumer choice. Case studies are used to illustrate the interpretation of culture and dress. Minimum 61 hours. PW: Global Engagement"
"CTD447","Textiles and Apparel in International Trade","3","College of Human Environmental Sciences Courses","Study of the evolution of the textile industry and its products, emphasizing multinational characteristics and contemporary issues. Writing proficiency is required for a passing grade in this course. A student who does not write with the skill normally required of an upper-division student will not earn a passing grade, no matter how well the student performs in other areas of the course. Prerequisite(s):EC 110orEC 112;  and C- inCTD 281"
"CTD448","History Of Costume","3","College of Human Environmental Sciences Courses","Costume development from prehistoric to modern times. Study of cultural forces in relation to the evolution of costume. Minimum 61 hours. PW: Global Engagement"
"CTD450","Advanced Apparel Design","4","College of Human Environmental Sciences Courses","This course emphasizes synthesis and application of design theories and the procedures and processes used in the apparel industry.  Development of a portfolio of original design work is required.  Two laboratories. Prerequisite(s):CTD 350andCTD 351with a minimum grade of C-"
"CTD461","Quality Control for Textiles","3","College of Human Environmental Sciences Courses","This course offers the opportunity for students to develop a deeper and broader understanding of textiles materials and textile testing. It includes use of standard laboratory test methods and statistical data analysis to evaluate the quality of textile products. This class is for qualified Junior and Senior CTD students. Prerequisite(s):CTD 261CTD 231orCTD 241"
"CTD474","Fashion Entrepreneurship","3","College of Human Environmental Sciences Courses","Explore concepts in entrepreneurship with emphasis on retail and service related businesses focused on fashion related merchandise. The course will explore individual mindsets and environmental factors that foster entrepreneurship. Students will evaluate success factors and challenges associated with sole-proprietor, family-owned, home-based, and community businesses. Students will develop a business proposal to address a market need. Writing proficiency is required for a passing grade in this course. A student who does not write with the skill normally required of an upper-division student will not earn a passing grade, no matter how well the student performs in other areas of the course. Writing. Prerequisite(s):CTD 281andMKT 300"
"CTD481","Fashion Merchandising II","3","College of Human Environmental Sciences Courses","Merchandise planning and control; techniques of merchandising, including unit and dollar assortment planning, inventory control, and procurement. Prerequisite(s):CTD 361"
"CTD485","Intern Fashion Retailing","9","College of Human Environmental Sciences Courses","A grade point average of 2.50 or higher is required for the professional courses specified under ""Fashion Retailing Concentration for AT Majors"" in this catalog. The course involves supervised work experience in a business related to the major field of study. Prerequisite(s):CTD 381"
"CTD498","Directed Indiv Studies","1-6","College of Human Environmental Sciences Courses","Independent Study. Special Topics Course"
"CTD499","Directed Undergraduate Research","1-6","College of Human Environmental Sciences Courses","Under faculty supervision, the student will participate in a research project. Experiential Learning, Special Topics Course"
"HD101","Life Span Human Development","3","College of Human Environmental Sciences Courses","An introductory survey of basic principles of human development across the life span. Developmental principles are studied within the framework of change and stability in the domains of the physical, cognitive, and psychosocial development.HD 101counts toward the Social and Behavioral Sciences requirement of the UA Core. Social and Behavioral Sciences"
"HD102","Honors Lifespan Human Development","3","College of Human Environmental Sciences Courses","An introductory survey of basic principles of human development across the life span. Developmental principles are studied within the framework of change and stability in the domains of the physical, cognitive, and psychosocial development. Additional emphasis in the honors section is made to develop critical thinking and research skills as applied to the study of human development. This course counts toward the Social and Behavioral Sciences requirement of the UA Core. Social and Behavioral Sciences, University Honors"
"HD202","Child Dev-Infancy/Todlr","3","College of Human Environmental Sciences Courses","The growth and development of the child from conception to three years of age are studied. Methods used in infant research, practical implications of research, and major theoretical issues and observational techniques are addressed. Three lecture hours, one laboratory hour per week.HD 202andHD 205cannot be taken in the same semester. Experiential Learning"
"HD203","Medical Terminology","2","College of Human Environmental Sciences Courses","A study of medical language by exploring the structure, meaning and usage of terms frequently utilized in health care settings. A basic summary of the body systems is included. Prerequisite(s):BSC 109, orBSC 114andBSC 115, orBSC 215andBSC 216, orBSC 118."
"HD205","Early and Middle Childhood Development","3","College of Human Environmental Sciences Courses","The growth, development, and guidance of young children from three through eight years of age are studied. Practical implications of research and major theoretical issues and observational techniques are addressed. The importance of play in fostering a broad range of developmental goals for children is stressed. Three lecture hours, one laboratory hour per week.HD 202andHD 205cannot be taken in the same semester. Experiential Learning"
"HD210","Understanding Addiction","3","College of Human Environmental Sciences Courses","This course is an examination of chemical addiction (e.g.drugs) and behavioral addiction (e.g.,gambling). Theories of addiction, treatment of addiction, and current research on addiction will be discussed. "
"HD215","Foundations of Early Childhood Education","3","College of Human Environmental Sciences Courses","Focuses on the theory, philosophy and goals of early childhood education. Topics include the role of the teacher and of the environment as they influence children’s learning and what it means to be an early childhood professional. This course provides students with an understanding of the appropriate practices to be used with young children, birth through age 5. Prerequisite(s) with concurrency:HD 202orHD 205"
"HD220","Research and Critical Thinking in Human Development and Family Studies","3","College of Human Environmental Sciences Courses","Introduction to the process of research in Human Development and Family Studies. Measurement, research design, and statistics with a heavy emphasis on critical thinking and drawing appropriate conclusions from research. "
"HD226","Introduction To Child Life","3","College of Human Environmental Sciences Courses","Provides students with an introduction to the field of child life. "
"HD262","Marriage And Family","3","College of Human Environmental Sciences Courses","A study of marriage and family relationships from a combination of sociological and psychological perspectives. "
"HD302","Child Dev-Adolescence","3","College of Human Environmental Sciences Courses","Introduction to the theory of and research on development of children ages nine to the early twenties. Special attention is given to major transitions in the cognitive, social, and moral domains, as well as to psychological effects of physical maturation. Influences of the family, the schools, and peer relations on adolescent development are considered. "
"HD321","Curriculum Planning in ECE I","3","College of Human Environmental Sciences Courses","The principles underlying the selection, use, and value of experiences that appropriately foster concept development and creative expression in young children are examined. Students design and implement developmentally appropriate experiences for young children in a supervised laboratory setting. Three lecture hours and one-and-a-half laboratory hours per week. For majors only. Prerequisite(s):HD 202andHD 205"
"HD322","Curriculum Planning in ECE II","3","College of Human Environmental Sciences Courses","Second in the sequence in which students examine the principles underlying the selection, use, and value of experiences that foster concept development and creative expression in young children.Students design and implement developmentally appropriate experiences for young children in a supervised laboratory setting. Three lecture hours and one-and-a-half laboratory hours per week. For majors only. Prerequisite(s):HD 202,HD 205andHD 321"
"HD325","Problems in Child/Adolescent Development","3","College of Human Environmental Sciences Courses","Examination of typical and atypical problems during child and adolescent development. The following will be covered: (1) approaches to conceptualizing, theorizing, studying, assessing, and treating problems in development and (2) prevalence, comorbidity, etiology, and developmental course of specific childhood/adolescent disorders. Prerequisite(s):HD 101"
"HD326","Play in Child Development","3","College of Human Environmental Sciences Courses","The role and developmental value of play, including what can be learned from children’s play, planning appropriate play-based activities,  and play in special populations, with particular emphasis on play in children experiencing a healthcare event. Prerequisite(s):HD 202andHD 205"
"HD327","Assessment of Young Children","3","College of Human Environmental Sciences Courses","This course provides students with an understanding of the forms, functions, methods, and roles of assessment for planning and implementing effective early childhood programs for young children from diverse cultures and with varied learning needs.  The students will gain an understanding of appropriate strategies for conducting, reporting, and decision making related to specific functions of assessment.  Students are expected to become competent in the use of authentic assessment strategies to describe each child’s learning strengths and instructional needs. Prerequisite(s):HD 202andHD 205"
"HD335","Trauma and Stress in Children, Individuals, and Families","3","College of Human Environmental Sciences Courses","Development and functioning of the human stress response and self-regulation systems. Addresses bi-directional links between problem behavior and stress/trauma and strategies for promoting healthy stress response system functioning in children, individuals, and families. Prerequisite(s):HD 101"
"HD375","Foundations of Addiction Counseling","3","College of Human Environmental Sciences Courses","Examination of essential skills in addiction counseling including screening, assessment, referral, crisis intervention, counseling skills, case management skills, and ethics. Prerequisite(s):HD 210"
"HD382","Parent And Family Devt","3","College of Human Environmental Sciences Courses","Explores the changing nature and dynamics of parent-child relationships. Implications for parenting strategies and parent education are included. "
"HD399","Prior Learng Human Development","1-30","College of Human Environmental Sciences Courses","No description available. "
"HD400","ECE Internship Seminar","1","College of Human Environmental Sciences Courses","This course provides students a support mechanism to facilitate reflection and performance assessment through regularly scheduled seminars during teacher internship. Prerequisite(s):Consent of instructor."
"HD401","Cult Influ Child Yth Fam","3","College of Human Environmental Sciences Courses","This course is designed to understand race and ethnicity in its political, social and historical context.  Since the culture in which we are raised as children and youth greatly influences our attitudes, beliefs, values and behaviors, it is important to gain an awareness of the cultural background of our own, as well as others' thoughts, feelings and acts. Writing proficiency is required for a passing grade in this course. A student who does not write with the skill normally required of an upper-division student will not earn a passing grade, no matter how well the student performs in other areas of the course. At the completion of this course, students should be able to recognize and appreciate the emotional and intellectual energies felt by a variety of subculture groups and be able to express this awareness through the written word. Writing"
