"code","level","title","credits","description"
"PHM3040","Undergraduate","Philo Anthropology",3,"Examines philosophically scientific perspectives concerning the nature of humankind and the human condition. Elucidate qualities that make humans what we are and distinguish us from other beings."
"PHM4123","Undergraduate","Philo & Feminism",3,"Explores central topics in feminist philosophy (the metaphysics of gender, oppression, sexual objectification, intersectionality) and contributions to epistemology, ethics, and aesthetics."
"PHM4124","Undergraduate","Phil & LGBTQ Experience",3,"Offers an introduction to metaphysical and ethical issues about gender and sexual orientation, addresses definitions of sex, gender, and sexual orientation & the lived experiences of LGBTQ communities."
"GEB7918","Graduate","Philosophy Appl Research",3,"This course introduces the fundamental philosophy and development process of managerial business research."
"PHI3454","Undergraduate","Phil of Biology",3,"Examines the philosophical problems raised by the theory of evolution in 3 parts: external challenges to the theory, internal disputes about key concepts, controversies about applications theory."
"PHM4050","Undergraduate","Philosophy of Death",3,"This course analyzes the meaning of death and man's attitude towards death and the dying. It examines how philosophy can share in the new confrontation between man and his death, and shows the ways philosophical thinking contributes to the discovery of an authentic attitude towards the phenomenon of death as part of human living."
"PHI4884","Undergraduate","Philosophy of Film",3,"An investigation into the distinctly philosophical issues that arise when studying film. In particular, questions surrounding narration, authorship and genre will be considered."
"PHM4125","Undergraduate","Phil of Gender & Race",3,"Introduces the metaphysical and ethical issues pertaining to gender and race. Addresses such topics as: definitions of gender and race eliminativism, definitions of racism and sexism, etc."
"EDH7065","Graduate","Philosophy Higher Ed",3,"This doctoral seminar examines philosophical positions in higher education."
"PHM3400","Undergraduate","Philosophy Of Law",3,"After an analysis of the nature of law and judicial reasoning in the light of fundamental alternative interpretations, basic topics of legal philosophy will be considered, such as freedom and rights, responsibility and punishment, rule of law and civil disobedience, legality and justice."
"PHI3320","Undergraduate","Philosophy Of Mind",3,"An inquiry into the concept of mind and subsidiary concepts such as sensation, perception, desire, emotion, intention, volition, imagination, and intellect. The course will address the problem of the relation of mind and body and such topics as the concept of a person, the nature of intentional action, and the nature of consciousness."
"PHI3400","Undergraduate","Philosophy of Science",3,"The philosophic background of scientific method will be examined. Attention will be given to the philosophical consequences of conceptual change in the sciences. Such topics as the growth and unity of science, explanation and prediction, and the role of science in society will be explored."
"PHI4034","Undergraduate","Philosophy of Sport",3,"Explores the questions and problems of the Philosophy of Sport. Areas include metaphysical, ethical, political theoretical, aesthetic and conceptual issues arising from sport practice and spectating."
"PHH3410","Undergraduate","Phil of the Enlightenment",3,"Engages some of the greatest thinkers and one of the most intellectually exciting periods in Western history including the development of modem science, liberal democracy, and pivotal revolutions."
"PHI4541","Undergraduate","Philosophy Of Time",3,"An analysis of the nature of time. Topics include the passage of time, the asymmetry between past and future, Zeno's paradoxes, and philosophical implications of the special theory of relativity."
"PHI4935","Undergraduate","Philo Seminar",3,"This seminar is designed for majors and other qualified students approved by the Department, and will be guided by one or more faculty members. Topic will be selected and announced in advance. The number of participants will be limited. Inactivated per SCNS review, last term offered Spring 2008"
"PHI2016","Undergraduate","Phil Through Film",3,"Offers a thorough investigation into several philosophical issues through the medium of film.  Close readings of individual films will accompany the study of key philosophical texts. Inactivated per SCNS review, last term offered Summer 2006"
"HMG7230","Graduate","Hosp Phil and Theor",3,"This course focuses on theories and fundamentals of tourism and hospitality. Theoretical concepts of societal, managerial and strategic aspects of tourism and hospitality are covered."
"SPN3780","Undergraduate","Phonetics",3,"The application of phonetic theory and practice for speech refinement. Study of sound patterns in communication and creative activity."
"LIN5206","Graduate","Phonetics",3,"The study of the articulatory mechanisms used in producing speech sounds and of their acoustic properties. Ear training in the phonetic transcription of speech sounds used in the world's languages."
"LIN3200","Undergraduate","Phonetics",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"LIN6226","Graduate","Phonetics II",3,"Acoustic and auditory phonetics. Cross-language speech perception. Feature systems and place of articulation. Stress and rhythm. Experimental phonetics. Prerequisite: LIN 5206. Inactivated per SCNS review"
"SPN6795","Graduate","Phonol Struc Span",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"SPA5204","Graduate","Phonological Disord",3,"An examination of normal and deviant articulatory acquisition and behavior. Presentation of major theoretical orientations and the therapeutic principles based upon them."
"LIN6323","Graduate","Phonology",3,"The study of phonological processes in languages and linguistic methodology for phonological analysis. Emphasis will be placed on recent theoretical questions concerning such issues as the abstractness of underlying forms, the naturalness of processes, and the relevance of markedness to a phonological description. Prerequisite: LIN 5206, Phonetics."
"LIN6336","Graduate","Phonology II",3,"Optimality in phonological theory. Syllable structure and prosody. Licensing and underspecification in OT. Phonological acquisition and disorders in OT. Can OT account for phonological opacity? Prerequisite: LIN 6323. Inactivated per SCNS review."
"CHM6449","Graduate","Photochemistry",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"PGY5425C","Graduate","Photography",3,"Advanced photography. May be repeated."
"MCB5405","Graduate","Photosyn Bacteria",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"PHT4305","Undergraduate","Pht Therap & Hum Dis",3,"Curriculum Bulletin# 4 2009-2010"
"BOT4404C","Undergraduate","Phycology",4,"A lecture and laboratory course covering the biology of marine and freshwater algae, with an emphasis on structure, function, reproduction, classification, and ecology, (b)"
"BOT4404L","Undergraduate","Phycology Lab",1,"The biology of marine and freshwater algae, with an emphasis on structure, function, reproduction, classification, and ecology."
"PHT4710","Undergraduate","Phys Rehab Assess I",3,"Curriculum Bulletin# 4 2009-2010"
"PHT4711","Undergraduate","Phys Rehab Assess II",3,"Curriculum Bulletin# 4 2009-2010"
"PHT4710L","Undergraduate","Phys Rehab I Lab",1,"Curriculum Bulletin# 4 2009-2010"
"PHT4711L","Undergraduate","Phys Rehab Lab II",1,"Curriculum Bulletin# 4 2009-2010"
"PHY3272","Undergraduate","Phys Space Flight",3,"Basic physics is used to describe the motions of space craft, with a discussion of various types of propulsion systems, including chemical methods, nuclear systems, electric and photon propulsion. Inactivated per 2024 SCNS review."
"CHM5490L","Graduate","Phys Spectrosc Lab",1,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"CHM5490","Graduate","Phys Spectroscopy",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"PHT5218","Graduate","Pams For Non-Pts",1,"The course is an introduction to physical agent modalities in rehabilitation for students and practitioners of occupational therapy, athletic training, massage therapy or other health care professions."
"PHT3215","Undergraduate","Physical Agents",3,"Curriculum Bulletin# 4 2009-2010"
"ANT3500","Undergraduate","Physical Anthro",3,"A study of the biological history of man as interpreted through the theory of evolution, anatomy and the fossil record, contemporary population genetics, and the concept of race."
"PET6406L","Graduate","Phys Meas/Eval Wksp","1 - 3","The workshop will provide the student with a working knowledge and basic theory in physical assessment, measurement, and evaluation laboratory teaching and develop skills associated with each.  Prerequisite: Permission of instructor.  Inactivated per SCNS review."
"CHM5506","Graduate","Physical Biochem",3,"Physical properties of biomolecules, molecular conformation; thermodynamic, kinetic, and spectroscopic properties of biomolecules. Prerequisites: CHM 4305 or permission of the instructor."
"GEY5600","Graduate","Healthy Aging",3,"Primary health care and wellness with discussion and assessment of normal physiological alterations and their relationship to common health concerns and medical problems of older adults."
"NGR5250","Graduate","Phys Healthy Aging",3,"Emphasis on health alterations in aging, delivery of healthcare, and ethical decision-making and advocacy in relationship to common medical problems of the elderly and their families. Inactivated per 2024 SCNS review. Last term offered summer 2012."
"CHM3410","Undergraduate","Phys Chem I",4,"Principles of thermodynamics, gas laws, kinetic theory of gases, chemical equilibrium, electrochemistry, and kinetics. Laboratory to be taken concurrently with the course."
"CHM3411","Undergraduate","Phys Chem II",4,"Introduction to quantum mechanics. The Schrodinger equation and its application to rotational, vibrational, and electronic spectroscopy, atomic and molecular structure, and bonding."
"CHM3410L","Undergraduate","Phys Chm Lab I",1,"Principles of thermodynamics, gas laws, kinetic theory of gases, chemical equilibrium, electrochemistry, and kinetics. Laboratory to be taken concurrently with the course."
"CHM3411L","Undergraduate","Phys Chem Lab II",2,"Introduction to quantum mechanics. The Schrodinger equation and its application to rotational, vibrational, and electronic spectroscopy, atomic and molecular structure, and bonding."
"CHM5503","Graduate","P Chm Nucleic Acids",3,"Physical chemistry of nucleic acids including spectroscopic determination of structures of DNAs, RNAs, and DNA protein complexes and thermodynamic and kinetic studies of nucleic acid-ligand complexes and nucleic acid structures. Prerequisites: CHM 4305 or permission of the instructor. Inactivated per SCNS review, last term offered Fall 2010."
"CHM5325","Graduate","Phys Chem Proteins",3,"Protein structures, dynamics and functions. Use of spectroscopic methods. Thermodynamics of protein folding and ligand binding. Enzyme Kinetics. Prerequisites: Biological Chemistry and Physical Chemistry or permission of instructor. Inactivated per SCNS review, last term offered Spring 2010"
"MET4102","Undergraduate","Physical Climatology",3,"Climate and its global distribution, the climate controls and processes, the influences of climate on the environment."
"PET5436","Graduate","P.E. Curriculum",3,"This course examines objectives, content, methods of teaching, and evaluative techniques in physical education. The emphasis is on curriculum design and development. Inactivated per SCNS review, last term offered Summer 2002."
"PET3730","Undergraduate","P.E. Middle School",3,"The study of the scope, structure, and sequence of the middle school physical education curriculum. Emphasis on teaching strategies, and curriculum development. Field experience required. Inactivated per SCNS review, last term offered Spring 2003"
"PET4442","Undergraduate","Phys Educ In Sec Sch",3,"Methods, philosophy, and curriculum for physical education in the urban, culturally diverse secondary school. Field experiences required in addition to class work. Inactivated per SCNS review, last term offered Fall 2017"
"PHY4745","Undergraduate","Phys Found Quant Comp",3,"Basics of quantum mechanics and its relation to quantum computing. It covers quantum entanglement, interference, decoherence, quantum measurements and their relevance to quantum computing. Prerequisites: PHY 3106 Corequisite: PHY 4604"
"GEO3122L","Undergraduate","Physical Geo Lab",2,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"GEO2200","Undergraduate","Physical Geography",3,"Survey of the physical environment relevant to studies in regional geography and earth sciences. Natural evolution of landforms, and the interacting processes responsible for these features. Environmental modification and deterioration caused by human interaction. Effects of these changes: socioeconomic impact and geographic problems. Case studies illustrated from South Florida and the Caribbean region. Inactivated per SCNS review, last term offered Fall 2008."
"GEO2200L","Undergraduate","Phys Geography Lab",1,"Survey of the physical environment relevant to studies in regional geography and earth sciences. Natural evolution of landforms, and the interacting processes responsible for these features. Environmental modification and deterioration caused by human interaction. Effects of these changes: socioeconomic impact and geographic problems. Case studies illustrated from South Florida and the Caribbean region. Inactivated per SCNS review, last term offered Spring 1988."
"GLY1010","Undergraduate","Physical Geology",3,"Using the scientific method, critical thinking skills, data analysis, this course will examine the fundamental processes of the Earth system, composed of an atmosphere, hydrosphere, cryosphere, lithosphere, biosphere, and exosphere through time. The course will also explore interactions between these spheres, including critical analysis of scientific theories and emphasize lithospheric connections with humanity. Students cannot receive credit for both this course and ESC 1000."
"GLY1010L","Undergraduate","Physical Geology Lab",1,"Survey of Geology including Earth materials and structure, internal processes, surface processes, groundwater and climate change. Students cannot receive credit for both this course and ESC 1000L."
"CHM5650","Graduate","Phy Inorganic Che",3,"Introduction to use of physical methods to determine the structure of inorganic compounds. Prerequisites: CHM 4610 or permission of the instructor."
"MDE7583","College of Medicine","PM&R & Cancr Rhb Elect","2 - 4","Medical students will work with attending physiatrists (physicians specializing in physical medicine and rehabilitation) on a daily basis. They will be taught basic principles of rehabilitation medicine as they apply to spine and musculoskeletal medicine and the care of cancer patients, and exposed to various diagnostic tests used to assess common neuro-musculoskeletal conditions in this population, such as electro diagnostic testing and musculoskeletal ultrasound. They will also be part of discussions on the treatment of these conditions, learning about the role of medications, injections and rehabilitative therapies. The medical student will be asked to do a brief presentation at the end of the rotation on a cancer rehabilitation topic. Opportunity to be involved in a research project can be discussed based on the student's interest. Prerequisite: Enrolled in the Herbert Wertheim College of Medicine."
"MDE7580","College of Medicine","Physical Med & Rehab Elec","1 - 12","This elective offers students experience in the diagnosis and management of patients with a variety of neuro-muscular diagnoses such as stroke, spinal cord injury, traumatic brain injury, and neuro-degenerative disorders such as multiple sclerosis. Students may treat patients with musculo-skeletal disorders such as amputation, total hip arthroplasty, total knee arthroplasty, and multiple trauma victims. Students attend physical, occupational, and speech therapy sessions with their patients to learn the daily process of rehabilitation. Prerequisite: Enrolled in the Herbert Wertheim College of Medicine."
"MDS7580","College of Medicine","Phys Med and Rehab Sel","1 - 12","This selective offers students experience in the diagnosis and management of patients with a variety of neuro-muscular diagnoses such as stroke, spinal cord injury, traumatic brain injury, and neuro-degenerative disorders such as multiple sclerosis. Students may treat patients with musculo-skeletal disorders such as amputation, total hip arthroplasty, total knee arthroplasty, and multiple trauma victims. Students attend physical, occupational, and speech therapy sessions with their patients to learn the daily process of rehabilitation. They learn to perform accurate functional assessments of patients, establish a plan of care for those patients, and provide accurate estimates of goals of the admission, including length of stay. Students learn comprehensive discharge planning for a newly disabled individual. Prerequisite: Enrolled in Herbert Wertheim College of Medicine."
"EMA4121","Undergraduate","Physical Metallurgy",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"MET4420","Undergraduate","Physical Meteorology",3,"Solar and infrared radiation, first and second thermodynamic law, entropy, phase change, physics of moist air and aerosols, condensation, clouds and precipitation formation processes."
"OCP3002","Undergraduate","Physical Oceanography",3,"An in depth understanding of the physical properties of the ocean including morphology, chemistry, waves, tides, currents and its interactions with the atmosphere and coastline."
"CHM5263","Graduate","Phy Organic Che",3,"A series of topics will be discussed including molecular orbital theory as it pertains to organic molecules, kinetic and thermodynamic approaches to the study of reaction mechanisms, quantitative approaches to conformational analysis, etc. Prerequisites: CHM 4220 and physical chemistry or permission of the instructor."
"EMA5001","Graduate","Phys Prop Of Matls",3,"The physical properties of materials, including the influence of structure on properties, thermodynamics of solids and phase transformations and kinetics on microstructural development. Prerequisite: EGM 4521C."
"PHT5639","Graduate","Pt Adm Tech/Methods",3,"Provides an in-depth view of the health care industry and its relationship to the P.T. profession. Management techniques in all areas will be presented with emphasis on planning and financial management."
"PHT5505C","Graduate","P.T. Wellness",3,"Covers elements of Physical Therapy related prevention, screening, health and wellness for individuals, schools, and communities."
"PHT6326","Graduate","Pt At-Risk Infants",3,"This course will explore current PT practice and research for at-risk infants in NICU, NCCU, and follow-up programs. Includes aspects of physiological and behavioral monitoring indicators for physical therapy intervention. Prerequisite: PT graduate students."
"PHT5335","Graduate","Pt In Ob/Gyn",3,"This course will explore the role of the therapist in the field of obstetrics and provide an introduction to gynecological issues. Emphasis will be on evaluation and treatment of the OB client. Prerequisite: Permission of the instructor."
"PHY5940","Graduate","Phy Grad Teach Wks",1,"The teaching of physics laboratories. Includes practice of lab experiments, use and adjustment of lab equipment and explanation of departmental grading policy. Supplemented by outside lectures on university policies."
"PHZ5155C","Graduate","Physics Modeling I",4,"An inquiry physics-teaching approach incorporating physics education research. Emphasis on basics models in mechanics, scientific discourse, and student learning assessment. May be repeated for credit. Inactivated per 2024 SCNS review. Last term offered summer 2016."
"PHY5156C","Graduate","Physics Modeling II",4,"Expanding the modeling guided-inquiry approach in Physics Modeling I to topics beyond mechanics such as electricity, magnetism, light, or modern physics. May be repeated for credit. Inactivated per 2024 SCNS review. Last term offered summer summer 2015."
"MET5016","Graduate","Physics of Atmospheres I",3,"A quantitative examination of atmospheric radiation, thermodynamics and clouds, with a brief introduction to dynamics and applications to weather and climate. Prerequisites: Senior or first-year graduate student in physical science, computer science, or engineering."
"MET5017","Graduate","Physics of Atmospheres II",3,"Continuing examination of atmospheric dynamics, waves and inatabilities, with applications to models, weather and climate. Prerequisites: Senior or first-year graduate student in physical science, computer science, or engineering."
"PHZ6706","Graduate","Phys Cog Neuro Methods I",3,"Physical principles of data acquisition methods in cognitive neuroimaging, including techniques from nuclear medicine, electrophysiology, and magnetic resonance imaging."
"PHZ6707","Graduate","Phys Cog Neuro Methods II",3,"Physical principles of data analysis methods in cognitive neuroimaging, including image pre-processing, statistical modeling, brain connectivity techniques, and the visualization, interpretation, and reporting of results. Prerequisite: PHZ 6706."
"PHY3465","Undergraduate","Physics of Music",3,"Provides an understanding of the physics behind sound, sound reproduction and electronics that are necessary for musicians to understand to take full advantage of modern electronic and musical equipment."
"GLY6485","Graduate","Physics Of The Earth",3,"Properties and dynamics of the Earth's interior studied from a physical perspective. Topics include heat flow, fluid flow, earthquake seismology."
"PHY1033","Undergraduate","Physics Pathways",1,"Introduces activities, members, research and facilities of the Physics Department, curriculum choices, and physics career options to freshman through group discussions and faculty seminars. Repeatable for credit."
"PHY2054","Undergraduate","Physics W/O Calc II",4,"Second in basic physics without calculus sequence. Covers electricity and magnetism, geometrical and wave optics and the structure of matter. PHY2166 strongly recommended for problem solving skills."
"PHY2048","Undergraduate","Physics W/Calculus I",4,"This calculus-based course serves as the first in a two-part series, covering topics like kinematics, dynamics, energy, momentum, rotational motion, fluid dynamics, oscillatory motion, and waves. Designed for science and engineering majors, the course integrates critical thinking, analytical skills, and real-world applications. PHZ 2102 strongly recommended for problem solving skills. Calculus I (MAC 2311 or equivalent) should be taken prior to or concurrent with this course."
"PHY2049","Undergraduate","Physics W/Calc II",4,"Second in basic physics with calculus sequence. Covers electricity and magnetism, field theory, geometrical and wave optics. PHZ 2103 strongly recommended for problem solving skills. Calculus II (MAC 2312 or equivalent) should be taken prior to or concurrent with this course. Prerequisites: PHY 2048, MAC 2312 or equivalent. Corequisite: MAC 2312 or equivalent."
"PHY2053","Undergraduate","Physics W/O Calc I",4,"This course is the first in a two-part series intended for non-physics majors, offering an algebra and trigonometry approach to topics such as kinematics, dynamics, energy, momentum, rotational motion, fluid dynamics, oscillatory motion, and waves. The course fosters analytical and critical thinking skills to promote a scientific understanding of the real world. PHY 2065 strongly recommended for problem solving skill. Trigonometry (MAC 1114 or equivalent) should be taken prior to or concurrently with this course."
"HUN6257","Graduate","Food Intake Psych",3,"Examination of food intake regulation with applications in both research and practice. Prerequisites: Competence in nutrition and physiology."
"NUR3225","Undergraduate","Physiologic Nur II",4,"The nursing process is applied in assisting adult/gerontological clients with adaptation to potential and actual physiological stressors."
"PCB4776","Undergraduate","Physiological Ecology",3,"An overview of the physiological and behavioral adaptations of marine animals to their environments (C)."
"PCB3711","Undergraduate","Physiol Mechanisms",3,"Biophysical and biochemical perspective; Integrative aspects of physiology are de-emphasized to accomplish a detailed, but introductory coverage of mechanisms."
"PAS6014","Graduate","Physiology",4,"This course is a presentation of the normal function, regulation, and integration of human body organ systems. Prerequisite: Enrolled in the Physician Assistant Program."
"GMS6481","Graduate","Physiology and Immunology",4,"This course introduces students to the fundamental concepts of physiology and immunology from a biomedical perspective that will assist in evaluating pathology and therapeutic target options. Prerequisites: Currently enrolled in the HWCOM Ph.D. program and permission of the course director."
"APK3120","Undergraduate","Phys Ex Spt Sci Lec",3,"The human body will be studied using a body systems approach with emphasis on the function of the musculoskeletal, nervous, and cardiovascular systems."
"APK3120L","Undergraduate","Phys Ex Spt Sci Lab",1,"The function of the human body will be studied in a small group setting using class assignments, figures, models, and physiologic measurements. Inactivated per SCNS review, last term offered Summer 2008."
"PAS6015","Graduate","Physiology II",3,"This is an integrated primary core course, foundational to the principles of physiology. It will involve an intensive study of the clinical presentation, pathophysiology, and recognition of various diseases and anomalies in the population. The contextual approach to these disciplines will include the interrelationship of prior and current learning incorporating the basic sciences, anatomy and physiology, ancillary diagnostics and medical terminology. Prerequisite: Enrolled in the Physician Assistant Program."
"MUN5455L","Graduate","Piano Ensemble",1,"The presentation and performance of music literature characteristic of piano and pianos in ensemble."
"MUN2450L","Undergraduate","Piano Ensemble",1,"The presentation and performance of music literature characteristic of piano and pianos in ensemble."
"MUN4453L","Undergraduate","Piano Ensemble",1,"The presentation and performance of music literature characteristic of piano and pianos in ensemble."
"MVK5651","Graduate","Piano Pedagogy",2,"Survey of current piano teaching methods."
"EEL6572","Graduate","Pictor Inf Sys Des",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"DAA3880","Undergraduate","Pilates",2,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"WOH4430","Undergraduate","Piracy in Spanish World",3,"Examines the role of piracy in the political, economic, and social development of theterritories that comprised the Spanish monarchy, during the early globalization process"
"MAR4463","Undergraduate","Pkg Cnsm & Ind Mkb",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"HUM4024","Undergraduate","Plagues and Pandemics",3,"This problem-oriented course focuses on analysis of Plagues and the philosophic, artistic, scientific, social, and political history and impact of widespread epidemic diseases causing high mortality."
"URP4055","Undergraduate","Plan & Mgt In Urb En",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"GLY5060","Graduate","Earth: Dynamic",1,"Essentials of metamorphism, rock rheology, seismology, plate tectonics, plate boundaries, plate movement, continential rifting and evolution of mountain belts. Inactivated per SCNS review, last term offered Fall 2013"
"GLY5107","Graduate","Evolving Earth",1,"Essentials of lithostratigraphy, biostratigraphy, geologic time scale, modern sedimentological processes, sedimentary rocks, evolution and extinction events, paleoenvironments and paleoclimates. Inactivated per SCNS review, last term offered Fall 2013"
"GLY5329","Graduate","Earth: Solid",1,"Essentials of the formation and evolution of the crust mantle and core of the earth. Composition and physical properties. Generation of magmas, their geochemistry. Inactivated per SCNS, last term offered Fall 2013"
"GLY5159","Graduate","Earth: South FL",1,"Geology, water resources and geologic environments of South Florida. Inactivated per SCNS, last term offered Spring 2014"
"MET3103","Undergraduate","Planetary Climate Change",3,"Interdisciplinary examination of causes, history, effects and strategies for mitigation of the Earth's changing climate."
"MET5105","Graduate","Climate Process and Impact",3,"Interdisciplinary study of the reasons the Earth's climate is changing, the climates past and expected future variations, impacts on the human and natural environments, and ways to reduce them. Prerequisite: Graduate standing."
"TTE6605","Graduate","Pl & Des Of Int Fac",3,"Theory and practice of intermodal facility planning and design, including facility location, site design and access, and intermodal considerations. Design projects required. Prerequisites: TTE 5930 or permission of the instructor."
"ECW4310","Undergraduate","Hlth Oc Ed Pro",3,"An intermediate course that develops an understanding of health occupation education as well as skills and knowledge needed by health care professionals to plan and develop health occupations programs. Approved for special methods of teaching health occupations education."
"ISM5105","Graduate","Planning For Info Sy",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"HFT3741","Undergraduate","Planning Meetings",3,"Introduction to the meeting and convention industry, concentrating on specific and practical research, planning, supervision and control guidelines used by today's Professional Meeting Planner."
"PAD4301","Undergraduate","Plan, Perf & Account",3,"Provides an introduction to the analysis and evaluation of public policies and programs. The main tools and techniques of policy analysis will be discussed. Students will apply techniques to selected policy problems. Inactivated per SCNS review, last term offered Summer 2014."
"BCN1272","Undergraduate","Plans Interpret",3,"Building construction plans interpretation of working drawings for residential, commercial building, and civil construction."
"BOT4401","Undergraduate","Plant Conservation Biol",3,"Overview of the causes and consequences of local and global-scale human disturbances on plant diversity, including evaluation of strategies to mitigate these impacts. Inactivated per SCNS review, last term offered Spring 2016"
"BOT5605","Graduate","Plant Ecology",3,"In-depth study of plant ecology at three levels: individual, population, and community. Laboratory and field exercises will examine lecture topics. Prerequisites: PCB 3043 or permission of the instructor. Corequisite: Concurrent registration in lecture and lab courses. Inactivated per SCNS review, last term offered Fall 2017"
"BOT5605L","Graduate","Plant Ecology Lab",1,"In-depth study of plant ecology at three levels: individual, population, and community. Laboratory and field exercises will examine lecture topics. Prerequisites: PCB 3043 or permission of the instructor. Corequisite: Concurrent registration in lecture and lab courses. Inactivated per SCNS review, last term offered Fall 2017"
"BOT5727","Graduate","Plant Genetics",3,"Topics related to higher plants, including polyploid inheritance, self-incompatibility, cytoplasmic inheritance, mutable alleles, complex loci, genome analysis, recombination and mutagenesis. Prerequisites: BSC 2010 and BSC 2011 and PCB 3063."
"BOT5728","Graduate","Plant Mol Systemat",2,"DNA markers for phylogenetic analysis of vascular plants, including description of laboratory methods, computerized analytical techniques and evolutionary interpretation. Prerequisites: Graduate status or permission of instructor."
"BOT5728L","Graduate","Plant Mol Sys Lab",2,"DNA markers for phylogenetic analysis of vascular plants, including description of laboratory methods, computerized analytical techniques and evolutionary interpretation. Prerequisites: Graduate status or permission of instructor."
"PLP2001C","Undergraduate","Plant Pathology",4,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"BOT4503","Undergraduate","Plant Physiology",3,"Plant growth and metabolism in relationship to environment. Photobiology, nutrient relations, transport, and hormones in relation to plant development and function."
"BOT4503L","Undergraduate","Plant Physiology Lab",1,"Plant growth and metabolism in relationship to environment. Photobiology, nutrient relations, transport, and hormones in relation to plant development and function."
"BOT6585C","Graduate","Plant Struct Func",4,"A quantitative assessment of plant architecture, morphology and anatomy in relationship to physiology, including the measurement of water relations, energy and gas exchange. Prerequisites: Permission of the instructor and graduate status. Inactivated per SCNS review, last term offered Fall 2004"
"BOT5725C","Graduate","Plant Systematics",3,"Theory and methods of classification of vascular plants using phylogenetic principles. Covers the integration of morphological and molecular characters. Prerequisites: Graduate students or permission of instructor."
"PHZ5506","Graduate","Plasma Physics",3,"An introduction to plasma fundamentals, the Boltzmann equation, the hydrodynamic equations, orbit theory, the interaction of electromagnetic waves with plasmas, the pinch effect and instabilities. Prerequisite: PHY 3049. Inactivated per 2024 SCNS review. Last term offered fall 2016."
"MDE7660","College of Medicine","Plastic & Reconstructive Sur E","1 - 12","The Plastic and Reconstructive Surgery Elective is a 4 week rotation designed to expose students to a wide variety of clinical problems and techniques commonly encountered in the field of plastic surgery. Students will be exposed to all subspecialties in plastic surgery, including general reconstructive surgery, pediatric/craniofacial surgery, hand surgery, and aesthetic surgery. Students will rotate through several offices/hospitals during the rotation and will be expected to participate in pre- and post-operative office visits, hospital visits, and surgeries. In addition, students will be expected to master wound closure techniques and other basic plastic surgery technical skills. Prerequisite: Enrolled in the Herbert Wertheim College of Medicine."
"MDS7660","College of Medicine","Plastic & Reconstructive Sur S","1 - 12","The selective rotation in plastic surgery is a 4-week rotation designed to expose the student to a wide variety of clinical problems and techniques commonly encountered in the field of plastic surgery. The student will be exposed to all subspecialties in plastic surgery, including general reconstructive surgery, pediatric/craniofacial surgery, hand surgery, and aesthetic surgery. Students will rotate through an in-patient setting during the rotation and will be expected to participate in pre- and post-operative office visits, hospital visits, and surgeries. In addition, the student will be expected to master wound closure techniques and other basic plastic surgery technical skills. Prerequisite: Enrolled in the Herbert Wertheim College of Medicine."
"MDI7660","College of Medicine","Plastic & Reconstructive Sub","1 - 12","The Subinternship in Plastic Surgery is a 4-week experience designed to provide the student with advanced exposure to the clinical problems and techniques commonly encountered in the field of plastic surgery, with the goal of preparing the student for residency in this discipline. A student may choose to focus on pediatric plastic surgery, hand surgery, general reconstructive surgery, or aesthetic surgery. Students will rotate through a single setting during the rotation and will develop working relationships with the surgical preceptor. The student is expected to participate in pre- and post-operative office visits, hospital visits, and surgeries. In addition, the student will be expected to further advance his or her basic plastic surgery technical skills. Prerequisite: Enrolled in the Herbert Wertheim College of Medicine."
"EEE4762","Undergraduate","IoT design and Implment",3,"This course will provide hand-on experience on the hardware design and implementation of a typical loT system/device using Eagle/Autodesk PCB design software. Prerequisite: EEL 3110C or permission from instructor (No hardware design experience is required)"
"EEE6764","Graduate","Platform design for IoT",3,"This course will be able to fabricate, assemble, and design driving firmware of thecustom-designed loT system/device and hand-on experience on the IOT hardware platform design, optimization, testing. Prerequisite: Permission from instructor (No hardware design experience is required)"
"EEC3315","Undergraduate","Play and Soc Competence",3,"To examine the role of play behaviors as they relate to social competence and academic development in the early years."
"TPP2653","Undergraduate","Playscript Analysis",3,"Detailed playscript examination for directors, actors and designers, focusing on identification of those elements upon which successful theatre production depends. Prerequisite: Permission of the advisor."
"TPP4600","Undergraduate","Playwriting I",3,"Study of the theory and principles of writing plays for the stage. Practice in writing either the short or long play. May be repeated."
"TPP4601","Undergraduate","Playwriting II",3,"A continuation of the study of the theory and principle of writing plays for the stage. Actual practice in writing plays."
