"course_code","course_title","credits","department","description"
"PHYS 4980V","Senior Thesis","1-6 Hour","Physics (PHYS)","Senior Thesis. (Typically offered: Fall, Spring and Summer)"
"PHYS 49901","Physics Senior Seminar","1 Hour","Physics (PHYS)","Student mastery of the principles of physics are assessed by means of a research paper, a presentation on the research topic, and a reflection essay over coursework completed as part of the physics degree. A quantitative assessment examination will also be administered. Satisfies the Fulbright College writing requirement. (Typically offered: Fall, Spring and Summer)"
"PHYS 5000V","Laboratory and Classroom Practices in Physics","1-3 Hour","Physics (PHYS)","The pedagogy of curricular materials. Laboratory and demonstration techniques illustrating fundamental concepts acquired through participation in the classroom as an apprentice teacher. (Typically offered: Fall) May be repeated for up to 3 hours of degree credit."
"PHYS 50101","Introduction to Current Physics Research Seminar","1 Hour","Physics (PHYS)","This seminar course introduces new Physics graduate students to the faculty of the Physics department and their current research efforts. In addition, the students will be introduced to scientific ethics, and learn communication skills. (Typically offered: Fall)"
"PHYS 5020V","Individual Study in Advanced Physics","1-4 Hour","Physics (PHYS)","Guided study in current literature. (Typically offered: Fall and Spring) May be repeated for up to 4 hours of degree credit."
"PHYS 50401","Journal Club Seminar","1 Hour","Physics (PHYS)","In this seminar, the students will present talks based on published research articles. The goal of the course is to develop oral communication skills in the students. Effective literature search techniques will also be covered. (Typically offered: Spring)"
"PHYS 50703","Mathematical Methods for Physics","3 Hours","Physics (PHYS)","This course merges the mathematics required in classical mechanics, electrostatics, magnetostatics, and quantum mechanics into a single course. The goal is to develop physics problem-solving skills, a strong mathematical foundation, and a more unified picture of physics. (Typically offered: Fall)"
"PHYS 50903","Applications of Group Theory to Physics","3 Hours","Physics (PHYS)","Application of group theory to topics in physics, especially to atomic/molecular and solid-state physics. Prerequisite:PHYS 50703. (Typically offered: Irregular)"
"PHYS 51003","Advanced Mechanics","3 Hours","Physics (PHYS)","Dynamics of particles and rigid bodies. Hamilton's equations and canonical variables. Canonical transformations. Small oscillations. Prerequisite:PHYS 50703. (Typically offered: Fall)"
"PHYS 51101","Research Techniques Through Laboratory Rotations","1 Hour","Physics (PHYS)","Graduate students will be introduced to detailed operational aspects of two Physics research laboratories through extensive observation of those laboratory's operations during a six week rotation through each lab.  Planning for starting a research project in the summer will take place in the final three week rotation period. (Typically offered: Spring)"
"PHYS 52103","Statistical Mechanics","3 Hours","Physics (PHYS)","Classical and quantum mechanical statistical theories of matter and radiation. Prerequisite:PHYS 54103. (Typically offered: Spring)"
"PHYS 52603","Experiment and Data Analysis","3 Hours","Physics (PHYS)","This course is devoted to learning some of the frequently used experimental techniques and methods by which experimental data are analyzed to extract quantitative information on physical parameters.  Students will perform experiments, analyze data, and write lab reports. Prerequisite:PHYS 54103. (Typically offered: Fall)"
"PHYS 53103","Advanced Electromagnetic Theory I","3 Hours","Physics (PHYS)","Electrostatics, boundary-value problems in electrostatics, electrostatics in a medium, magnetostatics, and Faraday's Law. (Typically offered: Spring)"
"PHYS 53203","Advanced Electromagnetic Theory II","3 Hours","Physics (PHYS)","Maxwell equations, conservation laws, wave propagation, waveguides, radiating systems, scattering, special relativity, and radiation by moving charges. (Typically offered: Fall)"
"PHYS 53603","Scientific Computation and Numerical Methods","3 Hours","Physics (PHYS)","An introduction to numerical methods used in solving various problems in engineering and the sciences.  May not earn credit for this course andMATH 43503orMATH 43603. (Typically offered: Fall Even Years)This course is cross-listed withMATH 53603."
"PHYS 54103","Quantum Mechanics I","3 Hours","Physics (PHYS)","Non-relativistic quantum mechanics; the Schrodinger equation; the Heisenberg matrix representation; operator formalism; transformation theory; spinors and Pauli theory; the Dirac equation; applications to atoms and molecules; collision theory; and semiclassical theory of radiation. (Typically offered: Fall)"
"PHYS 54203","Quantum Mechanics II","3 Hours","Physics (PHYS)","Continuation ofPHYS 54103Prerequisite:PHYS 54103. (Typically offered: Spring)"
"PHYS 56103","Introduction to Biophysics and Biophysical Techniques","3 Hours","Physics (PHYS)","Origins of biophysics, biological polymers and polymer physics, properties of DNA and proteins, techniques to study DNA and proteins, biological membrane and ion channels, biological energy, experimental techniques to study single DNA and proteins. Two experiments are included: (1) DNA Gel electrophoresis; (2) Measurement of double-stranded DNA melting point. (Typically offered: Spring)"
"PHYS 56503","Subatomic Physics","3 Hours","Physics (PHYS)","Nuclear structure and nuclear reactions.  Nature and properties of elementary particles and resonances, their interactions and decays.  Phenomenological theory and discussion of experimental evidence. (Typically offered: Fall Odd Years)"
"PHYS 57103","Condensed Matter Physics I","3 Hours","Physics (PHYS)","The course covers the Drude theory and the Sommerfeld theory of metals, crystal lattices, reciprocal lattices, X-ray diffraction, Bloch's theory of electrons in periodic potential, formation of band gap, lattice vibration, and cohesive energy in solids. Prerequisite:PHYS 54103. (Typically offered: Fall)"
"PHYS 57304","Laser Physics","4 Hours","Physics (PHYS)","A combined lecture/laboratory course covering the theory of laser operation, laser resonators, propagation of laser beams, specific lasers such as gas, solid state, semiconductor and chemical lasers, and laser applications. (Typically offered: Spring Odd Years)"
"PHYS 57503","Applied Nonlinear Optics","3 Hours","Physics (PHYS)","Topics include: practical optical processes, such as electro-optic effects, acousto-optic effects, narrow-band optical filters, second harmonic generation, parametric amplification and oscillation, and other types of nonlinear optical spectroscopy techniques which are finding current practical applications in industry. (Typically offered: Irregular)"
"PHYS 57703","Introduction to Optical Properties of Materials","3 Hours","Physics (PHYS)","This course covers crystal symmetry optical transmission and absorption, light scattering (Raman and Brillouin) optical constants, carrier mobility, and polarization effects in semi-conductors, quantum wells, insulators, and other optically important materials. (Typically offered: Spring Even Years)"
"PHYS 57803","Physics of 2D Materials","3 Hours","Physics (PHYS)","Introduction to the structures of all known layered materials, followed by mechanical, electronic, spin, optical, and topological properties of two-dimensional materials. Discussion of theoretical concepts and examination of experimental manifestations of those concepts are interwoven throughout the semester. Knowledge of solid state physics is required. Pre- or Corequisite:PHYS 54103. (Typically offered: Irregular)"
"PHYS 5880V","Selected Topics in Physics","1-3 Hour","Physics (PHYS)","Selected topics in experimental or theoretical physics at the advanced level. (Typically offered: Irregular) May be repeated for up to 6 hours of degree credit."
"PHYS 6000V","Master of Science Thesis","1-6 Hour","Physics (PHYS)","Master of Science Thesis. (Typically offered: Fall, Spring and Summer) May be repeated for degree credit."
"PHYS 65103","Theoretical Biophysics","3 Hours","Physics (PHYS)","Introduction to biology as a complex system, networks and information theory, negative and positive feedback systems, gene regulation, noise, and noise propagation, cell signaling pathways, intercellular interactions, and emergence of cooperativity in biological systems. Prerequisite:PHYS 56103. (Typically offered: Fall Even Years)"
"PHYS 67103","Condensed Matter Physics II","3 Hours","Physics (PHYS)","The course covers surface physics, physics of homogeneous and inhomogeneous semiconductors, dielectric and ferroelectric physics, defects in crystals, spin interaction and magnetic properties, superconductivity, and band structure calculation. Prerequisite:PHYS 57103andPHYS 54103. (Typically offered: Spring Even Years)"
"PHYS 7000V","Doctoral Dissertation","1-18 Hour","Physics (PHYS)","Doctoral Dissertation. (Typically offered: Fall, Spring and Summer) May be repeated for degree credit."
"PLPA 30001","Principles of Plant Pathology Laboratory","1 Hour","Plant Pathology (PLPA)","Lab course in examination of the causes and symptoms of plant disease and the genetics of plant disease. Physiology, and ecology of host-pathogen interactions. Spread of disease and principles of disease control. Pre- or Corequisite:PLPA 30003orBIOL 30173. (Typically offered: Fall)This course is cross-listed withBIOL 30171."
"PLPA 30003","Principles of Plant Pathology","3 Hours","Plant Pathology (PLPA)","Examination of the causes and symptoms of plant disease and the genetics of plant disease. Physiology, and ecology of host-pathogen interactions. Spread of disease and principles of disease control. (Typically offered: Fall)This course is cross-listed withBIOL 30173."
"PLPA 4000V","Research","1-6 Hour","Plant Pathology (PLPA)","Original investigations of assigned problems in plant pathology. Prerequisite:PLPA 30003. (Typically offered: Fall, Spring and Summer)"
"PLPA 41203","Bacterial Lifestyles","3 Hours","Plant Pathology (PLPA)","The course will introduce students to bacteria as prokaryotic organisms, different from eukaryotes such as plants and animals. Model microbial systems will be studied in more detail to identify unique strategies that bacteria employ to thrive in their respective environment, whether they are causing diseases or establishing beneficial interactions with animal or plants or coexisting with other microorganisms in diverse ecological environments. The course will also cover special adaptations that bacteria have evolved to adapt to harsh environments and how these adaptations can be harnessed to control pollution. Prerequisite:BIOL 20003andBIOL 20001. (Typically offered: Spring Odd Years)This course is cross-listed withBIOL 42273."
"PLPA 42203","Plant Disease Control","3 Hours","Plant Pathology (PLPA)","Principles, methods and mechanics of plant disease control. Emphasis is given to the integration of control measures and epidemiology of plant diseases. Lecture 3 hours per week. Prerequisite:PLPA 30003. (Typically offered: Fall)This course is cross-listed withBIOL 41373."
"PLPA 43303","Biotechnology in Agriculture","3 Hours","Plant Pathology (PLPA)","Discussion of the techniques, applications, and issues of biotechnology as it is being used in modern agriculture. Coverage includes the basics of molecular biology, production of transgenic plants and animals, and new applications in the agricultural, food, and medical marketplace. Lecture and discussion, 3 hours per week. (Typically offered: Fall)This course is cross-listed withBIOL 43373."
"PLPA 4620V","Internship","1-6 Hour","Plant Pathology (PLPA)","Supervised practical work experience in pest management to develop and demonstrate professional competence. A maximum of 6 hours credit per semester or summer session is permitted. Faculty approval of projects proposal prior to enrollment, and written or oral reports are required. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"PLPA 5020V","Special Problems Research","1-6 Hour","Plant Pathology (PLPA)","Original investigations of assigned problems in plant pathology. Prerequisite:  Graduate standing. (Typically offered: Fall, Spring and Summer) May be repeated for up to 6 hours of degree credit."
"PLPA 5040V","Special Topics","1-18 Hour","Plant Pathology (PLPA)","Lecture topics of current interest not covered in other courses in plant pathology or other related areas. Prerequisite:  Graduate standing. (Typically offered: Irregular) May be repeated for up to 18 hours of degree credit."
"PLPA 51203","Bacterial Lifestyles","3 Hours","Plant Pathology (PLPA)","The course will introduce students to bacteria as prokaryotic organisms, different from eukaryotes such as plants and animals. Model microbial systems will be studied in more detail to identify unique strategies that bacteria employ to thrive in their respective environment, whether they are causing diseases or establishing beneficial interactions with animal or plants or coexisting with other microorganisms in diverse ecological environments. The course will also cover special adaptations that bacteria have evolved to adapt to harsh environments and how these adaptations can be harnessed to control pollution. Prerequisite:BIOL 20003andBIOL 20001. (Typically offered: Spring Odd Years)This course is cross-listed withBIOL 52273."
"PLPA 52203","Plant Disease Control","3 Hours","Plant Pathology (PLPA)","Principles, methods and mechanics of plant disease control. Emphasis is given to the integration of control measures and epidemiology of plant diseases. Lecture 3 hours per week. Graduate degree credit will not be given for bothPLPA 42203andPLPA 52203. (Typically offered: Fall)"
"PLPA 53003","Advanced Plant Pathology: Host-Pathogen Interactions","3 Hours","Plant Pathology (PLPA)","Presentation of important contemporary concepts relative to disease resistance and the physiology, biochemistry, and molecular biology of plant-pathogen interactions. Lecture 3 hours per week. Prerequisite:PLPA 30003or equivalent and graduate standing. (Typically offered: Spring Odd Years)"
"PLPA 53103","Advanced Plant Pathology: Ecology and Epidemiology","3 Hours","Plant Pathology (PLPA)","Presentation of important contemporary concepts relative to the ecology and epidemiology of foliar and soil-borne plant pathogens. Lecture 3 hours per week. Prerequisite:PLPA 30003and graduate standing. (Typically offered: Spring Even Years)"
"PLPA 53303","Biotechnology in Agriculture","3 Hours","Plant Pathology (PLPA)","Discussion of the techniques, applications, and issues of biotechnology as it is being used in modern agriculture. Coverage includes the basics of molecular biology, production of transgenic plants and animals, and new applications in the agricultural, food, and medical marketplace. Lecture and discussion, 3 hours per week. Graduate degree credit will not be given for bothPLPA 43303andPLPA 53303. (Typically offered: Fall)"
"PLPA 54004","Diseases of Economic Crops","4 Hours","Plant Pathology (PLPA)","Diagnosis and management of important diseases of cotton, fruits, rice, trees, soybeans, wheat, and vegetables will be covered in a lecture, laboratory, and field format. Lecture 2 hours, laboratory 4 hours per week. Four 1-day field trips will be involved. Corequisite:  Lab component. Prerequisite:PLPA 30003. (Typically offered: Summer)"
"PLPA 56003","Plant Pathogenic Fungi","3 Hours","Plant Pathology (PLPA)","Plant Pathogenic Fungi is structured as an integrated lecture/laboratory class designed for students that are interested in developing an understanding and appreciation for taxonomy, biology, and ecology of plant pathogenic fungi and related saprophytic fungi. Corequisite: Lab component. Prerequisite:PLPA 30003or graduate standing. (Typically offered: Fall Odd Years)"
"PLPA 6000V","Master's Thesis","1-6 Hour","Plant Pathology (PLPA)","Master's Thesis. Prerequisite:  Graduate standing. (Typically offered: Fall, Spring and Summer) May be repeated for degree credit."
"PLPA 62003","Plant Virology","3 Hours","Plant Pathology (PLPA)","Lecture emphasizing discussion of recent advances in plant virology. Laboratory concerned with techniques and equipment used in plant virus studies, including transmission of viruses, characterization utilizing ultracentrifugation, spectrophotometry, electrophoresis, electron microscopy, and serology. Lecture 2 hours, laboratory 3 hours per week. Corequisite:  Lab component. Prerequisite:CHEM 58103orCHEM 58403orCHEM 68703or consent of instructor. (Typically offered: Fall Even Years)"
"PTSC 7000V","Doctoral Dissertation","1-18 Hour","Plant Sciences (PTSC)","Doctoral Dissertation. Prerequisite:  Graduate standing. (Typically offered: Fall, Spring and Summer) May be repeated for degree credit."
"PLSC 100H3","Honors Perspectives in Political Science","3 Hours","Political Science (PLSC)","This course takes a topical approach to introducing first-year students to the academic skills essential to success in college and the methods of the political science discipline. The course emphasizes the transition to the UA and university-level work by addressing topics such as the advising process and civic engagement. Prerequisite:  Honors standing. (Typically offered: Fall and Spring)"
"PLSC 20003","American National Government (ACTS Equivalency = PLSC 2003)","3 Hours","Political Science (PLSC)","Survey of the history, basic ideas, structure, and political processes of the national government of the United States, including the fundamental relationships of the federal system. Required of all political science majors. (Typically offered: Fall, Spring and Summer)"
"PLSC 200H3","Honors American National Government","3 Hours","Political Science (PLSC)","Survey of the history, basic ideas, structure, and political processes of the national government of the United States, including the fundamental relationships of the federal system. Prerequisite:  Honors standing. (Typically offered: Fall)This course is equivalent toPLSC 20003."
"PLSC 20103","Introduction to Comparative Politics","3 Hours","Political Science (PLSC)","An introductory survey of comparative political systems. (Typically offered: Fall, Spring and Summer)"
"PLSC 21003","State and Local Government (ACTS Equivalency = PLSC 2103)","3 Hours","Political Science (PLSC)","Organization and functions of state and local governments in the United States, intergovernmental relations, administration, adjudication, and the organization and function of political parties on state and local levels. (Typically offered: Fall Even Years; Summer)"
"PLSC 28103","Introduction to International Relations and Global Studies","3 Hours","Political Science (PLSC)","An interdisciplinary survey of the state system, the role of non-state actors, and the processes and outcomes of globalization. Topics include theories of international conflict and peace, international norms and ethics, international law and organizations, global cultural interactions, and contemporary transnational challenges. (Typically offered: Fall and Spring)This course is equivalent toINST 28103."
"PLSC 281H3","Honors Introduction to International Relations and Global Studies","3 Hours","Political Science (PLSC)","An interdisciplinary survey of the state system, the role of non-state actors, and the processes and outcomes of globalization. Topics include theories of international conflict and peace, international norms and ethics, international law and organizations, global cultural interactions, and contemporary transnational challenges. Prerequisite:  Honors standing. (Typically offered: Fall and Spring)This course is equivalent toINST 28103."
"PLSC 3000V","Internship in Public Affairs","1-6 Hour","Political Science (PLSC)","Work experience in a public sector agency arranged by the student under the guidance of a faculty member. Written assignment required. Can be taken remotely through Global Campus. (Typically offered: Fall, Spring and Summer) May be repeated for up to 6 hours of degree credit."
"PLSC 31003","Public Administration","3 Hours","Political Science (PLSC)","Trends and organization of public administration, dynamics of management; fiscal and personnel management; administrative powers and responsibility. Prerequisite:PLSC 20003. (Typically offered: Spring)"
"PLSC 32003","Introduction to Legal Studies","3 Hours","Political Science (PLSC)","An examination of the legal profession, legal writing, and the substantive areas of law in the U.S. Prerequisite:PLSC 20003. (Typically offered: Fall and Spring)"
"PLSC 32103","The South and the Law:  Race, Gender, and Citizenship","3 Hours","Political Science (PLSC)","Examines the experience of racial and ethnic minorities, as well as women, in the post-Civil War South. Explores legal ramifications and tracks cultural and political legacies of landmark cases and/or legislative acts. (Typically offered: Fall)"
"PLSC 32203","Arkansas Politics and the Nation","3 Hours","Political Science (PLSC)","An examination of Arkansas Politics including the political process, public policies, social problems, political behavior, governmental structure, and contemporary issues with an emphasis on the historical, regional, and national context. Prerequisite:PLSC 20003. (Typically offered: Spring)"
"PLSC 32303","The American Congress","3 Hours","Political Science (PLSC)","Thorough examination of the constitutional role of the legislative branch under the Constitution; the internal procedures and personalities of the Senate and House; the central place of Congress in shaping domestic and foreign policy. Prerequisite:PLSC 20003. (Typically offered: Fall)"
"PLSC 32403","The Judicial Process","3 Hours","Political Science (PLSC)","The structure and operation of the state and national court systems. Emphasis is upon the role of the judiciary in the American political system and the political aspects and consequences of judicial decision-making. Prerequisite:PLSC 20003. (Typically offered: Fall)"
"PLSC 32503","Urban Politics","3 Hours","Political Science (PLSC)","Analysis of comparative urban systems, including political process, public policy, social problems, governmental structure, and voter behavior. Prerequisite:PLSC 20003. (Typically offered: Spring)"
"PLSC 32603","Latino Politics","3 Hours","Political Science (PLSC)","An overview of Latino political behavior that analyzes the social, economic, and political issues impacting the Latino/Hispanic community in the United States. The course focuses on understanding relationships of power and interaction within the institutional contexts that shape diverse Latino experiences. (Typically offered: Fall)"
"PLSC 32703","Belonging, Citizenship, & Immigration in the United States","3 Hours","Political Science (PLSC)","Explores belonging, immigration, and citizenship in the U.S., considering historical, political, social, and cultural perspectives. Special emphasis is placed on recent immigration trends, which have impacted demographics and politics. Delves into questions surrounding immigration, including policy, public attitudes, immigrant experiences, and social/political inclusion/exclusion of immigrant and ethnic minorities. (Typically offered: Irregular)This course is cross-listed withLALS 32703."
"PLSC 32903","Black Politics","3 Hours","Political Science (PLSC)","This is a survey course is designed to provide students with a comprehensive overview of Black political participation in the United States and throughout the diaspora. In addition to analyzing important events in Black politics in the U.S., the course also examines evolving patterns of diasporic political participation throughout the world. Prerequisite:PLSC 20003. (Typically offered: Fall)This course is cross-listed withAAST 32903."
"PLSC 33903","Civil Rights Policy and Politics","3 Hours","Political Science (PLSC)","This course will draw from linkages between the protest phase of the civil rights and American political institutions. The course explores the institutional impact of the civil rights movement on the presidency, congress, the courts, administrative regulatory agencies, and civil rights advisory organizations. Prerequisite:AAST 20203orAAST 32903orPLSC 32903. (Typically offered: Spring)This course is cross-listed withAAST 33903."
"PLSC 35003","Governments and Politics of East Asia","3 Hours","Political Science (PLSC)","Comparative analysis of structures, processes, and problems of the political systems of the Democratic Republic of Vietnam, Japan, and the Peoples Republic of China. Prerequisite:PLSC 20103. (Typically offered: Fall)This course is cross-listed withAIST 35003."
"PLSC 35203","Politics of the Middle East","3 Hours","Political Science (PLSC)","Survey of the unity and diversity in the political development of the Middle East, as evident in historical legacies, state formation, civil society, social class, and political identity. (Typically offered: Fall)"
"PLSC 35403","Introduction to Citizenship Studies","3 Hours","Political Science (PLSC)","Introduction to the field of citizenship studies with a focus on theoretical and empirical illustrations. Covers citizenship in the Middle East, Latin America, and contemporary Africa. Theoretically grounded in comparative politics, students should develop understanding of the complex debates and real-time challenges which shape this sub-field of political science. (Typically offered: Spring)"
"PLSC 35503","Western European Politics","3 Hours","Political Science (PLSC)","Comparative analysis of Western European parliamentary systems with special attention to political traditions, constitutional arrangements, socio-economic structure, and the political and legislative processes in countries such as Britain, France, and Germany. Prerequisite:PLSC 20003orPLSC 20103. (Typically offered: Irregular)"
"PLSC 35703","Governments and Politics of Latin America","3 Hours","Political Science (PLSC)","Comparative survey of Latin America political forces and institutions with special attention to patterns and problems of political change and development in that area. Prerequisite:PLSC 20103. (Typically offered: Irregular)"
"PLSC 36003","Scope and Methods of Political Science","3 Hours","Political Science (PLSC)","The basic empirical principles, assumptions, and research techniques of political inquiry for analysis of political phenomena. This course focuses extensively on research design and analysis of empirical data. Prerequisite:PLSC 20003. (Typically offered: Fall, Spring and Summer)"
"PLSC 36803","International Conflict and National Security Policy","3 Hours","Political Science (PLSC)","This course examines international conflict and national security policy. The first part of the course analyzes the causes and consequences of international conflict and mechanisms for conflict resolution. The second part examines the formulation and implementation of national security in comparative perspective and U.S. national security policy. Prerequisite:PLSC 28103. (Typically offered: Fall Even Years)"
"PLSC 38003","International Organization","3 Hours","Political Science (PLSC)","This course is about how state and non-state actors try to organize the international system to help manage crucial issues such as the development and use of force, the efficiency and fairness of markets, and the realization and protection of human rights and environmental health (Typically offered: Spring)This course is cross-listed withINST 38003."
"PLSC 38103","International Law","3 Hours","Political Science (PLSC)","Analysis of the traditional principles of public international law including the law of war, the law of sea and air, and the legal nature of statehood; and analysis of selected principles of private international law relevant to such topics as the multinational corporation, international arbitration, commerce with Communist states, and the expropriation of foreign property. Prerequisite:  Junior standing. (Typically offered: Fall)"
"PLSC 38203","Theories of International Relations","3 Hours","Political Science (PLSC)","Analysis of major intellectual traditions in the field of international relations, including realism, liberalism, and social constructivism.  Emphasis will be placed on how they help us to understand war, revolution, global capitalism, nationalism, peace, and other significant international phenomena. Prerequisite:PLSC 20003andPLSC 20103. (Typically offered: Spring)"
"PLSC 38503","American Foreign Policy","3 Hours","Political Science (PLSC)","The structure and process for making and implementing the foreign policy of the United States, and an evaluation of current policies in the contemporary international milieu. Prerequisite:PLSC 20003orPLSC 20103. (Typically offered: Fall)"
"PLSC 3900V","Special Topics","1-3 Hour","Political Science (PLSC)","Special topics in political science. (Typically offered: Fall, Spring and Summer) May be repeated for degree credit."
"PLSC 392H3","Honors Colloquium","3 Hours","Political Science (PLSC)","Covers a special topic or issue, offered as part of the honors program. Prerequisite:  Honors candidacy. (Typically offered: Irregular) May be repeated for degree credit."
"PLSC 3940V","Readings in Political Science","1-3 Hour","Political Science (PLSC)","For advanced students who wish to study some field of political science beyond the course offering available in that field. Prerequisite:  Junior standing. (Typically offered: Fall, Spring and Summer) May be repeated for up to 6 hours of degree credit."
"PLSC 394HV","Honors Readings in Political Science","1-3 Hour","Political Science (PLSC)","For advanced students who wish to study some field of political science beyond the course offering available in that field. Prerequisite:  Junior standing and honors standing. (Typically offered: Fall, Spring and Summer) May be repeated for up to 6 hours of degree credit.This course is equivalent toPLSC 3940V."
"PLSC 39503","Crossing Borders: Transnationalism and Intercultural Transfer","3 Hours","Political Science (PLSC)","Study of Transnational Theory and the concept of Intercultural Transfer Studies. Focuses on intercultural transfers of ideas, concepts, and models for political, social, economic, and cultural advancement. (Typically offered: Irregular)This course is cross-listed withINST 39003."
"PLSC 39803","Politics in Literature","3 Hours","Political Science (PLSC)","Analysis of political theories and issues through extensive reading and discussion of selected works of literature. Prerequisite:PLSC 20003orPLSC 20103. (Typically offered: Spring)"
"PLSC 4000V","Special Topics","1-3 Hour","Political Science (PLSC)","Topics in political science not usually covered in other courses. (Typically offered: Irregular) May be repeated for degree credit."
"PLSC 4060V","Independent Study in Political Science","1-3 Hour","Political Science (PLSC)","Independent study in political science. Arranged in agreement and under the guidance of a faculty member. (Typically offered: Irregular) May be repeated for up to 6 hours of degree credit."
"PLSC 40803","Portrayals of Hitler in Film","3 Hours","Political Science (PLSC)","Introduction to the construction and deconstruction of Hitler's image in fictional movies produced in the United States, the United Kingdom, and Germany after 1945, through a lens of postmodern thought and cultural theory. (Typically offered: Irregular)"
"PLSC 40903","Politics and Policy on Film","3 Hours","Political Science (PLSC)","An examination of the ways in which politics, government, policymakers, and public policy issues are portrayed on film. Selections vary, but may include historic and contemporary works, independent films and blockbusters, fictional works, biopics, and documentaries. Heavy emphasis on independent research and informed discussion, focused on the context in which the works were made and the ways they were received by audiences. (Typically offered: Irregular)"
"PLSC 41003","Introduction to Urban Planning","3 Hours","Political Science (PLSC)","Reviews the many forms, functions, and purposes of American cities. Covers basic planning theories, surveys the various sub-fields of planning, discusses trends in the planning field, and utilizes computer simulations. (Typically offered: Fall)"
"PLSC 41103","Introduction to Urban Planning II","3 Hours","Political Science (PLSC)","Advanced analysis of comparative urban systems, including political process, public policy, social problems, governmental structure, and voter behavior. Prerequisite:PLSC 41003or instructor consent. (Typically offered: Irregular)"
"PLSC 41403","U","S Environmental Politics and Policy  3 Hours","Political Science (PLSC)","Surveys recent patterns of environmentalism in the U.S. and explores the nature of policy making with regard to environmental and economic development issues. Topics may include conservation vs. preservation, multiple use vs. sustainability, intergovernmental policy implementation, incentives, and free market environmentalism. Prerequisite:PLSC 20003. (Typically offered: Spring and Summer)"
"PLSC 41503","Public Policy","3 Hours","Political Science (PLSC)","A study of public policy formulation, implementation, and evaluation at various levels of government. Prerequisite:PLSC 20003and Junior or Senior standing. (Typically offered: Fall)"
"PLSC 41603","Nuevo South: The Emerging Latino Electorate in the South","3 Hours","Political Science (PLSC)","Explores the new wave of Latino migration to the US South and how this has transformed the demographic composition of these states and reshaped politics and policy. Explores concepts, both regionally and nationally, of membership, Southern and national identity, and the racialization of Latinos. (Typically offered: Irregular)This course is cross-listed withLALS 41603."
"PLSC 41703","Community Development","3 Hours","Political Science (PLSC)","Encompasses the political, economic, and social issues that shape contemporary communities. This class examines substantive issues in community development, related theories and techniques. A major focus of the course will be on low-income and minority neighborhoods and efforts to create more inclusive communities in the United States and abroad. Prerequisite:  Junior standing. (Typically offered: Fall)"
"PLSC 41803","The Evolution of Nonprofits and Philanthropy","3 Hours","Political Science (PLSC)","Introduction to the history of philanthropy. Examines philanthropy at the intersection of anthropological theories of giving, social theories related to types of capital and capital exchanges, and economic theories about the role of philanthropy for national economies. (Typically offered: Irregular)"
"PLSC 41903","Administrative Law","3 Hours","Political Science (PLSC)","Legal aspects of the administrative process and the effect of legal principles and processes upon administrative decision-making. Emphasis is given to the limitation of administrative discretion and the judicial review of administrative decisions. Prerequisite:PLSC 20003. (Typically offered: Spring)"
"PLSC 42003","American Political Parties","3 Hours","Political Science (PLSC)","The nature, function, and history of political parties in the United States with emphasis on party membership, organization, campaign techniques, finance and electoral alliances. Prerequisite:PLSC 20003. (Typically offered: Irregular)"
"PLSC 42103","Campaigns and Elections","3 Hours","Political Science (PLSC)","This course examines the American electoral process. It is an empirical course that provides opportunities for original analysis of survey data and election returns. Emphasis is placed on the most recent federal election. Prerequisite:PLSC 20003. (Typically offered: Irregular)"
"PLSC 42203","Gender and Justice in the U","S  3 Hours","Political Science (PLSC)","Provide students with a historic and contemporary overview of the laws, policies, and politics surrounding gender, citizenship, and justice in the United States. Explores how law and public policy have affected the lives of marginalized sex and gender groups in the United States as well as the political dynamics surrounding gender and sexuality law. (Typically offered: Spring Odd Years)This course is cross-listed withGNST 42203."
"PLSC 42303","The American Chief Executive","3 Hours","Political Science (PLSC)","Offices and roles of the President and state governors of the United States focusing on the evolution of the offices in terms of responsibilities and political leadership. Prerequisite:PLSC 20003. (Typically offered: Spring)"
"PLSC 42403","Minority Politics","3 Hours","Political Science (PLSC)","Reviews political action and concepts of political activity by minority groups, focusing on contemporary political behavior. Prerequisite:PLSC 20003. (Typically offered: Spring)"
"PLSC 42503","The U","S Constitution I  3 Hours","Political Science (PLSC)","United States Supreme Court decisions involving the functions and powers of Congress, the Supreme Court, and the President and federalism. Prerequisite:PLSC 20003. (Typically offered: Spring)"
"PLSC 42603","The U","S Constitution II  3 Hours","Political Science (PLSC)","United States Supreme Court decisions interpreting the political, economic, and civil rights of individuals and groups. Prerequisite:PLSC 20003. (Typically offered: Irregular)"
"PLSC 42703","Political Psychology","3 Hours","Political Science (PLSC)","Examines role of the individual in the polity including basic psychological constructs of relevance to political action, the formulation and maintenance of stable political orientations, the patterns linking the individual to the polity, and major modes of inquiry. Prerequisite:PLSC 20003. (Typically offered: Irregular)"
"PLSC 42803","Federalism and Intergovernmental Relations","3 Hours","Political Science (PLSC)","Analysis of changes in intergovernmental relations in the American federal system.  Discussions will focus on political, economic/fiscal and administrative aspects of policy changes of the pre-and post-Reagan eras. (Typically offered: Spring Even Years)"
"PLSC 43003","History of Political Parties in the U","S 1789-1896  3 Hours","Political Science (PLSC)","Origin and development of the American party system from the implementation of the Constitution to the election of McKinley. (Typically offered: Fall Even Years)This course is cross-listed withHIST 45003."
