"code","title","credits","subject","description"
"16:681:595","MEDICAL GENETICS II",3.0,"NB",""
"16:681:597","CLINICAL CANCER GENETIC COUNSELING",3.0,"NB",""
"16:681:608","TEACHING TECHNIQUES",2.0,"NB",""
"16:681:611","LAB ROT MIC MOL GEN",2.0,"NB",""
"16:681:613","LAB ROT MIC MOL GEN",2.0,"NB",""
"16:681:641","INDEPENDENT STUDY IN MICROBIOLOGY AND MOLECULAR GENETICS","","NB",""
"16:681:671","TOPICS IN THE TRANSLATION OF RESEARCH TOMEDICINE",1.0,"NB",""
"16:681:681","SEMINAR IN MOLECULAR GENETICS, MICROBIOL& PHYSIOL-TOPICS IN MOLECULAR MEDICINE",1.0,"NB",""
"16:681:687","LAB AND CLINICAL ROTATIONS FOR GENETIC  COUNSELORS",2.0,"NB",""
"16:681:701","RESEARCH IN MICROBIOLOGY AND MOLECULAR GENETICS","","NB",""
"16:681:800","MATRICULATION CONTD",0.0,"NB",""
"16:681:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:681:855","GRADUATE TRAINEESHIP",0.0,"NB",""
"16:681:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:681:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:682:501","MICROBIAL LIFE",3.0,"NB",""
"16:682:502","MICROBIAL BIOCHEM",3.0,"NB",""
"16:682:521","SEM MICROBIAL BIOL",1.0,"NB",""
"16:682:523","MICROBIAL BIOLOGY SEMINARS",1.0,"NB",""
"16:682:524","APPL & INDUSTR MICRO",3.0,"NB",""
"16:682:530","SCI CONDUCT/ETHICS",1.0,"NB",""
"16:682:531","BASIC BIOCHEMISTRY",3.0,"NB",""
"16:682:572","MICRO ECOL & DIV",3.0,"NB",""
"16:682:611","LABORATORY ROTATION IN MICROBIAL BIOLOGY",1.0,"NB",""
"16:682:641","ADVANCED SPECIAL PROBLEMS IN MICROBIAL  BIOLOGY","","NB",""
"16:682:651","PRACTICAL TRAINING IN MICROBIAL BIOLOGY","","NB",""
"16:682:691","NONTHESIS STUDY MICROBIAL BIOLOGY","","NB",""
"16:682:701","RES MICROBIAL BIO","","NB",""
"16:682:800","MATRICULATION CONTD",0.0,"NB",""
"16:682:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:682:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:682:867","PART GA APPOINTMENT",3.0,"NB",""
"16:682:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:682:878","PART TA APPOINTMENT",3.0,"NB",""
"16:695:538","FUNDAMENTALS OF MOLECULAR BIOSCIENCES",6.0,"NB",""
"16:695:539","EXPERIMENTAL METHODS IN MOLECULAR BIOSCIENCES",2.0,"NB",""
"16:695:551","ESSENTIAL SKILLS I",1.0,"NB",""
"16:695:600","PROGRESS REPORTS OF GRADUATE STUDENTS INMOLECULAR BIOSCIENCES",0.0,"NB",""
"16:695:615","LAB ROTATION I","","NB",""
"16:700:501","INTRODUCTION TO MUSIC RESEARCH",3.0,"NB",""
"16:700:509","MUSIC HISTORY-REVIEW",3.0,"NB",""
"16:700:511","MUSIC THEORY REVIEW",3.0,"NB",""
"16:700:515","COMPUTER COMPOSITION",3.0,"NB",""
"16:700:519","PRO-SEMINAR IN MUSICOLOGY",3.0,"NB",""
"16:700:525","STUDY IN MUSIC ANALYSIS",3.0,"NB",""
"16:700:531","PRO-SEMINAR IN COMPOSITION",3.0,"NB",""
"16:700:541","SPECIAL TOPICS: MUSIC THEORY & ANALYSIS",3.0,"NB",""
"16:700:567","PRO-SEMINAR IN PERFORMANCE PRACTICE",3.0,"NB",""
"16:700:573","20TH CENTURY THEORY",3.0,"NB",""
"16:700:601","INDEPENDENT STUDY","","NB",""
"16:700:603","MASTERS PROJECT","","NB",""
"16:700:619","SEMINAR MUSICOLOGY",3.0,"NB",""
"16:700:631","SEMINAR IN COMPOSITION",3.0,"NB",""
"16:700:701","RESEARCH IN MUSIC","","NB",""
"16:700:800","MATRICULATION CONTD",0.0,"NB",""
"16:700:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:700:867","PART GA APPOINTMENT",3.0,"NB",""
"16:700:877","TEACHING ASSISTANTSHIP",6.0,"NB",""
"16:700:878","TEACHING ASSISTANTSHIP",3.0,"NB",""
"16:709:503","INTRODUCTION TO APPLIED NUTRITION RESEARCH",3.0,"NB",""
"16:709:510","ADVANCED TOPICS IN DISEASE PREVENTION",3.0,"NB",""
"16:709:526","HEALTH PROMOTION IN NUTRITION & DIETETICS 2",3.0,"NB",""
"16:709:553","NUTRITION: A BIOCHEMICAL AND PHYSIOLOGICAL BASIS",4.0,"NB",""
"16:709:601","NUTRITIONAL SCIENCES SEMINAR",1.0,"NB",""
"16:709:603","ADVANCED STUDIES IN NUTRITION","","NB",""
"16:709:618","DIETETICS SUPERVISED PRACTICE","","NB",""
"16:709:620","ADVANCED TOPICS IN NUTRITIONAL SCIENCES","","NB",""
"16:709:625","RECENT ADV NUTR SCI",1.0,"NB",""
"16:709:644","RESEARCH SUPERVISED PRACTICE","","NB",""
"16:709:699","NONTHESIS STUDY","","NB",""
"16:709:701","RESEARCH IN NUTRITIONAL SCIENCES","","NB",""
"16:709:800","MATRICULATION CONTINUED",0.0,"NB",""
"16:709:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:709:866","GRADUATE ASSISTANTSHIP",6.0,"NB",""
"16:709:867","PART GA APPOINTMENT",3.0,"NB",""
"16:709:877","TEACHING ASSISTANTSHIP",6.0,"NB",""
"16:709:878","PART TA APPOINTMENT",3.0,"NB",""
"16:710:544","MOL REG/NEUROGENESIS",3.0,"NB",""
"16:710:555","NEUROBIOLOGY",3.0,"NB",""
"16:710:605","ADVANCED STUDIES",2.0,"NB",""
"16:710:701","RESEARCH","","NB",""
"16:710:800","MATRICULATION CONTC",0.0,"NB",""
"16:710:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:710:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:710:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:712:500","COAST CLI RISK RESIL",3.0,"NB",""
"16:712:501","PHYSICAL OCEANOGRAPHY",3.0,"NB",""
"16:712:505","INTEGRATED OCEAN OBSERVING 1",3.0,"NB",""
"16:712:509","INTEGRATED OCEAN OBSERVING - SOFTWARE BOOTCAMP",3.0,"NB",""
"16:712:510","OPERATIONAL OCEAN MODELING/VISUALIZATION1",3.0,"NB",""
"16:712:520","BIOLOGICAL OCEANOGRAPHY: WATER COLUMN ECOSYSTEMS",3.0,"NB",""
"16:712:552","REMOTE SENSING OF THE OCEANS & ATMOSPHERE",3.0,"NB",""
"16:712:560","HISTORY OF EARTH SYSTEM",3.0,"NB",""
"16:712:561","PROFESSIONAL SCIENCE WRITING & PRESENTATION",3.0,"NB",""
"16:712:693","INDEPENDENT STUDY IN OCEANOGRAPHY","","NB",""
"16:712:701","RESEARCH IN OCEANOGRAPHY","","NB",""
"16:712:800","MATRICULATION CONTINUED",0.0,"NB",""
"16:712:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:712:844","RESEARCH INTERNSHIP",0.0,"NB",""
"16:712:866","GRAD ASSISTANTSHIP","","NB",""
"16:712:877","TEACH ASSISTANTSHIP","","NB",""
"16:718:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:718:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:718:867","PART GA APPOINTMENT",3.0,"NB",""
"16:718:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:718:878","PART TA APPOINTMENT",3.0,"NB",""
"16:720:507","ADV PHARMACEUTICS",3.0,"NB",""
"16:720:540","INDEP RES PROPOSAL",3.0,"NB",""
"16:720:601","SEM IN PHAR SCIENCES",1.0,"NB",""
"16:720:610","INDEPENDENT STUDY","","NB",""
"16:720:701","RESEARCH IN PHARMACEUTICAL SCIENCES","","NB",""
"16:720:703","ATTNDN P'CEUTIC SEMN",1.0,"NB",""
"16:720:800","MATRICULATION CONTD",0.0,"NB",""
"16:720:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:720:855","GRADUATE TRAINEESHIP","","NB",""
"16:720:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:720:867","PART GA APPOINTMENT",3.0,"NB",""
"16:720:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:720:878","PART TA APPOINTMENT",3.0,"NB",""
"16:730:550","SEMINAR IN EPISTEMOLOGY",3.0,"NB",""
"16:730:570","SEM PHIL OF LANGUAGE",3.0,"NB",""
"16:730:582","SEM PHIL OF LAW",3.0,"NB",""
"16:730:595","PROSEMINAR IN PHIL",3.0,"NB",""
"16:730:601","SPEC STUDIES PHILOS",3.0,"NB",""
"16:730:603","SPEC STUDIES PHILOS",3.0,"NB",""
"16:730:653","ADV TPCS:METAPHYSICS",3.0,"NB",""
"16:730:695","DISSERTATION SEMINAR",3.0,"NB",""
"16:730:701","RES IN PHILOSOPHY","","NB",""
"16:730:800","MATRICULATION CONTD",0.0,"NB",""
"16:730:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:730:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:730:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:731:501","FUNDAMENTALS OF PACKAGING ENGINEERING",3.0,"NB",""
"16:731:545","PACKAGING AND ENVIRONMENT",3.0,"NB",""
"16:731:562","SELECTED TOPICS",3.0,"NB",""
"16:731:580","PROFESSIONAL INTERNSHIP PACKAGING","","NB",""
"16:731:590","INDEPENDENT STUDY IN PACKAGING",3.0,"NB",""
"16:731:591","PACKAGING ENGINEERING RESEARCH","","NB",""
"16:731:592","MASTER'S PROJECT",3.0,"NB",""
"16:750:501","QUANTUM MECHANICS",3.0,"NB",""
"16:750:503","ELECT & MAGNETISM I",3.0,"NB",""
"16:750:507","CLASSICAL MECHANICS",3.0,"NB",""
"16:750:509","PHYSICS APPLI CMPTRS",3.0,"NB",""
"16:750:511","TOPICS MATH PHYSICS",3.0,"NB",""
"16:750:601","SOLID STATE PHYS - I",3.0,"NB",""
"16:750:610","INTERSTELLAR MATTER",3.0,"NB",""
"16:750:620","INTRO MANY-BODY",3.0,"NB",""
"16:750:623","ADVANCED STUDIES IN PHYSICS",3.0,"NB",""
"16:750:624","ADVANCED STUDIES IN PHYSICS",3.0,"NB",""
"16:750:633","SEMINAR",1.0,"NB",""
"16:750:677","ADVANCED TOPICS IN STATISTICAL MECHANICSAND BIOLOGICAL PHYSICS I",3.0,"NB",""
"16:750:681","ADV TOP SOL STATE I",3.0,"NB",""
"16:750:685","ADV TOPICS NUCL I",3.0,"NB",""
"16:750:699","NON-THESIS STUDY",1.0,"NB",""
"16:750:701","RESEARCH IN PHYSICS","","NB",""
"16:750:702","RESEARCH IN PHYSICS","","NB",""
"16:750:800","MATRICULATION CONTD",0.0,"NB",""
"16:750:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:750:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:750:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:761:562","PHY&BIOPHY JOURN CLB",1.0,"NB",""
"16:761:567","PHYSIOLOGY AND INTEGRATIVE BIOLOGY LABORATORY ROTATION",2.0,"NB",""
"16:761:600","PHYS BASIS DISEASE",3.0,"NB",""
"16:761:701","RESEARCH PHYSIO-NEUR","","NB",""
"16:761:800","MATRICULATION CONTD",0.0,"NB",""
"16:761:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:761:844","RESEARCH INTERNSHIP",0.0,"NB",""
"16:761:855","GRADUATE TRAINEESHIP",0.0,"NB",""
"16:761:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:761:867","PART GA APPOINTMENT",3.0,"NB",""
"16:761:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:761:878","PART TA APPOINTMENT",3.0,"NB",""
"16:762:624","PLANNING, PUBLIC POLICY & SOCIAL THEORY I",3.0,"NB",""
"16:762:626","ADVANCED SCHOLARLY RESEARCH",3.0,"NB",""
"16:762:701","RESEARCH/PLANNING & POLICY","","NB",""
"16:762:800","MATRICULATION CONTINUED",0.0,"NB",""
"16:765:502","ADVANCED PLANT PHYSIOLOGY",3.0,"NB",""
"16:765:513","PLANT MOLECULAR BIOL",3.0,"NB",""
"16:765:522","APPLIED PLANT SCIENCE STATISTICS",3.0,"NB",""
"16:765:528","ADV PLANT BREEDING",3.0,"NB",""
"16:765:540","NATURAL PRODUCTS AND HUMAN HEALTH",3.0,"NB",""
"16:765:585","BIOINFORMATICS",3.0,"NB",""
"16:765:601","PROBS PLANT BIOLOGY","","NB",""
"16:765:603","SELECTED TOPICS IN PLANT BIOLOGY","","NB",""
"16:765:609","SCIENTIFIC COMMUNICATION IN PLANT       BIOLOGY",2.0,"NB",""
"16:765:623","CORE SEMINAR IN PLANT BIOLOGY III",1.0,"NB",""
"16:765:699","NON-THESIS STUDY",1.0,"NB",""
"16:765:701","RESEARCH IN PLANT BIOLOGY","","NB",""
"16:765:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:765:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:765:867","PART GA APPOINTMENT",3.0,"NB",""
"16:765:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:765:878","PART TA APPOINTMENT",3.0,"NB",""
"16:790:500","INTRODUCTION TO THE UNITED NATIONS",3.0,"NB",""
"16:790:501","THEORY AND METHOD IN THE STUDY OF GLOBALAFFAIRS",3.0,"NB",""
"16:790:514","POST COMMUNIST TRANSITIONS IN EASTERN EUROPE AND CENTRAL ASIA",3.0,"NB",""
"16:790:515","GLOBALIZATION AND FORCED MIGRATION",3.0,"NB",""
"16:790:519","UNDERSTANDING THE UN SECURITY COUNCIL",3.0,"NB",""
"16:790:532","DEMOCRACY, DEVELOPMENT AND HUMAN RIGHTS",3.0,"NB",""
"16:790:535","INTERNATIONAL WOMEN'S RIGHTS",3.0,"NB",""
"16:790:575","INTERNATIONAL BUSINESS ETHICS, REGULATIONS, AND THE STATE",3.0,"NB",""
"16:790:583","PUBLIC HEALTH INFRASTRUCTERS AND        NATIONAL SECURITY",3.0,"NB",""
"16:790:590","RESEARCH INTERNSHIP IN UNITED NATIONS AND GLOBAL POLICY",3.0,"NB",""
"16:790:595","PERSPECTIVES ON AMERICAN POLITICS",3.0,"NB",""
"16:790:599","CAPSTONE SEMINAR IN THE UNITED NATIONS AND GLOBAL POLICY STUDIES",3.0,"NB",""
"16:790:602","PROSEMINAR IN AMERICAN POLITICS",3.0,"NB",""
"16:790:603","PROSEMINAR: APPROACHES TO COMPARATIVE POLITICAL ANALYSIS",3.0,"NB",""
"16:790:623","POLITICAL CULTURE",3.0,"NB",""
"16:790:634","FOREIGN POLICY ANALYSIS",3.0,"NB",""
"16:790:636","RACE, THEORY, AND METHODS IN            POLITICAL SCIENCE",3.0,"NB",""
"16:790:667","DISSERTATION PROPOSALS AND RESEARCH IN WOMEN AND POLITICS",3.0,"NB",""
"16:790:670","MULTIVARIABLE TECHNIQUES",3.0,"NB",""
"16:790:678","ADVANCED TOPICS IN MULTIVARIATE         STATISTICS",3.0,"NB",""
"16:790:689","ADVANCED TOPICS IN WOMEN AND POLITICS",3.0,"NB",""
"16:790:691","INDEPENDENT STUDY IN AMERICAN POLITICS",3.0,"NB",""
"16:790:692","INDEPENDENT STUDY IN COMPARATIVE POLITICS",3.0,"NB",""
"16:790:693","INDEPENDENT STUDY IN INTERNATIONAL RELATIONS",3.0,"NB",""
"16:790:694","INDEPENDENT STUDY IN PUBLIC LAW",3.0,"NB",""
"16:790:695","INDEPENDENT STUDY IN POLITICAL THEORY",3.0,"NB",""
"16:790:696","INDEPENDENT STUDY IN WOMEN AND POLITICS",3.0,"NB",""
"16:790:697","INDEPENDENT STUDY IN POLITICAL ECONOMY",3.0,"NB",""
"16:790:698","INDEPENDENT STUDY IN METHODOLOGY",3.0,"NB",""
"16:790:701","RESEARCH IN POLITICAL SCIENCE","","NB",""
"16:790:800","MATRICULATION CONTD",0.0,"NB",""
"16:790:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:790:844","RESEARCH INTERNSHIP",0.0,"NB",""
"16:790:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:790:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:790:878","PART TA APPOINTMENT",3.0,"NB",""
"16:830:500","SOCIAL PSYC COLLOQUA",1.0,"NB",""
"16:830:501","NON-THESIS RESEARCH","","NB",""
"16:830:511","ADV TOPICS DEV PSYCH",3.0,"NB",""
"16:830:521","RESEARCH DESIGN & ANALYSIS I",3.0,"NB",""
"16:830:537","ADULT PSYCHOPATHOLOGY",3.0,"NB",""
"16:830:547","COMPUTATIONAL COGN",3.0,"NB",""
"16:830:560","EMOTION & MOTIVATION",3.0,"NB",""
"16:830:567","NERVOUS SYS&BEHAV I",3.0,"NB",""
"16:830:572","CLINICAL PROSEMINAR I",3.0,"NB",""
"16:830:585","PSYCHONEUROIMMUNOLOGY",3.0,"NB",""
"16:830:618","SELF REGULATION AND SELF CONTROL",3.0,"NB",""
"16:830:646","PROB BEHAV NEUROSCI",3.0,"NB",""
"16:830:647","SEM: PROB BEHAV NEUR",3.0,"NB",""
"16:830:651","PRACTICUM IN CLINICAL PSYCHOLOGY I","","NB",""
"16:830:655","PRACTICUM IN CLINICAL PSYCHOLOGY I","","NB",""
"16:830:656","PRACTICUM IN CLINICAL PSYCHOLOGY I","","NB",""
"16:830:657","INTERN CLIN PSYCH",0.0,"NB",""
"16:830:701","RESRCH IN PSYCHOLOGY","","NB",""
"16:830:800","MATRICULATION CONTD",0.0,"NB",""
"16:830:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:830:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:830:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:840:514","ORIGINS OF WESTERN MORALITY",3.0,"NB",""
"16:840:515","CHRISTIANS, THE ""OTHER"", AND VIOLENCE INHISTORICAL CONTEXT",3.0,"NB",""
"16:840:527","RELIGIOUS PLURALISM IN AMERICA",3.0,"NB",""
"16:840:541","MINORITIES IN THE MIDDLE EAST",3.0,"NB",""
"16:840:549","SANCTIFYING VIOLENCE & BIBLICAL TRADITION",3.0,"NB",""
"16:840:551","WOMEN AND GENDER IN WESTERN RELIGIONS",3.0,"NB",""
"16:840:556","ISLAMIC SPIRITUALITY",3.0,"NB",""
"16:840:569","BUDDHIST PHILOSOPHY",3.0,"NB",""
"16:840:570","BUDDHISM, SOCIETY, AND POLITICS IN SOUTHEAST ASIA",3.0,"NB",""
"16:840:593","MYTH AND RELIGION: FROM GILGAMESH TO WHITE NATIONALISM",3.0,"NB",""
"16:840:595","INDEPENDENT STUDY IN RELIGION","","NB",""
"16:840:596","INDEPENDENT STUDY IN RELIGION","","NB",""
"16:840:701","RESEARCH IN RELIGION","","NB",""
"16:840:702","THESIS IN RELIGION","","NB",""
"16:840:703","CAPSTONE PROJECT IN RELIGION",3.0,"NB",""
"16:840:800","MATRICULATION CONTINUED",0.0,"NB",""
"16:848:504","DYNAMICAL MODELS IN BIOLOGY",3.0,"NB",""
"16:848:616","SEMINAR IN QUANTITATIVE BIOLOGY",1.0,"NB",""
"16:848:621","LAB ROTATION QUANTITATIVE BIOMEDICINE","","NB",""
"16:848:701","RESEARCH QUANTBIOMED","","NB",""
"16:848:800","MATRICULATION CONTD",0.0,"NB",""
"16:848:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:848:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:848:867","PART GA APPOINTMENT",3.0,"NB",""
"16:848:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:848:878","PART TA APPOINTMENT",3.0,"NB",""
"16:910:637","QUANT RES METHODS",3.0,"NB",""
"16:910:647","SOCIAL POL ANALYSIS",3.0,"NB",""
"16:910:655","MEASUREMENT",3.0,"NB",""
"16:910:687","THEORY DEVELOPMENT",3.0,"NB",""
"16:910:690","PROFESSIONAL DEVELOPMENT SEMINAR",1.5,"NB",""
"16:910:692","ADVANCED STATS III: ADVANCE STATS FOR   SOCIAL SCIENCES:STRUCTURAL EQUATION MODE",3.0,"NB",""
"16:910:701","RESEARCH IN SOC WORK","","NB",""
"16:910:703","RESEARCH INTERNSHIP","","NB",""
"16:910:705","DISSERTATION SEMINAR",2.0,"NB",""
"16:910:706","ADV DISSERTATION SEM",1.0,"NB",""
"16:910:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:910:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:920:501","SOC RESEARCH METHODS",3.0,"NB",""
"16:920:503","SECOND YEAR PAPER SEMINAR",1.5,"NB",""
"16:920:505","IND STUD SOCIO THERY",3.0,"NB",""
"16:920:541","STATISTICAL METHODS IN SOCIOLOGY I",4.0,"NB",""
"16:920:570","TOPICS IN SOCIOLOGY",3.0,"NB",""
"16:920:571","TOPICS IN SOCIOLOGY",3.0,"NB",""
"16:920:572","TOPICS IN SOCIOLOGY",3.0,"NB",""
"16:920:701","RESEARCH IN SOCIOLOGY","","NB",""
"16:920:800","MATRICULATION CONTD",0.0,"NB",""
"16:920:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:920:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:920:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:940:501","METHODOLOGY OF TEACHING AND RESEARCH",3.0,"NB",""
"16:940:506","CULTURE AND CIVILIZATION OF LATIN AMERICA",3.0,"NB",""
"16:940:575","COMMUNITY AND SIMULTANEOUS INTERPRETING",3.0,"NB",""
"16:940:579","TRANSLATION, MEDIA AND TECHNOLOGY",3.0,"NB",""
"16:940:585","SPANISH PHONOLOGY",3.0,"NB",""
"16:940:588","SEMINAR:  TOPICS IN HISPANIC LINGUISTICS",3.0,"NB",""
"16:940:599","INDEPENDENT STUDY IN SPANISH",3.0,"NB",""
"16:940:657","THE PSYCHOLINGUISTICS BILINGUALISM",3.0,"NB",""
"16:940:659","SEMINAR: ADVANCED TOPICS IN HISPANIC LITERATURE",3.0,"NB",""
"16:940:660","SEMINAR: ADVANCED TOPICS IN HISPANIC LITERATURE",3.0,"NB",""
"16:940:669","PRACTICUM IN TRANSLATION","","NB",""
"16:940:701","RESEARCH IN SPANISH","","NB",""
"16:940:800","MATRICULATION CONTD",0.0,"NB",""
"16:940:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:940:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:940:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:954:534","STATISTICAL LEARNING FOR DATA SCIENCE",3.0,"NB",""
"16:954:577","ADVANCED ANALYTICS USING STATISTICAL SOFTWARE",3.0,"NB",""
"16:954:581","PROBABILITY AND STATISTICAL INFERENCE FOR DATA SCIENCE",3.0,"NB",""
"16:954:596","REGRESSION AND TIME SERIES ANALYSIS FOR DATA SCIENCE",3.0,"NB",""
"16:954:683","INDEPENDENT STUDIES IN THE APPLICATION OF DATA SCIENCE",3.0,"NB",""
"16:954:690","PRACTICAL TRAINING IN STATISTICS FOR DATA SCIENCE",0.0,"NB",""
"16:954:694","SPECIAL TOPICS IN DATA SCIENCE",3.0,"NB",""
"16:958:536","STATISTICAL METHODS IN FINANCIAL RISK EVALUATION",3.0,"NB",""
"16:958:563","REGRESSION ANALYSIS IN FINANCE",3.0,"NB",""
"16:958:587","ADVANCED SIMULATION METHODS FOR FINANCE",3.0,"NB",""
"16:958:590","FOUNDATIONS OF FINANCIAL STATISTICS & RISK MANAGEMENT",3.0,"NB",""
"16:958:591","ALGORITHM TRADING AND PORTFOLIO MANAGEMENT",3.0,"NB",""
"16:958:599","SPECIAL TOPICS IN FINANCIAL STATISTICS &RISK MANAGEMENT",3.0,"NB",""
"16:958:690","PRACTICAL TRAINING IN THE APPLICATION OFFINANCIAL STATISTICS & RISK MANAGEMENT",0.0,"NB",""
"16:958:693","CURRENT TOPICS IN FINANCIAL  STATISTICS & RISK MANAGEMENT",1.0,"NB",""
"16:958:695","SPECIAL TOPICS",3.0,"NB",""
"16:960:555","METH NON-PARAM STAT",3.0,"NB",""
"16:960:563","REGRESSION ANALYSIS",3.0,"NB",""
"16:960:582","INTRO METH TH PROB",3.0,"NB",""
"16:960:588","DATA MINING",3.0,"NB",""
"16:960:590","DESIGN OF EXPERIMENTS",3.0,"NB",""
"16:960:592","THEORY OF PROB",3.0,"NB",""
"16:960:593","THEORY OF STAT",3.0,"NB",""
"16:960:596","ADVANCED APPLIED STATISTICS I",3.0,"NB",""
"16:960:656","TRUSTWORTHY STATISTICAL LEARNING",3.0,"NB",""
"16:960:665","ADVANCED TIME SERIES ANALYSIS",3.0,"NB",""
"16:960:680","ADV PROB THEORY I",3.0,"NB",""
"16:960:682","INDIVIDUAL STUDIES IN STATISTICS",3.0,"NB",""
"16:960:683","INDIVIDUAL STUDIES IN STATISTICS",3.0,"NB",""
"16:960:691","SPECIAL TOPICS",3.0,"NB",""
"16:960:693","CURRENT TOPICS IN STATISTICS",0.0,"NB",""
"16:960:694","SPECIAL TOPICS",1.0,"NB",""
"16:960:695","SPECIAL TOPICS",1.0,"NB",""
"16:960:701","RESEARCH IN STATISTICS","","NB",""
"16:960:800","MATRICULATION CONTD",0.0,"NB",""
"16:960:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:960:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:960:867","PART GA APPOINTMENT",3.0,"NB",""
"16:960:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:960:878","PART TA APPOINTMENT",3.0,"NB",""
"16:963:501","PRINCIPLES OF TOXICOLOGY",3.0,"NB",""
"16:963:502","SYSTEMS TOXICOLOGY",3.0,"NB",""
"16:963:503","HISTOLOGY FOR TOXICOLOGICAL PATHOLOGY",3.0,"NB",""
"16:963:508","TOXICOLOGY JOURNAL CLUB",1.0,"NB",""
"16:963:511","COMMUNITY ENGAGEMENT IN ENVIRONMENTAL HEALTH SCIENCE","","NB",""
"16:963:601","SEM IN TOXICOLOGY",1.0,"NB",""
"16:963:603","ADV PROB TOXICOLOGY","","NB",""
"16:963:701","RESEARCH IN TOXICOLOGY","","NB",""
"16:963:800","MATRICULATION CONTD",0.0,"NB",""
"16:963:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:963:844","RESEARCH INTERNSHIP",0.0,"NB",""
"16:963:855","GRADUATE TRAINEESHIP",0.0,"NB",""
"16:963:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:963:867","PART GA APPOINTMENT",3.0,"NB",""
"16:963:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:963:878","PART TA APPOINTMENT",3.0,"NB",""
"16:988:510","TECH POET GNDR & SEX",3.0,"NB",""
"16:988:515","FEMINISM:THEOR&PRACT",3.0,"NB",""
"16:988:516","SOCIAL JUSTICE MOVEMENTS",3.0,"NB",""
"16:988:525","COLQ WOMN&GENDR STDS",3.0,"NB",""
"16:988:561","BLACK FEM THEORY",3.0,"NB",""
"16:988:585","PRAC WOMN&GENDR STDS","","NB",""
"16:988:590","INDEPENDENT STUDY WOMEN & GENDER STUDIES","","NB",""
"16:988:601","READINGS IN WOMEN'S AND GENDER STUDIES",3.0,"NB",""
"16:988:604","WGS DISS PROPOSAL",3.0,"NB",""
"16:988:701","RESEARCH IN WOMEN'S AND GENDER STUDIES","","NB",""
"16:988:800","MATRICULATION CONTD",0.0,"NB",""
"16:988:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:988:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:988:877","FULL TA APPOINTMENT",6.0,"NB",""
"17:001:815","RBHS EXCHANGE","","NB",""
"17:194:501","TOPICS",3.0,"NB",""
"17:194:502","TOPICS",3.0,"NB",""
"17:194:503","TOPICS",3.0,"NB",""
"17:194:504","TOPICS",3.0,"NB",""
