"course_code","course_title","credits","department","description"
"OCTH 57606","Fieldwork IIB","6 Hours","Occupational Therapy (OCTH)","Students will engage in directed clinical experiences and demonstrate clinical competencies identified by the OTD program, fieldwork site(s), and the American Occupational Therapy Association (AOTA) Fieldwork Performance Evaluation (FPE). These experiences are supervised clinical placements that develop competent, entry-level, generalist occupation therapists who can provide services across age ranges, service models, and practice areas. Students will adequately perform components of the occupational therapy process as outlined in site specific objectives and the FPE. Corequisite:OCTH 57501. (Typically offered: Spring)"
"OCTH 57801","Occupational Therapy Doctoral Capstone Seminar I","1 Hour","Occupational Therapy (OCTH)","The Capstone seminar provides students with an in-depth understanding of expectations, timelines and responsibilities as they prepare forOCTH 6960VOccupational Capstone. Students collaborate with a Faculty Mentor/ Capstone Chair and possible site mentor(s) to design a comprehensive proposal for the Capstone experience and project that demonstrates synthesis of previous coursework. This includes a literature review, needs assessment, individualized goals/objectives, and an evaluation plan. Student Transformation: Students confidently map out a comprehensive strategy for successful completion of capstone project that reflects the departments mission and vision to prepare future practitioners to be change agents, innovators, collaborators, advocates, stewards, and scholars. (Typically offered: Fall, Spring and Summer)"
"OCTH 57903","Innovations in Community Based Practice","3 Hours","Occupational Therapy (OCTH)","This course prepares the innovative future occupational therapist to envision possibilities for clinical work outside of traditional education or medical service delivery models. Students will apply an occupational justice perspective of health as they create a novel initiative that supports occupational participation. Prerequisite:OCTH 56803andOCTH 56302. (Typically offered: Spring)"
"OCTH 66301","Applications of Occupational In/Justice","1 Hour","Occupational Therapy (OCTH)","Students will deepen and sharpen their critical occupational perspective of health and well-being by applying occupational in/justice-related concepts to address and confront occupational injustices. Prerequisite:OCTH 50001. (Typically offered: Summer)"
"OCTH 6780V","Occupational Therapy Doctoral Capstone Seminar II","1-2 Hour","Occupational Therapy (OCTH)","Students will complete and defend their formal needs assessment and literature review in the individualized, chosen area of interest around one or more of the following: clinical practice skills, research skills, administration, leadership, program and policy development, advocacy, education, and theory development. Students will collaborate with their Capstone mentors throughout this process to finalize objectives and a plan to evaluate their Capstone Experience and Project. Students are expected to critically evaluate complex variables while constructing a plan to address issues that impact occupational participation. (Typically offered: Fall, Spring and Summer) May be repeated for up to 8 hours of degree credit."
"OCTH 68802","Intentional Practitioner","2 Hours","Occupational Therapy (OCTH)","This course will integrate foundational & advanced knowledge and experiential learning to prepare students for the transition from student to engaged professional (change agents, innovators, advocates, collaborators, stewards, and scholars). Students will engage in complex problem-solving tasks, ethical decision making, and reflections intended to foster future engagement by identifying personal and professional guiding principles, mission and vision statements, and a professional action plan to successfully pass the national board exam & be employed in the practice setting of their choice. Prerequisite:OCTH 57606andOCTH 57501. (Typically offered: Summer)"
"OCTH 6960V","Occupational Therapy Capstone","1-6 Hour","Occupational Therapy (OCTH)","The Occupational Therapy Capstone experience and project provides students with an in-depth exposure to clinical practice, research, administration, leadership, policy, and/or program development. Students are expected to collaborate with a mentor to design learning and performance objectives prior to initiating onsite experiences. The experience concludes with a culminating project reflecting the student's integration of occupation centered knowledge and skills and ability to engage in critical and self-reflective inquiry. This course is graded on a Credit/Fail basis. (Typically offered: Fall) May be repeated for up to 9 hours of degree credit."
"OCTH 7000V","Doctoral Capstone Project","1-3 Hour","Occupational Therapy (OCTH)","The Occupational Therapy Capstone project provides students with an in-depth exposure to one or more of the following: clinical practice skills, research skills, administration, leadership, program and policy development, advocacy, education, and theory development. Students engage in project implementation while participating in onsite experiences. The culminating project reflects the student's integration of occupation centered knowledge, skills, and ability to engage in critical and self-reflective inquiry. This course is taken concurrently withOCTH 6960VOccupational Therapy Doctoral Capstone Experience. This course can be repeated, but only 1 credit hour of this course counts toward the degree. Getting credit for this course does not infer successful degree conferral. (Typically offered: Fall, Spring and Summer) May be repeated for degree credit."
"OPAN 50003","Introduction to Operations Analytics","3 Hours","Operations Analytics (OPAN)","An introduction to operations analytics providing an understanding of the role of analytics within operational settings. Builds basic skill instruction in descriptive analytics and the communication of analytics. An overview of introductory techniques within the field of analytics and their application. (Typically offered: Fall, Spring and Summer)"
"OPAN 50103","Applied Predictive Analytics","3 Hours","Operations Analytics (OPAN)","This course focuses on the fundamental theory, methodologies, algorithms and software tools for predictive analytics. The main goal is to equip the students with the basic knowledge and skills to solve common predictive analytics problems arising from various applications. Methodologies covered in this course include linear and non-linear regression, additive models, ensemble trees, model assessment and selection, Artificial Neural Network. Students will learn how to implement the methods using popular statistical computing and analytics tools. Working knowledge of multi-variate calculus based probability and statistical inference is expected. Prerequisite:OPAN 50003. (Typically offered: Fall, Spring and Summer)"
"OPAN 50203","Applied Prescriptive Analytics","3 Hours","Operations Analytics (OPAN)","Methods, algorithms, and techniques for optimization models used in analytics applications. Coverage includes model formulation, solution methods and the use of optimization software. Prerequisite:OPAN 50003. (Typically offered: Fall, Spring and Summer)"
"OPAN 57103","Simulation Analytics","3 Hours","Operations Analytics (OPAN)","An overview of Monte Carlo computer simulation methods and their application within analytics. Generation of random variates from univariate and multi-variate distributions. Probability model representation and fitting methods. Computing methods for simulating and estimating random processes. Bootstrapping procedures. Statistical reasoning and decision making under uncertainty. Working knowledge of calculus-based probability and statistics and computer programming is expected. (Typically offered: Fall and Summer)"
"OPAN 59003","Operations Analytics Capstone","3 Hours","Operations Analytics (OPAN)","Comprehensive analytics project. Conduct background research, data collection, and preliminary analysis; define objectives, performance measures, and deliverables; apply analytics methods, develop recommended solutions, and document solution and benefits. Course should be taken in the term prior to meeting degree requirements. Students cannot receive credit for bothOPAN 59003andOPAN 59103. Prerequisite:  Instructor consent. (Typically offered: Fall, Spring and Summer)"
"OPAN 59103","Operations Analytics Industrial Practicum","3 Hours","Operations Analytics (OPAN)","Student must apply to enroll in this course. Students must be employed within an analytics organization in industry. Prior approval to use an organization's analytics project as the basis of the student's course project must be obtained. A project report documenting the application of analytics performed by the student within the organization is required. An evaluation by the student's supervisor on the technical aspects of the student's work will be required in addition to an evaluation by the course instructor. The student's supervisor must be an analytics professional. Course should be taken in the term prior to meeting degree requirements. Students cannot receive credit for bothOPAN 59003andOPAN 59103. Prerequisite:  Instructor consent. (Typically offered: Fall, Spring and Summer)"
"OMGT 50003","Introduction to Operations Management","3 Hours","Operations Management (OMGT)","Provides an overview of the functional activities necessary for the creation/delivery of goods and services. Topics covered include: productivity; strategy in a global business environment; project management; quality management; location and layout strategies; human resources management; supply chain and inventory management; material requirements planning; JIT; maintenance and reliability; and other subjects relevant to the field. Required course. Pre- or Corequisite:OMGT 48503. Prerequisite:OMGT 43303, and must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. MSE or MSEM students may take the course with advisor consent. (Typically offered: Fall and Spring)"
"OMGT 50103","Supply Chain Management for Operations Managers","3 Hours","Operations Management (OMGT)","Focuses on the development and application of decision models in supply chains with emphasis on supply chain performance, cost, and metrics; demand forecasting; aggregate planning; inventory management; supply chain design and distribution; transportation modeling and analysis; supply chain coordination; the role of information technology; and sourcing decisions. Spreadsheet tools and techniques will be used to analyze supply chain performance. Prerequisite:OMGT 43303,OMGT 48503and admitted to OPMGMS, EMGTMS, ENGRME or OMPMGC Graduate Certificate Program, or departmental consent. (Typically offered: Fall, Spring and Summer)"
"OMGT 51103","Human Resource Management","3 Hours","Operations Management (OMGT)","A review of Human Resources Management functions as they apply in today's business setting with specific emphasis on regulatory compliance, total rewards systems, recruitment, training, and employment practices. The course is designed both for HRM professionals and for line managers/professionals who need to understand the roles and responsibilities of HR as a business partner. Prerequisite:OMGT 43103,OMGT 50003and must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Fall, Spring and Summer)"
"OMGT 51203","Finance for Operations Managers","3 Hours","Operations Management (OMGT)","Examines the scope and environment of finance for operations managers. Topics include financial markets, interest rates, financial statements, cash flows, and performance evaluation. Valuation of financial assets, using time value of money; the meaning and measurement of risk/return; capital-budgeting, cost of capital, capital structure, dividend policy, and working capital management are also covered. Required course (may substituteOMGT 54603).  Pre- or Corequisite:OMGT 50003. Prerequisite:OMGT 43203,OMGT 48503and  admitted to OPMGMS, EMGTMS, ENGRME, or  OMPMGC Graduate Certificate Program, or departmental consent. (Typically offered: Fall, Spring and Summer)"
"OMGT 51303","Operations Management in the Service Sector","3 Hours","Operations Management (OMGT)","Review of the role of the operations management in the service sector, e.g., health care systems, banking, municipal services, utilities, and postal service and others. Emphasizes the principles and methodologies applicable to the solution of problems within the service industries. Pre- or Corequisite:OMGT 50003. Prerequisite:  Must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)"
"OMGT 51403","Strategic Issues in Human Resource Management","3 Hours","Operations Management (OMGT)","Explores the concept of Strategic Human Resource Management with emphasis on effective partnering by various HR functions with all levels of management to support the large-scale, long-range goals of achieving success in the organization's chosen markets. Internal and external impacts on and of HR in all areas will be examined. Students will analyze case studies to build on basic concepts acquired inOMGT 51103. Prerequisite:OMGT 50003,OMGT 43103,OMGT 51103and must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)"
"OMGT 52503","Leadership Principles and Practices","3 Hours","Operations Management (OMGT)","The course is designed to expose students to multiple approaches to leadership in a wide variety of settings. Leadership styles, the knowledge areas and competencies expected of today's leaders, the challenges leaders face, the historical and philosophical foundations of leadership, the relationships among leadership theory, leadership practice, and the moral-ethical aspects of leadership are among the topics covered in the course. A number of respected regional, national, and international leaders share ""lessons learned"" in their leadership journeys. Plus, a number of highly regarded leadership books and case studies on leadership are read and discussed. Students may not receive credit forINEG 42503andINEG 52503/OMGT 52503. Prerequisite:  Must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Fall, Spring and Summer)This course is cross-listed withINEG 52503."
"OMGT 53003","Health Care Policies and Issues","3 Hours","Operations Management (OMGT)","The course provides an overview of healthcare policy and issues for management in all industries. Topics include hospital administration, personnel management, healthcare operations management roles, and logistics within a healthcare system. The course explores health insurance, Medicare, Medicaid, managed care, and employee health and other benefits. Students will be able define issues in delivering health care benefits and how to develop policy covering employment law, ethics, and current healthcare issues. Prerequisite:  Must be admitted to the Master of Science in Operations Management Program, Operations Management Sponsored Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)"
"OMGT 53703","Quality Management","3 Hours","Operations Management (OMGT)","Introduces students to quality management concepts and their use in enhancing organizational performance and profitability. History of the quality movement, its broad application in key economic sectors, and philosophical perspectives of major quality leaders will be discussed. Focus is on continuous process improvement, using data and information to guide organizational decision-making. The Six Sigma approach and associated statistical tools, supporting process improvement, are also covered. Pre- or Corequisite:OMGT 50003. Prerequisite:OMGT 43303andOMGT 48503, and must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)"
"OMGT 54003","Industrial Safety and Health Administration","3 Hours","Operations Management (OMGT)","Based on Federal Regulations for Occupational Safety and Health, the course examines current regulations, as well as their commonsense application. Covers various standards, such as those for material handling, personal protective equipment, toxic substances, and machine guarding. Uses case studies and real world scenarios to present topics and demonstrate their application. Prerequisite:  Must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)"
"OMGT 54203","Operations Management & Global Competition","3 Hours","Operations Management (OMGT)","Studies of principles and cases in business/industrial administration in global competition. Survey of markets, technologies, multi-national corporations, cultures, and customs. Discussion of ethics, professionalism, difference valuing, human relations skills, and other topics relevant to global practice. Pre- or Corequisite:OMGT 50003. Prerequisite:  Must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Spring)"
"OMGT 54303","Cost Estimation Models","3 Hours","Operations Management (OMGT)","Overview of cost estimation techniques and methodologies applied to manufacturing and service organizations. Accomplished through detailed analysis of the cost estimation development process and various cost estimation models. Topics include data collection and management, learning curves, activity based costing, detailed and parametric estimation models, and handling risk and uncertainty. Prerequisite:OMGT 48503andOMGT 43303, and must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)This course is cross-listed withINEG 54303."
"OMGT 54403","Decision Models","3 Hours","Operations Management (OMGT)","Focus on quantitative decision models for technical and managerial problems for private and public organizations. Topics include shareholder value, stakeholder value, Value-Focused Thinking, axioms of decision analysis, decision making challenges, decision traps, cognitive biases, decision processes, decision framing, influence diagrams, value hierarchy structuring, designing creative alternatives, single objective models, multiobjective additive value model, swing weights, sensitivity analysis, portfolio decision models with binary linear programming, probability elicitation, Bayes Theorem, decision trees, Monte Carlo simulation, expected value, dominance (deterministic and stochastic), tornado diagrams, value of information, risk preference, utility models, expected utility, and communicating analysis insights. Prerequisite:  (OMGT 50003,OMGT 43303, andOMGT 48503) orINEG 23104, and must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)This course is cross-listed withEMGT 54403,INEG 54403."
"OMGT 54603","Economic Decision Making","3 Hours","Operations Management (OMGT)","Principles of economic analysis with emphasis upon discounted cash flow criteria for decision-making. Comparison of criteria such as rate of return, annual cost, and present worth for the evaluation of investment alternatives. Required course (may be substituted byOMGT 51203). Prerequisite:OMGT 50003,OMGT 43203andOMGT 48503, and must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)This course is cross-listed withEMGT 54603."
"OMGT 54703","Lean Six Sigma","3 Hours","Operations Management (OMGT)","This course covers the application of lean principles to manufacturing, service and government processes in order to improve productivity, increase value and eliminate waste as well as the use of the Six Sigma problem solving methodology to reduce variation and improve quality. Students will gain experience with the tools and analysis methods used in both approaches. The topics covered include: methods for creating Lean processes, proven lean problem-solving methodologies, managing a lean transformation, implementing a Six Sigma initiative, and executing the five phases of the Six Sigma DMAIC process, and communicating results to stakeholders and decision-makers. Prerequisite:  (OMGT 50003or departmental consent), and admitted to the (Master of Science in Operations Management Program, or theProject Management Graduate Certificate Program, or be a non-degree seeking graduate student with departmental consent). (Typically offered: Fall, Spring and Summer)"
"OMGT 54903","Advanced Lean Six Sigma","3 Hours","Operations Management (OMGT)","With an emphasis on application, this course builds upon the Lean Six Sigma and Quality Management courses and covers analysis techniques for Lean Six Sigma problem solving in the Analyze, Improve, and Control phases of the DMAIC process. The topics covered include descriptive versus inferential statistics, sampling, Hypothesis Testing with Normal and Non-Normal Data, regression analysis, design of experiments, and control charts. Prerequisite:OMGT 54703andOMGT 53703. (Typically offered: Fall, Spring and Summer)"
"OMGT 55003","Maintenance Management","3 Hours","Operations Management (OMGT)","Principles and practices of maintenance department organization, prevention procedures, and typical equipment problems. Includes related topics such as plant protection, preventative and plant maintenance. Pre- or Corequisite:OMGT 50003. Prerequisite:OMGT 43303and must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)"
"OMGT 56203","Strategic Management","3 Hours","Operations Management (OMGT)","Examines strategic management, which is defined as the art and science of formulating, implementing, and evaluating cross-functional decisions that enable an organization to achieve its long-term objectives. Principles of strategic management will be covered in conjunction with case studies to provide opportunity for analysis and experience in applying these principles in an operations management environment. Required course. Prerequisite:OMGT 50003andOMGT 43103, and must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)"
"OMGT 56503","Introduction to Data Analytics for Operations Managers","3 Hours","Operations Management (OMGT)","Introduces data science and data analytics. Provides basic skill instruction in the statistical data analysis programming language R. Provides experience building and interpreting descriptive and predictive data analytics models. Provides operations managers with the skill and tools to use and understand advanced data analytics methods. Provides practice communicating those results to senior stakeholders and decision makers. Prerequisite:OMGT 50003orEMGT 50303, must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)"
"OMGT 56703","Principles of Operations Research","3 Hours","Operations Management (OMGT)","Surveys the mathematical models used to design and analyze operational systems. Includes linear programming models, waiting line models, computer simulation models, and management science. Students will be introduced to applications of operations research and solution methods, using spreadsheet software. Pre- or Corequisite:OMGT 50003andOMGT 48503. Prerequisite:OMGT 43303and must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)"
"OMGT 56903","Advanced Analytics and Visualizations for Operations Managers","3 Hours","Operations Management (OMGT)","Extends the skills taught inOMGT 56503to provide experience building and interpreting descriptive and predictive data analytics models that incorporate text, network, and categorical data along with visualization approaches. Provides operations managers with the skill and tools to use and understand advanced data analytics methods. Provides practice communicating those results to senior stakeholders and decision-makers. Prerequisite:OMGT 56503. (Typically offered: Fall, Spring and Summer)"
"OMGT 57303","Human Factors in Operations Management","3 Hours","Operations Management (OMGT)","Introduces the interaction of humans with systems, attempting to apply the same rigor of purpose and understanding to these systems and interactions as with production planning, supply chain design, or other elements of operations management. Emphasizes identifying, diagnosing and finding solutions for perceptual, cognitive and organizational errors. The scientific method and various quantitative and qualitative research techniques will be used to both evaluate and solve problems as well as determine and frame outcomes.Pre- or Corequisite:OMGT 50003. Prerequisite:  Must be admitted to the Master of Science in Operations Management Program, Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)"
"OMGT 5770V","Special Problems","1-3 Hour","Operations Management (OMGT)","Application of previous course work knowledge to problems encountered in military base and civilian operations. Problems are proposed by students according to individual interests and needs. Used for courses in specific concentration, certificate or focus areas with parenthetical titles. Maybe used for courses in development.  Prerequisite:  Must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular) May be repeated for up to 3 hours of degree credit."
"OMGT 57803","Project Management for Operations Managers","3 Hours","Operations Management (OMGT)","An introduction to the Critical Path Method and Program Evaluation and Review Technique. Covers project planning and control methods; activity sequencing; time-cost trade-offs; allocation of manpower and equipment resources; scheduling activities and computer systems for PERT/CPM with emphasis on MS project. Case studies include topical issues combining methodologies and project management soft skills, such as conflict management, negotiation, presentations to stakeholders, and team building. Required course. Prerequisite:  Must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)This course is cross-listed withEMGT 57803."
"OMGT 57903","Operations Risk Management","3 Hours","Operations Management (OMGT)","This course focuses on the skills needed by operations managers to identify risk, apply risk management techniques, and communicate management strategies to stakeholders and senior leaders. The course covers widely used risk models; the relationship of threat, likelihood, vulnerabilities, and consequence to assess risk, and selecting appropriate mitigation strategies to incorporate into a risk management plan. Prerequisite:OMGT 50003orEMGT 50303, must be admitted to the Master of Science in Operations Management Program, Operations Management Graduate Certificate Programs, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)"
"OMGT 58203","Information Technology for Operations Managers","3 Hours","Operations Management (OMGT)","Information Technology for the management and control of information systems and processes used in operations management. Topics covered include e-Business and e-Commerce Systems, Management Information Systems (MIS), Data Resource Management, Networking, Decision Support, Information Security, Enterprise and Global IT, and IT Strategies and Solutions for Operations Managers. Pre- or Corequisite:OMGT 50003. Prerequisite:OMGT 48503and must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)"
"OMGT 58303","Advanced Decision Support Tools and Visualization for Operations Managers","3 Hours","Operations Management (OMGT)","This course covers advanced decision support tools and visualization used in engineering and operations management including functions and techniques for data manipulation and error testing, charts and chart templates, data query and pivot tables, templates and forms, probability, ""What If"" sensitivity analysis, and dashboards. The decision support tools covered are Microsoft Excel and Tableau. Provides practice communicating to senior stakeholders and decision-makers. Pre- or Corequisite:OMGT 50003. Prerequisite:OMGT 48503and must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)"
"OMGT 58703","Leading Change","3 Hours","Operations Management (OMGT)","Provides a framework for managing organizational change within an enterprise. Strategies are examined for transitioning organizations from current state operations to desired future state operations. Topics include linking strategic goals to organizational structure, the impact of culture on change success, gaining executive commitment and stakeholder engagement, developing organizational readiness and implementing and sustaining organizational change. Pre- or Corequisite:OMGT 50003. Prerequisite:  Must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)"
"OMGT 59003","Operations Management of Unmanned Aircraft Systems","3 Hours","Operations Management (OMGT)","Course focuses on the fundamentals of UAS operations and the applications of UAS systems in research, government and business applications. Modules covers government compliance, licensing/certification requirements, University Policy and current events in the UAS field. Prepares students to participate in research or UAS operational roles. Discusses policy and process issues in society and considerations for ethical UAS use. Prerequisite:  Must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)"
"OMGT 59103","Advanced Air Mobility and Autonomous Operations","3 Hours","Operations Management (OMGT)","Provides advanced knowledge of autonomous vehicles and new eVTOL aircraft implications on the National Airspace System, Advanced Air Mobility and Universal Traffic Management, and airports. Teaches advanced autonomous compliance systems for operations managers. Covers knowledge for industry standard certifications including government and industry compliance standards. Focuses on system integration to improve operations efficiency, risk management, and safety. Prerequisite:OMGT 59003. (Typically offered: Irregular)"
"OMGT 59303","Cybersecurity for Operations Managers","3 Hours","Operations Management (OMGT)","The cybersecurity for operations managers course introduces strategic and tactical processes to implement the National Institute of Standards and Technology (NIST) Risk Management Framework (RMF). Additionally, the Body of Knowledge for the American Society of Industrial Security is applied to each process and procedure. Managers and Leaders responsible for cybersecurity, with or without an IT background, are provided a logical RMF to establish an effective cybersecurity program in their organization. (Typically offered: Fall, Spring and Summer)"
"OMGT 59403","Resilient Design and Crisis Management for Operations Managers","3 Hours","Operations Management (OMGT)","This course expands the knowledge of managing and responding to a crisis including preparation through resilient design. Using foundational knowledge from the Department of Homeland Security Federal Emergency Management Administration and industry standards, the course guides operations managers in the preparation, prevention and response to emergency incidents and the techniques used to add resilience to operations. Human resources, supply chain, organizational structure, authorities, legal frameworks and emergency operations centers and private/public partnerships including critical infrastructure protection are explored throughout the course. (Typically offered: Irregular)"
"OMGT 59803","Advanced Project Management","3 Hours","Operations Management (OMGT)","This course builds upon the project management for operations managers' course and offers students an opportunity to apply advanced project management tools to manage troubled projects. Topics include determining the project status using the schedule baseline, cost estimations, and earned value management techniques. Students will learn how to perform a project assessment/audit and will create a troubled project recovery plan. The course includes presentations of case study assignments to gain experience in communicating the status and recovery of failed and troubled projects. Prerequisite:OMGT 57803orEMGT 57803and must be admitted to the Master of Science in Operations Management Program, Master of Science in Engineering Management, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Fall, Spring and Summer)"
"OMGT 59903","Homeland Security for Operations Managers","3 Hours","Operations Management (OMGT)","Introduces concepts of Homeland Security in industry and government settings. Covers basic legal and compliance programs and risk management processes. Explains the continuity between critical infrastructure, government and private sector roles. Focuses on system design and understanding of the National Incident Management System protecting the homeland. Introduces cybersecurity and intelligence analysis concepts. Prerequisite:  Must be admitted to the Master of Science in Operations Management Program, Project Management Graduate Certificate Program, be a Non-Degree Seeking Graduate Student, or have departmental consent. (Typically offered: Irregular)"
"OMGT 6000V","Master's Thesis","1-6 Hour","Operations Management (OMGT)","Master's thesis option for OMGT students. (Typically offered: Irregular) May be repeated for up to 6 hours of degree credit."
"PHIL 50003","Ancient Greek Philosophy","3 Hours","Philosophy (PHIL)","Pre-Socratics, Socrates, Plato, and Aristotle. Graduate degree credit will not be given for bothPHIL 40003andPHIL 50003. Prerequisite:  Three hours of philosophy coursework. (Typically offered: Fall)"
"PHIL 50203","Medieval Philosophy","3 Hours","Philosophy (PHIL)","Includes Augustine, Bonaventure, Aquinas, Scotus, and Ockham. Graduate degree credit will not be given for bothPHIL 40203andPHIL 50203. (Typically offered: Irregular)"
"PHIL 50303","Modern Philosophy-17th and 18th Centuries","3 Hours","Philosophy (PHIL)","British and Continental philosophy, including Bacon, Descartes, Spinoza, Leibniz, Hobbes, Locke, Berkeley, Hume, and Kant. Graduate degree credit will not be given for bothPHIL 40303andPHIL 50303. (Typically offered: Spring)"
"PHIL 50903","Special Topics in Philosophy","3 Hours","Philosophy (PHIL)","This course will cover subject matter not covered in regularly offered courses. Graduate degree credit will not be given for bothPHIL 40903andPHIL 50903. Course cannot be repeated when topic is the same as one for which the student has been previously enrolled. (Typically offered: Irregular) May be repeated for degree credit."
"PHIL 51003","Modern Jewish Thought","3 Hours","Philosophy (PHIL)","A survey of the main trends in Jewish thought from the seventeenth through the nineteenth century. Graduate degree credit will not be given for bothPHIL 41003andPHIL 51003. (Typically offered: Irregular)"
"PHIL 51103","Social and Political Philosophy","3 Hours","Philosophy (PHIL)","Selected philosophical theories of society, the state, social justice, and their connections with individuals. Graduate degree credit will not be given for bothPHIL 41103andPHIL 51103. (Typically offered: Irregular)"
"PHIL 51203","Classical Ethical Theory","3 Hours","Philosophy (PHIL)","Study of classical texts in the history of philosophical ethics from Plato to Nietzsche. Philosophers covered may include Plato, Aristotle, Butler, Hume, Kant, and Mill. Graduate degree credit will not be given for bothPHIL 41203andPHIL 51203. Prerequisite:  3 hours of philosophy. (Typically offered: Irregular)"
"PHIL 51303","Contemporary Ethical Theory","3 Hours","Philosophy (PHIL)","A study of contemporary texts in philosophical ethics from G.E. Moore to the present. Philosophers covered may include Moore, Stevenson, Hare, Foot, and Rawls. Graduate degree credit will not be given for bothPHIL 41303andPHIL 51303. Prerequisite:  3 hours of philosophy. (Typically offered: Irregular)"
"PHIL 51403","Philosophy of Law","3 Hours","Philosophy (PHIL)","A philosophical consideration of the nature of law, theory of adjudication, concepts of legal responsibility, liberty and the limits of law, and selected moral-legal issues (abortion, affirmative action, punishment, etc.). Graduate degree credit will not be given for bothPHIL 41403andPHIL 51403. (Typically offered: Irregular)"
"PHIL 51503","Theories of Legal Punishment","3 Hours","Philosophy (PHIL)","Examines the ways in which political states frequently exercise the power to punish their citizens. Explores the question, what is punishment, and what licenses the state to punish its citizens? Considers and evaluates different responses to these and related questions. (Typically offered: Irregular)"
"PHIL 51903","Existentialism","3 Hours","Philosophy (PHIL)","Explores texts by major existentialist philosophers including Kierkegaard, Nietzsche, Heidegger, Sartre, and relevant literary works. Topics may include critiques of traditional views of human nature, the self, the meaning of life and existing authentically. (Typically offered: Irregular)"
"PHIL 52003","Theory of Knowledge","3 Hours","Philosophy (PHIL)","An examination of skepticism, the nature and structures of knowledge and epistemic justification, human rationality, and the justification of religious belief. Graduate degree credit will not be given for bothPHIL 42003andPHIL 52003. Prerequisite:  3 hours of philosophy. (Typically offered: Irregular)"
"PHIL 52103","Philosophy of Science","3 Hours","Philosophy (PHIL)","Examination of issues related to scientific explanation, empirical foundations of science, observation and objectivity, nature of laws and theories, realism and instrumentalism, induction and confirmation, models, causation, and simplicity, beginning with historical survey set in the context of the history of science but emphasizing works from the 1930s to the current period, often including issues in recent physics. Graduate degree credit will not be given for bothPHIL 42103andPHIL 52103. (Typically offered: Irregular)"
