"code","title","subject"
"PCB6677","Molecular Evolution and Phylogenetics","PCB - Process Cell Biology"
"PCB6815","Molecular Aspects of Obesity, Diabetes and Metabolism","PCB - Process Cell Biology"
"PCB6909","Research Report","PCB - Process Cell Biology"
"PCB6918","Directed Research","PCB - Process Cell Biology"
"PCB6930","Current Topics in Ecology","PCB - Process Cell Biology"
"PCB6935","Advanced Topics in Cardiovascular Science","PCB - Process Cell Biology"
"PCB6938","Special Topics","PCB - Process Cell Biology"
"PCB6939","Topics in Genomics","PCB - Process Cell Biology"
"PCB7919","Doctoral Research","PCB - Process Cell Biology"
"PEM5917","Directed Research","PEM - Physcial Education Acts (Gen)-Perform Centrd Land"
"PEM5937","Special Topics","PEM - Physcial Education Acts (Gen)-Perform Centrd Land"
"PEO5917","Directed Research","PEO - Physical Education Acts (Profnl)-Object Cent Land"
"PEO5937","Special Topics","PEO - Physical Education Acts (Profnl)-Object Cent Land"
"PET5495","Critical Issues: Ethics in Coaching and Sport","PET - Physical Education Theory"
"PET5766","Advanced Coaching Theory","PET - Physical Education Theory"
"PET5917","Directed Research","PET - Physical Education Theory"
"PET5937","Special Topics","PET - Physical Education Theory"
"PET6347","Advanced Coaching Methods","PET - Physical Education Theory"
"PET6363","Dietary and Nutritional Supplementation for Athletic Performance","PET - Physical Education Theory"
"PET6367","Bioenergetics of Human Movement and Performance","PET - Physical Education Theory"
"PET6372","Physical Activity and Nutritional Epidemiology","PET - Physical Education Theory"
"PET6391","Training and Conditioning Techniques for Coaches","PET - Physical Education Theory"
"PET6909","Research Report","PET - Physical Education Theory"
"PET6918","Directed Research","PET - Physical Education Theory"
"PET6938","Special Topics","PET - Physical Education Theory"
"PET6946","Practicum, Clinical Practice","PET - Physical Education Theory"
"PET7387","Exercise Endocrinology","PET - Physical Education Theory"
"PET7919","Research","PET - Physical Education Theory"
"PGY5108C","Photography Theory and Practice","PGY - Photography"
"PGY5917","Directed Research","PGY - Photography"
"PGY5937","Special Topics","PGY - Photography"
"PHC5917","Directed Research","PHC - Public Health Concentration"
"PHC5937","Special Topics","PHC - Public Health Concentration"
"PHC6000","Epidemiology","PHC - Public Health Concentration"
"PHC6003","Epidemiology of Chronic Diseases","PHC - Public Health Concentration"
"PHC6146","Health Planning and Policy","PHC - Public Health Concentration"
"PHC6160","Health Care Finance","PHC - Public Health Concentration"
"PHC6164","Health Care Finance II","PHC - Public Health Concentration"
"PHC6183","Health Care Emergency Management","PHC - Public Health Concentration"
"PHC6420","Case Studies in Health Law","PHC - Public Health Concentration"
"PHC6909","Research Report","PHC - Public Health Concentration"
"PHC6918","Directed Research","PHC - Public Health Concentration"
"PHC6938","Special Topics","PHC - Public Health Concentration"
"PHI5225","Philosophy of Language","PHI - Philosophy"
"PHI5324","Foundations Cognitive Sciences","PHI - Philosophy"
"PHI5325","Topics in Philosophy of Mind","PHI - Philosophy"
"PHI5327","Topics in the Cognitive Sciences","PHI - Philosophy"
"PHI5328","Philosophies of Embodiment","PHI - Philosophy"
"PHI5329","Philosophy of Neuroscience","PHI - Philosophy"
"PHI5340","Research Methods in the Cognitive Sciences","PHI - Philosophy"
"PHI5627","Theoretical and Applied Ethics","PHI - Philosophy"
"PHI5634","Medical Ethics","PHI - Philosophy"
"PHI5665","Knowledge, Responsibility, and Society","PHI - Philosophy"
"PHI5687","Ethics in Science and Technology","PHI - Philosophy"
"PHI5697","Neuroethics","PHI - Philosophy"
"PHI5917","Directed Research","PHI - Philosophy"
"PHI5934","Virtue Ethics","PHI - Philosophy"
"PHI5937","Special Topics","PHI - Philosophy"
"PHI6679","Digital Ethics","PHI - Philosophy"
"PHM5035","Environmental Philosophy","PHM - Philosophy of Man and Society"
"PHM5917","Directed Research","PHM - Philosophy of Man and Society"
"PHM5937","Special Topics","PHM - Philosophy of Man and Society"
"PHT5003","Foundations of Physical Therapy","PHT - Physical Therapy"
"PHT5125","Clinical Kinesiology","PHT - Physical Therapy"
"PHT5125L","Clinical Kinesiology Lab","PHT - Physical Therapy"
"PHT5218C","Therapeutic Modalities in Rehabilitation","PHT - Physical Therapy"
"PHT5240","Physical Assessment","PHT - Physical Therapy"
"PHT5240L","Physical Assessment Lab","PHT - Physical Therapy"
"PHT5241","Therapeutic Exercises I","PHT - Physical Therapy"
"PHT5241L","Therapeutic Exercise Lab I","PHT - Physical Therapy"
"PHT5260","Patient Care Skills","PHT - Physical Therapy"
"PHT5260L","Patient Care Skills Lab","PHT - Physical Therapy"
"PHT5718","Neurological Physical Therapy","PHT - Physical Therapy"
"PHT5718L","Neurological Physical Therapy Lab","PHT - Physical Therapy"
"PHT5917","Directed Research","PHT - Physical Therapy"
"PHT5937","Special Topics","PHT - Physical Therapy"
"PHT5937L","Special Topics","PHT - Physical Therapy"
"PHT6070C","Radiology/Imaging for Physical Therapy","PHT - Physical Therapy"
"PHT6115C","Gross Anatomy/Neuroscience I","PHT - Physical Therapy"
"PHT6118C","Gross Anatomy/Neuroscience II","PHT - Physical Therapy"
"PHT6119L","Seminar in Anatomical Sciences Techniques","PHT - Physical Therapy"
"PHT6153L","Physiologic Assessment in Physical Therapy Practice","PHT - Physical Therapy"
"PHT6156","Applied Human Physiology for Health Sciences","PHT - Physical Therapy"
"PHT6156C","Applied Human Physiology for Health Sciences","PHT - Physical Therapy"
"PHT6161C","Neuroplasticity of Human Movement","PHT - Physical Therapy"
"PHT6219C","Pain Mechanisms and Treatment in Rehabilitation","PHT - Physical Therapy"
"PHT6242","Orthopedic Physical Therapy","PHT - Physical Therapy"
"PHT6242L","Orthopedic Physical Therapy Lab","PHT - Physical Therapy"
"PHT6245","Therapeutic Exercise II","PHT - Physical Therapy"
"PHT6245L","Therapeutic Exercise II Lab","PHT - Physical Therapy"
"PHT6306","Pathology in Rehabilitation","PHT - Physical Therapy"
"PHT6322C","Pediatric Physical Therapy","PHT - Physical Therapy"
"PHT6356","Pharmacology in Rehabilitation","PHT - Physical Therapy"
"PHT6374C","Geriatric Physical Therapy","PHT - Physical Therapy"
"PHT6381C","Cardiopulmonary Physical Therapy","PHT - Physical Therapy"
"PHT6510","Administration of Anatomical Sciences Laboratory","PHT - Physical Therapy"
"PHT6521","Management of Physical Therapy Services","PHT - Physical Therapy"
"PHT6606","Research Methods in Physical Therapy","PHT - Physical Therapy"
"PHT6618","Research Applications in Physical Therapy","PHT - Physical Therapy"
"PHT6702C","Orthotics and Prosthetics in Rehabilitation","PHT - Physical Therapy"
"PHT6716C","Advanced Orthopedic Physical Therapy","PHT - Physical Therapy"
"PHT6719","Advanced Neurological Physical Therapy","PHT - Physical Therapy"
"PHT6719L","Advanced Neurological Physical Therapy Lab","PHT - Physical Therapy"
"PHT6720","Integumentary Physical Therapy","PHT - Physical Therapy"
"PHT6805C","Clinical Education I","PHT - Physical Therapy"
"PHT6909","Research Report","PHT - Physical Therapy"
"PHT6918","Directed Research","PHT - Physical Therapy"
"PHT6938C","ST: Neuroplasticity of Human Movements","PHT - Physical Therapy"
"PHT6938ST1","ST: Seminar in Anatomical Sciences Techniques","PHT - Physical Therapy"
"PHT6938ST2","ST: Administration of Anatomical Sciences Laboratory","PHT - Physical Therapy"
"PHT6958","Study Abroad","PHT - Physical Therapy"
"PHT7021","Professional Practice in Physical Therapy","PHT - Physical Therapy"
"PHT7134C","Physical Therapy Integration","PHT - Physical Therapy"
"PHT7329C","Advanced Pediatric Physical Therapy","PHT - Physical Therapy"
"PHT7521","Management of Physical Therapy Services II","PHT - Physical Therapy"
"PHT7702C","Advanced Orthotics and Prosthetics","PHT - Physical Therapy"
"PHT7721C","Integrations in Orthopedic Physical Therapy","PHT - Physical Therapy"
"PHT7722C","Integrative Clinical Practice","PHT - Physical Therapy"
"PHT7730C","Primary Care for the Physical Therapist","PHT - Physical Therapy"
"PHT7742C","Acute Care Physical Therapy","PHT - Physical Therapy"
"PHT7764C","Advanced Neurological Treatment","PHT - Physical Therapy"
"PHT7772C","Advanced Neurological Physical Therapy II","PHT - Physical Therapy"
"PHT7778C","Advanced Manual Therapy","PHT - Physical Therapy"
"PHT7779C","Sports Physical Therapy","PHT - Physical Therapy"
"PHT7780C","Advanced Geriatric Physical Therapy","PHT - Physical Therapy"
"PHT7822C","Clinical Education II","PHT - Physical Therapy"
"PHT7823C","Clinical Education III","PHT - Physical Therapy"
"PHT7829C","Clinical Education IV","PHT - Physical Therapy"
"PHT7900","Capstone Project in Physical Therapy","PHT - Physical Therapy"
"PHT7999","Physical Therapy Residency","PHT - Physical Therapy"
"PHY5255","Physics of Fluids","PHY - Physics"
"PHY5346","Electrodynamics I","PHY - Physics"
"PHY5524","Statistical Physics","PHY - Physics"
"PHY5606","Quantum Mechanics I","PHY - Physics"
"PHY5715","Physical Basis of Life","PHY - Physics"
"PHY5817L","Building Physics Apparatus","PHY - Physics"
"PHY5917","Directed Research","PHY - Physics"
"PHY5933","Selected Topics in Biophysics of Macromolecules","PHY - Physics"
"PHY5937","Special Topics","PHY - Physics"
"PHY6246","Classical Mechanics","PHY - Physics"
"PHY6347","Electrodynamics II","PHY - Physics"
"PHY6600C","Theory and Computations of Molecular Wavefunctions","PHY - Physics"
"PHY6624","Quantum Mechanics II","PHY - Physics"
"PHY6667","Quantum Field Theory I","PHY - Physics"
"PHY6673","Advanced Quantum Mechanics","PHY - Physics"
"PHY6909","Research Report","PHY - Physics"
"PHY6918","Directed Research","PHY - Physics"
"PHY6938","Special Topics","PHY - Physics"
"PHY6949","Cooperative Education in Physics","PHY - Physics"
"PHY7669","Quantum Field Theory II","PHY - Physics"
"PHZ5156","Computational Physics","PHZ - Physics Continued"
"PHZ5304","Nuclear Physics","PHZ - Physics Continued"
"PHZ5405","Condensed Matter Physics","PHZ - Physics Continued"
"PHZ5432","Introduction to Soft Condensed Matter Physics","PHZ - Physics Continued"
"PHZ5505","Plasma Physics","PHZ - Physics Continued"
"PHZ5625","General Relativity","PHZ - Physics Continued"
"PHZ5917","Directed Research","PHZ - Physics Continued"
"PHZ5937","Special Topics","PHZ - Physics Continued"
"PHZ6234","Atomic Physics","PHZ - Physics Continued"
"PHZ6420","First Principles Computational Methods in Condensed Matter Physics","PHZ - Physics Continued"
"PHZ6426","Condensed Matter Physics I","PHZ - Physics Continued"
"PHZ6428","Condensed Matter Physics II","PHZ - Physics Continued"
"PHZ6439","Interfacial Physics","PHZ - Physics Continued"
"PHZ6909","Research Report","PHZ - Physics Continued"
"PHZ6918","Directed Research","PHZ - Physics Continued"
"PHZ6938","Special Topics","PHZ - Physics Continued"
"PLA5587","Current Issues in Cyberlaw","PLA - Paralegal/Legal Asstistant/Legal Administration"
"PLA5917","Directed Research","PLA - Paralegal/Legal Asstistant/Legal Administration"
"PLA6242","Designing Dispute Resolution Systems","PLA - Paralegal/Legal Asstistant/Legal Administration"
"PLA6245","Advanced Applied Negotiation and Conflict Resolution","PLA - Paralegal/Legal Asstistant/Legal Administration"
"PLA6246","Advanced Mediation and Conflict Resolution","PLA - Paralegal/Legal Asstistant/Legal Administration"
"PLA6247","Conflict Resolution Theory","PLA - Paralegal/Legal Asstistant/Legal Administration"
"PLA6248","County Court Mediator Training","PLA - Paralegal/Legal Asstistant/Legal Administration"
"PLA6486","Administrative Law","PLA - Paralegal/Legal Asstistant/Legal Administration"
"PLA6487","Legal and Ethical Compliance","PLA - Paralegal/Legal Asstistant/Legal Administration"
"PLA6488","Legal and Regulatory Framework","PLA - Paralegal/Legal Asstistant/Legal Administration"
"PLA6515","Understanding Human Behavior and Conflict","PLA - Paralegal/Legal Asstistant/Legal Administration"
"PLA6909","Research Report","PLA - Paralegal/Legal Asstistant/Legal Administration"
"PLA6918","Directed Research","PLA - Paralegal/Legal Asstistant/Legal Administration"
"PLA6938","Special Topics","PLA - Paralegal/Legal Asstistant/Legal Administration"
"POS5917","Directed Research","POS - Political Science"
"POS5937","Special Topics","POS - Political Science"
"POS6045","Seminar in American National Politics","POS - Political Science"
"POS6079","The Politics of Race, Ethnicity, Gender, and Class in the United States","POS - Political Science"
"POS6174","Seminar in Southern Politics","POS - Political Science"
"POS6207","Political Behavior","POS - Political Science"
"POS6415","The American Presidency","POS - Political Science"
"POS6427","Congress and the Legislative Process","POS - Political Science"
"POS6639","Seminar in Public Law and Judicial Politics","POS - Political Science"
"POS6686","National Security Law","POS - Political Science"
"POS6729","Political Network Analysis","POS - Political Science"
"POS6736","Conduct of Political Inquiry","POS - Political Science"
"POS6743","Geographic Tools for Political Science Research","POS - Political Science"
"POS6746","Quantitative Methods in Political Research","POS - Political Science"
"POS6747","Advanced Topics in Quantitative Political Analysis","POS - Political Science"
"POS6757","Survey Design for Political Science Research","POS - Political Science"
"POS6909","Research Report","POS - Political Science"
"POS6918","Directed Research","POS - Political Science"
"POS6938","Special Topics/Political Analysis","POS - Political Science"
"POS6949","Cooperative Education in Political Science","POS - Political Science"
"POS7267","Professional Development: The Practice of Security Studies","POS - Political Science"
"POS7707","Advanced Qualitative Methods in Political Research","POS - Political Science"
"POS7745","Advanced Quantitative Methods in Political Research","POS - Political Science"
"POS7930","Professional Development: Academic Careers in Security Studies","POS - Political Science"
"POT5917","Directed Research","POT - Political Theory"
"POT5937","Special Topics","POT - Political Theory"
"POT6007","Seminar in Political Theory","POT - Political Theory"
"POT6909","Research Report","POT - Political Theory"
"POT6918","Directed Research","POT - Political Theory"
"POT6938","Special Topics","POT - Political Theory"
"PPE5917","Directed Research","PPE - Psychology of Personality"
"PPE5937","Special Topics","PPE - Psychology of Personality"
"PPE6909","Research Report","PPE - Psychology of Personality"
"PPE6918","Directed Research","PPE - Psychology of Personality"
"PPE6938","Special Topics","PPE - Psychology of Personality"
"PSB5005","Physiological Psychology","PSB - Psychobiology"
"PSB5917","Directed Research","PSB - Psychobiology"
"PSB5937","Special Topics","PSB - Psychobiology"
"PSB6328","Psychophysiology","PSB - Psychobiology"
"PSB6348","The Neuroanatomical Basis of Psychological Function","PSB - Psychobiology"
"PSB6352","Neuroimaging Design and Analysis Methods","PSB - Psychobiology"
"PSB6909","Research Report","PSB - Psychobiology"
"PSB6918","Directed Research","PSB - Psychobiology"
"PSB6938","Special Topics","PSB - Psychobiology"
"PSB7048","Affective Neuroscience","PSB - Psychobiology"
"PSB7349","Advanced Topics in Cognitive Neuroscience","PSB - Psychobiology"
"PSY5917","Directed Research","PSY - Psychology"
"PSY5937","Special Topics","PSY - Psychology"
"PSY6216C","Research Methodology","PSY - Psychology"
"PSY6308C","Psychological Testing","PSY - Psychology"
"PSY6918","Directed Research","PSY - Psychology"
"PSY6949","Cooperative Education in Psychology","PSY - Psychology"
"PSY6971","Thesis","PSY - Psychology"
"PSY7217C","Advanced Research Methodology I","PSY - Psychology"
"PSY7218C","Advanced Research Methodology II","PSY - Psychology"
"PSY7219C","Advanced Research Methodology III","PSY - Psychology"
"PSY7315","Psychometric Theory and Practice","PSY - Psychology"
"PSY7919","Research","PSY - Psychology"
"PUP5917","Directed Research","PUP - Public Policy"
"PUP5937","Special Topics","PUP - Public Policy"
"PUP6208","Environmental Politics","PUP - Public Policy"
"PUP6247","Contemporary Issues in Environmental Politics","PUP - Public Policy"
"PUP6607","Politics of Health","PUP - Public Policy"
"PUP6909","Research Report","PUP - Public Policy"
"PUP6918","Directed Research","PUP - Public Policy"
"PUP6938","Special Topics/Public Policy","PUP - Public Policy"
"PUR5917","Directed Research","PUR - Public Relations"
"PUR5937","Special Topics","PUR - Public Relations"
"PUR6005","Theories of Public Relations","PUR - Public Relations"
"PUR6215","Communicating Corporate Social Responsibility","PUR - Public Relations"
"PUR6403","Crisis Public Relations","PUR - Public Relations"
"PUR6405","Communication and Public Relations in Politics and Government","PUR - Public Relations"
"PUR6918","DIRECTED INDIVIDUAL Research IN PUBLIC RELATIONS","PUR - Public Relations"
"QMB5917","Directed Research","QMB - Quantitative Methods in Business"
"QMB5937","Special Topics","QMB - Quantitative Methods in Business"
"QMB6010","Mathematical Tools for Business Analytics","QMB - Quantitative Methods in Business"
"QMB6304","Data Visualization","QMB - Quantitative Methods in Business"
"QMB6315","Business Analytics with Python","QMB - Quantitative Methods in Business"
"QMB6316","Business Analytics with R","QMB - Quantitative Methods in Business"
"QMB6357","Microeconomic Analysis for Business Analytics","QMB - Quantitative Methods in Business"
"QMB6358","Software Tools for Business Analytics","QMB - Quantitative Methods in Business"
"QMB6617","Business Analytics for Managers","QMB - Quantitative Methods in Business"
"QMB6618","Project Management in Business Analytics","QMB - Quantitative Methods in Business"
"QMB6619","Leadership in Business Analytics","QMB - Quantitative Methods in Business"
"QMB6909","Research Report","QMB - Quantitative Methods in Business"
"QMB6912","Capstone Project in Business Analytics","QMB - Quantitative Methods in Business"
"QMB6918","Directed Research","QMB - Quantitative Methods in Business"
"QMB6938","Special Topics","QMB - Quantitative Methods in Business"
"QMB7919","Research","QMB - Quantitative Methods in Business"
"QMB7939","Special Topics","QMB - Quantitative Methods in Business"
"RED5147","Developmental Reading","RED - Reading Education"
"RED5517","Classroom Diagnosis and Development of Reading Proficiencies","RED - Reading Education"
"RED5917","Directed Research","RED - Reading Education"
"RED5937","Special Topics","RED - Reading Education"
"RED5948","Practicum in Reading Assessment and Instruction","RED - Reading Education"
"RED6116","Advanced Study in Foundations of Reading","RED - Reading Education"
"RED6336","Teaching Content Area and Disciplinary Literacy","RED - Reading Education"
"RED6337","Reading in the Secondary School","RED - Reading Education"
"RED6746","Literacy Leadership and Coaching","RED - Reading Education"
"RED6845","Advanced Evaluation and Instruction in Reading","RED - Reading Education"
"RED6846","Reading Practicum","RED - Reading Education"
"RED6909","Research Report","RED - Reading Education"
"RED6918","Directed Research","RED - Reading Education"
"RED6938","Special Topics","RED - Reading Education"
"RED6946","Practicum, Clinical Practice","RED - Reading Education"
"RED7648","Analysis and Evaluation of Trends and Issues in Literacy Education","RED - Reading Education"
"RED7697","Literacy for the Twenty-First Century","RED - Reading Education"
"RED7743","Reading and Writing Processes","RED - Reading Education"
"RED7745","Research in Reading Education Seminar","RED - Reading Education"
"RED7797","Theoretical Processes of Reading Comprehension","RED - Reading Education"
"RED7919","Doctoral Research","RED - Reading Education"
"RED7947","Internship in Reading Education","RED - Reading Education"
"REE5917","Directed Research","REE - Real Estate"
"REE5937","Special Topics","REE - Real Estate"
"REE6006","Real Estate Markets and Institutions","REE - Real Estate"
"REE6147","Real Estate Market Analysis and Appraisal","REE - Real Estate"
"REE6209","Real Estate Finance and Investment Analysis","REE - Real Estate"
"REE6380","Financial Analysis of Real Estate Firms","REE - Real Estate"
"REE6418","Real Estate Contracts and Negotiations","REE - Real Estate"
"REE6455","Real Estate Law","REE - Real Estate"
"REE6737","Real Estate Development","REE - Real Estate"
"REE6909","Research Report","REE - Real Estate"
"REE6918","Directed Research","REE - Real Estate"
"REE6938","Special Topics","REE - Real Estate"
"REE7935","Seminar in Finance and Real Estate Research","REE - Real Estate"
"REL5937","Special Topics","REL - Religion"
"RMI5017","Fundamentals of Risk and Insurance","RMI - Risk Management Insurance"
"RMI5225","Property/Liability Insurance Contract Analysis","RMI - Risk Management Insurance"
"RMI5309","Digital Risk and Insurance Technology","RMI - Risk Management Insurance"
"RMI5345","Risk Management in the Business Enterprise","RMI - Risk Management Insurance"
"SCE5325","Teaching Middle School Science","SCE - Science Education"
"SCE5337","Issues and Methods in Secondary School Science","SCE - Science Education"
"SCE5836","Space and Physical Science for Educators","SCE - Science Education"
"SCE5917","Directed Research","SCE - Science Education"
"SCE5937","Special Topics","SCE - Science Education"
"SCE6315","Methods in Elementary School Science","SCE - Science Education"
"SCE6909","Research Report","SCE - Science Education"
"SCE6918","Directed Research","SCE - Science Education"
"SCE6938","Special Topics","SCE - Science Education"
"SCE7145","Design of Post Secondary Science Curriculum","SCE - Science Education"
"SCE7146","Professional Issues in Science Education","SCE - Science Education"
"SCE7242","Assessment in Science Teaching, Learning and Research","SCE - Science Education"
"SCE7746","Teaching Theory and Research in Science Education","SCE - Science Education"
"SCE7864","Science Technology and Society","SCE - Science Education"
"SCE7935","Seminar–Professional Writing/Grants in Science Education","SCE - Science Education"
"SCE7942","Internship/Practicum in Science Education","SCE - Science Education"
"SCE7980","Doctoral Dissertation","SCE - Science Education"
"SDS5917","Directed Research","SDS - Student Development Services"
"SDS5937","Special Topics","SDS - Student Development Services"
"SDS6200","Procedures for Group Testing","SDS - Student Development Services"
"SDS6308","Applied Practice in Career Services","SDS - Student Development Services"
"SDS6347","Career Development","SDS - Student Development Services"
"SDS6411","Counseling with Children and Adolescents","SDS - Student Development Services"
"SDS6620","Coordination of Comprehensive Professional School Counseling Programs","SDS - Student Development Services"
"SDS6622","Career and College Readiness in Schools PK-12","SDS - Student Development Services"
"SDS6909","Research Report","SDS - Student Development Services"
"SDS6918","Directed Research","SDS - Student Development Services"
"SDS6938","Special Topics","SDS - Student Development Services"
"SDS6947","Internship in Professional School Counseling","SDS - Student Development Services"
"SOP5059","Advanced Social Psychology","SOP - Social Psychology"
"SOP5917","Directed Research","SOP - Social Psychology"
"SOP5937","Special Topics","SOP - Social Psychology"
"SOP6909","Research Report","SOP - Social Psychology"
"SOP6918","Directed Research","SOP - Social Psychology"
"SOP6938","Special Topics","SOP - Social Psychology"
"SOW5107","Human Behavior in the Social Environment","SOW - Social Work"
"SOW5132","Diverse Client Populations","SOW - Social Work"
"SOW5217","Foundations of Behavioral Health Policy and Social Work Practice","SOW - Social Work"
"SOW5235","Social Welfare Policies and Services","SOW - Social Work"
"SOW5305","Social Work Practice I: Generalist Practice","SOW - Social Work"
"SOW5306","Social Work Practice II: Intervention Approaches","SOW - Social Work"
"SOW5404","Social Work Research","SOW - Social Work"
"SOW5539","Full-Time MSW Generalist Field Integrative Seminar II","SOW - Social Work"
"SOW5565","Part-Time MSW Generalist Field Integrative Seminar I","SOW - Social Work"
"SOW5566","Part-Time MSW Generalist Field Integrative Seminar II","SOW - Social Work"
"SOW5567","Part-Time MSW Generalist Field Integrative Seminar III","SOW - Social Work"
"SOW5917","Directed Research","SOW - Social Work"
"SOW5937","Special Topics","SOW - Social Work"
"SOW5940","Generalist Field Education","SOW - Social Work"
"SOW6109","Violence Against Women: A Global Perspective","SOW - Social Work"
"SOW6123","Psychosocial Pathology","SOW - Social Work"
"SOW6149","Military Culture and Social Work Practice","SOW - Social Work"
"SOW6155","Human Sexuality in Social Work Practice","SOW - Social Work"
"SOW6324","Clinical Practice with Groups","SOW - Social Work"
"SOW6348","Clinical Practice with Individuals","SOW - Social Work"
"SOW6383","Social Work Administration","SOW - Social Work"
"SOW6424","Theories for Evidence-Based Clinical Practice in Social Work","SOW - Social Work"
"SOW6433","Clinical Evaluation in Social Work Practice","SOW - Social Work"
"SOW6531","Full Time MSW Clinical Field Integrative Seminar I","SOW - Social Work"
"SOW6536","Full Time MSW Clinical Field Integrative Seminar II","SOW - Social Work"
"SOW6561","Part-Time MSW Clinical Field Integrative Seminar I","SOW - Social Work"
"SOW6563","Part-Time MSW Clinical Field Integrative Seminar III","SOW - Social Work"
"SOW6603","Social Work in Health Settings","SOW - Social Work"
"SOW6604","Medications in Social Work Practice","SOW - Social Work"
"SOW6608","Understanding and Managing Combat Related Behavioral and Mental Health Disorders","SOW - Social Work"
"SOW6610","Clinical Practice with Military and Veteran Families or Groups","SOW - Social Work"
"SOW6612","Clinical Practice with Families","SOW - Social Work"
"SOW6635","Social Work Practice in Schools","SOW - Social Work"
"SOW6644","Interventions with Older Adults and Their Families","SOW - Social Work"
"SOW6652","Child Welfare Services","SOW - Social Work"
"SOW6655","Child Abuse: Treatment and Prevention","SOW - Social Work"
"SOW6670","Clinical Social Work Practice with LGBTQ+","SOW - Social Work"
"SOW6712","Clinical Social Work Practice with Substance Addictions","SOW - Social Work"
"SOW6726","Social Work Practice with Children from Birth to Age Five and their Families","SOW - Social Work"
"SOW6727","Core Concepts of Child and Adolescent Trauma","SOW - Social Work"
"SOW6735","Documentation Skills for Helping Professionals","SOW - Social Work"
"SOW6756","Forensic Social Work","SOW - Social Work"
"SOW6806","Behavioral Health Skills for Clinical Social Workers","SOW - Social Work"
"SOW6846","Spirituality in Clinical Social Work Practice","SOW - Social Work"
"SOW6909","Research Report","SOW - Social Work"
"SOW6918","Directed Research","SOW - Social Work"
"SOW6938","Special Topics","SOW - Social Work"
"SOW6940","Clinical Field Education","SOW - Social Work"
"SOW6949","Cooperative Education in Social Work","SOW - Social Work"
"SOW7215","Advances in Behavioral Health Policy in the US and Abroad","SOW - Social Work"
"SOW7339","Community Partnership and Leadership in Behavioral Health Organizations","SOW - Social Work"
"SOW7421","Data Management for Decision Making in Behavioral Health Social","SOW - Social Work"
"SOW7444","Program Evaluation in Behavioral Health Organization","SOW - Social Work"
"SOW7450","Grant Writing for Behavioral Health","SOW - Social Work"
"SOW7492","Theory Building in Social Work and Applied Social Science Disciplines","SOW - Social Work"
"SOW7494","Conducting Evidence-based Practice Research in Social Work and Allied Fields","SOW - Social Work"
"SOW7910","DSW Capstone II: Behavioral Health Leadership","SOW - Social Work"
"SOW7913","DSW Capstone I: Behavioral Health Leadership","SOW - Social Work"
"SOW7919","Research","SOW - Social Work"
"SOW7920","Teaching Skills for Social Work Programs","SOW - Social Work"
"SOW7935","Innovations in Behavioral Health: Current Topics and Program Development Workshop","SOW - Social Work"
"SOW7939","Special Topics","SOW - Social Work"
"SOW7956","Workshop in Dissemination of Behavioral Health Research and Scholarship","SOW - Social Work"
"SPA5917","Directed Research","SPA - Speech Pathology and Audiology"
"SPA5937","Special Topics","SPA - Speech Pathology and Audiology"
"SPA6057","Methods in School Speech-Language Pathology","SPA - Speech Pathology and Audiology"
"SPA6204","Articulation/Phonological Dis","SPA - Speech Pathology and Audiology"
"SPA6211","Voice and Upper Airway Disorders","SPA - Speech Pathology and Audiology"
"SPA6225C","Fluency Disorders","SPA - Speech Pathology and Audiology"
"SPA6236","Motor Speech Disorders in Adults and Children","SPA - Speech Pathology and Audiology"
"SPA6245","Communication Disorders in Cleft Palate-Velopharyngeal Dysfunction","SPA - Speech Pathology and Audiology"
"SPA6327","Aural Habilitation Rehab","SPA - Speech Pathology and Audiology"
"SPA6401","Family-Centered Early Intervention for Infants and Toddlers","SPA - Speech Pathology and Audiology"
"SPA6402","Language Disorders: Birth to 5 Years","SPA - Speech Pathology and Audiology"
"SPA6403","Language Disorders: School-Age through Adolescence","SPA - Speech Pathology and Audiology"
"SPA6410","Aphasia and Related Disorders","SPA - Speech Pathology and Audiology"
"SPA6417","Management of Acquired Cognitive/Communication Disorders Across the Lifespan","SPA - Speech Pathology and Audiology"
"SPA6432","Issues in Autism","SPA - Speech Pathology and Audiology"
"SPA6437","Communication Foundations and Assistive/Instruct Technology for Communication","SPA - Speech Pathology and Audiology"
"SPA6453","Management of Cognitive-Communication Disorders in Traumatic Brain Injury","SPA - Speech Pathology and Audiology"
"SPA6474","Assessment and Management of Culturally and Linguistically Diverse Populations","SPA - Speech Pathology and Audiology"
"SPA6503","Foundations of Clinical Practice Level II","SPA - Speech Pathology and Audiology"
"SPA6503L","Found Clinic Practice-II APP","SPA - Speech Pathology and Audiology"
"SPA6522","Foundations of Medical Speech-Language Pathology","SPA - Speech Pathology and Audiology"
"SPA6541","Assessment of Language Disorders in Children and Adolescents","SPA - Speech Pathology and Audiology"
"SPA6542","Intervention of Language Disorders in Children and Adolescents","SPA - Speech Pathology and Audiology"
"SPA6551","Foundations of Clinical Practice: Level I","SPA - Speech Pathology and Audiology"
"SPA6553L","Clinical Practice in Differential Diagnosis in Speech and Language Pathology","SPA - Speech Pathology and Audiology"
"SPA6559","Augmentative and Alternative Communication","SPA - Speech Pathology and Audiology"
"SPA6563L","Clinical Practice and Instrumental Diagnostics in Individuals with Dysphagia","SPA - Speech Pathology and Audiology"
"SPA6565","Feeding and Swallowing Disorders","SPA - Speech Pathology and Audiology"
