"course_code","course_name","credits","college_name","department","description"
"PHIL 3322","Ancient Philosophy","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 3322   Intensive study of texts significant in the history of philosophy from the ancient world. Prerequisites: (Upper-division standing or any previous PHIL course) or instructor consent required. (3-0) R"
"PHIL 3323","Early Modern Philosophy","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 3323   Intensive study of texts significant in the history of philosophy from the Renaissance through the Age of Enlightenment, circa 1500-1800. Prerequisites: (Upper-division standing or any previous PHIL course) or instructor consent required. (3-0) R"
"PHIL 3324","19th and 20th Century Philosophy","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 3324   Intensive study of texts significant in the history of philosophy of the 19th and 20th centuries. Prerequisites: (Upper-division standing or any previous PHIL course) or instructor consent required. (3-0) R"
"PHIL 3328","History and Philosophy of Science and Medicine","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 3328   An exploration of the historical development of and philosophical ideas about science, mathematics, and medicine. May be repeated for credit as topics vary (9 semester credit hours maximum). Prerequisite: Upper-division standing or any previous PHIL course or completion of a 060 core course or instructor consent required. (Same as HIST 3328) (3-0) T"
"PHIL 3338","Literary Theory and Aesthetic Philosophy","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 3338   Examination of major philosophical and literary-theoretical approaches to key issues in aesthetics-e.g., the ontology of the aesthetic object, the nature of interpretation and aesthetic experience, the ground of aesthetic judgment, and the relationship between aesthetics and politics. Prerequisite: LIT 2350 or equivalent or any previous PHIL course or instructor consent required. (Same as LIT 3338) (3-0) S"
"PHIL 3353","Atheism, Secularism, and Humanism","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 3353   An exploration of philosophical arguments and traditions of atheism, agnosticism, naturalism, and secular humanism. (Same as RELS 3315) (3-0) R"
"PHIL 3357","Confronting Death","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 3357   No one denies that we all die, but what that means for how we should live is an open question. This course explores human finitude as it relates to living well. Topics range from suicide and grief to the immortality of the soul. These are explored through careful study of philosophical, religious, literary, and historical sources. Prerequisites: Upper-division standing or any previous PHIL course or instructor consent required. (3-0) R"
"PHIL 3373","Philosophy of Mind","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 3373   An examination of one or more major issues in the philosophy of mind and of cognitive sciences, such as the mind/body problem, the nature of consciousness, the problem of other minds, the social aspects of mind, the possibility of artificial intelligence, emotions, and the internalism/externalism debate. Prerequisites: (Upper-division standing or any previous PHIL course) or instructor consent required. (3-0) R"
"PHIL 3375","Contemporary Ethical Issues","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 3375   An examination of various ethical problems in contemporary society, against the backdrop of social and political events. Issues may include abortion, capital punishment, sexual morality, world hunger, and war. Prerequisites: (Upper-division standing or any previous PHIL course) or instructor consent required. (3-0) R"
"PHIL 3390","Topics in Philosophy","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 3390   May be repeated as topics vary (6 semester credit hours maximum). (3-0) R"
"PHIL 4308","Theories of Knowledge","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4308   A study of central topics in the theory of knowledge, including skepticism and the limits of knowledge, relativism and objectivity, and the role of perception, memory, introspection and reason as sources of knowledge. Prerequisite: Any previous PHIL course. (3-0) R"
"PHIL 4321","Philosophy of Medicine","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4321   This course will focus on various theories related to the philosophy of medicine. Topics include how historical, social factors, and cultural values influence health care practices. Prerequisite: Any previous PHIL course or HIST 3328 or registered Pre-Health student. (3-0) T"
"PHIL 4322","Philosophical Traditions II","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4322   This course will be an in-depth study of one or more specific approaches within contemporary philosophical traditions, such as existentialism, phenomenology, pragmatism, process philosophy, analytic metaphysics, radical philosophy, postcolonialism, Buddhism, Daoism, hermeneutics, critical theory, feminism, naturalism, and neurophilosophy. May be repeated for credit as topics vary (6 semester credit hours maximum). Prerequisite: Any previous PHIL course. (3-0) R"
"PHIL 4323","Ethical Theories","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4323   Systematic and/or historical perspectives on central issues in ethical theory. Prerequisite: Any previous PHIL course. (3-0) R"
"PHIL 4324","Social and Political Philosophy","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4324   Historical or contemporary perspectives on central issues in social and political philosophy, such as theories of justice, the nature of state authority and political obligation, the limits and legitimacy of government and individual liberty. May be repeated for credit as topics vary (6 semester credit hours maximum). Prerequisite: Any previous PHIL course. (3-0) T"
"PHIL 4325","Philosophy of Art and Aesthetics","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4325   An exploration of the meaning and self-understanding of art. In addition to readings in philosophical aesthetics, this course will also directly consider individual artists, art movements, and individual works of art. By reading and thinking through select theoretical writings about art, the aim of the course will be not only to improve students' interpretations of specific works of art, but also to enhance their ability to reflect critically on the meaning of art's ethical significance. We will focus on art not as a fixed, institutional given, but as an engaged, performative interpretation of the world. May be repeated for credit as topics vary (6 semester credit hours maximum). Prerequisite: Any previous PHIL course. (3-0) T"
"PHIL 4326","Major Figures","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4326   A study of the major works and central ideas of a major philosopher, such as Plato, Aristotle, Descartes, Cavendish, Kant, Nietzsche, Dewey, Du Bois, Heidegger, Arendt, Rawls, or Nussbaum. May be repeated for credit as figure varies (9 semester credit hours maximum). Prerequisite: Any previous PHIL course. (3-0) R"
"PHIL 4327","Great Texts","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4327   An in-depth study of a major philosophical text, e.g., Plato's Republic, Heidegger's Being and Time, Nietzsche's Thus Spoke Zarathustra, de Beauvoir's The Second Sex, or Dewey's Experience and Nature. May be repeated for credit as key text varies (9 semester credit hours maximum). Prerequisite: Any previous PHIL course. (3-0) R"
"PHIL 4328","Philosophy Capstone Project","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4328   Independent study under a faculty member's direction in fulfillment of the senior capstone requirement. Student will complete a thesis or capstone project following School requirements. Signature of instructor and Associate Dean on proposed project outline required. Prerequisite: PHIL 3321 and instructor consent required. (3-0) R"
"PHIL 4330","Continental Philosophy","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4330   This course will deal with major figures in modern continental philosophy (Nietzsche, Heidegger, Gadamer, Benjamin, Arendt, Levinas, Derrida, Foucault, et al.). Content will focus on close textual readings of major European philosophical texts 1870-present and will introduce students to the most important currents within continental thinking - hermeneutics, phenomenology, deconstruction, critical theory, feminism - especially as they concern issues of language, translation, art, literary theory, and ethics. May be repeated for credit as topics vary (6 semester credit hours maximum). Prerequisite: Any previous PHIL course. (3-0) R"
"PHIL 4331","Philosophy and Poetry","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4331   This course will focus upon a philosophical reading of poetry that tries to grasp philosophy as a kind of poetic thinking. Texts will draw from poets who write in a philosophical register as well as from philosophers whose aim is to offer a new kind of poetic thinking. Interdisciplinary in focus and conceptual structure, the course will consider an approach to the philosophy of language attuned to translation theory, rhetoric, and social-political themes. Prerequisite: Any previous PHIL course or CRWT 3351. (3-0) R"
"PHIL 4332","Philosophy of Race","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4332   A study of major historical and contemporary concepts and theories of race and racism from several approaches, among which are the philosophy and history of science, existentialism, phenomenology, archaeology of knowledge, biopolitics, postcolonial and decolonial theory, sociology of race, Black or intersectional feminism, liberal political theory, and Critical Theory. The philosophical study of race and racism touches on genocide, colonialism, capitalism and labor, gender, European empires, anti-colonial nationalism, and decolonization. Prerequisite: Any previous PHIL course. (3-0) R"
"PHIL 4333","Feminist Philosophy","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4333   An examination of major writings by feminist philosophers and theorists. This course may examine the historical development of feminism and/or explore major feminist topics such as oppression, sexism, embodiment, and gender. Questions to be pursued might include: What is it be a woman? Are women oppressed? How do institutions pertaining to marriage, motherhood, and sex shape the lives of women? In what ways might feminist concerns intersect with current issues in philosophy of race, queer theory, and philosophy of disability? May be repeated for credit as topics vary (6 semester credit hours maximum). Prerequisite: Any previous PHIL course. (3-0) R"
"PHIL 4341","Early Confucianism","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4341   A study of the Confucian philosophical tradition, with a focus on Confucius, Mencius, and Xunzi. Prerequisite: Any previous PHIL course. (3-0) R"
"PHIL 4342","The Philosophy of Zhuangzi","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4342   A study of the philosophy of Zhuangzi. Prerequisite: Any previous PHIL course. (3-0) R"
"PHIL 4344","Philosophy of Science","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4344   Exploration of one or more current topics in the philosophy of science, such as the nature of scientific explanation, reductionism, the unity of science, the role of values in science, realism and antirealism, the interpretation of quantum mechanics, or the nature of explanation in the natural versus the social sciences. May be repeated for credit as topics vary (6 semester credit hours maximum). Prerequisite: Any previous PHIL course or HIST 3328 or upper-division coursework in the sciences. (3-0) R"
"PHIL 4380","Topics in Philosophy","3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4380   May be repeated for credit as topics vary (6 semester credit hours maximum). Prerequisite: Any previous PHIL course. (3-0) R"
"PHIL 4V71","Independent Study in Philosophy","1-3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4V71   Independent study under a faculty member's direction. May be repeated for credit (9 semester credit hours maximum). Instructor consent required. ([1-3]-0) R"
"PHIL 4V99","Senior Honors in Philosophy","1-3 semester credit hours","Harry W. Bass Jr. School of Arts, Humanities, and Technology","Philosophy","PHIL 4V99   Independent study under a faculty member's direction in fulfillment of the honors capstone requirement. Student will complete a thesis or capstone project following School requirements. Signature of the instructor and secondary reader on proposed project outline required. May be repeated for credit (6 semester credit hours maximum). Prerequisites: PHIL 3321 and instructor consent required. ([1-3]-0) R"
"PHIN 1100","Sports Conditioning","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 1100   This course will emphasize cardio pulmonary endurance, muscular strength and endurance, flexibility, speed, agility, quickness, and balance. A variety of activities, drills, and sports specific techniques will be included. May be repeated for credit (3 semester credit hours maximum). (1-0) S"
"PHIN 1102","Racquetball","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 1102   Emphasis on acquiring enjoyment, knowledge, and skills in racquetball. Instruction will vary according to individual ability. May be repeated for credit (3 semester credit hours maximum). (1-0) S"
"PHIN 1103","Beginning Tennis","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 1103   Designed for the beginning player; development of basic strokes, rules of play, scoring. May be repeated for credit (3 semester credit hours maximum). (1-0) Y"
"PHIN 1104","Intermediate Tennis","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 1104   Designed for the player who has mastered the basic skills; utilization of strategy and tactics in game playing. May be repeated for credit (3 semester credit hours maximum). (1-0) Y"
"PHIN 1106","Aerobics","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 1106   Emphasis on the development of cardiovascular endurance by utilizing choreographed routines which may combine basic dance pattern with activities such as walking, jogging, and jumping. May be repeated for credit (3 semester credit hours maximum). (1-0) S"
"PHIN 1107","Beginning Basketball","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 1107   Instruction in basic basketball skills, including rules, strategies, and competitive activities. May be repeated for credit (3 semester credit hours maximum). (1-0) Y"
"PHIN 1108","Beginning Volleyball","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 1108   Instruction in basic volleyball skills, including rules, strategies, and competitive activities. May be repeated for credit (3 semester credit hours maximum). (1-0) R"
"PHIN 1111","Special Topics in Physical Instruction","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 1111   May be repeated for credit as topics vary (3 semester credit hours maximum). Instructor consent required. (1-0) R"
"PHIN 1120","Beginning Yoga","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 1120   Instruction in the basic asanas and their use in building and maintaining muscle tone throughout the body. May be repeated for credit (3 semester credit hours maximum). (1-0) R"
"PHIN 1121","Martial Arts and Self-Defense","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 1121   Instruction in basic self-defense techniques. Emphasis on traditional Japanese karate for self-defense and physical exercise. May be repeated for credit (3 semester credit hours maximum). (1-0) Y"
"PHIN 1122","Physical Fitness and Conditioning","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 1122   Instruction and participation in weight training and conditioning techniques. Designed to improve muscle tone, flexibility, and endurance. May be repeated for credit (3 semester credit hours maximum). (1-0) S"
"PHIN 1129","Beginning Swimming","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 1129   Instruction in basic swimming including stroke development, water safety, and fitness. May be repeated for credit (3 semester credit hours maximum). (1-0) R"
"PHIN 1130","Intermediate Swimming","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 1130   Instruction in advanced swimming including stroke development, water safety, and fitness. May be repeated for credit (3 semester credit hours maximum). (1-0) S"
"PHIN 2102","Racquetball II","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 2102   This course will emphasize the continued development and increase in skills necessary for the game of racquetball. Skill development will continue in strokes, serving, court position, rules and strategies. May be repeated for credit (3 semester credit hours maximum). (1-0) Y"
"PHIN 2120","Open Water Scuba","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 2120   Learn to Scuba dive under the PADI diver-training program. This is a hands-on course that will teach you in a classroom and pool environment all of the skills to receive diver certification. At the end of the course, you will demonstrate your skills at a Scuba Park near Dallas. Upon successful completion of four open water dives, you will receive a PADI Open Water Certification card. Recommended Prerequisites: You must be able to swim and tread water. Additionally, you must complete a medical questionnaire. Depending on the response to the questionnaire, you might need a medical release from a Licensed Medical Doctor prior to any in-water training. May be repeated for credit (3 semester credit hours maximum). (1-0) Y"
"PHIN 2125","Intermediate Yoga","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 2125   This yoga course offers a more in-depth practice of yoga postures emphasizing inversions, back bends, and breath work as well as essential techniques and information about yoga. May be repeated for credit (3 semester credit hours maximum). (1-0) R"
"PHIN 2150","Soccer","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 2150   This course will teach understanding and demonstration of the basic skills and concepts used in the game of soccer. May be repeated for credit (3 semester credit hours maximum). (1-0) R"
"PHIN 2151","Topics in Athletics","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 2151   Skill instruction in the basic fundamentals and style of playing. Emphasis on techniques, conditioning, and play patterns. May be repeated for credit as topics vary (3 semester credit hours maximum). Instructor consent required. (1-0) Y"
"PHIN 2152","Baseball","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 2152   This course will teach understanding and demonstration of basic skills and concepts used in the game of baseball. May be repeated for credit (3 semester credit hours maximum). (1-0) R"
"PHIN 2153","Cheerleading","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 2153   This course is designed to develop the theory and practice of cheerleading skills. It will provide aerobic exercise. May be repeated for credit (3 semester credit hours maximum). (1-0) R"
"PHIN 2154","Cross Country","1 semester credit hour","School of Interdisciplinary Studies","Physical Instruction","PHIN 2154   This course is designed to develop the skills necessary for cross-country. Warm-up techniques, endurance training and cool-down techniques will be learned. May be repeated for credit (3 semester credit hours maximum). (1-0) R"
"PHYS 1100","The Fun of Physics","1 semester credit hour","School of Natural Sciences and Mathematics","Physics","PHYS 1100   An introductory course in physics in the modern world. Focuses on the work of a physicist. What does a physicist do? What are some of the exciting topics on which physicists are working today? The faculty discusses their favorite concepts and the opportunities for student participation in research. Credit/No Credit only. (1-0) Y"
"PHYS 1101","College Physics Laboratory I","1 semester credit hour","School of Natural Sciences and Mathematics","Physics","PHYS 1101 PHYS 1101   An algebra-based laboratory course to accompany PHYS 1301. Experiments investigate measurements and statistics; one dimensional and two-dimensional motion; Newton's laws; conservation laws of energy and momentum; rotational motion and oscillations. Lab fee of $30 required. Corequisite: PHYS 1301. (0-3) R"
"PHYS 1102","College Physics Laboratory II","1 semester credit hour","School of Natural Sciences and Mathematics","Physics","PHYS 1102 PHYS 1102   An algebra-based laboratory course to accompany PHYS 1302. Experiments may investigate electrostatics, electric circuits, magnetism, optics, and topics coordinating with PHYS 1302. Lab fee of $30 required. Corequisite: PHYS 1302. (0-3) R"
"PHYS 1301","College Physics I","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 1301 PHYS 1301   Algebra and trigonometry based basic physics. Topics include mechanics, heat and thermodynamics. Students will also be registered for an exam section. May not be used to satisfy degree requirements for majors in the School of Engineering and Computer Science. Check with your program advisor. An online subscription fee of up to $100 is required for this course for online homework access. Prerequisite: MATH 1314 or equivalent. Corequisite: PHYS 1101. (3-0) S"
"PHYS 1302","College Physics II","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 1302 PHYS 1302   Continuation of PHYS 1301. Topics include electricity, magnetism and optics. Students will also be registered for an exam section. May not be used to satisfy degree requirements for majors in the School of Engineering and Computer Science. Check with your program advisor. An online subscription fee of up to $100 is required for this course for online homework access. Prerequisite: PHYS 1301. Corequisite: PHYS 1102. (3-0) S"
"PHYS 2125","Physics Laboratory I","1 semester credit hour","School of Natural Sciences and Mathematics","Physics","PHYS 2125 PHYS 2125   Laboratory course to accompany PHYS 2325 or PHYS 2421. Experiments investigate basic measurements and statistics; one dimensional and two dimensional motion; Newton's laws; conservation laws of energy and momentum; rotational motion; and oscillations. Lab fee of $30 required. Corequisite: PHYS 2325 or PHYS 2421. (0-3) S"
"PHYS 2126","Physics Laboratory II","1 semester credit hour","School of Natural Sciences and Mathematics","Physics","PHYS 2126 PHYS 2126   A calculus-based laboratory course to accompany PHYS 2326 or PHYS 2422. Experiments investigate electrostatics, electric circuits, magnetism, and optics. Lab fee of $30 required. Corequisite: PHYS 2326 or PHYS 2422. (0-3) S"
"PHYS 2303","Contemporary Physics","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 2303   Topics include the fundamentals of geometric optics, interference, diffraction, special relativity, structure of the atom, nuclear physics, radioactivity, and elementary particles. An online subscription fee of up to $100 is required for this course for online homework access. (3-0) S"
"PHYS 2325","Mechanics","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 2325 PHYS 2325   Calculus based. Basic physics including a study of space and time, kinematics, forces, energy and momentum, conservation laws, rotational motion, torques, and harmonic oscillation. Two lectures per week. Students will also be registered for an exam section. An online subscription fee of up to $100 is required for this course for online homework access. Prerequisite: MATH 2413 or MATH 2417. Corequisites: (MATH 2414 or MATH 2419) and (PHYS 2121 or PHYS 2125). (3-0) S"
"PHYS 2326","Electromagnetism and Waves","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 2326 PHYS 2326   Continuation of PHYS 2325. Topics include electrostatics and electromagnetics, electric field and potential, electric currents, magnetic fields, laws of Coulomb, Ampere, and Faraday, Maxwell's theory of wave propagation. Two lectures per week. Students will also be registered for an exam section. An online subscription fee of up to $100 is required for this course for online homework access. Prerequisites: PHYS 2325 and (MATH 2414 or MATH 2419). Corequisite: PHYS 2126. (3-0) S"
"PHYS 2421","Honors Physics I - Mechanics and Heat","4 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 2421   Calculus-based physics. This class is a more rigorous version of PHYS 2325 with additional topics in thermal physics. Derivations are more general and rely more heavily on calculus and the use of vectors. More challenging problems and applications. A laboratory component has been integrated directly into the course. Laboratory topics include statistical and systematic uncertainty, multivariate error propagation, calibration, and experiments with an accelerometer. Lab fee of $30 required. Prerequisite: MATH 2413 or MATH 2417 with a minimum grade of B+ in either course. Corequisites: (MATH 2414 or MATH 2419). (3-1) Y"
"PHYS 2422","Honors Physics II - Electromagnetism and Waves","4 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 2422   Calculus-based basic physics. This class is a more rigorous version of PHYS 2326. Derivations are more general and rely more heavily on multi-dimensional calculus concepts such as divergence, gradient, curl, and the theorems of Green, Stokes, and Gauss. More challenging problems and applications. Two lectures plus a required recitation session per week. Students will also be registered for an exam section. Prerequisites: (PHYS 2325 with a grade of B+ or PHYS 2421) and (MATH 2414 or MATH 2419). Corequisites: (MATH 2415 or MATH 2451 or MATH 3351) and PHYS 2126. (4-0) Y"
"PHYS 3312","Classical Mechanics","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 3312   Newton's laws; collisions; two body problems and trajectories; Lagrangian formulation; rotational dynamics and the inertia tensor; rotating coordinate systems; gravitation; special relativity. Prerequisite: PHYS 3311 or PHYS 3411 or equivalent. (3-0) Y"
"PHYS 3330","Numerical Methods in Physics and Computational Techniques","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 3330   The course covers concepts and computational techniques in numerical methods for solving physics problems. Topics typically include probability, statistics, data analysis, fits, numerical solutions, and interpretation of the experimental data. Prerequisites: (MATH 2415 or MATH 2419 or equivalent) and MATH 2418. (3-0) Y"
"PHYS 3380","Astronomy","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 3380   An essentially descriptive course outlining the current views of the universe and the sources of data supporting those views. The solar system and its origin, stars, galaxies, pulsars, quasars, black holes, nebulae, and the evolution of the universe. Opportunity to use a UT Dallas telescope is provided. Prerequisite: PHYS 2326 or PHYS 2422. (3-0) Y"
"PHYS 3411","Theoretical Physics","4 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 3411   Index Notation; Vector spaces and linear operators; Gradient, divergence, and curl; review of multiple integrals; Using Green's, Stokes' and divergence theorems to relate surface integrals to either line or volume integrals; Fourier series; Separating variables in PDEs. Corequisite: MATH 2420. Prerequisites: MATH 2418 with a grade of at least C- and [(MATH 2415 with a grade of at least C-) or (MATH 2451 or MATH 3351 with a grade of at least C-)] and (PHYS 2326 or PHYS 2422). (4-0) S"
"PHYS 3416","Electricity and Magnetism","4 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 3416   Coulomb's and Gauss' laws; potentials, methods for solving electric field distributions near conductors; potentials due to clusters of charges; polarization of dielectric materials; electric displacement. Magnetic fields in a vacuum and in matter; time varying electric and magnetic fields; Maxwell's equations; electromagnetic waves. Prerequisite: PHYS 3311 or PHYS 3411 or equivalent. (4-0) Y"
"PHYS 3427","Electronics with Laboratory","4 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 3427   Topics include direct and alternating current circuits, diodes and transistors, feedback, passive and active filters, simple amplifiers, and combinatorial and sequential digital electronics. Includes laboratory where students will learn to use typical laboratory instruments to test and to diagnose and troubleshoot problems inherent in the circuits they build in lab. The lab exercises are closely tied to the topics covered weekly in the lectures. Lab fee of $30 required. Prerequisite: PHYS 2326 or PHYS 2422. (3-3) Y"
"PHYS 4301","Quantum Mechanics I","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4301   Fundamental concepts: the Stern Gerlach experiment; the Dirac formalism; kets; bras and operators; base kets and matrix representations. Measurements, observables and the uncertainty relations. Position, momentum, and translation. Wave functions in position and momentum space. Time evolution and Schrodinger's equation, Heisenberg picture. Orbital angular momentum, spin, and angular momentum addition. Applications include simple harmonic oscillator and the Hydrogen atom. Prerequisites: (PHYS 3311 or PHYS 3411) and MATH 2418. (3-0) Y"
"PHYS 4302","Quantum Mechanics II","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4302   Fermions and bosons, perturbation theory, WKB approximation, scattering. Prerequisite: PHYS 4301. (3-0) Y"
"PHYS 4311","Thermodynamics and Statistical Mechanics","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4311   Study of the elements of thermodynamics, kinetic theory, and statistical mechanics; the concepts of temperature, entropy, phase transitions, transport phenomena, partition functions, statistical ensembles; the Maxwell Boltzmann, Fermi-Dirac, and Bose-Einstein distributions; and the equipartition theorem. Applications of the theories will be considered. Corequisite: PHYS 3311 or PHYS 3411. Prerequisite: PHYS 2325 or PHYS 2421. (3-0) Y"
"PHYS 4319","Cyber-Physical Systems","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4319   This course introduces students to cyber-physical systems - systems that involve the synergy between physical measurement, physical computation and physical control. Physical sensors paired with embedded computers and networks monitor and control physical processes, with feedback where physical processes affect computations and vice versa. Applications of such systems include laboratory instrumentation, process control, energy management and conservation, environmental control, aircraft control systems, communications systems, instrumentation, critical infrastructure control (electric power, water resources, and communications systems for example), robotics and distributed robotics (telepresence and telemedicine), defense systems, manufacturing, smart structures, medical devices and systems, consumer electronics, toys and games, assisted living, traffic control and safety, and automotive systems. The scientific, economic and societal potential of such systems is massive, and major investments are being made worldwide to develop the technology. The class will give hands on experience with micro-controllers, analog to digital converters, digital electronics interfaces, and cyber physical systems. Prerequisite: PHYS 2326. (3-0) R"
"PHYS 4328","Optics","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4328   Topics include electromagnetic waves and radiation, the interaction of light and matter, geometric optics, polarization, interference, and diffraction. Prerequisite: PHYS 3416. (3-0) Y"
"PHYS 4340","Introduction to Quantum Information","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4340   A general introduction to the field of quantum information: physics of information processing; quantum logic; quantum algorithms including Shor's factoring algorithm; physics hardware for quantum computation; quantum communications; error corrections. Prerequisites: ((MATH 2413 or MATH 2417) and (MATH 2414 or MATH 2419)) or equivalent and (MATH 2418 or equivalent). (3-0) Y"
"PHYS 4346","Quantum Physics for Engineers and Programmers","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4346   This course provides an introduction to quantum physics for non-physicists. The course will introduce and build on mathematical and physical descriptions of the quantum bit (qubit). Topics include linear algebra description of qubits, quantum measurement, postulates of quantum mechanics, physical realizations of qubits, single-qubit gates, multi-qubit gates, entanglement, and decoherence. In-class instruction will be complemented by simulations using state-of-the-art tools such as Qiskit. This course may be taken in parallel with PHYS 4340. No previous experience with quantum mechanics is needed. Prerequisites: (MATH 2413 or MATH 2417 or equivalent) and (MATH 2414 or MATH 2419 or equivalent) and (MATH 2418 or equivalent). (3-0) Y"
"PHYS 4347","Quantum Network and Communication","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4347   This course provides an introduction to quantum networks and quantum communication. Topics include the Einstein-Podolsky-Rosen paradox, Bell inequality, photonic entanglement, single-photon sources, quantum key distribution, quantum memory, quantum transducers, quantum repeater, quantum state teleportation, entanglement swapping, and distributed quantum computing. Prerequisite: PHYS 4346 or PHYS 4301 or equivalent. (3-0) Y"
