"course_code","course_title","department","credits","description"
"SUS 331H","*SUSTAINABILITY","Sustainability (SUS)","JUSTICE, AND ENGAGEMENT,  3 Credits","Many sustainability crises are local, and the people most impacted tend to be groups already experiencing difference, lack of power, and discrimination. Transformational responses led by those most affected will be examined -- responses that address the environmental problem while also building social and economic power for those affected. The tools and tactics used to achieve positive changes will be analyzed. Attributes:CPDP – Bacc Core, Perspectives, Difference/Power/Discrimination; HNRS – Honors Course Designator Equivalent to:SUS 331"
"SUS 350","*SUSTAINABLE COMMUNITIES","Sustainability (SUS)","4 Credits","Introduction to the concept of sustainable communities from a multidisciplinary perspective. Instructors from a broad array of disciplines and professions. Development of holistic thinking skills and innovative solutions to complex problems. Attributes:CSGI – Bacc Core, Synthesis, Contemporary Global Issues"
"SUS 401","RESEARCH","Sustainability (SUS)","1-16 Credits"," This course is repeatable for 16 credits."
"SUS 402","INDEPENDENT STUDY","Sustainability (SUS)","1-16 Credits"," This course is repeatable for 16 credits."
"SUS 410","INTERNSHIP","Sustainability (SUS)","1-16 Credits"," This course is repeatable for 16 credits."
"SUS 420","SOCIAL DIMENSIONS OF SUSTAINABILITY","Sustainability (SUS)","3 Credits","Focuses on the social aspects of sustainability, including how the environment, the economy, social life interact to create the world we live in. Explores how social institutions (school, government, business, family) contribute to sustainability and promote or discourage social and environmental justice at local and global scales."
"SUS 450","SUSTAINABLE ORGANIZATIONS","Sustainability (SUS)","3 Credits","Provides knowledge and tools to facilitate sustainability transitions at organizational and sectoral levels. Focuses on how pioneering organizations leverage technology, business and management skills, assessment tools, and stakeholder engagement and communication strategies to fully embed sustainability in their operations. Relates policy frameworks to sector-wide transformations. Develops comprehensive sustainability plans for a specific organization. Prerequisite:SUS 304(may be taken concurrently) with C- or better andSUS 350(may be taken concurrently) [C-]"
"SUS 499","SPECIAL TOPICS","Sustainability (SUS)","1-16 Credits"," This course is repeatable for 16 credits."
"SUS 599","SPECIAL TOPICS","Sustainability (SUS)","1-16 Credits"," This course is repeatable for 16 credits."
"SNR 506","INDEPENDENT PROJECT IN NATURAL RESOURCE SUSTAINABILITY","Sustainable Natural Resources (SNR)","2 Credits","Identifies, poses, frames, and analyzes the various components of an important natural resource sustainability problem within the country, region, or organization and, at the end of term, present a workplan for its resolution. Prerequisite:SNR 511 with C or better orSNR 512with C or better Equivalent to:SNR 570"
"SNR 512","SUSTAINABLE NATURAL RESOURCE DEVELOPMENT","Sustainable Natural Resources (SNR)","3 Credits","Defines concepts of sustainability in a natural resource context and explains its ecological, social and economic dimensions. Analyzes, synthesizes and applies information and/or data integrating concepts of sustainable natural resources to prepare outline for an independent project. Equivalent to:SNR 511 Recommended:Bachelor's degree in the arts, humanities or sciences and at least two years’ experience working in a natural resources-related field"
"SNR 520","SOCIAL ASPECTS OF SUSTAINABLE NATURAL RESOURCES","Sustainable Natural Resources (SNR)","3 Credits","Explores the key principles of social sustainability and the role they play in natural resource-based sustainable communities. Highlights social sustainability indicators relevant to natural resource management. Recommended:SNR 512"
"SNR 521","ECONOMICS OF SUSTAINABLE NATURAL RESOURCE MANAGEMENT","Sustainable Natural Resources (SNR)","3 Credits","Focuses on the sources of market failure, the means of correcting market failure, and the real-world examples of making progress toward sustainable resource use by means of market mechanisms. Recommended:SNR 512"
"SNR 522","BASIC BELIEFS AND ETHICS IN NATURAL RESOURCES","Sustainable Natural Resources (SNR)","3 Credits","Examines basic philosophies and ethical systems in American forestry, including Pinchot's agricultural/utilitarian approach and Leopold's biotic/ecological model, compares them to contemporary public attitudes and considers their implications for sustainability."
"SNR 530","ECOLOGICAL PRINCIPLES OF SUSTAINABLE NATURAL RESOURCES","Sustainable Natural Resources (SNR)","3 Credits","Focus on ecological sustainability and ecological concepts and principles, with examples drawn from forests and arid lands. Exploration of global ecosystems, ecological processes and services, factors that create and maintain diversity, ecosystem health and integrity. Principles for sustainable natural resource management and use. Recommended:SNR 512and a basic ecology course"
"SNR 532","PLANNING AGROFORESTRY PROJECTS","Sustainable Natural Resources (SNR)","2 Credits","Develop basic understanding and appreciation of agroforestry concepts, systems, technologies and practices as used and applied in tropical and temperate zones of the world. Recommended:SNR 530(or equivalent ecology course) and SNR 511"
"SNR 533","NONTIMBER FOREST PRODUCTS: AN INTERDISCIPLINARY INTRODUCTION","Sustainable Natural Resources (SNR)","3 Credits","Interdisciplinary introduction to the culture, history, economy, ecology, policy and management of nontimber forest products (NTFP), e.g., wild foods, medicines, floral greens, craft material and landscaping species. Includes domestic public and private forest and international case studies."
"SNR 535","SUSTAINABLE MANAGEMENT OF AQUATIC AND RIPARIAN RESOURCES","Sustainable Natural Resources (SNR)","3 Credits","Explores integrated strategies for sustainable management of watersheds, estuaries, coastal zones, and aquatic resources. Special emphasis given to links between land uses and aquatic environments. Recommended:SNR 511"
"SNR 540","GLOBAL ENVIRONMENTAL CHANGE","Sustainable Natural Resources (SNR)","3 Credits","Explore biophysical and social sciences that underlie contemporary global change issues: global biogeochemical cycles, climate system, climate change, threats to biodiversity; human dimensions of climate change, globalization, land cover and land use change, global environmental governance and management tools. Recommended:Basic biology course"
"SNR 570","INDEPENDENT PROJECT IN NATURAL RESOURCE SUSTAINABILITY","Sustainable Natural Resources (SNR)","2 Credits","Identifies, poses, frames, and analyzes the various components of an important natural resource sustainability problem within the country, region, or organization and, at the end of term, presents a workplan for its resolution. Identifies an important Independent Project within the country, region, or organization. Prerequisite:SNR 511 with C or better orSNR 512with C or better Equivalent to:SNR 506"
"SNR 808","WORKSHOP","Sustainable Natural Resources (SNR)","1-4 Credits","Describes the policies, practices, and market mechanisms that enhance ecological, economic, and social sustainability of natural resource production and natural ecosystems. Sustainable natural resource management attempts to meet the needs of the present without compromising the future of people or the ecosystems on which they depend. This course is repeatable for 4 credits."
"TA 121","ORAL INTERPRETATION I","Theatre Arts (TA)","3 Credits","Analysis and presentation of literature. Exploration of emotional reactions, expressive vocal and physical responses, and performing techniques for effective communication. Attributes:LACF – Liberal Arts Fine Arts Core"
"TA 144","PLAYREADING","Theatre Arts (TA)","1 Credit","Reading/discussion/examination of plays from world theatre of past and present from the perspective of production and theatre history. This course is repeatable for 2 credits."
"TA 147","*INTRODUCTION TO THE THEATRE","Theatre Arts (TA)","3 Credits","Origins, history, nature, elements, and style of theatre production; function of artists and craftspersons of the theatre. Attributes:CFAH – Core Ed - Art &  Humanities General; CPLA – Bacc Core, Perspectives, Literature &  The Arts; LACF – Liberal Arts Fine Arts Core Equivalent to:TA 147H"
"TA 147H","*INTRODUCTION TO THE THEATRE","Theatre Arts (TA)","3 Credits","Origins, history, nature, elements, and style of theatre production; function of artists and craftspersons of the theatre. Attributes:CFAH – Core Ed - Art &  Humanities General; CPLA – Bacc Core, Perspectives, Literature &  The Arts; HNRS – Honors Course Designator; LACF – Liberal Arts Fine Arts Core Equivalent to:TA 147"
"TA 199","SPECIAL TOPICS","Theatre Arts (TA)","1-16 Credits"," This course is repeatable for 16 credits."
"TA 242","VISUAL PRINCIPLES OF THEATRE","Theatre Arts (TA)","3 Credits","An introduction to visual creativity, creative thinking, and visual problem solving as applied to theatre arts as a whole, and to scene and costume design. Attributes:LACF – Liberal Arts Fine Arts Core"
"TA 243","PRINCIPLES OF COSTUMING FOR THE STAGE","Theatre Arts (TA)","3 Credits","Principles and techniques of costume construction; practical application in the costume shop on theatre production. Recommended:TA 147andTA 242"
"TA 244","SCENE CRAFTS","Theatre Arts (TA)","3 Credits","Constructing scenery and stage properties; practical experience in backstage procedures and scene painting. Attributes:LACF – Liberal Arts Fine Arts Core"
"TA 245","STAGE LIGHTING","Theatre Arts (TA)","3 Credits","Fundamentals of electricity as used in stage lighting; color and light, lighting instruments and control systems, theory and practice of lighting stage production. Recommended:TA 244"
"TA 247","STAGE MAKEUP","Theatre Arts (TA)","3 Credits","Basic principles and theory with laboratory experience in most-used applications of theatrical makeup."
"TA 248","FUNDAMENTALS OF ACTING I","Theatre Arts (TA)","3 Credits","Examination of basic principles and techniques of acting. Exploration of relaxation/focus, personal vocal/physical awareness, the actor's craft, and the performance process. Attributes:LACF – Liberal Arts Fine Arts Core Recommended:TA 147"
"TA 249","FUNDAMENTALS OF ACTING II","Theatre Arts (TA)","3 Credits","Continued work in the basic principles and techniques of acting. Emphasis on improvisation, character analysis, and creation, the balance between truth and technique. Prerequisite:TA 248with D- or better"
"TA 250","WORKSHOP: THEATRE ARTS","Theatre Arts (TA)","1-3 Credits","Practical experience in performance, technical theatre, or design. Equivalent to:TA 250H This course is repeatable for 16 credits."
"TA 250H","WORKSHOP: THEATRE ARTS","Theatre Arts (TA)","1-3 Credits","Practical experience in performance, technical theatre, or design. Attributes:HNRS – Honors Course Designator Equivalent to:TA 250 This course is repeatable for 16 credits."
"TA 299","SPECIAL TOPICS","Theatre Arts (TA)","1-16 Credits"," This course is repeatable for 16 credits."
"TA 321","ADVANCED ORAL INTERPRETATION","Theatre Arts (TA)","3 Credits","Interpretative theory; programming, adapting materials for oral interpretation, reader's theatre, chamber theatre experimentation in presentational forms. Prerequisite:TA 121with D- or better"
"TA 330","*HISTORY OF THE THEATRE","Theatre Arts (TA)","3 Credits","The rise and development of the composite arts of the theatre in their cultural and social context. Origins to 1500. Attributes:CPLA – Bacc Core, Perspectives, Literature &  The Arts; LACH – Liberal Arts Humanities Core"
"TA 331","*HISTORY OF THE THEATRE","Theatre Arts (TA)","3 Credits","The rise and development of the composite arts of the theatre in their cultural and social context. 1500 to 1870. Attributes:CPLA – Bacc Core, Perspectives, Literature &  The Arts; LACH – Liberal Arts Humanities Core Recommended:TA 144andTA 147"
"TA 332","*HISTORY OF THE THEATRE","Theatre Arts (TA)","3 Credits","The rise and development of the composite arts of the theatre in their cultural and social context. 1870 to present. Attributes:CPLA – Bacc Core, Perspectives, Literature &  The Arts; LACH – Liberal Arts Humanities Core Recommended:TA 144andTA 147"
"TA 344","PLAYSCRIPT ANALYSIS","Theatre Arts (TA)","3 Credits","Study of major approaches to playscript analysis and detailed application of these systems to the theatrical production process. Attributes:LACH – Liberal Arts Humanities Core Prerequisite:TA 147with D- or better Recommended:TA 144"
"TA 346","SCENE AND STAGE DESIGN","Theatre Arts (TA)","3 Credits","Designs for stage productions including elements of color, mass, line, and lighting for various types of theatre architecture and plays. Prerequisite:TA 244with C- or better Recommended:TA 147andTA 242"
"TA 348","ADVANCED ACTING: REALISM","Theatre Arts (TA)","3 Credits","Discussion, research, rehearsal, performance, and criticism of scenes from realistic drama. Emphasis on the craft of acting, emotional availability/honesty, personal awareness. Prerequisite:TA 248with D- or better"
"TA 349","ADVANCED ACTING: STYLES","Theatre Arts (TA)","3 Credits","Discussion, research, rehearsal, performance, and criticism of scenes from a range of period and genre styles. Prerequisite:TA 248with D- or better"
"TA 350","WORKSHOP: THEATRE ARTS","Theatre Arts (TA)","1-3 Credits","Advanced work in acting, directing or technical theatre in dramatic productions; laboratory experience. This course is repeatable for 16 credits."
"TA 351","PRINCIPLES OF PLAYWRITING","Theatre Arts (TA)","3 Credits","Basic principles and techniques of playwriting. Recommended:TA 144andTA 344"
"TA 352","PLAYWRITING WORKSHOP","Theatre Arts (TA)","3 Credits","Intensive work on student playscripts generated inTA 351, through re-writes, revision and rehearsals. Recommended:TA 351"
"TA 354","FUNDS PLAY DIRECTION","Theatre Arts (TA)","3 Credits","History, theories and techniques of stage direction. Script analysis, study of the audience, staging, working with actors and designers, the production process. Emphasis on practical exploration and application. Recommended:TA 244andTA 248"
"TA 360","*MULTICULTURAL AMERICAN THEATRE","Theatre Arts (TA)","3 Credits","Examines the rich panorama of multicultural-American theatre (e.g., African-American, gay and lesbian, Hispanic, Asian American). Attributes:CPDP – Bacc Core, Perspectives, Difference/Power/Discrimination; LACH – Liberal Arts Humanities Core Equivalent to:TA 360H"
"TA 360H","*MULTICULTURAL AMERICAN THEATRE","Theatre Arts (TA)","3 Credits","Examines the rich panorama of multicultural-American theatre (e.g., African-American, gay and lesbian, Hispanic, Asian American). Attributes:CPDP – Bacc Core, Perspectives, Difference/Power/Discrimination; HNRS – Honors Course Designator; LACH – Liberal Arts Humanities Core Equivalent to:TA 360"
"TA 399","SPECIAL TOPICS","Theatre Arts (TA)","1-16 Credits"," This course is repeatable for 16 credits."
"TA 401","RESEARCH","Theatre Arts (TA)","1-16 Credits"," This course is repeatable for 16 credits."
"TA 402","INDEPENDENT STUDY","Theatre Arts (TA)","1-16 Credits"," This course is repeatable for 16 credits."
"TA 403","THESIS","Theatre Arts (TA)","1-16 Credits"," This course is repeatable for 16 credits."
"TA 405","READING AND CONFERENCE","Theatre Arts (TA)","1-16 Credits"," This course is repeatable for 16 credits."
"TA 406","PROJECTS","Theatre Arts (TA)","1-16 Credits"," This course is repeatable for 16 credits."
"TA 407","SEMINAR","Theatre Arts (TA)","1-16 Credits"," Equivalent to:TA 407H This course is repeatable for 16 credits."
"TA 407H","SEMINAR","Theatre Arts (TA)","1-16 Credits"," Attributes:HNRS – Honors Course Designator Equivalent to:TA 407 This course is repeatable for 16 credits."
"TA 408","WORKSHOP","Theatre Arts (TA)","1-16 Credits"," This course is repeatable for 16 credits."
"TA 410","THEATRE ARTS INTERNSHIP","Theatre Arts (TA)","1-16 Credits","One- to three-term residency in a producing theatre, for a maximum allowable total of 15 credits. Student works in a department of the theatre and in related production activities, according to areas of interest or specialization. Work supervised and evaluated by agency staff; academic evaluation by supervising department faculty member(s). Available to upper-division theatre arts majors and graduate students approved by faculty and selected by intern agency. This course is repeatable for 15 credits. Recommended:27 credits of theatre arts, with a minimum of 6 credits in area of skill specialization, or 12 credits of upper-division theatre arts courses, with a minimum of 6 credits in area of skill specialization"
"TA 416","TOPICS IN THEATRE ARTS","Theatre Arts (TA)","3 Credits","Lectures and explorations of theories, issues, methods, problems, and applications in theatre arts. Concentrated work in a variety of selected theatre topics. Offered as demand and staffing allow. Equivalent to:TA 416H This course is repeatable for 12 credits. Recommended:9 credits of theatre arts"
"TA 416H","TOPICS IN THEATRE ARTS","Theatre Arts (TA)","3 Credits","Lectures and explorations of theories, issues, methods, problems, and applications in theatre arts. Concentrated work in a variety of selected theatre topics. Offered as demand and staffing allow. Attributes:HNRS – Honors Course Designator Equivalent to:TA 416 This course is repeatable for 12 credits. Recommended:9 credits of theatre arts"
"TA 420","+THEATRE BEYOND OSU","Theatre Arts (TA)","1 Credit","Explores various career paths and post-undergraduate educational options in theatre arts and related industries. Integrates experiences in theatre arts with building portfolios, prompt books, and other relevant communication materials in the field. Attributes:CSC2 – Core Ed - Beyond OSU Career Engagement Prerequisite:TA 247with C- or better"
"TA 439","SONIC ARTS","Theatre Arts (TA)","2 Credits","Create experimental sonic art projects using analog and digital technologies to make natural, artificial, and curated sound installations within an arts, design, or communication context. Apply the iterative design process to ideate, prototype, implement, reflect and then re-imagine the sound art project. Develop collaborative skills by working with people from other disciplines. Demonstrate competency through describing and applying sound art concepts including those that involve active listening practices. Explore the breadth and range of sonic-art from a historical and contemporary art practice. CROSSLISTED asART 439/GD 439/MUS 439/NMC 439/TA 439andART 539/MUS 539. Equivalent to:ART 439,GD 439,MUS 439,NMC 439 This course is repeatable for 16 credits. Recommended:MUS 111orART 121"
"TA 443","COSTUME DESIGN","Theatre Arts (TA)","3 Credits","Theory and practice of designing costumes for a theatrical production. Recommended:TA 243"
"TA 444","^THEORY AND CRITICISM OF THEATRE ARTS","Theatre Arts (TA)","3 Credits","Major theories that have influenced and motivated theatre practice in Western civilization throughout its development. Attributes:CSWC – Core Ed - Writing Intensive Curriculum (WIC); CWIC – Bacc Core, Skills, Writing Intensive Curriculum (WIC) Recommended:6 credits of theatre history or dramatic literature"
"TA 450","STUDIO: THEATRE ARTS","Theatre Arts (TA)","3-6 Credits","Advanced individual study on approved projects in one of the arts of the theatre: acting, directing or scene/costume/lighting design; or in stage or theatre management. This course is repeatable for 6 credits. Recommended:9 credits of upper-division theatre arts"
"TA 451","INTRODUCTION TO ARTS ENTREPRENEURSHIP","Theatre Arts (TA)","3 Credits","Survey of the business strategies behind a successful career in the arts. Emphasizes the importance of entrepreneurial thinking, engages students with the fundamentals of the arts ""business"", and explores ways to influence and shape the industry's future. CROSSLISTED asART 451/MUS 451/TA 451. Attributes:LACF – Liberal Arts Fine Arts Core Equivalent to:ART 451,MUS 451"
"TA 454","ADVANCED PLAY DIRECTION","Theatre Arts (TA)","3 Credits","Expanded exploration of directing theories and techniques. Practical application through the production of a one-act play in a laboratory theatre. Prerequisite:TA 354with D- or better"
"TA 457","OFF THE SCREEN - VIDEO INSTALLATION ART","Theatre Arts (TA)","2 Credits","Create experimental video-art installations within an arts, design, or communication context. Apply the iterative design process to ideate, prototype, implement, reflect and then re-imagine the video art project. Explore the breath and range of experimental approaches to video installations, multi-screen projections, immersive visual and sound environments, and projection-mapping from a historical and contemporary art perspective. Develop collaborative skills by working with people from other disciplines. CROSSLISTED asART 457/GD 457/MUS 457/NMC 457/TA 457andART 557/MUS 557. Equivalent to:ART 457,GD 457,MUS 457,NMC 457 This course is repeatable for 16 credits. Recommended:MUS 111orART 121"
"TA 488","SENSOR TECHNOLOGIES AND THE ARTS","Theatre Arts (TA)","2 Credits","Create interactive arts, design, or communication projects using sensor technologies in combination with sound, video, lights, video games, and generative digital art. Translate gestures of the physical world into interactive control using plug and play wireless sensors. Apply the iterative design process to ideate, prototype, implement, reflect and then re-imagine the sensor technologies project. Explore the breadth and range of interactive art from a historical and contemporary art practice. CROSSLISTED asART 488/GD 488/MUS 488/NMC 488/TA 488andART 588/MUS 588. Equivalent to:ART 488,GD 488,MUS 488,NMC 488 This course is repeatable for 16 credits. Recommended:MUS 111orART 121"
"TA 499","SPECIAL TOPICS","Theatre Arts (TA)","1-16 Credits"," This course is repeatable for 16 credits."
"TA 502","INDEPENDENT STUDY","Theatre Arts (TA)","1-16 Credits"," This course is repeatable for 16 credits."
"TA 503","THESIS","Theatre Arts (TA)","1-16 Credits"," This course is repeatable for 999 credits."
"TA 505","READING AND CONFERENCE","Theatre Arts (TA)","1-16 Credits"," This course is repeatable for 16 credits."
"TA 506","PROJECTS","Theatre Arts (TA)","1-16 Credits"," This course is repeatable for 16 credits."
"TA 507","SEMINAR","Theatre Arts (TA)","1-16 Credits"," This course is repeatable for 16 credits."
"TA 508","WORKSHOP","Theatre Arts (TA)","1-16 Credits"," This course is repeatable for 16 credits."
"TA 510","THEATRE ARTS INTERNSHIP","Theatre Arts (TA)","6-15 Credits","One- to three-term residency in a producing theatre, for a maximum allowable total of 15 credits. Student works in a department of the theatre and in related production activities, according to areas of interest or specialization. Work supervised and evaluated by agency staff; academic evaluation by supervising department faculty member(s). Available to upper-division theatre arts majors and graduate students approved by faculty and selected by intern agency. This course is repeatable for 15 credits. Recommended:27 credits in theatre arts, with a minimum of 6 credits in area of skill specialization, or 12 credits of upper-division theatre arts courses, with a minimum of 6 credits in area of skill specialization"
"TRAL 110","INTRODUCTION TO WHITE WATER KAYAKING","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Students will learn fundamentals of white water kayaking in sheltered & moving water based on the internationally recognized British Canoe (BC) and American Canoe Association (ACA) teaching and skills certification systems. Emphasis is on activity and basic skills."
"TRAL 111","INTRODUCTION TO CANOEING","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Students will learn fundamentals of canoeing in sheltered & moving water based on the internationally recognized British Canoe (BC) and American Canoe Association (ACA) teaching and skills certification systems. Emphasis is on activity and basic skills."
"TRAL 115","OUTDOOR LIVING SKILLS","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Educates and introduces students on how to travel safely in the backcountry through proper preparation, risk awareness, Leave No Trace ethics, terrain recognition, navigation, and camp craft. Classroom and field (lab) experience. Includes one mandatory weekend overnight outing. CROSSLISTED asPAC 115/TRAL 115. Corequisites:TRAL 118 Equivalent to:PAC 115 This course is repeatable for 4 credits."
"TRAL 118","LABORATORY FOR OUTDOOR LIVING SKILLS","Tourism, Recreation & Adventure Leadership (TRAL)","1 Credit","Practical field application of concepts learned inPAC 115/TRAL 115, Outdoor Living Skills. Field (lab) experience includes one mandatory weekend overnight. Introduces how to travel safely in the backcountry through proper preparation, risk awareness, Leave No Trace ethics, terrain recognition, navigation, and camp craft. CROSSLISTED asPAC 118/TRAL 118. Corequisites:TRAL 115 Equivalent to:PAC 118 This course is repeatable for 2 credits."
"TRAL 132","FOUNDATIONS OF OUTDOOR AND ADVENTURE PROFESSIONS","Tourism, Recreation & Adventure Leadership (TRAL)","3 Credits","Explores the practical and conceptual aspects of outdoor tourism, adventure, and educational careers. Examines the history, evolution, and theoretical underpinning of outdoor and adventure professions including issues of diversity, accessibility and inclusion. Develops skills and strategies towards professional development and career planning."
"TRAL 173","INTERMEDIATE ROCK CLIMBING","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Introduces a variety of basic skills, gear and systems that will allow students to safely participate in a single pitch rock climbing environment based on internationally recognized teaching and skills certification systems. Explores various technical skills that will serve as a foundation for future land-based outdoor disciplines. Introduces gear, such as software (ropes, webbing, harnesses) and hardware (carabiners, friction devices); skills, such as knots, belaying, rappelling, lead climbing; and systems such as anchors and basic rescue techniques. CROSSLISTED asPAC 173/TRAL 173. Equivalent to:PAC 173 This course is repeatable for 10 credits."
"TRAL 215","GROUP FACILITATION","Tourism, Recreation & Adventure Leadership (TRAL)","4 Credits","Introduces facilitation, leadership, and management of groups. Group facilitation theory, techniques, and models for use in a variety of environments and with different populations. Prominent personality types and how to effectively facilitate these. Determining needs, utilizing appropriate techniques, sequencing, and processing to meet specific determined needs of groups."
"TRAL 218","ROCK SITE MANAGEMENT","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Affirms Intermediate Rock foundational skills such as proper equipment, knots, belay & lead climbing techniques, movement, rappelling, and basic climbing anchor systems based on internationally recognized teaching and skills certification systems. Focuses on building upon those foundational skills by covering more complex anchor systems, belay techniques, vertical rescues, releasable rappels and movement through various rock specific terrains. Prerequisite:TRAL 173with C or better orPAC 173with C or better"
"TRAL 222","WILDERNESS FIRST RESPONDER","Tourism, Recreation & Adventure Leadership (TRAL)","4 Credits","Develops skills for assessing and treating problems where access to medical care is delayed or communication is unreliable. Discusses the principles of wilderness medicine, how to perform a comprehensive physical exam, evaluate vital signs and gather critical patient history. Encourages the ability to think through body systems in an effort to determine the best response to traumatic, environmental or medical situations and how to navigate the nuances of medical evacuations."
"TRAL 230","WILDLAND FIREFIGHTING","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Focuses on the fundamentals of firefighting. Provides an overview of the National Wildfire Coordinating Group S-130 firefighter training and S-190 Wildland Fire Behavior."
"TRAL 233","WINTER BACKCOUNTRY SKILLS","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Emphasizes field-based learning to develop the knowledge, skills, and dispositions needed to safely and effectively travel and live in a backcountry winter environment."
"TRAL 251","RECREATION RESOURCE MANAGEMENT","Tourism, Recreation & Adventure Leadership (TRAL)","4 Credits","Overview of recreation resource management including study of land and water resources used for outdoor recreation. The planning and management of natural and cultural resources for long-term resource productivity, with a focus on rural and wildlife areas of the forest, range and coast."
"TRAL 260","INTERMEDIATE PADDLESPORT","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Learn how to successfully paddle as a competent group member within moving water & whitewater environments up to class III. This course will emphasize that the student has a holistic approach to river running, can be an effective group member during river rescues, can contribute to the safety, group skills and leadership of a river descent and showcase the knowledge required of an intermediate whitewater paddler based on internationally recognized British Canoe (BC) and American Canoe Association (ACA) teaching and skills certification systems. Uses a variety of diverse whitewater specific kayaks and canoes. Prerequisite:(TRAL 110with C or better orPAC 110with C or better) and (TRAL 111[C] orPAC 111[C])"
"TRAL 270","PRE-INTERNSHIP SEMINAR","Tourism, Recreation & Adventure Leadership (TRAL)","1 Credit","Exploration of career goals, internship opportunities, and the variety of practice areas in the tourism, recreation, and adventure leadership (TRAL) professions. Student preparation in planning, obtaining, and completing TRAL internships. The course is designed to assist undergraduate majors in TRAL prepare for the required internship. Equivalent to:TOL 270"
"TRAL 280","OUTDOOR LEADERSHIP FUNDAMENTALS","Tourism, Recreation & Adventure Leadership (TRAL)","3 Credits","A week-long outdoor expedition focusing on water-based and land-based skills while developing a comprehensive understanding of expedition behavior. Students will meet in the classroom to prepare for the week-long field expedition covering various topics such as risk management, expedition planning, navigation, water safety and other topics. The expedition will expose students to extended travel in the backcountry while further developing technical and interpersonal skills. Prerequisite:(TRAL 110with C or better orPAC 110with C or better) and (TRAL 111[C] orPAC 111[C]) andTRAL 115[C] andTRAL 118[C] andTRAL 173[C]"
"TRAL 299","SPECIAL TOPICS","Tourism, Recreation & Adventure Leadership (TRAL)","1-16 Credits"," This course is repeatable for 16 credits."
"TRAL 301","ACA LEVEL 2-4 KAYAKING INSTRUCTOR","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Focuses on fundamentals of white water kayaking based on the internationally recognized American Canoe Association (ACA). Emphasizes safety, enjoyment and skill acquisition for entry-level through intermediate individuals. Prerequisite:TRAL 110with C or better andTRAL 260[C]"
"TRAL 302","ACA LEVEL 2-4 RAFTING INSTRUCTOR","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Focuses on fundamentals of white-water rafting based on the internationally recognized American Canoe Association (ACA). Emphasizes safety, enjoyment and skill acquisition for entry-level through intermediate individuals. Recommended:Critical thinking, leadership, and problem solving skills"
"TRAL 303","ACA LEVEL 2-4 STAND UP PADDLEBOARD (SUP) INSTRUCTOR","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Focuses on fundamentals of stand up paddleboarding (SUP) based on the internationally recognized American Canoe Association (ACA). Emphasizes safety, enjoyment and skill acquisition for entry-level through intermediate individuals. Recommended:Critical thinking, leadership, and problem solving skills"
"TRAL 304","ACA LEVEL 2-4 CANOE INSTRUCTOR","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Focuses on fundamentals of canoeing based on the internationally recognized American Canoe Association (ACA). Emphasizes safety, enjoyment and skill acquisition for entry-level through intermediate individuals. Prerequisite:TRAL 111with C or better andTRAL 260[C]"
"TRAL 305","ACA LEVEL 2-4 SWIFT WATER RESCUE","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Focuses on fundamentals of swift water rescue (SWR) based on the internationally recognized American Canoe Association (ACA). Emphasizes safety, enjoyment and skill acquisition for entry-level through intermediate individuals. Recommended:Collaboration, leadership, and problem solving skills"
"TRAL 306","AMGA SINGLE PITCH INSTRUCTOR","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Focuses on fundamentals of single pitch climbing based on the internationally recognized American Mountain Guides Association (AMGA). Emphasizes safety, enjoyment and skill acquisition. Prerequisite:(TRAL 173with C or better orPAC 173with C or better) andTRAL 218[C]"
"TRAL 307","PMBIA LEVEL 1 MOUNTAIN BIKE INSTRUCTOR","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Focuses on fundamentals of mountain biking based on the internationally recognized Professional Mountain Bike Instructor Association (PMBIA). Emphasizes safety, enjoyment and skill acquisition for entry-level through intermediate individuals. Recommended:Critical thinking, leadership, and problem solving skills"
"TRAL 308","INTERMEDIATE MOUNTAIN BIKING","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Focuses on essentials of mountain biking. Emphasizes safety, enjoyment and skill acquisition for entry-level through intermediate individuals. Recommended:Critical thinking, leadership, and problem solving skills"
"TRAL 310","PSIA-AASI LEVEL 1 SKI INSTRUCTOR","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Focuses on fundamentals of snowsports based on the Professional Ski Instructors of America (PSIA) and American Association of Snowboard Instructors (AASI) certifications. Emphasizes safety, enjoyment and skill acquisition for entry-level through intermediate individuals. Recommended:Critical thinking, leadership, and problem solving skills"
