"course_code","course_name","credits","college_name","description"
"CS699","Dissertation Research","1-12","College of Engineering Courses","This independent research course partially fulfills required doctoral-level research dissertation hours toward the Ph.D. degree in Computer Science. The course is conducted under the guidance of the dissertation advisor.  Material covered will be of an advanced nature aimed at providing doctoral students with an understanding of the latest research and current developments within the field. Discussion and advisor guidance will be directed towards readings of research articles and development of research methodology, with the aim of producing an original research contribution that represents a novel development in the field, or a novel perspective on a pre-existing topic in the field. "
"ECE508","Communications","3","College of Engineering Courses","Analog and digital communication systems, random signals, sampling, filtering, analog-to-digital encoding, advanced digital modulation/demodulation, source encoding/decoding, channel encoding/decoding, multiplexing, system performance anaylsis. Prerequisite(s):ECE 370andMATH 355"
"ECE509","Communications Lab","1","College of Engineering Courses","Modeling and design of communication systems.  Familiarization with specialized communications equipment and techniques.  Proper use of laboratory instruments. Prerequisite(s):ECE 370andMATH 355"
"ECE530","Solid State Devices","3","College of Engineering Courses","Solid state physics for semiconductor devices, PN junction, metal semiconductor, JFET/MESFET, MOSFET, BJT, and non-ideal behaviors of solid state devices.  Organic thin film devices, including organic solar cells, thin film transistors, light emitting diodes, and their application for flexible displays. Prerequisite(s):ECE 330"
"ECE539","Thin Film Technology","3","College of Engineering Courses","Crystal structure and defects, film nucleation and growth models, growth of polycrystaline and epitaxial fims, vacuum science technology, physical and chemical vapor deposition, solution based methods, thin film characterization techniques. Prerequisite(s):ECE 225orPH 253"
"ECE540","Electromagnetic Waves","3","College of Engineering Courses","Mathematics and physics of the radiation, propagation and scattering of electromagnetic waves.  Boundary value problems involving finite and infinite structures, waveguides, antennas and media. Prerequisite(s):ECE 340"
"ECE545","Microwave Remote Sensing","3","College of Engineering Courses","Fundamentals of active and passive microwave remote sensing. "
"ECE546","Ground- and Surface- Water Remote Sensing","3","College of Engineering Courses","Requirements, design, and operation of surface-based, airborne, and spaceborne remote sensing technologies for surface-water, soil moisture, groundwater, river flow and bathymetry and snow. "
"ECE547","Water Quality Remote Sensing","3","College of Engineering Courses","Requirements, design, and operation of in-situ and remote sensing technologies for water quality of river, lake, estuarial, and coastal regions. "
"ECE551","Power Electronics","3","College of Engineering Courses","Detailed study on the theory and operation of power electronic converters and systems.  Overview of enabling power semiconductor switching devices.  Introducation to feedback control of converters.  Machine drives fundamentals. Prerequisite(s):ECE 332andECE 350"
"ECE552","Power Electronics Laboratory","1","College of Engineering Courses","Laboratory experience in three phase power systems and electric machinery.  Laboratory experience on the theory and operation of power electronic converters, systems and machine drives. Prerequisite(s):ECE 350andECE 332"
"ECE553","Power Systems","3","College of Engineering Courses","Basic power systems concepts and per unit quantities; transmissions line, transformer and rotating machine modeling; power flow; symmetrical component of power systems; faulted power system analysis. Prerequisite(s):ECE 350"
"ECE554","Power Systems Laboratory","1","College of Engineering Courses","Test and analysis of power systems and machine devices and the design of systems using devices. Prerequisite(s):ECE 350"
"ECE555","Electromechanical Systems","3","College of Engineering Courses","Static and dynamic modeling, analysis, and simulation of mechanical, electrical, hydraulic, and mixed systems.  MATLAB and SIMULINK model development and simulation. Prerequisite(s):ECE 225andMATH 238"
"ECE562","Semiconductor Optoelectronics","3","College of Engineering Courses","Elemental and compound semiconductors; fundamentals of semiconductors physical properties, solid state physics, optical recombination and absorption, light emitting diodes, quantum well lasers, quantum dots lasers, blue lasers, semiconductor modulators, photodetectors, semiconductor solar cells and semiconductor nanostructure devices. Prerequisite(s):PH 253"
"ECE563","Magnetic Materials & Devices","3","College of Engineering Courses","Diamegnetism and Paramagnetism, Ferromagnetism, Antiferromagnetism, Ferrimagnetism, magnetic anisotropy, domains and the magnetization process, fine particles and thin films, magnetization dynamics. Prerequisite(s):ECE 340"
"ECE575","Control System Analysis","3","College of Engineering Courses","Classical and modern feedback control system analysis and methods, including stability, root locus, Bode plot, frequency response, and computer analysis. Prerequisite(s):ECE 370"
"ECE576","Control Systems Lab","1","College of Engineering Courses","This course will provide students with practical and experimental analysis and design of feedback control systems and components, including electrical, mechanical, and electromechanical systems. Prerequisite(s):ECE 370"
"ECE579","Digital Control Systems","3","College of Engineering Courses","Frequency and time domain methods in discrete time control systems; sampling of continuous-time signals, stability, transform design techniques, state variable analysis, and design techniques. Prerequisite(s):MATH 237andECE 370andECE 475"
"ECE580","Digital Systems Design","3","College of Engineering Courses","Digital systems design with hardware description languages, programmable implementation technologies, electronic design automation design flows, design considerations and constraints, design for test, system on a chip designs, IP cores, reconfigurable computing and digital system design examples and applications. Prerequisite(s):ECE 383andCS 101Corequisite:ECE 581"
"ECE581","Digital Systems Design Lab","1","College of Engineering Courses","Logic design and simulation via hardware description languages, use of electronic design automation tools, and CPU design. Prerequisite(s):ECE 383andCS 101Corequisite:ECE 580"
"ECE582","Comp Visn Dig Image Proc","3","College of Engineering Courses","Introduction to computer vision and digital image processing with an emphasis on image representation, transforms, filtering, compression, boundary detection, and pattern matching. Prerequisite(s):MATH 355and CS 124"
"ECE583","Introduction to Machine Learning","3","College of Engineering Courses","Machine learning studies methods that allow computers to learn from the data and act without being explicitly programmed. This course provides an introduction to machine learning and covers various supervised and unsupervised learning techniques, methods of dimensionality reduction, and assessment of learning algorithms. Prerequisite(s):MATH 355or consent of instrcutor"
"ECE584","Computer Architecture","3","College of Engineering Courses","Computer architectures, computer design, memory systems design, parallel processing concepts, supercomputers, networks, and multiprocessing systems. Prerequisite(s):ECE 383andCS 101"
"ECE586","Embedded Systems","3","College of Engineering Courses","Integration of microprocessors into digital systems. Includes hardware interfacing, bus protocols and peripheral systems, embedded and real-time operating systems, real-time constraints, networking and distributed process control. Prerequisite(s):ECE 383andCS 101Corequisite:ECE 587"
"ECE587","Embedded Systems Laboratory","1","College of Engineering Courses","Design and implementation experience with microcontrollers, interfacing, digital control systems, bus protocols and peripheral systems, real-time constraints, embedded and real-time operating systems, distribution process control. Prerequisite(s):ECE 383Corequisite:ECE 586"
"ECE588","Computational Intelligence","3","College of Engineering Courses","Computational Intelligence is a discipline that relies on biologically inspired computation to solve real-world problems that otherwise are infeasible or impossible to solve using classical engineering approaches.  The course will cover the fundamental techniques of computational intelligence and study practical applications in real-world engineering problems. Prerequisite(s):MATH 355or consent of instructor."
"ECE593","Special Topics","1-5","College of Engineering Courses","Advanced topics of a specialized nature. Special Topics Course"
"ECE598","Non-Thesis Research","1-6","College of Engineering Courses","No description available. "
"ECE599","Thesis Research","1-12","College of Engineering Courses","No description available. "
"ECE637","Fund Solid State Engineering","3","College of Engineering Courses","Fundamentals of solid state physics and quantum mechanics are covered to explain the physical principles underlying the design and operation of semiconductor devices. The second part covers applications to semiconductor microdevices and nanodevices such as diodes, transistors, lasers and photodetectors incorporating quantum structures. Prerequisite(s):PH 253"
"ECE662","Advanced Nanoscience","3","College of Engineering Courses","Advanced quantum physics; basics of nanotechnology, molecular and nanoelectronics; fundamentals in nanophotonics; interaction of light and matter; nanostructure characterization; bionanotechnology. Prerequisite(s):PH 253"
"ECE693","Special Topics","1-9","College of Engineering Courses","Advanced topics of a specialized nature. Special Topics Course"
"ECE695","Graduate Research Seminar","1","College of Engineering Courses","This course exposes the faculty, researchers, and students in the ECE department to current research in all areas of Electrical and Computer Engineering. This seminar series focuses on science, technology, and innovation topics studied through the embedded systems, electromechanical and energy systems, devices and materials, and electromagnetics foci within the department. The seminar speakers will be invited from the ECE faculty and graduate students, national research laboratories, other universities, and industry. "
"ECE697","PhD Instructional Training and Practicum","1-2","College of Engineering Courses","This course provides Ph.D. students with pedagogical instruction, mentoring, and practical experience related to teaching and mentoring in a higher education environment. Does not count toward Ph.D. coursework requirements. "
"ECE698","Non-Dissertation Research","1-12","College of Engineering Courses","Independent study; general research activities; no credit toward Ph.D.; no substitution forECE 699. This course serves as an introduction to Ph.D.-level research prior to Ph.D. candidacy. It involves early-stage research activities to prepare students for more focused dissertation research taken asECE 699once admitted to Ph.D. candidacy. "
"ECE699","Dissertation Research","1-12","College of Engineering Courses","This independent research course partially fulfills required doctoral level research dissertation hours toward the Ph.D. in Electrical and Computer Engineering. The course is conducted under the guidance of the Ph.D. advisor. Materials covered will be of an advanced nature aimed at providing doctoral students with an understanding of the latest research and current developments within the field. Discussion and advisor guidance will be focused on readings of research articles and development of research methodology, with the aim of producing an original research contribution that represents a novel development in the field, or a novel perspective on a pre-existing topic in the field. "
"ENGR501","Preparation for Instructional Assistance in Engineering","3","College of Engineering Courses","An introduction to the concepts of teaching and learning in STEM.  Focus is on developing skills and understanding pedagogical techniques to be successful in various teaching roles, including teaching assistant and instructor of record. "
"GES500","Engineering Statistics","3","College of Engineering Courses","Probability and basic statistical concepts. Discrete and continuous distributions; the central limit theorem; sampling distributions; point and interval estimation; hypothesis testing; regression and correlation analysis; analysis of variance. "
"GES551","Matrix And Vector Analysis","3","College of Engineering Courses","This course provides a graduate level overview of linear algebra and vector analysis. Topics covered include; linear simultaneous equations, eigenvalues and eigenvectors, matrix functions, computer techniques, and transformations, vector calculus, the Laplacian, and integral theorems such as the theorems of Green and Stokes. "
"GES554","Partial Diff Equations","3","College of Engineering Courses","This course examines the solution of partial differential equations by focusing on three specific equations: (1) the heat equation, (2) the wave equation, and (3) Laplace 's equation. Topics covered include: Fourier transforms, Sturm-Liouville problems, classification of partial differential equations, Bessel functions, and numerical methods for solving partial differential equations. "
"GES555","Nonlinear Partial Differential Equations","3","College of Engineering Courses","An introduction to nonlinear partial differential equations. Exact solutions, approximate solutions, and numerical solutions will all be considered. The course content is supported by numerous applications. Prerequisite(s):GES 554"
"IDGR597","Non-Thesis Research","1-6","College of Engineering Courses","This independent study course provides master's students the opportunity to engage in research under the direct supervision of a graduate faculty mentor. Students will design, implement, and analyze research projects that contribute to their field of study, focusing on developing expertise in research methodologies, data interpretation, and scholarly writing. This pass/fail course is designed to foster skills and knowledge that support future dissertation work or other scholarly pursuits. Regular progress reports and meetings with the faculty supervisor are required. "
"IDGR598","Capstone Project Practicum","3-6","College of Engineering Courses","A workplace-based internship or practicum during which the principles learned in Interdisciplinary Master's coursework will be integrated into a real-world setting, to solve a problem (the ""capstone project""). Under the supervision of the advisory committee, students will develop and present the results of their Capstone Project in both written and oral form. "
"IDGR599","Thesis Research","1-6","College of Engineering Courses","This independent research course partially fulfills required research hours toward a Plan I interdisciplinary master’s degree. A minimum of 6 thesis research hours are required, at 1-6 hours per semester. The course is conducted under the guidance of the primary advisor, with support from the advisory committee. Material covered will be of an advanced nature aimed at providing students with an understanding of the latest research and current developments within the field. Discussion and advisor guidance will be focused on readings of research articles and development of research methodology, with the aim of producing an original thesis evidencing research capacity, independent thought, integration of the disciplines represented in the plan of study, and the student's ability to interpret research materials in the student’s field. "
"IDGR601","GTA Assistant Only","1-12","College of Engineering Courses","No description available. "
"IDGR602","GTA Teaching","1-12","College of Engineering Courses","No description available. "
"IDGR603","GRA Research","1-12","College of Engineering Courses","No description available. "
"IDGR604","GA-Student, Admin or Other","1-12","College of Engineering Courses","No description available. "
"IDGR650","Preparing Future Faculty and Scholars","1","College of Engineering Courses","The Preparing Future Faculty & Scholars course is designed to provide Doctoral and MFA students with a series of topics, discussions, and activities that expose them more fully to the realities of post-graduate life inside and outside of academia. Through participation in coursework, workshops, online training, and/or mentoring, this course increases students' awareness of expectations for pre-tenure faculty performance, in addition to the foundational information needed to find, sustain, and enhance their future in academia and/or non-academic careers. "
"IDGR651","Innovation and Commercialization in Academic Research","1","College of Engineering Courses","This advanced graduate seminar course is designed for doctoral students who aspire to transform their scientific research into marketable innovations. It provides a comprehensive overview of the journey from laboratory discovery to commercial product or service. The curriculum blends theoretical knowledge with practical insights, equipping students with the tools and strategies necessary for successful commercialization. "
"IDGR698","Non-Dissertation Research","1-6","College of Engineering Courses","This independent study course provides doctoral students the opportunity to engage in doctoral-level research under the direct supervision of a graduate faculty mentor. Students will design, implement, and analyze research projects that contribute to their field of study, focusing on developing expertise in research methodologies, data interpretation, and scholarly writing. This pass/fail course is designed to foster skills and knowledge that support future dissertation work or other scholarly pursuits. Regular progress reports and meetings with the faculty supervisor are required. "
"IDGR699","Dissertation Research","1-12","College of Engineering Courses","Dissertation Research. "
"ME501","Mech Engr Analysis I","3","College of Engineering Courses","This course is designed to provide the graduate students with fundamental concepts of advanced mathematical analysis of continuous and discrete mechanical engineering systems. The course includes intensive discussion of ordinary differential equations, Fourier analysis, and advanced vector calculus with applications to dynamic systems, heat transfer as well as fluid and solid mechanics. "
"ME506","Found Thermal Power Gen","3","College of Engineering Courses","Thermal power systems; components, process analysis and modeling, fuels, combustion, environmental aspects, and availability analysis in steam and gas turbine plants. Examination of recent trends such as cogeneration and combined cycles. "
"ME508","Non-Equilibrium Gas Dynamics","3","College of Engineering Courses","This course covers basics of the kinetic theory of gases, methods of solving the problems formulated in terms of the Boltzmann equation, as well as their applications in engineering and technology. The course focuses on the direct simulation Monte Carlo (DSMC) method as the primary practical tool for simulations of non‐equilibrium gas flows. "
"ME509","Intermed Heat Transfer","3","College of Engineering Courses","A first course in heat transfer at graduate level. Review of undergraduate treatment of conduction, convection, and radiation modes of energy transfer, with emphasis on theoretical concepts. Topics may include separation of variables solutions, superposition concepts, development of boundary layer equations, similarity solutions, spectral dependence of surface radiative properties, radiation exchange in diffuse, gray enclosures. Prerequisite(s):ME 309andAEM 311"
"ME511","Computational Heat Transfer and Fluid Flow","3","College of Engineering Courses","An introductory course providing computational background and experience to solve realistic heat transfer and fluid flow problems.  Course will provide background on numerical techniques, and exposure to computer programming and commercial computational fluent dynamics (CFD) software. "
"ME514","Principles of Combustion I","3","College of Engineering Courses","Energy sources, combustion systems, fuels and emissions, combustion thermodynamics, chemical kinetics, 1D reactors, combustion phenomena (ignition, flashback, blow-off, deflagration, detonation, etc.), laminar and turbulent premixed and non-premixed flames, and heterogeneous combustion. "
"ME516","Fnd Energy Conserv & Mgt","3","College of Engineering Courses","Analysis and management of energy use in residential, commercial, and industrial applications, including lighting, heating and cooling, controls, and energy management systems. Topics include economics, auditing, energy management, and alternative energy sources. "
"ME517","Sustainable Energy","3","College of Engineering Courses","The course is presenting the thermodynamics, heat transfer, and fluid mechanics aspects of renewable energy systems and applications. An overview of common systems and applications for renewable energy sources are provided. Renewable energy systems are described, and their fundamental analyses are discussed. The course provides insight into both the scientific foundations and the engineering practice of renewable energy systems. The course covers both technical and economic analyses of renewable systems. The analysis will be done through practical examples. The general energy picture of the world is presented with an introduction to renewable energy systems and comparison with various fossil fuels. Fundamentals and applications of solar energy systems are analyzed followed by wind, hydro, geothermal, biomass, and ocean energies. Hydrogen is introduced as an energy carrier and the principles of fuel cells are described. The engineering economic analyses of renewable energy projects are also discussed. Finally, environmental effects of energy are covered in this course. "
"ME520","Gas Turbines","3","College of Engineering Courses","Build understanding of aviation and industrial gas turbines, their components, design, and performance. The course will also cover improvements being made in the industry to make gas turbines environment friendly and a discussion of future options. Prerequisite(s):ME 305"
"ME522","Reliability Maint & TPM","3","College of Engineering Courses","No description available. "
"ME526","Internal Combustion Engines","3","College of Engineering Courses","This course introduces how internal-combustion engines work, and links analysis and testing techniques used for their design and development to subjects presented within the mechanical engineering curriculum. Laboratory activities serve to reinforce and illustrate analysis application as well as provide visual reference to common internal-combustion engine components. Prerequisite(s):ME 305"
"ME530","Fuzzy Set Theory & Application","3","College of Engineering Courses","The course covers the basic concepts in fuzzy set theory, fuzzy logic, and approximate reasoning. Relation between fuzzy set theory, probability theory, and possibility theory is discussed. Applications of fuzzy set theory in manufacturing systems are outlined. Basic knowledge of probability theory and set theory is expected.  Students need to be conversant with calculus and basics of matrix-vector manipulations. "
"ME538","Modeling of Deformation Processes Part I","3","College of Engineering Courses","Introduction to the finite element method with a special focus on linear elastic deformation modeling with application to solids and structures. This course will cover the mathematical formulation of the strong form, weak form, and finite element solution, along with techniques for the computational implementation of the finite element method. Operational experience with programming (MATLAB or equivalent) is strongly recommended. Prerequisite(s):MATH 237orMATH 510orGES 551or instructor approval"
"ME540","Failure of Engineering Materials","3","College of Engineering Courses","Understand how structural components fail and apply the proper techniques for a failure analysis investigation. Demonstrate the ability to identify and differentiate fractographic features of material failure including overload and progressive failures (ductile, brittle, fatigue, creep, corrosion, wear). Practical failure analysis project experience included. "
"ME542","Multiscale Material Design","3","College of Engineering Courses","This course covers an introduction to materials modeling, terminology, and fundamentals of modeling/simulations in engineering systems, modeling materials at atomic scales using molecular dynamics techniques, statistical methods, mesoscale simulations using phase-field, largescale simulations using continuum mechanics, and finite element method. It also provides basic training on the software tools used in the field – e.g., COMSOL, LAMMPS, VMD, ParaView. Students will learn to develop analytical material models across different scales, build associated numerical codes, perform computer simulations, visualize the data, and analyze the results. "
"ME544","Forming Processes","3","College of Engineering Courses","This course covers the mechanics of materials in application to forming processes. It includes an introduction to index notation and tensor algebra, the kinematics of motion, stress and strain tensors, constitutive models, balance laws and governing equations, boundary conditions, and an overview of solution methods for material forming processes. "
"ME546","Atomistic Modeling of Materials","3","College of Engineering Courses","This course focuses on the classical molecular dynamics method as a universal tool for calculation of properties of matter in solid, liquid, and gaseous states. The course includes both lectures and a computer practicum that requires elementary programming in C and use of the LAMMPS molecular simulator. An introduction into C programming is provided as a part of the course. Prerequisite(s):ME 501"
"ME548","Biomechanics of Human Movement","3","College of Engineering Courses","An overview of the broad field and major challenges of movement bio mechanics; II. the principles of classical mechanics, anatomy, and physiology to describe, analyze, and assess human motion; and III. the engineering tools and the mathematical approaches applied to perform bio mechanical analysis of moving bodies. "
"ME550","Advanced Machine Design","3","College of Engineering Courses","The theory and application of creep, high temperature fatigue, fretting fatigue, contact mechanics, and fracture mechanics to design against catastrophic failures in structures are studied. Prerequisite(s):ME 350"
"ME552","Fundamentals of Automotive Systems","3","College of Engineering Courses","Description of a generic vehicle development process. Full vehicle concepts. Performance and fuel efficiency calculations. Fundamentals of internal combustion engines, thermodynamic principles, vibrations. Transmission and drive train design. Prerequisite(s):MATH 238Differential equations."
"ME556","Mechatronics","3","College of Engineering Courses","This is the introductory course to the field of Mechatronics and Robotics. It covers fundamentals of electronics required for mechatronics systems, introduction to microcontroller (Arduino/Beaglebone/Raspberry pi) programming and interfacing, data acquisition, sensing and actuation. The course is a mix of instructional theory and lab, coupled with an independent exploratory project. "
"ME558","Modeling and Simulation of Automotive Systems","3","College of Engineering Courses","Introduction to modeling and simulation of automotive systems with various components including internal combustion engine, transmission, battery, electric motor, and chassis dynamics. Energy efficiency and dynamic performances of conventional, hybrid electric, and full electric vehicles are covered. Prerequisite(s):ME 349: Engineering AnalysisME 372: Dynamic Systems"
"ME560","Thermal Fluid Measurement and Analysis","3","College of Engineering Courses","Methods for acquisition and analysis of thermal systems-based measurements and actuator controls. Practical applications of various programming interfaces and embedded devices. Assignments focus on thermal-fluid measurement/actuator control topics applied to student’s research topics. Assignment and lecture material will be supported by benchtop demonstrations of sensors and actuators in-class as appropriate. "
"ME562","Intermediate Dynamics","3","College of Engineering Courses","Dynamics of systems in moving coordinate frames; Lagrangian formulation and Hamilton's principle; stability and perturbation concepts for rigid body motion; motion of systems of rigid bodies in three dimensions. "
"ME564","Additive Manufacturing of Metals by Design","3","College of Engineering Courses","This course delves into the world of design of components and processes to be built using Additive Manufacturing techniques. Students explore design principles, advanced techniques, and material selection for crafting intricate metal components. The course empowers participants to harness cutting edge technologies in metal fabrication, fostering creativity and expertise in the field. "
"ME570","Mechanical Vibrations","3","College of Engineering Courses","Formulation and solution of free and forced vibration problems for undamped and damped systems with single and multiple degrees of freedom. An introduction to modeling vibrations in continuous systems is also included.  Superposition methods utilizing waveform decomposition, such as Fourier Series, are presented for use in both solution methods and system analysis. Experimental techniques of vibration measurement are also introduced. "
"ME571","Fundamentals Of Acoustics","3","College of Engineering Courses","Fundamental physical principles underlying wave propagation and resonance in mechanical systems. The course introduces modeling, applications, and provides experience in acoustic and audio measurements and the associated instrumentation. The human auditory transduction mechanism is also studied along with physical parameters that describe how humans hear. "
"ME572","Introduction to Robotic Kinematics","3","College of Engineering Courses","This course covers the fundamental concepts of robotics that will enable students to perform kinematic and static force analyses of robotic systems. Rigid-body motion in three-dimensional space is analyzed using rotation and transformation matrices. Screw theory approach is used for representing and conducting forward kinematics of manipulators (product of exponentials). Inverse kinematics of open-chain manipulators is examined using analytical and numerical techniques. Jacobian-based methods are discussed for conducting velocity and static force analyses. "
"ME575","Control Systems Analysis","3","College of Engineering Courses","Classical feedback control system analysis, Laplace transform, transfer function, time response, proportional-integral-derivative control, root locus, frequency response, and computerized analysis.  Also includes a brief introduction to modern control techniques. "
"ME577","Advanced Linear Control","3","College of Engineering Courses","Modern techniques for the analysis and design of linear control systems. Matrix formulation; multivariable control systems; state-variable concepts; discrete-time systems; optimization; and statistical design methods. "
"ME583","Additive Manufacturing","3","College of Engineering Courses","Introduction to Additive Manufacturing (AM) and Rapid Prototyping. This course will cover the various techniques for AM such as Liquid AM, Sheet AM, Wire AM, and Powder AM. Students will compare physical and mechanical properties of additively manufactured parts and explore a broad range of 3D-Printing applications including biomedical, aerospace, army, and consumer products. "
"ME585","Microfabrication","3","College of Engineering Courses","Microelectromechanical Systems (MEMS) are miniature devices comprising of integrated mechanical (levers, springs, deformable membranes, vibrating structures, etc.) and electrical (resistors, capacitors, inductors, etc.) components designed to work in concert to sense and report on the physical properties of their immediate or local environment, or, when signaled to do so, to perform controlled physical interaction or actuation with their immediate or local environment. Microfabrication technology is the science behind this miniaturization. Most microfabrication techniques have similar roots to those developed originally for the fabrication of integrated circuits. MEMS and Microfabrication cut across a large number of industries and applications, which is part of why their potential is so compelling. Lightweight computers, cellular phones, digital cameras, microneedles for painless drug deliveries, airbag sensors, etc. would not be here without advancements in MEMS and microfabrication technology. This course brings together the basic understanding of various microfabrication processes, different MEMS devices, and how they can be exploited in a wide range of engineering applications. The physics behind the operation of different fabrication tools will be covered, and the fabrication and operation of real-world examples will be explained. "
"ME591","Special Problems","3","College of Engineering Courses","This course covers topics not currently covered by an existing course in the catalog and is usually associated with a faculty member's specialty area.  Content varies by section and semester. Special Topics Course"
"ME594","Special Project","2-6","College of Engineering Courses","Planning, executing, and presenting results of an individual project involving a research design, analysis, or similar undertaking. Special Topics Course"
"ME598","Non-Thesis Research","1-3","College of Engineering Courses","No description available. "
"ME599","Thesis Research","1-12","College of Engineering Courses","This independent research course partially fulfills required master's-level research thesis hours toward the master's degree in Mechanical Engineering.  The course is conducted under the guidance of the thesis advisor.  Material covered will be of an advanced nature aimed at providing master's students with an understanding of the latest research and current developments within the field.  Discussion and advisor guidance will be directed towards readings of research articles and development of research methodology, with the aim of producing an original research contribution that represents a novel development in the field, or a novel perspective on a pre-existing topic in the field.  Variable hours. "
"ME605","Classical Thermodynamics","3","College of Engineering Courses","Classical macroscopic thermodynamic analysis of systems, pure substances, mixtures, and reacting systems. "
"ME607","Conduction Heat Transfer","3","College of Engineering Courses","Transient, multidimensional heat conduction in various geometries, and the mathematical and numerical means to analyze them. "
"ME618","Princ Of Combustion II","3","College of Engineering Courses","Parameters of confined combustion; evaporation of fuel, velocity of flames, detonation, and chamber design; dynamic effects; and measuring techniques. Assigned papers. "
"ME638","Modeling of Deformation Processes Part 2","3","College of Engineering Courses","Introduction to topics regarding non-linear finite element modeling. This course will cover the deformation modeling of solids and structures where the problem exhibits non-linear behavior, with a special focus on non-linear elasticity, plasticity, and the iterative solution methods necessary to solve such problems. Operational experience with programming (MATLAB or equivalent) is strongly recommended. Prerequisite(s):ME 538"
"ME670","Advanced Vibrations","3","College of Engineering Courses","Covers advanced concepts in mechanical vibration analysis.  Topics include introduction to variational approach and energy methods applied to motions of deformable body in three dimensions; vibrations of distributed-parameters systems including strings, bars, shafts, beams, membranes, and plates.  Covers approximate methods, Rayleigh’s Quotient, Rayleigh-Ritz method, method of functions expansion, Galerkin’s and assumed mode methods, design and analysis of a variety of vibration-control systems, and recent advances in vibration of micro- and nano-scale systems. Prerequisite(s):ME 470orME 570"
"ME674","Nonlinear Control Systems","3","College of Engineering Courses","Analysis of nonlinear systems.  Nonlinear controller design techniques.  State variables, phase plane analysis, describing functions, and Lyapunov stability theory. Prerequisite(s):ME 475ORECE 475"
"ME691","Special Problems","1-6","College of Engineering Courses","No description available. Special Topics Course"
"ME694","Special Project","2-6","College of Engineering Courses","Planning, executing, and presenting results of an individual project involving a research design, analysis, or similar undertaking. Special Topics Course"
"ME695","Graduate Seminar","1","College of Engineering Courses","This is a first course in Graduate Research Seminar series offered by the Department of Mechanical Engineering.  Students are exposed to a variety of lectures. "
"ME696","Graduate Seminar","1","College of Engineering Courses","This is a second course in Graduate Research Seminar series offered by the Department of Mechanical Engineering.  Students are exposed to a variety of lectures. Prerequisite(s):ME 695"
"ME697","Graduate Seminar","1","College of Engineering Courses","This is a third course in Graduate Research Seminar series offered by the Department of Mechanical Engineering.  Students are exposed to a variety of lectures. Prerequisite(s):ME 695andME 696"
"ME698","Non-Dissertation Research","1-12","College of Engineering Courses","Credit is based on the amount of work undertaken on non-dissertation related research in a mechanical engineering area, the outcome of which is a defined result presented in a report, paper, manuscript, or presentation at a conference or seminar. Instructor permission required. "
"ME699","Dissertation Research","1-12","College of Engineering Courses","This independent research course partially fulfills required doctoral-level research dissertation hours toward the doctoral degree in Mechanical Engineering. The course is conducted under the guidance of the dissertation advisor.  Material covered will be of an advanced nature aimed at providing doctoral students with an understanding of the latest research and current developments within the field.  Discussion and advisor guidance will be directed towards readings of research articles and development of research methodology, with the aim of producing an original research contribution that represents a novel development in the field, or a novel perspective on a pre-existing topic in the field. "
"MTE501","Introduction to the Fundamentals of Materials Science","3","College of Engineering Courses","The course provides graduate students from non-materials disciplines with a graduate-level introduction to the fundamentals of materials science. This class is not intended for those possessing materials science related degrees. Topics include crystallography, defects, diffusion, basic thermodynamics and kinetics, phase equilibria and transformations, electronic properties and basic microstructure analysis techniques. Prerequisite(s):Permission of instructor"
"MTE510","Crystalline Defects in Materials","3","College of Engineering Courses","Advanced work of an investigative nature. Credit awarded is based on the work accomplished. Defects in materials contribute significant to various properties including but not limited to deformation mechanisms, phase transformation pathways, and transport properties. This course provides a fundamental and quantitative overview of point, line, and interfacial imperfections in crystalline materials. In particular, the thermodynamic contributions, structure, and migration of these types of defects will be discussed and their impact on material behavior and/or properties. "
"MTE515","Introduction to Electron and Ion Microscopy","3","College of Engineering Courses","The course provides students an introduction to electron and ion microscopy theory and application to materials science with an emphasis towards scanning and transmission electron microscopy methods. "
"MTE519","Solidificatn Science","3","College of Engineering Courses","Overview of the principles of solidification processing, the evolution of solidification microstructure, segregation, defects and the use of analytical and computational tools for the design, understanding and use of solidification processes. "
"MTE539","Metallurgy Of Welding","3","College of Engineering Courses","Thermal, chemical, and mechanical aspects of welding using the fusion welding process. The metallurgical aspects of welding, including microstructure and properties of the weld, are also covered. Various topics on recent trends in welding research. Prerequisite(s):MTE 380"
"MTE550","Plasma Processing of Thin Films","3","College of Engineering Courses","This course will cover fundamental technology involved in thin film processing. Plasma deposition and etch technology will be discussed. The basics of plasma processing equipment will be detailed, with special emphasis on sputtering tools. A range of thin film applications will be explored, with examples of magnetics, semiconductor, optical, and medical applications.  The fundamentals of process optimization using a Design of Experiments will be taught with a test case of process optimization for the final exam. Prerequisite(s):PH 105or with permission of instructor."
"MTE556","Advanced Mechanical Behavior","3","College of Engineering Courses","Topics include elementary elasticity, plasticity, and dislocation theory; strengthening by dislocation substructure, and solid solution strengthening; precipitation and dispersion strengthening; fiber reinforcement; martensitic strengthening; grain-size strengthening; order hardening; dual phase microstructures, etc. Prerequisite(s):MTE 455"
"MTE562","Metallurgicl Thermodyn","3","College of Engineering Courses","Laws of thermodynamics, equilibria, chemical potentials and equilibria in heterogeneous systems, activity functions, chemical reactions, phase diagrams, and electrochemical equilibria; thermodynamic models and computations; and application to metallurgical processes. Prerequisite(s):MTE 362"
