"department","course_code","course_name","course_hours","course_description"
"Orthopedics and Rehabilitation Courses (ORTH)","ORTH:8407","Orthopedics: Adult Hip/Knee Reconstruction","4 s.h.","Development of in-depth skill in physical diagnosis and approach to diseases of the musculoskeletal system; increase ability to establish a differential list of problems to recommend appropriate solutions to each problem and assist in management of problem and solution."
"Orthopedics and Rehabilitation Courses (ORTH)","ORTH:8408","Orthopedics: Trauma","4 s.h.","Development of in-depth skills in physical diagnosis and approach to diseases of the musculoskeletal system; increase ability to establish a differential list of problems to recommend appropriate solutions to each problem and assist in management of problem and solution."
"Orthopedics and Rehabilitation Courses (ORTH)","ORTH:8409","Orthopedics: Pediatrics","4 s.h.","Development of in-depth skill in physical diagnosis and approach to diseases of the musculoskeletal system; increase ability to establish a differential list of problems to recommend appropriate solutions to each problem and assist in management of problem and solution."
"Orthopedics and Rehabilitation Courses (ORTH)","ORTH:8410","Orthopedics: Sports Medicine","4 s.h.","Development of in-depth skill in physical diagnosis and approach to diseases of the musculoskeletal system; increase ability to establish a differential list of problems to recommend appropriate solutions to each problem and assist in management of problem and solution."
"Orthopedics and Rehabilitation Courses (ORTH)","ORTH:8411","Orthopedics: Hand/Wrist/Elbow","4 s.h.","Development of in-depth skill in physical diagnosis and approach to diseases of the musculoskeletal system; increase ability to establish a differential list of problems to recommend appropriate solutions to each problem and assist in management of problem and solution."
"Orthopedics and Rehabilitation Courses (ORTH)","ORTH:8412","Orthopedics: Spine","4 s.h.","Development of in-depth skill in physical diagnosis and approach to diseases of the musculoskeletal system; increase ability to establish a differential list of problems to recommend appropriate solutions to each problem and assist in management of problem and solution."
"Orthopedics and Rehabilitation Courses (ORTH)","ORTH:8413","Orthopedics: Oncology/Tumor","4 s.h.","Development of in-depth skill in physical diagnosis and approach to diseases of the musculoskeletal system; increase ability to establish a differential list of problems to recommend appropriate solutions to each problem and assist in management of problem and solution."
"Orthopedics and Rehabilitation Courses (ORTH)","ORTH:8414","Orthopedics: Veterans Affairs","4 s.h.","Participation in the Veterans Affairs service general orthopedics; development of in-depth skill in physical diagnosis and approach to diseases of the musculoskeletal system; increase ability to establish a differential list of problems to recommend appropriate solutions to each problem and assist in management of problem and solution."
"Orthopedics and Rehabilitation Courses (ORTH)","ORTH:8415","Orthopedics: Foot/Ankle","4 s.h.","Development of in-depth skill in physical diagnosis and approach to diseases of the musculoskeletal system; increase ability to establish a differential list of problems to recommend appropriate solutions to each problem and assist in management of problem and solution."
"Orthopedics and Rehabilitation Courses (ORTH)","ORTH:8416","Physical Medicine and Rehabilitation Acute Inpatient Rehab, Iowa Rehabilitation Hospital","2 s.h.","Physical medicine and rehabilitation clerkship; participation in daily clinical activities including inpatient rounds, interdisciplinary team meetings, observation of a variety of therapy sessions, and inpatient consults."
"Orthopedics and Rehabilitation Courses (ORTH)","ORTH:8417","Orthopedics: Shoulder/Elbow","4 s.h.","Development of in-depth skill in physical diagnosis and approach to diseases of the musculoskeletal system; increase ability to establish a differential list of problems, recommend appropriate solutions to each problem, and assist in the management of problems and solutions. Requirements: MD enrollment."
"Orthopedics and Rehabilitation Courses (ORTH)","ORTH:8497","Research in Orthopedics","arr.","Medical research, clinical or laboratory projects; individual study."
"Orthopedics and Rehabilitation Courses (ORTH)","ORTH:8498","Orthopedics On Campus","arr.","Requirements: fourth-year MD enrollment."
"Orthopedics and Rehabilitation Courses (ORTH)","ORTH:8499","Orthopedics Off Campus","arr.","Requirements: fourth-year MD enrollment."
"Orthoptics Teaching Program Courses (OTP)","OTP:4902","Orthoptics Program","0 s.h.","Clinical science of binocular vision, ocular motility, and related eye disorders; practical, theoretical training in the Department of Ophthalmology and Visual Sciences two-year program; written, oral and practical national board examinations required at completion. Requirements: bachelor's degree with specific class recommendations."
"Otolaryngology–Head and Neck Surgery Courses (OTO)","OTO:8199","Foundations of Otolaryngology","arr.","Supervised cadaver head and neck dissection, with 14 areas in detail. Two weeks."
"Otolaryngology–Head and Neck Surgery Courses (OTO)","OTO:8301","Clinical Otolaryngology","2 s.h.",""
"Otolaryngology–Head and Neck Surgery Courses (OTO)","OTO:8401","Subinternship in Otolaryngology","arr.",""
"Otolaryngology–Head and Neck Surgery Courses (OTO)","OTO:8402","Advanced Otolaryngology","4 s.h.","Students become proficient in physical examination of the head and neck; increase their ability to diagnose, evaluate, and manage common disorders of the ears, nose, and throat; and work in outpatient clinic, on inpatient services, and in operating room."
"Otolaryngology–Head and Neck Surgery Courses (OTO)","OTO:8497","Research in Otolaryngology","arr.","Medical research, clinical or laboratory projects; individual study."
"Otolaryngology–Head and Neck Surgery Courses (OTO)","OTO:8498","Otolaryngology On Campus","arr.",""
"Otolaryngology–Head and Neck Surgery Courses (OTO)","OTO:8499","Otolaryngology Off Campus","arr.","Arranged by student with department approval."
"Painting Courses (Art, Art History, and Design) (PNTG)","PNTG:2410","Painting I","3 s.h.","Emphasis on observational painting, theory and development of pictorial ideas and skills. Prerequisites: ARTS:1510 and ARTS:1520 . GE: Engineering Be Creative."
"Painting Courses (Art, Art History, and Design) (PNTG)","PNTG:2420","Painting II","4 s.h.","Materials, techniques, beginning of a personal painting language through observation and imagination. Prerequisites: PNTG:2410 ."
"Painting Courses (Art, Art History, and Design) (PNTG)","PNTG:4100","Advanced Painting","4 s.h.","Individual projects as they aid the realization of a personal vision. Prerequisites: PNTG:2420 ."
"Painting Courses (Art, Art History, and Design) (PNTG)","PNTG:4499","Undergraduate Individual Instruction","1-3 s.h.","Individual instruction in painting for advanced students."
"Painting Courses (Art, Art History, and Design) (PNTG)","PNTG:6475","Graduate Drawing and Painting Workshop","3-4 s.h.","Group and individual criticism."
"Painting Courses (Art, Art History, and Design) (PNTG)","PNTG:6499","Individual Instruction in Painting","arr.",""
"Papermaking Courses (Art, Art History, and Design) (BKAT)","BKAT:2110","Introduction to Book Arts","3 s.h.","Topics related to artist books, hand bookbinding, letterpress printing, papermaking, and lettering arts. GE: Engineering Be Creative; Literary, Visual, and Performing Arts. Same as UICB:2110 ."
"Papermaking Courses (Art, Art History, and Design) (BKAT)","BKAT:3280","Elements of Book Art","3 s.h.","Overview of book art process and techniques for nonmajors; introduction to traditional bookbinding skills, nontraditional book structures, and content development for artist books. GE: Engineering Be Creative. Same as UICB:3280 ."
"Papermaking Courses (Art, Art History, and Design) (BKAT)","BKAT:3380","Letterpress","3 s.h.","Introduction to letterpress printing; metal type, relief printing, page layout, and basic typography; basic use of Vandercook Proof Press; experimentation with diverse letterpress techniques. GE: Engineering Be Creative. Same as UICB:3380 ."
"Papermaking Courses (Art, Art History, and Design) (BKAT)","BKAT:4100","Paperworks","3 s.h.","Conceptual and methodological approaches to 2D and 3D paper works; creation of works that couple unique properties of paper-pulp medium with personal visual ideas and clarity of intent; contemporary issues in paper pulp, medium's relationship to larger art and craft contexts. GE: Engineering Be Creative. Same as UICB:4100 ."
"Papermaking Courses (Art, Art History, and Design) (BKAT)","BKAT:4205","Bookbinding I: Materials and Techniques","3 s.h.","Hands-on introduction to materials and techniques commonly used in bookbinding. Same as UICB:4205 ."
"Papermaking Courses (Art, Art History, and Design) (BKAT)","BKAT:4210","Boxes and Enclosures","3 s.h.","Hands-on techniques for a variety of book enclosures; appropriateness, aesthetic issues concerning box design; Japanese wraparound case, drop-spine box, hinged and lidded boxes, slipcase; technical skill development. Prerequisites: UICB:4205 . Same as UICB:4210 ."
"Papermaking Courses (Art, Art History, and Design) (BKAT)","BKAT:4270","Bookbinding II","3 s.h.","Builds on skills acquired in UICB:4205 ; projects to complete six bindings based on historical and contemporary models; sewing styles, board attachments, endband types; nonadhesive and case-bound structures, varied materials and binding styles, their effects on structure, aesthetic considerations, further development of solid binding skills; historical development of particular binding practices. Prerequisites: UICB:4205 . Same as UICB:4270 ."
"Papermaking Courses (Art, Art History, and Design) (BKAT)","BKAT:4280","Artists' Books","3 s.h.","Exploration of the book as a form for artistic expression; emphasis on conceptual development; relationship between content, form, and structure; how a book's structure and design can enhance and integrate part of the work's meaning. Prerequisites: UICB:4205 or BKAT:4205 . Same as UICB:4280 ."
"Papermaking Courses (Art, Art History, and Design) (BKAT)","BKAT:5110","Papermaking I: East Asia, Nepal, and Contemporary Practice","3 s.h.","History, technique, and aesthetics of East Asian and Nepalese papermaking, along with their respective contemporary practices. Same as UICB:5110 ."
"Papermaking Courses (Art, Art History, and Design) (BKAT)","BKAT:5120","Papermaking I: Central Asia, Europe, and Contemporary Practice","3 s.h.","Foundational papermaking; history, technique, and aesthetics of Central Asian, Islamicate, and European papermaking; respective contemporary practices. Same as UICB:5130 ."
"Papermaking Courses (Art, Art History, and Design) (BKAT)","BKAT:5140","Papermaking II: Contemporary Papermaking","3 s.h.","Contemporary papermaking studio practice and conceptual considerations; focus on nontraditional techniques and cross-disciplinary use of paper fibers and handmade paper; handmade paper as a form of artistic expression. Prerequisites: UICB:4100 or BKAT:4100 or UICB:5110 or BKAT:5110 or UICB:5130 or BKAT:5120 . Same as UICB:5140 ."
"Papermaking Courses (Art, Art History, and Design) (BKAT)","BKAT:5170","Papermaking III: The Papermakers","3 s.h.","Students hone skills, drawing inspiration from papermaking societies, and conduct hands-on production and research. Prerequisites: UICB:4100 or UICB:5110 or UICB:5130 or UICB:5140 or BKAT:4100 or BKAT:5110 or BKAT:5120 . Same as UICB:5170 ."
"Papermaking Courses (Art, Art History, and Design) (BKAT)","BKAT:5180","Advanced Projects in Paper","1-3 s.h.","Advanced independent projects undertaken in a classroom setting; collaborative group discussions to plan, implement, troubleshoot, and evaluate student projects. Prerequisites: UICB:5110 or UICB:5130 or BKAT:5110 or BKAT:5120 . Same as UICB:5180 ."
"Papermaking Courses (Art, Art History, and Design) (BKAT)","BKAT:5210","Bookbinding III","3 s.h.","Bookbinding structures based on historical and contemporary models; differences in various binding practices, how these differences affect function, why the styles developed; experience choosing appropriate structures for particular uses; emphasis on fine tuning skills and techniques required for advanced binding practices; sewn endbands, rounding and backing, sewing on varied supports, board attachments, and covering methods. Prerequisites: ( UICB:4205 or BKAT:4205 ) and ( UICB:4270 or BKAT:4270 ). Requirements: for UICB:5210 — UICB:4205 and UICB:4270 ; for BKAT:5210 — BKAT:4205 or BKAT:4270 or UICB:4205 or UICB:4270 . Same as UICB:5210 ."
"Pathology Courses (PATH)","PATH:4151","MLS Program Registration","0 s.h.","Requirements: admission to Medical Laboratory Science Program."
"Pathology Courses (PATH)","PATH:4201","Laboratory Management","3 s.h.","Core principles of laboratory management in the current field of clinical laboratory science including basic principles and organizational structure, human resources, finance, and laboratory operations. Develop knowledge of the concepts and principles of lab management and apply these concepts to real-life situations. Requirements: minimum overall GPA of 2.00."
"Pathology Courses (PATH)","PATH:5270","Pathogenesis of Major Human Diseases","3 s.h.","Critical analysis of pathogenesis models in a series of major human diseases; clinical presentation, analysis of cellular and molecular events leading to the disease, discussion of key papers. Offered spring semesters. Same as IGPI:5270 , MMED:5270 ."
"Pathology Courses (PATH)","PATH:5461","Introduction to Morphology in Research","1 s.h.","Introduction to the histologic examination of organs and tissues utilizing human and/or animal examples; organ identification, comparative morphology, use of histologic techniques (e.g., stains)."
"Pathology Courses (PATH)","PATH:6220","Seminar in Pathology","1 s.h.","Current research and literature. Requirements: pathology graduate standing."
"Pathology Courses (PATH)","PATH:7001","Molecular and Cellular Biology of Cancer","3 s.h.","Fundamental aspects of oncology at cellular and molecular levels; mechanisms of cancer initiation and progression, oncogene action, DNA damage and repair, carcinogenesis by radiation, chemicals, viruses; tumor immunology, anticancer therapies. Offered spring semesters. Prerequisites: BMED:5207 . Requirements: strong basic science background. Same as CBIO:7001 , FRRB:7001 ."
"Pathology Courses (PATH)","PATH:7211","Research in Pathology","arr.","Basic aspects of pathology or clinical patient material; emphasis on experimental design, methods, literature review, obtaining formal answers to specific questions. Requirements: MD enrollment or graduate standing."
"Pathology Courses (PATH)","PATH:8007","Medical Student Fellowships in Pathology (Externships)","0 s.h.","First-hand experience in autopsy, surgical and clinical pathology, teaching, and research to further understanding of disease mechanisms, normal and pathologic anatomy, laboratory use."
"Pathology Courses (PATH)","PATH:8008","Warner Fellowship in Experimental Pathology","0 s.h.","One-year, full-time membership in established research laboratory in the Department of Pathology or collaborating laboratory. Requirements: MD enrollment."
"Pathology Courses (PATH)","PATH:8133","Introduction to Human Pathology for Graduate Students","2-4 s.h.","Human disease; basic disease processes, organ-related and multisystem diseases; case analysis. Offered fall semesters."
"Pathology Courses (PATH)","PATH:8302","Pathology","2 s.h.","Introduction to pathology in the medical field. Requirements: MD enrollment."
"Pathology Courses (PATH)","PATH:8401","Autopsy Pathology Clerkship","arr.",""
"Pathology Courses (PATH)","PATH:8402","Hematopathology Clerkship","arr.",""
"Pathology Courses (PATH)","PATH:8403","Surgical Pathology Clerkship","arr.",""
"Pathology Courses (PATH)","PATH:8404","Transfusion Medicine","arr.",""
"Pathology Courses (PATH)","PATH:8405","Clinical Microbiology","2,4 s.h.","Students rotate through bacteriology, molecular microbiology, mycology, mycobacteriology, and virology while participating in clinical and technical activities."
"Pathology Courses (PATH)","PATH:8497","Research in Pathology","arr.","Medical research, clinical or laboratory projects; individual study with department approval."
"Pathology Courses (PATH)","PATH:8498","Pathology On Campus","arr.",""
"Pathology Courses (PATH)","PATH:8499","Pathology Off Campus","arr.",""
"Pediatric Dentistry Courses (PEDO)","PEDO:5220","Social, Cultural, and Public Health Issues in Pediatric Dentistry","0-1 s.h.",""
"Pediatric Dentistry Courses (PEDO)","PEDO:5700","Advanced Didactic Pediatric Dentistry","0-1 s.h.","Lectures in advanced pediatric dentistry."
"Pediatric Dentistry Courses (PEDO)","PEDO:5704","Pediatric Dentistry Grand Rounds","0-1 s.h.","Pediatric dentistry rounds."
"Pediatric Dentistry Courses (PEDO)","PEDO:5706","Journal Review Practicum","0-1 s.h.","Review of journal material in pediatric dentistry."
"Pediatric Dentistry Courses (PEDO)","PEDO:5724","Oral Health Care for People With Special Health Care Needs","0-1 s.h.","Providing oral health care for individuals with disabilities."
"Pediatric Dentistry Courses (PEDO)","PEDO:5730","Advanced Clinical Pediatric Dentistry","0-2 s.h.","Advanced study in clinical pediatric dentistry."
"Pediatric Dentistry Courses (PEDO)","PEDO:5732","Pediatric Physical Diagnosis","0-1 s.h.","Pediatric physical diagnosis for dental practice."
"Pediatric Dentistry Courses (PEDO)","PEDO:5738","Clinical Application of Pediatric Conscious Sedation","0-1 s.h.",""
"Pediatric Dentistry Courses (PEDO)","PEDO:6710","Practical Teaching in Pediatric Dentistry","0-1 s.h.",""
"Pediatric Dentistry Courses (PEDO)","PEDO:8240","Pediatric Dentistry Diagnosis and Treatment","3 s.h.","Growth and development, behavior management, diagnostic-preventive-restorative techniques for pediatric patients."
"Pediatric Dentistry Courses (PEDO)","PEDO:8370","Pediatric Dentistry: Clinical Applications","arr.","Combination of didactic and clinical aspects of pediatric dentistry; radiographic interpretations, treatment planning, preventative and restorative treatment supported by didactic seminars; clinical examinations and treatments provided to infants and children less than 16 years of age."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:6101","Primary Care: Infants, Children, and Adolescents II","3 s.h.","Enhancement of clinical knowledge and skills for infant, child, adolescent care; development and refinement of knowledge and skills in primary health care delivery. Prerequisites: NURS:6100 . Corequisites: NURS:6702 . Same as NURS:6101 ."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:7264","Clinical Applications of Applied Behavior Analysis","1-3 s.h.","Experience behavioral observations, consultation, and/or conducting behavioral assessments (including preference assessments and functional analyses), matched treatments; interviews with care providers, collect behavioral data, conduct behavioral assessments, matched treatments; follow-up with care providers."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8301","Clinical Pediatrics","6 s.h.","Principles, practices of health maintenance and treatment of acute and chronic illnesses in children; emphasis on diagnosis and evaluation, nutrition, behavior problems, disorders affecting children; patient care, daily rounds, ward work. Requirements: third-year MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8401","Advanced Inpatient Subinternship in Pediatric Care","arr.","Experience on pediatric inpatient team caring for patients ranging from infants through adolescents; evaluation, formulation of differential diagnoses, diagnostic workups, appropriate therapy programs. Requirements: fourth-year MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8402","Advanced Inpatient Subinternship in Pediatrics: Blank Children's Hospital, Des Moines","arr.","Experience in the care of general pediatric inpatients; daily rounds and teaching by senior residents and faculty members; daily didactic conferences. Requirements: fourth-year MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8403","Neonatology (NICU)","arr.","Experience caring for ill neonates, proficiency in using diagnostic tests and procedures; responsibility for care of several infants; reference and literature review, conferences, teaching, clinical rounds. Requirements: fourth-year MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8404","Critical Care (PICU)","4 s.h.","Direct care of critically ill children in a multidisciplinary medical/surgical/cardiac intensive care unit, under supervision of pediatric residents and staff; participation in educational activities and formal clinical rounds. Requirements: fourth-year MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8405","Emergency Room Blank Children's Hospital, Des Moines","arr.","Pediatric emergencies and urgent care, proficiency in pediatric medicine procedures; expansion of basic knowledge. Requirements: fourth-year MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8406","Pediatric Pulmonary","4 s.h.","Extensive opportunity to learn clinical assessment of respiratory diseases and complaints including physical exam, history taking, and interpretation of ancillary study (e.g., lung functions, allergy testing, blood gases); diagnosis, management, and follow-up for common chronic respiratory conditions in pediatric population. Requirements: fourth-year MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8407","Pediatric Cardiology","arr.","Participation in clinical activities; observation of cardiac catheterization; experience in cardiac auscultation, ECG, radiography; emphasis on physical diagnosis, approach to heart disease and murmurs in children. Requirements: fourth-year MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8408","Pediatric Gastroenterology","arr.","Diagnosis, management, treatment of diseases of gastrointestinal tract, liver, pancreas in children; ward rounds, consultations, clinics, diagnostic procedures, conferences. Requirements: fourth-year MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8409","Pediatric Hematology/Oncology","arr.","Basic concepts of clinical approach to hematologic and oncologic problems in children and adolescents; primarily outpatient experience. Requirements: fourth-year MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8410","Pediatric Neurology","arr.","Participation in outpatient and inpatient activities, teaching, morning ward rounds. Requirements: fourth-year MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8412","Developmental and Behavioral Pediatrics","2,4 s.h.","Normal developmental sequence of gestation and early childhood, impact of environmental influences; antecedents of developmental disabilities; methods to detect cognitive and motor delays in preschool children; long-term consequences of developmental disabilities for children, their families; advantages of interdisciplinary teamwork. Requirements: fourth-year MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8415","Medical Genetics for the Senior Student","arr.","Participation in diagnostic, therapeutic problems; techniques for evaluation, appropriate counseling in genetic cases; conferences. Requirements: fourth-year MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8416","Neonatal Intensive Care Unit, Blank Children's Hospital","4 s.h.","Experience equivalent to intern on neonatal intensive care unit teaching service at Blank Children's Hospital, Des Moines; four-week rotation."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8417","Community Pediatric Outpatient Elective","2 s.h.","Opportunity to participate as active members of a community-based general pediatric office; work directly with community-based faculty and non-physician team members; build on clinical skills developed in M3 pediatric clerkship. Requirements: MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8418","Pediatric Intensive Care Unit, Blank Children's Hospital","4 s.h.","Development of knowledge and clinical skills in recognition of critical illness in children; basic strategies of initial resuscitation and management."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8419","Pediatric Rheumatology, Allergy, and Immunology","4 s.h.","Introduction to fields of rheumatology and allergy/immunology; utilization of self-reflection to guide self-directed learning; identification of knowledge and performance gaps and address those gaps; demonstration of ability to use evidence-based medicine in production of an evidence-based project; understand how socioeconomic factors affect patient populations through observed patient interactions. Requirements: MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8420","Pediatric Palliative Care","2,4 s.h.","Palliative medicine as a specialty which enhances quality of life, reduces suffering for patients with serious illnesses, and provides education and support for their families; interdisciplinary consult teamwork with patient's primary medical providers for inpatient or outpatient management of symptoms, goal setting, and decision-making; introduction to pediatric palliative care with option to be involved in adult palliative care and local hospice services. Requirements: MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8421","Pediatric Endocrinology","2,4 s.h.","Diagnosis, management, and treatment of pediatric endocrine diseases: growth disorders (short stature, tall stature, delayed puberty, precocious puberty), thyroid disorders (hypothyroidism, hyperthyroidism, thyroid nodules), diabetes mellitus, diabetes insipidus, dysgenetic syndromes, ambiguous genitalia, adrenal insufficiency or adrenal steroid excess, and hypopituitarism. Requirements: MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8431","Pediatric Nephrology","2,4 s.h.","Introduction to general pediatric nephrology cases and management. Requirements: MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8450","Continuity of Care in Outpatient General Pediatrics","4 s.h.","Work with experienced general pediatrician in a longitudinal clinical experience for the academic year; paired with faculty pediatrician to see patients in a weekly clinic, provide clinical care to a defined patient population; growth and development, health supervision, and management of common acute and chronic clinical problems. Requirements: fourth-year MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8495","Pediatric Intensive Care Off Campus","arr.","Arranged by student and department. Requirements: fourth-year MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8497","Research in Pediatrics","arr.","Medical research, clinical or laboratory projects; individual study."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8498","Pediatrics On Campus","arr.","Requirements: fourth-year MD enrollment."
"Pediatrics Courses (Stead Family Department of Pediatrics)  (PEDS)","PEDS:8499","Pediatrics Off Campus","arr.","Requirements: fourth-year MD enrollment."
"Perfusion Technology Courses (Cardiothoracic Surgery) (PERF)","PERF:4161","Instrumentation in Perfusion Technology","3 s.h.","Electrical circuitry, filters, pressure transducers, thermistors, cardiac output computers, fluid dynamics, intra-aortic balloon pumps, blood gas analyzers. Requirements: Perfusion Technology Program enrollment."
"Perfusion Technology Courses (Cardiothoracic Surgery) (PERF)","PERF:4162","Pathophysiology of Perfusion Technology","5 s.h.","Hemostasis, acid base physiology, gas transfer, heart anatomy, heart embryology, congenital cardiac defects. Requirements: Perfusion Technology Program enrollment."
"Perfusion Technology Courses (Cardiothoracic Surgery) (PERF)","PERF:4163","Clinical Experience I","2 s.h.","Perfusion in operating room: patient workup, observation, and reporting on extracorporeal setup, surgical procedure. Requirements: Perfusion Technology Program enrollment."
"Perfusion Technology Courses (Cardiothoracic Surgery) (PERF)","PERF:4164","Clinical Experience II","3 s.h.","Continuation of PERF:4163 ; setup of extracorporeal circuit; ancillary duties of perfusionist. Requirements: Perfusion Technology Program enrollment."
"Perfusion Technology Courses (Cardiothoracic Surgery) (PERF)","PERF:4165","Clinical Experience III","12 s.h.","Continuation of PERF:4164 ; management of cardiopulmonary bypass system. Requirements: Perfusion Technology Program enrollment."
"Perfusion Technology Courses (Cardiothoracic Surgery) (PERF)","PERF:4166","Clinical Experience IV","12 s.h.","Continuation of PERF:4165 ; emphasis on supply maintenance, perfusion department management. Requirements: Perfusion Technology Program enrollment."
"Perfusion Technology Courses (Cardiothoracic Surgery) (PERF)","PERF:4167","Perfusion Seminar","1 s.h.","Ethics in perfusion. Requirements: Perfusion Technology Program enrollment."
"Perfusion Technology Courses (Cardiothoracic Surgery) (PERF)","PERF:4168","Research in Perfusion","1 s.h.","From topic selection to manuscript. Requirements: Perfusion Technology Program enrollment."
"Perfusion Technology Courses (Cardiothoracic Surgery) (PERF)","PERF:4169","Clinical Experience V","12 s.h.","Continuation of PERF:4166 . Requirements: Perfusion Technology Program enrollment."
"Perfusion Technology Courses (Cardiothoracic Surgery) (PERF)","PERF:4170","Principle and Practice of Perfusion Technology","6 s.h.","Hypothermia, hemodilution, left heart bypass, dialysis, ultrafiltration, membrane and bubbler oxygenation. Requirements: Perfusion Technology Program enrollment."
"Perfusion Technology Courses (Cardiothoracic Surgery) (PERF)","PERF:4171","Devices in Perfusion Technology","3 s.h.","Components of extracorporeal circuit; in vitro laboratory evaluation of components. Requirements: Perfusion Technology Program enrollment."
"Perfusion Technology Courses (Cardiothoracic Surgery) (PERF)","PERF:4172","Pharmacology for Perfusion I","2 s.h.","Basic principles of pharmacotherapeutics and pharmacologic interventions; focus on mechanism of drug actions in patient treatment."
"Periodontics Courses (PERI)","PERI:5220","Periodontics Classic Literature Review","arr.","Foundation of core concepts pertaining to the field of periodontology; includes review and critical analysis of landmark studies that have shaped the development of contemporary concepts in diagnosis and management of periodontal conditions and diseases and implant dentistry in a multidisciplinary context."
"Periodontics Courses (PERI)","PERI:5700","Advanced Periodontology","0-1 s.h.",""
"Periodontics Courses (PERI)","PERI:5710","Case Management Seminar","0-2 s.h.","Case management seminar in periodontics."
"Periodontics Courses (PERI)","PERI:5720","Current Topics","0-1 s.h.","Current topics in periodontics."
"Periodontics Courses (PERI)","PERI:5740","Periodontal Implant Provisionalization","0-1 s.h.",""
"Periodontics Courses (PERI)","PERI:5750","Advanced Clinical Periodontics","0,2 s.h.",""
"Periodontics Courses (PERI)","PERI:7208","Recent Advances in Periodontics","0-3 s.h.","Review of current literature."
"Periodontics Courses (PERI)","PERI:7700","Practice Management","1 s.h.","Practice management in periodontics."
"Periodontics Courses (PERI)","PERI:7701","Practice Teaching in Periodontics","1 s.h.",""
"Periodontics Courses (PERI)","PERI:8120","Fundamentals in Periodontology I","2 s.h.","Normal periodontium, periodontal diseases, diagnosis etiology, epidemiology of periodontal diseases."
"Periodontics Courses (PERI)","PERI:8230","Fundamentals in Periodontology II","1 s.h.","Periodontal treatment planning, prognosis, initial phase of periodontal therapy, treatment of acute periodontal problems, overview of surgical procedures."
"Periodontics Courses (PERI)","PERI:8370","Clinical Periodontology","4 s.h.","Comprehensive concepts of periodontology and clinical management of patients."
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:2220","Drug Use and Abuse","3 s.h.","Effects of common drugs on the body and how they occur; consumer education in easy-to-understand language; basic principles of pharmacology and toxicology; drugs that work on specific systems including antibiotics, oral contraceptives, sedatives, stimulants, hallucinogens, narcotics, steroids, diabetes drugs, and cancer drugs; for students with little to no science background. Offered spring semesters. GE: Natural Sciences without Lab."
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:3101","Pharmacology I: A Drug's Fantastic Journey","3 s.h.","Introduction to basic pharmacological principles by following a drug's journey from its site of administration to its site of elimination; common mechanisms by which drugs affect the body and mechanisms underlying drug actions on two primary body systems—nervous and cardiovascular; structured learning environment bolstered by highly interactive application sessions where students apply course material via collaborative work on problem sets/activities; for students interested in medicine, pharmacy, research, and industry. Offered fall semesters. Prerequisites: ( CBE:3205 or BIOL:1411 ) and CHEM:1110 . Recommendations: additional higher-level biology and chemistry courses helpful."
